Frequency,Transmission
6012000000.0,-28.881052035070176
6012353535.353536,-28.698723548288285
6012707070.70707,-28.51460726386155
6013060606.060606,-28.32866767098539
6013414141.414142,-28.14086933910002
6013767676.767676,-27.951177139164393
6014121212.121212,-27.759556507670837
6014474747.474748,-27.56597376032328
6014828282.828282,-27.37039646335532
6015181818.181818,-27.172793871700186
6015535353.535354,-26.973137444621628
6015888888.888889,-26.771401450988975
6016242424.242424,-26.567563678199157
6016595959.59596,-26.361606260763686
6016949494.949495,-26.153516646865874
6017303030.30303,-25.943288723695787
6017656565.656566,-25.73092412515245
6018010101.010101,-25.516433748495324
6018363636.363636,-25.299839509685242
6018717171.717172,-25.08117637044583
6019070707.070707,-24.860494673327466
6019424242.424242,-24.637862824070062
6019777777.777778,-24.413370363099823
6020131313.131313,-24.187131469603884
6020484848.484848,-23.95928894173862
6020838383.838384,-23.73001869442215
6021191919.191919,-23.499534810773966
6021545454.545455,-23.268095173270652
6021898989.89899,-23.0360076844768
6022252525.252525,-22.80363706266465
6022606060.606061,-22.571412162424608
6022959595.959596,-22.33983372173237
6023313131.313131,-22.109482372185198
6023666666.666667,-21.881026665704496
6024020202.020202,-21.655230767323026
6024373737.373737,-21.432961339985685
6024727272.727273,-21.215193006800774
6025080808.080808,-21.003011626793473
6025434343.434343,-20.79761447628648
6025787878.787879,-20.600306311772965
6026141414.141414,-20.412490232500403
6026494949.494949,-20.235652300578405
6026848484.848485,-20.07133905550658
6027202020.202021,-19.921127416810815
6027555555.555555,-19.78658702528426
6027909090.909091,-19.669235821730563
6028262626.262627,-19.57049054922763
6028616161.616161,-19.491614785680103
6028969696.969697,-19.433667916165742
6029323232.323233,-19.397458964078208
6029676767.676767,-19.383509257669687
6030030303.030303,-19.39202742020807
6030383838.383839,-19.422899148200138
6030737373.737373,-19.47569281327526
6031090909.090909,-19.54968031823574
6031444444.444445,-19.643871130022468
6031797979.797979,-19.75705625068572
6032151515.151515,-19.887858235010412
6032505050.505051,-20.034783266037472
6032858585.858586,-25.0
6033212121.212121,-20.37074415285123
6033565656.565657,-20.556641363331774
6033919191.919192,-25.0
6034272727.272727,-20.95675969795643
6034626262.626263,-21.168215852770928
6034979797.979798,-21.38559508362949
6035333333.333333,-21.607778293079072
6035686868.686869,-21.833758046989445
6036040404.040404,-22.062636109674692
6036393939.393939,-22.293618539498794
6036747474.747475,-22.526009152659327
6037101010.10101,-22.759202013254992
6037454545.454545,-22.99267346358132
6037808080.808081,-23.22597407942152
6038161616.161616,-23.45872082540741
6038515151.515152,-23.69058959627465
6038868686.868687,-23.921308259789328
6039222222.222222,-24.150650264054754
6039575757.575758,-24.378428833009323
6039929292.929293,-24.604491746535125
6040282828.282828,-24.828716683135063
6040636363.636364,-25.051007091508993
6040989898.989899,-25.271288550788938
6041343434.343434,-25.48950557621287
6041696969.69697,-25.70561882657291
6042050505.050505,-25.919602671029565
6042404040.40404,-26.131443075170125
6042757575.757576,-26.34113576910525
6043111111.111111,-26.54868466362292
6043464646.464646,-26.754100483687402
6043818181.818182,-26.957399591784842
6044171717.171718,-27.158602976684428
6044525252.525252,-27.3577353860002
6044878787.878788,-27.554824583549028
6045232323.232324,-27.74990071482994
6045585858.585858,-27.94299576606919
6045939393.939394,-28.134143104126814
6046292929.29293,-28.323377086210584
6046646464.646464,-28.510732729808424
6047000000.0,-28.696245434507325
