Frequency,Transmission
6012000000.0,-28.407268842094766
6012353535.353536,-28.221065942139496
6012707070.70707,-28.03280273800668
6013060606.060606,-27.842425463441884
6013414141.414142,-27.649879061791907
6013767676.767676,-27.455107295347972
6014121212.121212,-27.25805288895687
6014474747.474748,-27.058657714601566
6014828282.828282,-26.85686302485803
6015181818.181818,-26.65260974458765
6015535353.535354,-26.44583883192005
6015888888.888889,-26.236491721561954
6016242424.242424,-26.024510865833484
6016595959.59596,-25.809840391570894
6016949494.949495,-25.59242689427395
6017303030.30303,-25.372220394615688
6017656565.656566,-25.149175486817768
6018010101.010101,-24.92325271344474
6018363636.363636,-24.69442020695204
6018717171.717172,-24.462655644936618
6019070707.070707,-24.22794857346276
6019424242.424242,-23.990303161044736
6019777777.777778,-23.74974145481137
6020131313.131313,-23.506307219785135
6020484848.484848,-23.260070451675155
6020838383.838384,-23.011132662498348
6021191919.191919,-22.7596330456145
6021545454.545455,-22.50575563083182
6021898989.89899,-22.249737538911262
6022252525.252525,-21.991878434811053
6022606060.606061,-21.73255125610386
6022959595.959596,-21.472214251340507
6023313131.313131,-21.211424295488737
6023666666.666667,-20.95085134698305
6024020202.020202,-20.691293763278757
6024373737.373737,-20.43369398885583
6024727272.727273,-20.179153862792027
6025080808.080808,-19.92894845902963
6025434343.434343,-19.684536978531575
6025787878.787879,-19.447568783379342
6026141414.141414,-19.219882249247895
6026494949.494949,-19.003493798998406
6026848484.848485,-18.800574387280363
6027202020.202021,-18.61341098418844
6027555555.555555,-18.444351409691023
6027909090.909091,-25.0
6028262626.262627,-18.16979216000866
6028616161.616161,-18.0685736810454
6028969696.969697,-17.993822764274313
6029323232.323233,-17.946892996261777
6029676767.676767,-17.928665920017778
6030030303.030303,-17.939496420719294
6030383838.383839,-17.979190137994244
6030737373.737373,-18.04701586297549
6031090909.090909,-18.14175128919791
6031444444.444445,-18.261756255937087
6031797979.797979,-18.405064639525236
6032151515.151515,-18.569484810152108
6032505050.505051,-18.752699077984015
6032858585.858586,-18.952354386849496
6033212121.212121,-25.0
6033565656.565657,-19.391842932365616
6033919191.919192,-25.0
6034272727.272727,-19.87091980353355
6034626262.626263,-20.1206942783319
6034979797.979798,-25.0
6035333333.333333,-20.633135631014426
6035686868.686869,-25.0
6036040404.040404,-21.154780613143807
6036393939.393939,-21.416671589774122
6036747474.747475,-21.67828872013462
6037101010.10101,-21.939043158411486
6037454545.454545,-22.198448840102728
6037808080.808081,-22.456108811079346
6038161616.161616,-22.711702806287448
6038515151.515152,-22.964976137114576
6038868686.868687,-23.215729869463956
6039222222.222222,-23.463812226137712
6039575757.575758,-23.709111119342843
6039929292.929293,-23.95154770588433
6040282828.282828,-24.19107085408072
6040636363.636364,-24.42765241419741
6040989898.989899,-24.66128319073438
6041343434.343434,-24.89196952343417
6041696969.69697,-25.119730393271716
6042050505.050505,-25.344594979185906
6042404040.40404,-25.566600600393564
6042757575.757576,-25.78579098757453
6043111111.111111,-26.002214833897092
6043464646.464646,-26.215924583676895
6043818181.818182,-26.426975422491466
6044171717.171718,-26.635424437852336
6044525252.525252,-26.841329924078124
6044878787.878788,-27.044750808960522
6045232323.232324,-27.245746183172237
6045585858.585858,-27.444374916271208
6045939393.939394,-27.640695345598886
6046292929.29293,-27.83476502646525
6046646464.646464,-28.02664053380623
6047000000.0,-28.21637730699433
