Frequency,Transmission
6012000000.0,-32.39249619569221
6012353535.353536,-32.233356329236955
6012707070.70707,-32.073812585549184
6013060606.060606,-31.913902371917644
6013414141.414142,-31.75366662370938
6013767676.767676,-31.59315009486444
6014121212.121212,-31.43240166963114
6014474747.474748,-31.271474696396538
6014828282.828282,-31.1104273443203
6015181818.181818,-30.949322983308235
6015535353.535354,-30.788230587620845
6015888888.888889,-30.62722516309036
6016242424.242424,-30.466388197544887
6016595959.59596,-30.30580813354473
6016949494.949495,-30.145580861958564
6017303030.30303,-29.985810234184292
6017656565.656566,-29.82660858998785
6018010101.010101,-29.6680972969422
6018363636.363636,-29.51040729628523
6018717171.717172,-29.353679648704947
6019070707.070707,-29.198066072061614
6019424242.424242,-29.043729461370894
6019777777.777778,-28.890844379540027
6020131313.131313,-28.739597505356784
6020484848.484848,-28.59018802310908
6020838383.838384,-28.44282793604519
6021191919.191919,-28.297742283705006
6021545454.545455,-28.155169241052945
6021898989.89899,-28.0153600754778
6022252525.252525,-27.8785789361854
6022606060.606061,-27.745102449515436
6022959595.959596,-27.615219093411568
6023313131.313131,-27.48922832492432
6023666666.666667,-27.367439436415296
6024020202.020202,-27.25017011927634
6024373737.373737,-27.13774471869708
6024727272.727273,-27.030492169423695
6025080808.080808,-26.928743610621915
6025434343.434343,-26.832829687881883
6025787878.787879,-26.743077561891326
6026141414.141414,-26.65980765604749
6026494949.494949,-26.583330188821606
6026848484.848485,-26.513941550366972
6027202020.202021,-26.451920595895288
6027555555.555555,-26.397524939863963
6027909090.909091,-26.35098734406357
6028262626.262627,-26.312512298396356
6028616161.616161,-26.28227289470359
6028969696.969697,-26.26040809089951
6029323232.323233,-26.247020454631958
6029676767.676767,-26.242174462826398
6030030303.030303,-26.245895416273463
6030383838.383839,-26.25816900773666
6030737373.737373,-26.278941559055987
6031090909.090909,-26.308120918779125
6031444444.444445,-26.345577988421837
6031797979.797979,-26.391148823964862
6032151515.151515,-26.44463724086488
6032505050.505051,-26.505817836649832
6032858585.858586,-26.574439335688766
6033212121.212121,-26.650228156177043
6033565656.565657,-26.732892099623264
6033919191.919192,-26.822124067674523
6034272727.272727,-26.917605719277653
6034626262.626263,-27.01901099205365
6034979797.979798,-27.12600942444569
6035333333.333333,-27.238269228787416
6035686868.686869,-27.35546007908266
6036040404.040404,-27.477255590326536
6036393939.393939,-27.603335478107944
6036747474.747475,-27.733387397628313
6037101010.10101,-27.86710846996992
6037454545.454545,-28.0042065103844
6037808080.808081,-28.14440097856231
6038161616.161616,-28.287423674438458
6038515151.515152,-28.43301920526833
6038868686.868687,-28.580945250653883
6039222222.222222,-28.73097265216935
6039575757.575758,-28.882885353411673
6039929292.929293,-29.036480214921383
6040282828.282828,-29.19156672661652
6040636363.636364,-29.347966638342136
6040989898.989899,-29.5055135269858
6041343434.343434,-29.6640523164115
6041696969.69697,-29.823438764327562
6042050505.050505,-29.983538928184338
6042404040.40404,-30.144228620296914
6042757575.757576,-30.30539286066214
6043111111.111111,-30.466925334400614
6043464646.464646,-30.628727859368993
6043818181.818182,-30.790709868286584
6044171717.171718,-30.95278790869515
6044525252.525252,-31.11488516317
6044878787.878788,-31.276930991465868
6045232323.232324,-31.43886049564621
6045585858.585858,-31.600614108747642
6045939393.939394,-31.76213720710316
6046292929.29293,-31.923379746115785
6046646464.646464,-32.0842959190254
6047000000.0,-32.24484383800029
