Frequency,Transmission
6012000000.0,-29.366395736362982
6012353535.353536,-29.187930639085863
6012707070.70707,-29.007935836887917
6013060606.060606,-28.826392019694175
6013414141.414142,-28.643281043775943
6013767676.767676,-28.458586224682442
6014121212.121212,-28.27229267560955
6014474747.474748,-28.08438769754541
6014828282.828282,-27.89486122833864
6015181818.181818,-27.70370635875625
6015535353.535354,-27.51091992459755
6015888888.888889,-27.316503185006525
6016242424.242424,-27.120462598321005
6016595959.59596,-26.922810708039137
6016949494.949495,-26.723567152814866
6017303030.30303,-26.52275981572454
6017656565.656566,-26.32042612939786
6018010101.010101,-26.11661455486678
6018363636.363636,-25.911386253065373
6018717171.717172,-25.704816968730555
6019070707.070707,-25.496999146797677
6019424242.424242,-25.28804430103216
6019777777.777778,-25.0780856533446
6020131313.131313,-24.867281059588777
6020484848.484848,-24.65581623317516
6020838383.838384,-24.443908271025727
6021191919.191919,-24.231809476525314
6021545454.545455,-24.019811460401783
6021898989.89899,-23.808249482070856
6022252525.252525,-23.59750696992056
6022606060.606061,-23.388020128475112
6022959595.959596,-23.180282502592817
6023313131.313131,-22.974849323556626
6023666666.666667,-22.772341409369936
6024020202.020202,-22.573448333106086
6024373737.373737,-22.3789305115967
6024727272.727273,-22.18961980672978
6025080808.080808,-22.006418180197073
6025434343.434343,-21.830293909339108
6025787878.787879,-21.66227486880109
6026141414.141414,-21.503438423801384
6026494949.494949,-21.354897579833274
6026848484.848485,-21.217783201915683
6027202020.202021,-21.093222359467436
6027555555.555555,-20.982313165902262
6027909090.909091,-20.886096846772087
6028262626.262627,-20.805528152831183
6028616161.616161,-20.741445586283362
6028969696.969697,-20.694543172204163
6029323232.323233,-20.66534562571384
6029676767.676767,-20.65418869519062
6030030303.030303,-20.661206184705282
6030383838.383839,-20.686324691293226
6030737373.737373,-20.729266486534218
6031090909.090909,-20.789560306663226
6031444444.444445,-20.866559182744744
6031797979.797979,-20.95946392724658
6032151515.151515,-21.067350556832505
6032505050.505051,-21.18919980046881
6032858585.858586,-21.32392690855458
6033212121.212121,-21.470410205358487
6033565656.565657,-21.627517159168825
6033919191.919192,-21.79412712365352
6034272727.272727,-21.96915027814888
6034626262.626263,-22.151542625405106
6034979797.979798,-22.340317169932305
6035333333.333333,-22.534551590190553
6035686868.686869,-22.733392836267313
6036040404.040404,-22.936059141440694
6036393939.393939,-23.141839944595255
6036747474.747475,-23.350094194797606
6037101010.10101,-23.560247462166416
6037454545.454545,-23.77178822085945
6037808080.808081,-23.984263608282674
6038161616.161616,-24.19727490489082
6038515151.515152,-24.410472924487905
6038868686.868687,-24.623553457405023
6039222222.222222,-24.83625286897376
6039575757.575758,-25.048343923084943
6039929292.929293,-25.25963187476915
6040282828.282828,-25.46995085574205
6040636363.636364,-25.679160561858815
6040989898.989899,-25.88714324052357
6041343434.343434,-26.09380096844078
6041696969.69697,-26.29905320501038
6042050505.050505,-26.50283460355731
6042404040.40404,-26.705093060910123
6042757575.757576,-26.905787985253745
6043111111.111111,-27.104888762365178
6043464646.464646,-27.302373401013085
6043818181.818182,-27.498227339325524
6044171717.171718,-27.692442395166893
6044525252.525252,-27.885015844868164
6044878787.878788,-28.075949616019784
6045232323.232324,-28.265249581351775
6045585858.585858,-28.45292494202002
6045939393.939394,-28.63898768980556
6046292929.29293,-28.823452138850868
6046646464.646464,-29.006334518596546
6047000000.0,-29.187652620502732
