Frequency,Transmission
6012000000.0,-27.510145100508325
6012353535.353536,-27.316777413949524
6012707070.70707,-27.120797164237203
6013060606.060606,-26.922110216236128
6013414141.414142,-26.720617662022327
6013767676.767676,-26.516215576684445
6014121212.121212,-26.30879476855783
6014474747.474748,-26.098240525994584
6014828282.828282,-25.88443236351629
6015181818.181818,-25.667243771179308
6015535353.535354,-25.446541972217226
6015888888.888889,-25.222187695579123
6016242424.242424,-24.99403497200143
6016595959.59596,-24.76193096477602
6016949494.949495,-24.52571584962608
6017303030.30303,-24.285222762190934
6017656565.656566,-24.040277836866878
6018010101.010101,-23.790700367407545
6018363636.363636,-23.536303128141697
6018717171.717172,-23.276892905472124
6019070707.070707,-23.01227130306033
6019424242.424242,-22.742235901579193
6019777777.777778,-22.466581876203257
6020131313.131313,-22.18510420332241
6020484848.484848,-21.897600623884244
6020838383.838384,-21.603875576283322
6021191919.191919,-21.303745369069162
6021545454.545455,-20.99704493559877
6021898989.89899,-25.0
6022252525.252525,-20.363421410237876
6022606060.606061,-20.03635366750132
6022959595.959596,-19.702459554139452
6023313131.313131,-19.361860790670782
6023666666.666667,-19.01480455513471
6024020202.020202,-18.661701011164
6024373737.373737,-25.0
6024727272.727273,-17.94009781237822
6025080808.080808,-17.57370683302957
6025434343.434343,-17.205635989632725
6025787878.787879,-16.838031678523116
6026141414.141414,-16.47365181662398
6026494949.494949,-16.115957612394148
6026848484.848485,-15.769204585282061
6027202020.202021,-15.438488825938403
6027555555.555555,-15.129732102070285
6027909090.909091,-14.84956451700361
6028262626.262627,-14.605074791607482
6028616161.616161,-25.0
6028969696.969697,-14.25120064064253
6029323232.323233,-14.153980157501223
6029676767.676767,-14.115515442534551
6030030303.030303,-14.137366472451806
6030383838.383839,-14.218676851912218
6030737373.737373,-14.356286612563402
6031090909.090909,-14.54513190746296
6031444444.444445,-14.77883083815265
6031797979.797979,-15.050324830488016
6032151515.151515,-15.352460321330028
6032505050.505051,-15.678439000469012
6032858585.858586,-16.02211298093554
6033212121.212121,-16.37813747492137
6033565656.565657,-16.742012473677967
6033919191.919192,-17.11004933972726
6034272727.272727,-17.479293909115704
6034626262.626263,-17.84742990875038
6034979797.979798,-18.212678570207412
6035333333.333333,-18.573704846602435
6035686868.686869,-18.929527878021204
6036040404.040404,-19.279458618454353
6036393939.393939,-25.0
6036747474.747475,-19.959948871201142
6037101010.10101,-20.290061870192048
6037454545.454545,-25.0
6037808080.808081,-25.0
6038161616.161616,-21.239415096180075
6038515151.515152,-21.5424711926632
6038868686.868687,-21.839065491510613
6039222222.222222,-22.12937682936557
6039575757.575758,-22.41359772697747
6039929292.929293,-22.69192879015258
6040282828.282828,-22.964574443005375
6040636363.636364,-23.23173970372161
6040989898.989899,-23.49362777439986
6041343434.343434,-23.75043826524542
6041696969.69697,-24.002365911925764
6042050505.050505,-24.249599675295947
6042404040.40404,-24.492322136586687
6042757575.757576,-24.730709119933564
6043111111.111111,-24.96492948889704
6043464646.464646,-25.195145075189174
6043818181.818182,-25.42151070692023
6044171717.171718,-25.6441743108411
6044525252.525252,-25.86327706864899
6044878787.878788,-26.078953611853805
6045232323.232324,-26.291332243154713
6045585858.585858,-26.500535175025036
6045939393.939394,-26.706678778331693
6046292929.29293,-26.909873835502353
6046646464.646464,-27.110225794093537
6047000000.0,-27.30783501763736
