Frequency,Transmission
6012000000.0,-30.360450186230025
6012353535.353536,-30.18931435941137
6012707070.70707,-30.017106165294187
6013060606.060606,-29.84383222007714
6013414141.414142,-29.66950172792567
6013767676.767676,-29.49412682795898
6014121212.121212,-29.317722981880422
6014474747.474748,-29.140309406498147
6014828282.828282,-28.961909555699428
6015181818.181818,-28.78255165677877
6015535353.535354,-28.602269306324274
6015888888.888889,-28.421102131123305
6016242424.242424,-28.239096519779473
6016595959.59596,-28.056306430850235
6016949494.949495,-27.87279428334248
6017303030.30303,-27.68863193523911
6017656565.656566,-27.503901755383524
6018010101.010101,-27.318697793408433
6018363636.363636,-27.13312705138415
6018717171.717172,-26.94731085942403
6019070707.070707,-26.761386355471913
6019424242.424242,-26.575508066782206
6019777777.777778,-26.389849587087014
6020131313.131313,-26.204605338934442
6020484848.484848,-26.019992405019543
6020838383.838384,-25.836252405400877
6021191919.191919,-25.6536533891269
6021545454.545455,-25.472491698892064
6021898989.89899,-25.293093755923287
6022252525.252525,-25.11581769938182
6022606060.606061,-24.94105480044673
6022959595.959596,-24.769230556304336
6023313131.313131,-24.60080535426797
6023666666.666667,-24.43627458216796
6024020202.020202,-24.27616804936781
6024373737.373737,-24.121048575073274
6024727272.727273,-23.971509599076192
6025080808.080808,-23.828171677080064
6025434343.434343,-23.69167774075879
6025787878.787879,-23.562687033895912
6026141414.141414,-23.441867681974053
6026494949.494949,-23.329887914035538
6026848484.848485,-23.227406031489224
6027202020.202021,-23.13505930581006
6027555555.555555,-23.053452080525226
6027909090.909091,-22.98314344495534
6028262626.262627,-22.924634928603766
6028616161.616161,-22.878358725630072
6028969696.969697,-22.84466698877408
6029323232.323233,-22.823822723666893
6029676767.676767,-22.815992763567962
6030030303.030303,-22.82124321190519
6030383838.383839,-22.83953761156898
6030737373.737373,-22.87073794665114
6031090909.090909,-22.914608418721173
6031444444.444445,-22.9708217818091
6031797979.797979,-23.038967883205885
6032151515.151515,-23.118563953139997
6032505050.505051,-23.209066122888615
6032858585.858586,-23.3098816301912
6033212121.212121,-23.42038119013099
6033565656.565657,-23.53991106214638
6033919191.919192,-23.66780442017093
6034272727.272727,-23.80339172288388
6034626262.626263,-23.94600987495643
6034979797.979798,-24.09501005992078
6035333333.333333,-24.249764204927615
6035686868.686869,-24.409670103516596
6036040404.040404,-24.574155273092344
6036393939.393939,-24.742679659242242
6036747474.747475,-24.91473732068806
6037101010.10101,-25.089857238659626
6037454545.454545,-25.267603395228292
6037808080.808081,-25.44757425901026
6038161616.161616,-25.629401805875467
6038515151.515152,-25.812750188748936
6038868686.868687,-25.997314155712743
6039222222.222222,-26.182817300593626
6039575757.575758,-26.369010215785693
6039929292.929293,-26.555668603778784
6040282828.282828,-26.74259139196701
6040636363.636364,-26.929598884965685
6040989898.989899,-27.116530979868514
6041343434.343434,-27.303245462514965
6041696969.69697,-27.48961639682318
6042050505.050505,-27.675532614428434
6042404040.40404,-27.86089630805167
6042757575.757576,-28.045621729093128
6043111111.111111,-28.229633987757943
6043464646.464646,-28.41286795240333
6043818181.818182,-28.59526724367567
6044171717.171718,-28.77678331828345
6044525252.525252,-28.957374636798995
6044878787.878788,-29.137005909692462
6045232323.232324,-29.31564741575911
6045585858.585858,-29.493274387218655
6045939393.939394,-29.66986645594445
6046292929.29293,-29.84540715553608
6046646464.646464,-30.019883474258144
6047000000.0,-30.193285454174273
