Frequency,Transmission
6012000000.0,-27.09684789315429
6012353535.353536,-26.90062806164135
6012707070.70707,-26.70154543422631
6013060606.060606,-26.499486218608887
6013414141.414142,-26.294329967926075
6013767676.767676,-26.085949116253197
6014121212.121212,-25.874208478409045
6014474747.474748,-25.65896471152716
6014828282.828282,-25.440065735815168
6015181818.181818,-25.217350111983897
6015535353.535354,-24.990646372973004
6015888888.888889,-24.759772307868964
6016242424.242424,-24.524534196416745
6016595959.59596,-24.28472599326902
6016949494.949495,-24.040128462274723
6017303030.30303,-23.790508262749363
6017656565.656566,-23.535616992066764
6018010101.010101,-23.275190192273683
6018363636.363636,-23.00894633311315
6018717171.717172,-22.736585790398166
6019070707.070707,-22.457789847728044
6019424242.424242,-22.172219762008737
6019777777.777778,-21.87951595046296
6020131313.131313,-21.579297380500712
6020484848.484848,-21.271161276391393
6020838383.838384,-20.954683301562266
6021191919.191919,-25.0
6021545454.545455,-20.294902862413018
6021898989.89899,-25.0
6022252525.252525,-19.596192133488074
6022606060.606061,-19.23101593596462
6022959595.959596,-18.854647138759802
6023313131.313131,-18.466632405636997
6023666666.666667,-18.06656851870376
6024020202.020202,-17.654143676384034
6024373737.373737,-17.229182685066903
6024727272.727273,-16.791717678273493
6025080808.080808,-16.342083588372198
6025434343.434343,-15.881049274908552
6025787878.787879,-15.409988787891763
6026141414.141414,-14.931116834867414
6026494949.494949,-14.447779040449124
6026848484.848485,-13.9648086917293
6027202020.202021,-13.488932361236095
6027555555.555555,-13.029160863883842
6027909090.909091,-12.59706460448863
6028262626.262627,-12.206743048780673
6028616161.616161,-11.874248448389263
6028969696.969697,-11.616246277856948
6029323232.323233,-11.447887238536374
6029676767.676767,-11.380243999622298
6030030303.030303,-11.418069856713938
6030383838.383839,-11.558743028494092
6030737373.737373,-11.79285580297352
6031090909.090909,-12.106188455982554
6031444444.444445,-12.482269889111706
6031797979.797979,-12.90469049172172
6032151515.151515,-13.358685058330863
6032505050.505051,-13.831915904012313
6032858585.858586,-14.314637443894561
6033212121.212121,-14.799489387323568
6033565656.565657,-15.28112350791444
6033919191.919192,-15.755795791441653
6034272727.272727,-16.220992620353492
6034626262.626263,-16.675117893056136
6034979797.979798,-17.117244927427294
6035333333.333333,-17.546926417734433
6035686868.686869,-17.964052188545967
6036040404.040404,-18.368744428717605
6036393939.393939,-18.761281442939417
6036747474.747475,-19.142042685647453
6037101010.10101,-19.51146947697361
6037454545.454545,-19.870037175720455
6037808080.808081,-20.218230393585653
6038161616.161616,-20.55655590065241
6038515151.515152,-20.885480674907143
6038868686.868687,-21.20547864602387
6039222222.222222,-21.517000471458793
6039575757.575758,-21.82047656609246
6039929292.929293,-22.116315965181798
6040282828.282828,-22.404905963417264
6040636363.636364,-22.68661228718903
6040989898.989899,-22.961779625080865
6041343434.343434,-23.230732390880043
6041696969.69697,-23.49377562919713
6042050505.050505,-23.751195999826578
6042404040.40404,-24.003262795861147
6042757575.757576,-24.250228964300874
6043111111.111111,-24.492332107866822
6043464646.464646,-24.729795453908594
6043818181.818182,-24.96282878147983
6044171717.171718,-25.19162930138733
6044525252.525252,-25.41638248663383
6044878787.878788,-25.637262852543536
6045232323.232324,-25.85443468711952
6045585858.585858,-26.068052733062544
6045939393.939394,-26.278262823420093
6046292929.29293,-26.485202473173032
6046646464.646464,-26.689001429263342
6047000000.0,-26.88978218162149
