Frequency,Transmission
6012000000.0,-26.71525113780107
6012353535.353536,-26.517047374552675
6012707070.70707,-26.31577581642511
6013060606.060606,-26.111306024050478
6013414141.414142,-25.9034992347014
6013767676.767676,-25.692207689307182
6014121212.121212,-25.477273892821636
6014474747.474748,-25.25852980011328
6014828282.828282,-25.035795918485817
6015181818.181818,-24.808880316753104
6015535353.535354,-24.577577529421852
6015888888.888889,-24.3416673429496
6016242424.242424,-24.100913449274863
6016595959.59596,-23.85506194975671
6016949494.949495,-23.60383969035768
6017303030.30303,-23.34695240625517
6017656565.656566,-23.084082651132455
6018010101.010101,-22.81488748311483
6018363636.363636,-22.53899587568685
6018717171.717172,-22.256005818059833
6019070707.070707,-21.96548106540763
6019424242.424242,-21.666947495356897
6019777777.777778,-21.35988902353435
6020131313.131313,-21.0437430283992
6020484848.484848,-25.0
6020838383.838384,-20.38167401085637
6021191919.191919,-20.03434403553517
6021545454.545455,-25.0
6021898989.89899,-19.30305565206674
6022252525.252525,-18.917242384112214
6022606060.606061,-18.516594048692934
6022959595.959596,-18.099941902955187
6023313131.313131,-17.666006269094318
6023666666.666667,-17.2133908134896
6024020202.020202,-16.740580795646025
6024373737.373737,-16.245948653007108
6024727272.727273,-15.727772481268438
6025080808.080808,-15.184276555137942
6025434343.434343,-14.613708889554132
6025787878.787879,-14.014480357467164
6026141414.141414,-13.385405157128787
6026494949.494949,-12.726106300468864
6026848484.848485,-12.037685097151392
6027202020.202021,-11.3237997412308
6027555555.555555,-10.592340350291249
6027909090.909091,-9.857869947668284
6028262626.262627,-9.144771879290605
6028616161.616161,-8.490310395334202
6028969696.969697,-7.9453009193269395
6029323232.323233,-7.568417410862743
6029676767.676767,-7.411242740912748
6030030303.030303,-7.498437306697504
6030383838.383839,-7.816200360956017
6030737373.737373,-8.318894519261445
6031090909.090909,-8.94798226657197
6031444444.444445,-9.649348237365516
6031797979.797979,-10.381609761619082
6032151515.151515,-11.116863979514026
6032505050.505051,-11.838005508641267
6032858585.858586,-12.53547013548473
6033212121.212121,-13.20455973743173
6033565656.565657,-13.843555177747952
6033919191.919192,-14.452482803727392
6034272727.272727,-15.032341849201813
6034626262.626263,-15.584633429427534
6034979797.979798,-16.111079462920248
6035333333.333333,-16.613458735831237
6035686868.686869,-17.093514322210996
6036040404.040404,-17.552904060868645
6036393939.393939,-17.993176747370097
6036747474.747475,-18.415763459443305
6037101010.10101,-18.82197757703728
6037454545.454545,-19.213019593053108
6037808080.808081,-19.58998436224594
6038161616.161616,-19.95386938643839
6038515151.515152,-20.30558331686279
6038868686.868687,-20.645954210977973
6039222222.222222,-20.975737298344505
6039575757.575758,-25.0
6039929292.929293,-21.60623915326175
6040282828.282828,-21.908165484957188
6040636363.636364,-22.201930308198186
6040989898.989899,-22.488019545615415
6041343434.343434,-22.766880094215296
6041696969.69697,-23.03892359361803
6042050505.050505,-23.304529787002103
6042404040.40404,-23.564049519473294
6042757575.757576,-23.817807414639233
6043111111.111111,-24.066104266121897
6043464646.464646,-24.309219176771414
6043818181.818182,-24.54741147464751
6044171717.171718,-24.78092243146851
6044525252.525252,-25.009976806154633
6044878787.878788,-25.23478423339035
6045232323.232324,-25.455540474704662
6045585858.585858,-25.672428547468193
6045939393.939394,-25.88561974532577
6046292929.29293,-26.09527456195243
6046646464.646464,-26.30154352860938
6047000000.0,-26.50456797471299
