Frequency,Transmission
6012000000.0,-32.90360392024489
6012353535.353536,-32.74686468504589
6012707070.70707,-32.589844343406995
6013060606.060606,-32.43258493671125
6013414141.414142,-32.27513206303424
6013767676.767676,-32.117535143844556
6014121212.121212,-31.959847707830832
6014474747.474748,-31.802127692225326
6014828282.828282,-31.644437761814068
6015181818.181818,-31.48684564562054
6015535353.535354,-31.3294244909831
6015888888.888889,-31.172253234405773
6016242424.242424,-31.015416988180164
6016595959.59596,-30.859007441288313
6016949494.949495,-30.70312327254495
6017303030.30303,-30.547870573263836
6017656565.656566,-30.393363275980732
6018010101.010101,-30.239723584890577
6018363636.363636,-30.087082402654104
6018717171.717172,-29.935579747132003
6019070707.070707,-29.78536515037988
6019424242.424242,-29.636598030896252
6019777777.777778,-29.4894480287035
6020131313.131313,-29.34409529135312
6020484848.484848,-29.200730697414116
6020838383.838384,-29.059556002510895
6021191919.191919,-28.920783891551693
6021545454.545455,-28.784637919511262
6021898989.89899,-28.651352322130712
6022252525.252525,-28.521171677236502
6022606060.606061,-28.394350397228145
6022959595.959596,-28.27115203373411
6023313131.313131,-28.15184837667198
6023666666.666667,-28.03671833207752
6024020202.020202,-27.926046566212307
6024373737.373737,-27.820121907744145
6024727272.727273,-27.719235505242764
6025080808.080808,-27.62367874384273
6025434343.434343,-27.53374093263801
6025787878.787879,-27.449706782992102
6026141414.141414,-27.371853707209766
6026494949.494949,-27.300448976571275
6026848484.848485,-27.235746787092523
6027202020.202021,-27.17798529000939
6027555555.555555,-27.127383651325587
6027909090.909091,-27.084139210193307
6028262626.262627,-27.048424808892555
6028616161.616161,-27.020386367271506
6028969696.969697,-27.000140771426288
6029323232.323233,-26.987774140017734
6029676767.676767,-26.98334052207055
6030030303.030303,-26.986861067737692
6030383838.383839,-26.998323698905104
6030737373.737373,-27.017683290423477
6031090909.090909,-27.04486235606339
6031444444.444445,-27.079752216927353
6031797979.797979,-27.122214614926477
6032151515.151515,-27.17208372083534
6032505050.505051,-27.229168476010713
6032858585.858586,-27.293255199528808
6033212121.212121,-27.364110388435265
6033565656.565657,-27.441483637992334
6033919191.919192,-27.525110610985152
6034272727.272727,-27.61471598992609
6034626262.626263,-27.710016352826905
6034979797.979798,-27.81072292152576
6035333333.333333,-27.916544140773077
6035686868.686869,-28.027188055820126
6036040404.040404,-28.142364465647532
6036393939.393939,-28.26178683782328
6036747474.747475,-28.385173978969206
6037101010.10101,-28.512251461763675
6037454545.454545,-28.642752815214997
6037808080.808081,-28.776420489549437
6038161616.161616,-28.91300661053363
6038515151.515152,-29.052273540480414
6038868686.868687,-29.193994264654023
6039222222.222222,-29.337952622473118
6039575757.575758,-29.483943402907812
6039929292.929293,-29.631772322959527
6040282828.282828,-29.7812559071835
6040636363.636364,-29.932221285010286
6040989898.989899,-30.084505921246922
6041343434.343434,-30.237957293639788
6041696969.69697,-30.392432529859768
6042050505.050505,-30.547798014778465
6042404040.40404,-30.703928977448207
6042757575.757576,-30.86070906583852
6043111111.111111,-31.018029916136392
6043464646.464646,-31.175790722263102
6043818181.818182,-31.333897810234497
6044171717.171718,-31.492264221094565
6044525252.525252,-31.650809305341376
6044878787.878788,-31.8094583310868
6045232323.232324,-31.96814210758874
6045585858.585858,-32.12679662530891
6045939393.939394,-32.285362713217395
6046292929.29293,-32.44378571371727
6046646464.646464,-32.60201517529015
6047000000.0,-32.76000456272178
