time,alpha_2_real,alpha_2_imag
0.00022990804827609197,30894753.741045456,-10951272.662384156
0.00023002300230023,10819365.09636121,-31520614.241337866
0.00023013795632436805,-15971533.464556117,-29459722.972123325
0.0002302529103485061,-31575979.623082366,-10491411.21029217
0.00023036786437264414,-30322476.678691998,12552706.220086763
0.00023048281839678218,-14249161.724525213,29077149.782786503
0.00023059777242092025,10329254.780655215,30462789.91288722
0.0002307127264450583,30073203.372664664,11968810.519706395
0.00023082768046919633,28265650.955567375,-16863546.201044172
0.00023094263449333438,4853434.822450293,-33053710.421550814
0.00023105758851747242,-20635450.110755324,-26356439.504518945
0.00023117254254161046,-32727384.29309291,-5464530.082235215
0.0002312874965657485,-27981501.879983705,16984187.772757627
0.00023140245058988655,-9344952.088727873,30938392.0606092
0.00023151740461402462,15581881.520816,28173910.12873327
0.00023163235863816266,31943926.82394225,5908999.610190196
0.0002317473126623007,24537119.97328536,-22142088.869231388
0.00023186226668643874,-1204447.0323815458,-33445997.793422945
0.0002319772207105768,-24665693.730150655,-22603876.914733857
0.00023209217473471483,-33101575.91465559,-372861.94846090954
0.00023220712875885287,-24957713.805018317,21010915.717438877
0.00023232208278299094,-4133169.397774024,31984626.407294806
0.00023243703680712898,20483943.117812138,24827869.9878625
0.00023255199083126703,32561958.460824367,-481817.31086155213
0.00023266694485540507,19862129.732981987,-26545507.33452603
0.0002327818988795431,-7100226.316982388,-32735311.31655228
0.00023289685290368115,-27907857.38721514,-18305038.49806482
0.0002330118069278192,-32649429.65623619,4660093.348097615
0.00023312676095195724,-21343245.206605382,24551647.800881904
0.0002332417149760953,1319821.0617196355,32178033.563984603
0.00023335666900023335,24798884.864494506,20626840.60502725
0.0002334716230243714,31967992.192437205,-6937993.013772732
0.00023358657704850944,14514664.235955518,-29951888.295312397
0.00023370153107264748,-12666720.744896973,-31026703.71004579
0.00023381648509678552,-30414970.60076041,-13622426.74408087
0.00023393143912092356,-31484341.35773804,9566783.568776459
0.0002340463931450616,-17160787.75505108,27536705.13540353
0.00023416134716919968,6823703.312561498,31450254.54883262
0.00023427630119333772,28339164.486311525,15537939.382036258
0.00023439125521747576,30078315.068404675,-13176413.033779692
0.0002345062092416138,8658980.691396521,-32217132.311352536
0.00023462116326575185,-17756352.813120473,-28415797.387582332
0.0002347361172898899,-32100699.58137913,-8668602.855682824
0.00023485107131402793,-29546241.392089542,14214371.444770608
0.00023496602533816597,-12502790.208875932,29836479.74712109
0.00023508097936230404,12288382.922612961,29733237.973901425
0.00023519593338644208,30866705.736707103,9766279.304137237
0.00023531088741058013,27000317.15269394,-18893200.077922598
0.00023542584143471817,2613137.5733348816,-33324525.97526553
0.0002355407954588562,-22196879.539105453,-25039733.25939969
0.00023565574948299425,-32940415.742851723,-3589571.9841798358
0.0002357707035071323,-26935838.592905905,18511276.50009373
0.00023588565753127037,-7455408.720173066,31425357.298651226
0.0002360006115554084,17437057.558350645,27044686.080126327
0.00023611556557954645,32344135.414897993,3595151.3372648917
0.0002362305196036845,22928968.033964776,-23877025.34470351
0.00023634547362782254,-3394948.0725152716,-33311911.634665553
0.00023646042765196058,-25952150.513635933,-21077121.990615454
0.00023657538167609862,-33037862.45534739,1493270.2302681366
0.00023669033570023666,-23697666.89393899,22383741.97325543
0.00023680528972437473,-2146112.1048602164,32157547.799815774
0.00023692024374851278,22158083.797079876,23396976.88333457
0.00023703519777265082,32483914.914449405,-2863017.75223386
0.00023715015179678886,17958384.097554255,-27919952.62152333
0.0002372651058209269,-9202898.530097682,-32220205.755998816
0.00023738005984506495,-28926832.84757819,-16624608.702447243
0.000237495013869203,-32300825.380592246,6482748.054029787
0.00023760996789334103,-19863833.208602645,25707553.19297313
0.0002377249219174791,3344659.321220018,32025379.11380778
0.00023783987594161714,26188354.65525951,18834285.89545449
0.00023795482996575519,31403290.51305069,-9268953.100236341
0.00023806978398989323,12400462.159149019,-30912305.56534484
0.00023818473801403127,-14589066.699080683,-30162182.831572447
0.0002382996920381693,-31112269.645909566,-11824604.762616405
0.00023841464606230736,-30853204.214966267,11303763.864577841
0.0002385296000864454,-15504211.264200248,28471776.111300904
0.00023864455411058347,8846059.930232158,30924237.167672325
0.0002387595081347215,29405729.704428926,13502093.162351027
0.00023887446215885955,29102749.229719583,-15350550.340219444
0.0002389894161829976,6458982.351418192,-32764689.620983467
0.00023910437020713564,-19467422.8468194,-27259469.966613125
0.00023921932423127368,-32518783.129558142,-6813877.545443744
0.00023933427825541172,-28674710.463660937,15845836.72961558
0.0002394492322795498,-10688467.803091742,30506886.31382082
0.00023956418630368783,14224070.330684569,28880156.82193926
0.00023967914032782588,31534394.41114521,7524962.336139434
0.00023979409435196392,25600955.67831907,-20824134.751615174
0.00023990904837610196,378338.0991127109,-33446512.546711173
0.00024002400240024,-23671084.025742292,-23645206.72275439
0.00024013895642437805,-33063029.266518988,-1713863.127735728
0.0002402539104485161,-25805938.538619503,19982429.56180756
0.00024036886447265416,-5529255.037666174,31797076.986830167
0.0002404838184967922,19230608.44342809,25787769.047683746
0.00024059877252093024,32544363.99934074,1231577.9401327432
0.0002407137265450683,21187051.078391332,-25480196.65659001
0.00024082868056920633,-5557747.621544933,-33028911.509253073
0.00024094363459334437,-27129462.41579951,-19482572.236002427
0.00024105858861748241,-32857631.743817456,3346115.7629894707
0.00024117354264162046,-22355258.97001441,23680875.07218562
0.00024128849666575853,-132221.8320139246,32209057.83784043
0.00024140345068989657,23741086.665211335,21845358.45043133
0.0002415184047140346,32249251.685946785,-5233392.378632769
0.00024163335873817265,15980043.142228954,-29151987.903476093
0.0002417483127623107,-11244812.284103455,-31574332.021292545
0.00024186326678644874,-29838128.434270494,-14898861.354365893
0.00024197822081058678,-31861109.231083963,8283321.577520626
0.00024209317483472482,-18317481.63045376,26789142.255610816
0.0002422081288588629,5367373.142573049,31745737.371598814
0.00024232308288300094,27468178.117621772,16945034.81514355
0.00024243803690713898,30677825.283818074,-11554958.683984365
0.00024255299093127702,10238275.31474486,-31721900.558019273
0.00024266794495541506,-16448670.350306738,-29184893.776468717
0.0002427828989795531,-31706720.919497848,-10000067.137636669
0.00024289785300369115,-30121766.377218902,13001178.091214988
0.00024301280702782922,-13786566.09779352,29306880.86893305
0.00024312776105196726,10848788.983002545,30266273.21482218
0.0002432427150761053,30315725.533217438,11366008.956126759
0.00024335766910024335,27952061.594513003,-17443720.370136846
0.0002434726231243814,4238513.553337883,-33151590.358564112
0.00024358757714851943,-21084979.524513513,-26004394.565078665
0.00024370253117265747,-32815704.37211618,-4945862.102251588
0.00024381748519679552,-27706736.418980308,17421830.562202998
0.00024393243922093358,-8824316.107106889,31075649.92272381
0.00024404739324507163,16113109.193198636,27890481.584924392
