time,alpha_2_real,alpha_2_imag
0.00022990804827609197,29628791.223348394,-15242873.024734907
0.00023002300230023,32527114.797996122,5317848.851977447
0.00023013795632436805,22816529.729843214,23216204.835070103
0.0002302529103485061,3491505.0020632576,32028356.018679664
0.00023036786437264414,-18950401.10213769,26025667.192010794
0.00023048281839678218,-32235107.595452588,4196676.773905089
0.00023059777242092025,-25113037.98862383,-21479708.647202592
0.0002307127264450583,-2235646.7027642904,-33369654.862002302
0.00023082768046919633,20448132.68818974,-26515820.87856279
0.00023094263449333438,32156210.74838728,-8286589.842824352
0.00023105758851747242,30469848.98227608,12120255.954714673
0.00023117254254161046,17003988.45461844,27577214.67120674
0.0002312874965657485,-4397353.946755529,31874438.175688155
0.00023140245058988655,-25305292.28833642,19987531.410812724
0.00023151740461402462,-32266473.99671343,-5198361.206331439
0.00023163235863816266,-18256280.80524283,-27757473.486222584
0.0002317473126623007,6344226.921956265,-32885828.983629446
0.00023186226668643874,25971529.50724294,-21006676.923151854
0.0002319772207105768,33069106.170052756,-1099275.3444183832
0.00023209217473471483,27042549.373817027,18343509.825591262
0.00023220712875885287,10226550.394622557,30637515.177488547
0.00023232208278299094,-12273395.317150325,29731860.76091309
0.00023243703680712898,-29960213.07061673,12234308.615390105
0.00023255199083126703,-29610129.851420917,-14276318.933372173
0.00023266694485540507,-10079940.564543582,-31793852.127381846
0.0002327818988795431,14265201.437788863,-30321512.969550587
0.00023289685290368115,29955105.88970746,-14571180.810474211
0.0002330118069278192,32367129.372882217,6011177.041426071
0.00023312676095195724,22272117.450075045,23681667.05384013
0.0002332417149760953,2723849.599794207,32110153.015818764
0.00023335666900023335,-19624092.806319926,25494718.08180352
0.0002334716230243714,-32386531.199168988,3315975.303104289
0.00023358657704850944,-24535795.187905874,-22178360.129149765
0.00023370153107264748,-1397406.702053858,-33422306.08251981
0.00023381648509678552,21043964.7031563,-26032062.120458633
0.00023393143912092356,32332588.883847352,-7600184.519815206
0.0002340463931450616,30220704.644434314,12763468.784026122
0.00023416134716919968,16385748.738028664,27942051.672958046
0.00023427630119333772,-5158481.021936048,31750520.529909723
0.00023439125521747576,-25846483.10878587,19289583.74315321
0.0002345062092416138,-32110447.832449865,-6116578.523915963
0.00023462116326575185,-17489391.39119836,-28251031.965125434
0.0002347361172898899,7167969.67022524,-32726072.436303753
0.00023485107131402793,26423570.88347861,-20409634.361306343
0.00023496602533816597,33041582.751379445,-395664.21004946344
0.00023508097936230404,26617237.24971438,18891487.611791182
0.00023519593338644208,9528059.60529751,30863692.825833794
0.00023531088741058013,-13024638.848272478,29388939.012738805
0.00023542584143471817,-30315028.13315734,11408661.5869195
0.0002355407954588562,-29240382.996627122,-15114754.02586203
0.00023565574948299425,-9251943.035607677,-32062981.225403797
0.0002357707035071323,14983139.00397136,-29967071.572857685
0.00023588565753127037,30276692.590988625,-13913138.568638813
0.0002360006115554084,32247050.461972654,6699345.636737117
0.00023611556557954645,21747682.873505976,24163605.55673072
0.0002362305196036845,1963160.6455093734,32140290.70243497
0.00023634547362782254,-20307602.996440146,24966966.349801883
0.00023646042765196058,-32436147.041552007,2362671.44298527
0.00023657538167609862,-23892217.817330394,-22871039.49865715
0.00023669033570023666,-520038.783044755,-33452477.49950137
0.00023680528972437473,21638323.528635837,-25513691.42540175
0.00023692024374851278,32442316.659571618,-6877362.42508941
0.00023703519777265082,29904150.74526727,13396167.476392824
0.00023715015179678886,15750488.461982926,28309855.035262153
0.0002372651058209269,-5962084.521235939,31599585.798601948
0.00023738005984506495,-26398113.99125037,18623846.396397598
