time,alpha_2_real,alpha_2_imag
0.00022990804827609197,-9056089.439668665,30963002.987075195
0.00023002300230023,10347281.427759113,30429792.533203192
0.00023013795632436805,27322727.670344606,17246688.425628014
0.0002302529103485061,32273839.841807827,-5416234.770243816
0.00023036786437264414,20794289.095892448,-25879966.670617
0.00023048281839678218,-102779.70685017854,-33473373.894188028
0.00023059777242092025,-19426903.952284764,-27275895.04045586
0.0002307127264450583,-30767092.921868954,-12655906.017272769
0.00023082768046919633,-32604702.459250223,4587405.2051889105
0.00023094263449333438,-25607868.683266733,20105191.63749864
0.00023105758851747242,-11191624.691826982,30268600.22596173
0.00023117254254161046,7960467.251531528,31146370.036844224
0.0002312874965657485,25710825.646881446,19477728.4061863
0.00023140245058988655,32567570.314375337,-2519229.995117277
0.00023151740461402462,22906975.218879346,-23961833.488466993
0.00023163235863816266,2528857.963123163,-33356544.86295875
0.0002317473126623007,-17442822.228527322,-28591067.066515457
0.00023186226668643874,-29910416.71498264,-14665022.551954733
0.0002319772207105768,-32881232.862021215,2523782.835880851
0.00023209217473471483,-26891100.834086854,18453105.657958865
0.00023220712875885287,-13250179.283345569,29442487.704903048
0.00023232208278299094,5556904.510338907,31663354.811638355
0.00023243703680712898,23945735.7176035,21544759.673091397
0.00023255199083126703,32592958.065202486,384529.2075224542
0.00023266694485540507,24842826.047986798,-21850580.26711297
0.0002327818988795431,5174155.476187147,-33025627.311082926
0.00023289685290368115,-15339626.0624401,-29770227.106149234
0.0002330118069278192,-28898715.96265998,-16624334.88039295
0.00023312676095195724,-33023495.61009947,436961.0325313369
0.0002332417149760953,-28067222.344572302,16727617.720707737
0.00023335666900023335,-15241168.01439411,28504335.28281546
0.0002334716230243714,3151795.6120471973,31988451.9655521
0.00023358657704850944,22052384.72073558,23462627.83738509
0.00023370153107264748,32365149.020706993,3261822.7601482277
0.00023381648509678552,26602362.511222616,-19568220.50344631
0.00023393143912092356,7804943.4642252065,-32475507.38276988
0.0002340463931450616,-13132532.700969784,-30808380.08732358
0.00023416134716919968,-27739005.098661743,-18520458.112374835
0.00023427630119333772,-33024477.03649105,-1661055.85365
0.00023439125521747576,-29116948.597204078,14929113.510201791
0.0002345062092416138,-17153339.3521211,27455044.839610383
0.00023462116326575185,765322.0251310822,32138052.90308495
0.0002347361172898899,20024570.32442881,25201064.92621185
0.00023485107131402793,31894348.886800643,6095756.589111587
0.00023496602533816597,28163322.91777211,-17128284.82124215
0.00023508097936230404,10410690.83038846,-31702531.23673181
0.00023519593338644208,-10831609.990651725,-31694628.59571462
0.00023531088741058013,-26440918.973034516,-20346870.965846833
0.00023542584143471817,-32881888.750353537,-3760340.826206563
0.0002355407954588562,-30038479.336857833,13068727.516370222
0.00023565574948299425,-18976477.481015157,26291716.80570112
0.0002357707035071323,-1593997.141176885,32130157.47119911
0.00023588565753127037,17884027.37512917,26740334.210826643
0.0002360006115554084,31190195.3566094,8874747.330890413
0.00023611556557954645,29508175.58232704,-14558980.732917981
0.0002362305196036845,12971544.613880463,-30704661.270253725
0.00023634547362782254,-8444087.433787707,-32421680.503692646
0.00023646042765196058,-25014332.844160467,-22107392.2012685
0.00023657538167609862,-32595597.231666546,-5855501.925186906
0.00023669033570023666,-30829445.04245029,11152686.577796057
0.00023680528972437473,-20702493.747458488,25010997.8969028
0.00023692024374851278,-3922112.518711066,31960966.323212318
0.00023703519777265082,15652979.132927993,28076219.565505892
0.00023715015179678886,30260459.198501978,11555780.347536828
0.0002372651058209269,30628125.00055626,-11869738.129528658
0.00023738005984506495,15463774.894978816,-29482149.32852105
0.000237495013869203,-5979660.521531009,-32969705.479064148
0.00023760996789334103,-23464849.19216478,-23795154.45075511
0.0002377249219174791,-32179510.997820497,-7940944.007259837
0.00023783987594161714,-31502741.519650817,9194819.561991965
0.00023795482996575519,-22319775.928213738,23620449.364260085
0.00023806978398989323,-6205342.506150724,31628302.366522707
0.00023818473801403127,13361461.190160874,29225444.78677818
0.0002382996920381693,29109609.90784482,14129804.734416422
0.00023841464606230736,31510576.834867433,-9088773.495348359
0.0002385296000864454,17866568.49883757,-28041298.962471273
0.00023864455411058347,-3443790.8595348485,-33321637.87393877
0.0002387595081347215,-21787911.05019971,-25390102.291487705
0.00023887446215885955,-31641233.14870964,-10013083.900346015
0.0002389894161829976,-32055311.936779913,7201308.971710993
0.00023910437020713564,-23822118.109256808,22133436.924489796
0.00023921932423127368,-8430760.420561958,31136724.607549813
0.00023933427825541172,11024421.826373678,30186165.0786322
0.0002394492322795498,27758025.696049713,16583854.443973504
0.00023956418630368783,32139997.383637562,-6239415.486963529
0.00023967914032782588,20160692.450899653,-26390506.0301136
0.00023979409435196392,-851719.8454632368,-33470212.57747012
0.00023990904837610196,-19972236.33319485,-26874792.464743577
