time,alpha_2_real,alpha_2_imag
0.00022990804827609197,8916243.464428708,-32228498.07142467
0.00023002300230023,-2647890.2563151745,-33377433.82657814
0.00023013795632436805,-12834752.620395947,-30889264.225139428
0.0002302529103485061,-20958097.668508746,-26002481.543305673
0.00023036786437264414,-26860025.852873273,-19665121.607054785
0.00023048281839678218,-30684930.77410207,-12604961.124905214
0.00023059777242092025,-32606817.106604222,-5262020.468768159
0.0002307127264450583,-32828716.275307056,2062344.8421945209
0.00023082768046919633,-31429369.18540218,9169967.040615283
0.00023094263449333438,-28447653.154580023,15863803.892425839
0.00023105758851747242,-23888497.47572672,21937144.514488224
0.00023117254254161046,-17639849.108832352,27032170.83703422
0.0002312874965657485,-9694776.78421009,30678047.570500724
0.00023140245058988655,-148743.389962947,32132674.697120193
0.00023151740461402462,10491936.13725432,30378873.382440235
0.00023163235863816266,20964553.211865604,24475412.707222722
0.0002317473126623007,29145597.444758207,14143700.877328923
0.00023186226668643874,32635633.521055248,605089.3885080395
0.0002319772207105768,30119609.343386304,-13388473.41165539
0.00023209217473471483,22206218.638254836,-24734011.81735353
0.00023220712875885287,11156371.42428064,-31512324.708777633
0.00023232208278299094,-523302.97794409795,-33508908.500792976
0.00023243703680712898,-11067061.674584461,-31640800.87955232
0.00023255199083126703,-19602236.22887834,-27089855.019388497
0.00023266694485540507,-25926880.401517317,-20959542.059830684
0.0002327818988795431,-30102009.81983685,-13970942.054105105
0.00023289685290368115,-32363137.013228085,-6655450.545341154
0.0002330118069278192,-32882431.60973145,686234.7210107846
0.00023312676095195724,-31782632.442575846,7840452.816573232
0.0002332417149760953,-29124639.319269437,14629927.042461414
0.00023335666900023335,-24890114.96358141,20852070.798776623
0.0002334716230243714,-18969444.654971518,26174438.98858553
0.00023358657704850944,-11347868.371244825,30165340.0402214
0.00023370153107264748,-2065940.2355807745,32059395.363129538
0.00023381648509678552,8428268.798766106,30976675.535817284
0.00023393143912092356,19064745.33259774,25927495.80659182
0.0002340463931450616,27891637.20251073,16418951.61758022
0.00023416134716919968,32458618.60746872,3311962.8358180993
0.00023427630119333772,31060388.34195187,-10849111.371863749
0.00023439125521747576,24009111.363100518,-22877890.56279318
0.0002345062092416138,13359136.369295655,-30578003.874980226
0.00023462116326575185,1645708.718200949,-33434690.414194304
0.0002347361172898899,-9196799.63535168,-32218709.13421633
0.00023485107131402793,-18149604.640312176,-28103535.218836483
0.00023496602533816597,-24895405.144625798,-22210365.532530554
0.00023508097936230404,-29488193.207612384,-15351845.761133274
0.00023519593338644208,-32095823.82035063,-8062976.4651853135
0.00023531088741058013,-32935919.807670888,-702123.211123965
0.00023542584143471817,-32119472.65066911,6506268.439309423
0.0002355407954588562,-29721022.441621643,13368937.400992973
0.00023565574948299425,-25796399.8389782,19712465.918189008
0.0002357707035071323,-20213154.014265146,25238153.894189063
0.00023588565753127037,-12921523.07487416,29525118.232894223
0.0002360006115554084,-3946307.220390872,31921682.494070463
0.00023611556557954645,6385090.061781978,31478306.154823225
0.0002362305196036845,17109640.581377752,27218955.164386615
0.00023634547362782254,26456277.676853586,18541377.456859272
0.00023646042765196058,32023311.612378877,5981474.612090815
0.00023657538167609862,31827396.093689226,-8238606.920878025
0.00023669033570023666,25741525.591013946,-20915052.038392168
0.00023680528972437473,15547508.133578649,-29517445.58484173
0.00023692024374851278,3848887.3953173235,-33252410.483247146
0.00023703519777265082,-7262409.487496245,-32692527.75699597
0.00023715015179678886,-16599063.24547308,-29011835.378677376
0.0002372651058209269,-23766883.235596873,-23402614.46909258
0.00023738005984506495,-28744136.31489978,-16679697.400587153
0.000237495013869203,-31730690.496228687,-9456720.63291334
0.00023760996789334103,-32896158.982714377,-2093346.1450484036
0.0002377249219174791,-32428263.31257704,5159755.970855132
0.00023783987594161714,-30335896.509820733,12111838.662986068
0.00023795482996575519,-26696612.98847527,18577774.1327938
0.00023806978398989323,-21386917.77851387,24255770.285959926
0.00023818473801403127,-14433257.956371035,28825606.44039572
0.0002382996920381693,-5763470.892224486,31617847.516310163
0.00023841464606230736,4350983.568050143,31825715.341907278
0.0002385296000864454,15123432.257062824,28383780.577304833
0.00023864455411058347,24920873.02986019,20545129.522790447
0.0002387595081347215,31320417.192065645,8568731.009268876
0.00023887446215885955,32315707.578841202,-5556160.9955036
0.0002389894161829976,27266089.945579354,-18748120.079302788
0.00023910437020713564,17680622.474532284,-28262000.81817788
0.00023921932423127368,6079887.424453553,-32912452.792044256
0.00023933427825541172,-5270047.024635095,-33119293.6354986
0.0002394492322795498,-15006299.690949567,-29930010.103105243
0.00023956418630368783,-22596059.139983937,-24599219.15689723
0.00023967914032782588,-27977846.0515031,-18022104.64243834
0.00023979409435196392,-31293352.53370872,-10839875.762151439
0.00023990904837610196,-32800072.414694484,-3487226.718975952
0.00024002400240024,-32592954.753928266,3798809.607390435
0.00024013895642437805,-30832575.528471015,10818898.962748963
0.0002402539104485161,-27494046.72404771,17388554.627244048
0.00024036886447265416,-22546370.258083113,23271942.42417951
0.0002404838184967922,-15901535.292496946,28091262.320315808
0.00024059877252093024,-7535149.525629587,31267701.58580668
0.0002407137265450683,2345471.009613608,32029655.320245042
0.00024082868056920633,13078242.568373106,29331859.69099897
0.00024094363459334437,23224944.18177905,22369049.335310325
0.00024105858861748241,30530379.928985726,11110148.534094378
0.00024117354264162046,32624620.300508067,-2845139.355915023
0.00024128849666575853,28625600.88731751,-16451449.097657122
0.00024140345068989657,19714695.741875626,-26789822.371109013
0.0002415184047140346,8313990.049194062,-32375726.56630506
0.00024163335873817265,-3205581.5567244748,-33343236.118945524
0.0002417483127623107,-13314353.087489774,-30736818.55678165
0.00024186326678644874,-21322934.36228121,-25727910.4315471
0.00024197822081058678,-27131230.578115072,-19344434.256230045
0.00024209317483472482,-30836193.90258147,-12240484.10730218
0.0002422081288588629,-32665738.427422658,-4890001.777361363
0.00024232308288300094,-32780021.91479949,2430436.6958348267
0.00024243803690713898,-31259993.448953692,9509355.135404743
0.00024255299093127702,-28234796.460205242,16179368.514375389
0.00024266794495541506,-23597369.63354598,22209069.457272697
0.0002427828989795531,-17289211.897129983,27270193.895461477
0.00024289785300369115,-9256169.425726956,30833414.685929894
0.00024301280702782922,373129.17443632847,32146903.471276168
0.00024312776105196726,11035358.683582045,30166796.225677654
0.0002432427150761053,21441274.455058858,24040585.081435714
0.00024335766910024335,29450736.523819443,13519381.441087741
0.0002434726231243814,32706453.897247072,-118733.36850846652
0.00024358757714851943,29864407.86997372,-14065665.359966248
0.00024370253117265747,21700374.023924366,-25197786.691431273
0.00024381748519679552,10558142.81003734,-31717464.929026835
0.00024393243922093358,-1095636.2928837582,-33456911.043323655
0.00024404739324507163,-11534968.535973746,-31413120.034393143
0.00024416234726920967,-19959095.12578416,-26786095.262938797
0.0002442773012933477,-26166511.405938994,-20602147.756121922
0.00024439225531748575,-30265715.45877968,-13609977.020797724
0.0002445072093416238,-32445719.938347865,-6288333.305731539
0.00024462216336576184,-32891200.365527246,1051924.4011084689
0.0002447371173898999,-31728292.197895527,8201819.358648323
0.0002448520714140379,-28952860.352880817,14963144.479545102
0.000244967025438176,-24621642.301387455,21139970.64362369
0.000245081979462314,-18605361.25143211,26390237.465074982
0.0002451969334864521,-10898502.332628313,30276691.072640974
0.00024531188751059015,-1559361.854509987,32084378.357091893
