time,alpha_2_real,alpha_2_imag
0.00022990804827609197,-28790805.78154031,-16613014.888963414
0.00023002300230023,-31314304.68714722,-10839394.745772716
0.00023013795632436805,-32642012.501219396,-4991915.032283079
0.0002302529103485061,-32885821.053718053,808590.2273871873
0.00023036786437264414,-32131693.11628113,6483545.907703455
0.00023048281839678218,-30362798.493853416,11958670.429442389
0.00023059777242092025,-27617348.856464453,17169267.776241954
0.0002307127264450583,-23788245.367540713,21986063.65678274
0.00023082768046919633,-18817227.996972404,26245788.218546685
0.00023094263449333438,-12593065.811821744,29654163.571313605
0.00023105758851747242,-5067671.249754247,31751568.107078407
0.00023117254254161046,3627868.7283166894,31911368.21649025
0.0002312874965657485,13014190.401920028,29385130.275517356
0.00023140245058988655,22057269.68227591,23471006.424137663
0.00023151740461402462,29191451.007378794,14068444.586008865
0.00023163235863816266,32597773.589520574,2023445.6807556804
0.0002317473126623007,31189169.454048127,-10669104.658195676
0.00023186226668643874,25171329.52481863,-21619518.01714313
0.0002319772207105768,16142651.283878937,-29209103.347218014
0.00023209217473471483,5947309.366036331,-32936840.059793614
0.00023220712875885287,-3883444.5141007993,-33254200.099308114
0.00023232208278299094,-12472372.068397136,-31054439.212771468
0.00023243703680712898,-19468581.37178176,-27142202.719657987
0.00023255199083126703,-24848233.631847426,-22202265.82550603
0.00023266694485540507,-28729711.775251433,-16696865.26040927
0.0002327818988795431,-31273810.941664867,-10928657.74042954
0.00023289685290368115,-32624475.97047554,-5084631.38627415
0.0002330118069278192,-32890793.112288423,716117.2286234142
0.00023312676095195724,-32165712.365368873,6395175.844626881
0.0002332417149760953,-30408351.910643116,11875436.114853209
0.00023335666900023335,-27680148.769650936,17094114.99319994
0.0002334716230243714,-23859343.577741314,21913589.69214985
0.00023358657704850944,-18903230.911466278,26179801.247530732
0.00023370153107264748,-12698089.995905597,29598440.75540369
0.00023381648509678552,-5196886.882074963,31724357.286868718
0.00023393143912092356,3481586.9721609233,31940162.23216482
0.0002340463931450616,12866916.43792028,29460310.6045932
0.00023416134716919968,21932837.28992519,23604623.694254033
0.00023427630119333772,29088591.11958433,14236107.318119347
0.00023439125521747576,32567487.90323603,2226868.5642485786
0.0002345062092416138,31235989.167975027,-10466870.500973023
0.00023462116326575185,25304979.66313308,-21473658.054857947
0.0002347361172898899,16303605.244232336,-29121701.62892547
0.00023485107131402793,6114736.916421682,-32924678.10003984
0.00023496602533816597,-3736410.4901571907,-33297952.97761282
0.00023508097936230404,-12352684.69672973,-31120855.654299982
0.00023519593338644208,-19373621.323762763,-27220392.788288165
0.00023531088741058013,-24774542.99012412,-22286403.66349164
0.00023542584143471817,-28667907.877007663,-16779540.168058053
0.0002355407954588562,-31227656.25214889,-11014617.593021655
0.00023565574948299425,-32596507.82044056,-5174227.409112709
0.0002357707035071323,-32889006.889993854,624366.2455517757
0.00023588565753127037,-32177804.694167007,6304066.480929349
0.0002360006115554084,-30454133.82169152,11792351.810138818
0.00023611556557954645,-27739440.740125258,17017052.589095525
0.0002362305196036845,-23929513.976697285,21841248.479984157
0.00023634547362782254,-18995951.015510075,26122344.556794044
0.00023646042765196058,-12800484.810679354,29539795.29495704
0.00023657538167609862,-5324964.035195431,31696875.94680801
0.00023669033570023666,3333463.104018073,31941081.79005613
0.00023680528972437473,12717526.600408869,29531308.768434696
0.00023692024374851278,21814264.3712876,23744087.134724684
0.00023703519777265082,29010603.369299963,14415894.526904428
0.00023715015179678886,32535441.097987067,2428604.525441041
0.0002372651058209269,31266560.97573246,-10261427.25022643
0.00023738005984506495,25419886.491194244,-21312445.736046683
0.000237495013869203,16457630.079476096,-29021838.665402893
0.00023760996789334103,6279924.36524048,-32895468.983346384
0.0002377249219174791,-3587611.0579195237,-33329138.662850004
0.00023783987594161714,-12233804.091892993,-31191264.310617495
0.00023795482996575519,-19285386.456054512,-27309967.358499777
0.00023806978398989323,-24714771.54905892,-22385502.068698246
0.00023818473801403127,-28622663.76751865,-16874123.891967896
0.0002382996920381693,-31191169.197462488,-11104750.810334854
0.00023841464606230736,-32571279.887042895,-5263905.243083713
0.0002385296000864454,-32874404.769807335,534064.2623606622
0.00023864455411058347,-32175980.205391876,6212230.608324245
0.0002387595081347215,-30501301.318548605,11710061.987834185
0.00023887446215885955,-27783935.244369194,16932037.531451896
0.0002389894161829976,-24029840.32320974,21791177.064763986
0.00023910437020713564,-19090068.367678806,26066422.59623253
0.00023921932423127368,-12918557.107952992,29511673.92820346
0.00023933427825541172,-5450385.976436431,31661526.40271429
0.0002394492322795498,3186980.844086209,31944212.15630186
0.00023956418630368783,12562102.72958801,29585140.94844814
0.00023967914032782588,21676815.380354736,23865413.32805486
0.00023979409435196392,28923377.13193973,14592448.39259624
0.00023990904837610196,32531367.829189014,2634482.509714205
0.00024002400240024,31315059.668573767,-10060806.589671519
0.00024013895642437805,25534435.850429002,-21150501.61146832
0.0002402539104485161,16617377.621885393,-28928875.256920088
0.00024036886447265416,6443371.057475812,-32855698.986489832
0.0002404838184967922,-3435492.3196945633,-33340135.34956269
0.00024059877252093024,-12104537.043432185,-31236666.55643158
0.0002407137265450683,-19190033.22639056,-27392094.243589286
0.00024082868056920633,-24640590.773318607,-22471072.316325065
0.00024094363459334437,-28575601.132923067,-16969120.160305664
0.00024105858861748241,-31173638.334000777,-11205522.346455384
0.00024117354264162046,-32546128.496353768,-5354721.885420347
0.00024128849666575853,-32875188.500790894,441779.83546234015
0.00024140345068989657,-32184739.646607798,6120961.985694265
0.0002415184047140346,-30522365.238020882,11618618.97498059
0.00024163335873817265,-27843107.71639066,16854049.339504194
0.0002417483127623107,-24091274.431911293,21709922.226111867
0.00024186326678644874,-19186195.05899796,26011622.655180328
0.00024197822081058678,-13023729.359699858,29456600.477020998
0.00024209317483472482,-5582681.435415143,31647623.432812955
0.0002422081288588629,3039820.7044618027,31950381.705846358
