time,alpha_2_real,alpha_2_imag
0.00022990804827609197,32355976.704834398,5359995.511115205
0.00023002300230023,31058042.72204172,10168604.825441167
0.00023013795632436805,29007980.5685389,14809768.557071868
0.0002302529103485061,26157869.033854384,19229087.980035584
0.00023036786437264414,22419439.85877821,23319440.307419382
0.00023048281839678218,17738513.47635838,26967695.18083269
0.00023059777242092025,11972601.211349826,29883605.104230676
0.0002307127264450583,5100808.005422536,31762158.51402986
0.00023082768046919633,-2836889.516951605,32005386.032767083
0.00023094263449333438,-11494808.034237556,30031652.285531938
0.00023105758851747242,-20112966.52229795,25175717.27433487
0.00023117254254161046,-27442213.10438436,17165365.131130565
0.0002312874965657485,-31921939.041380975,6453178.302738681
0.00023140245058988655,-32343440.387521878,-5528658.517498976
0.00023151740461402462,-28481746.74968022,-16801345.07265142
0.00023163235863816266,-21227098.658633802,-25617783.982249208
0.0002317473126623007,-12147526.947916077,-31144952.725050014
0.00023186226668643874,-2703622.323356155,-33395691.391153578
0.0002319772207105768,6060279.218917591,-32976608.05136168
0.00023209217473471483,13607536.321839642,-30604209.35939693
0.00023220712875885287,19766980.61189197,-26958466.844360247
0.00023232208278299094,24565806.315599523,-22536266.901466
0.00023243703680712898,28142420.020626836,-17700721.816492673
0.00023255199083126703,30632827.46380913,-12668104.609455878
0.00023266694485540507,32164915.521524746,-7573690.964533564
0.0002327818988795431,32865394.815964267,-2508895.352111196
0.00023289685290368115,32748100.778986976,2489531.4271331644
0.0002330118069278192,31920421.502052516,7379232.5129690785
0.00023312676095195724,30314117.12059368,12126075.691511672
0.0002332417149760953,27931573.956428763,16683209.52197306
0.00023335666900023335,24720764.470345423,20981645.32518586
0.0002334716230243714,20600219.506834816,24909277.466412492
0.00023358657704850944,15468694.935804361,28276614.685230676
0.00023370153107264748,9248192.172476713,30810453.904443666
0.00023381648509678552,1911853.6147909793,32066483.330556367
0.00023393143912092356,-6381305.936187332,31495391.810234305
0.0002340463931450616,-15148002.910239467,28396350.939630143
0.00023416134716919968,-23409094.543654446,22227203.400353894
0.00023427630119333772,-29749724.470429584,12982004.367631543
0.00023439125521747576,-32647400.531565107,1515231.0149685433
0.0002345062092416138,-31235796.621405512,-10421459.364843225
0.00023462116326575185,-25789838.734824806,-20836563.34457989
0.0002347361172898899,-17577206.305371895,-28326282.502234872
0.00023485107131402793,-8185352.107098326,-32432403.4461725
0.00023496602533816597,1064139.5626511376,-33502395.62045091
0.00023508097936230404,9364587.127243921,-32189831.796528287
0.00023519593338644208,16344539.007190997,-29221877.470731765
0.00023531088741058013,21929376.831045628,-25199688.17240717
0.00023542584143471817,26201320.135933526,-20567131.343509685
0.0002355407954588562,29302336.76396997,-15621903.361179866
0.00023565574948299425,31377543.353638157,-10549039.550833557
0.0002357707035071323,32539699.515022673,-5457393.889116068
0.00023588565753127037,32897317.478325818,-416835.0749672677
0.0002360006115554084,32472412.657194134,4536528.099399438
0.00023611556557954645,31335075.531349245,9371434.504659971
0.0002362305196036845,29431016.85696704,14051520.4134336
0.00023634547362782254,26717574.569695584,18516802.865551364
0.00023646042765196058,23136061.567198955,22679832.259902004
0.00023657538167609862,18599315.507720947,26398646.575694744
0.00023669033570023666,13018761.174640413,29456271.98864069
0.00023680528972437473,6326121.107917343,31512040.000638053
0.00023692024374851278,-1438786.8725878892,32070958.55937441
0.00023703519777265082,-10009502.075578757,30536714.245445378
0.00023715015179678886,-18709576.35475972,26205869.27162915
0.0002372651058209269,-26370509.782391813,18729858.262035947
0.00023738005984506495,-31460985.973936077,8402444.691309288
0.000237495013869203,-32612616.972675666,-3512583.23436982
0.00023760996789334103,-29416463.51008837,-15046045.692861125
0.0002377249219174791,-22624591.41773562,-24362351.55081433
0.00023783987594161714,-13726830.613774508,-30440380.632399514
0.00023795482996575519,-4260681.857521141,-33194125.893990193
0.00023806978398989323,4659719.683909355,-33178770.767689146
0.00023818473801403127,12432200.14160125,-31103162.37263953
0.0002382996920381693,18833015.184683714,-27645863.273536224
0.00023841464606230736,23865603.37266821,-23336268.690464616
0.0002385296000864454,27639911.375329856,-18548021.38105164
0.00023864455411058347,30296383.54530062,-13527455.925028317
0.0002387595081347215,31975283.44350762,-8431914.684077296
0.00023887446215885955,32783698.756842576,-3352148.8383456822
0.0002389894161829976,32812081.879771844,1656808.009246048
0.00023910437020713564,32063574.123031095,6560013.263210237
0.00023921932423127368,30623402.960769843,11335852.544201508
0.00023933427825541172,28377157.416318238,15927255.595715852
0.0002394492322795498,25338442.77162719,20291625.443771716
0.00023956418630368783,21377116.209872525,24297063.327763807
0.00023967914032782588,16419561.260496285,27780147.222892202
0.00023979409435196392,10376962.547457129,30471879.860062767
0.00023990904837610196,3218368.5766202146,31963579.831936587
0.00024002400240024,-4932913.333130918,31720752.382224634
0.00024013895642437805,-13661651.077985367,29087096.64630699
0.0002402539104485161,-22096632.96203175,23472861.353397973
0.00024036886447265416,-28877247.306901984,14724667.896467187
0.0002404838184967922,-32456789.91316947,3532742.480336557
0.00024059877252093024,-31812576.941170476,-8477831.220787782
0.0002407137265450683,-26965387.931100678,-19280186.246380318
0.00024082868056920633,-19093668.58649023,-27319022.002056886
0.00024094363459334437,-9781240.651730757,-31965382.171627034
0.00024105858861748241,-438909.8525311239,-33489259.78213932
0.00024117354264162046,8049024.454930286,-32505159.25147655
0.00024128849666575853,15257420.79665698,-29782192.95906928
0.00024140345068989657,21076253.652402095,-25916318.117776874
0.0002415184047140346,25584571.510518588,-21391055.793741506
0.00024163335873817265,28874093.626845207,-16478980.98931919
0.0002417483127623107,31120212.64628307,-11417723.724524327
0.00024186326678644874,32422749.52603603,-6316684.861915225
0.00024197822081058678,32901158.531340763,-1259972.081365918
0.00024209317483472482,32594479.13867684,3711986.067173398
0.0002422081288588629,31556224.894516457,8564266.248479154
0.00024232308288300094,29773815.513095863,13266600.14111164
0.00024243803690713898,27214631.131695595,17774390.449582703
0.00024255299093127702,23798373.609842904,22002410.810537487
0.00024266794495541506,19448723.027891614,25829259.52405014
0.0002427828989795531,14048330.46649518,29025797.046618342
0.00024289785300369115,7536338.955504464,31277727.05213337
0.00024301280702782922,-66449.01949196309,32120294.459861595
0.00024312776105196726,-8531416.297915181,30954001.61702864
0.0002432427150761053,-17273705.20389634,27136028.082032807
0.00024335766910024335,-25201182.440420017,20191240.996406924
0.0002434726231243814,-30819714.643026654,10286722.242053466
0.00024358757714851943,-32710701.27631993,-1477453.858281754
0.00024370253117265747,-30249567.787127662,-13222723.36971481
0.00024381748519679552,-23973011.778175063,-23019753.82039755
0.00024393243922093358,-15312987.686895298,-29679892.836462185
0.00024404739324507163,-5840623.00376261,-32965382.990033206
0.00024416234726920967,3230761.246586401,-33347648.553615436
0.0002442773012933477,11210995.109483106,-31536515.584460605
0.00024439225531748575,17842503.4258492,-28276841.72623463
0.0002445072093416238,23091012.33140193,-24077782.83296826
0.00024462216336576184,27079069.708235618,-19368627.082494337
0.0002447371173898999,29926434.636853453,-14383644.33239048
0.0002448520714140379,31766036.005439587,-9293668.587286668
0.000244967025438176,32737658.03054923,-4210039.4708515685
0.000245081979462314,32878869.57916968,819561.6893803484
0.0002451969334864521,32270711.49106748,5748069.2892428655
0.00024531188751059015,30907104.769657075,10541245.786008844
0.00024542684153472816,28799651.918561835,15165849.516972128
0.00024554179555886623,25891453.797511287,19566725.136239678
0.00024565674958300425,22094971.457931798,23640130.686227255
0.0002457717036071423,17330132.26790427,27244436.246071752
0.00024588665763128033,11474355.150339149,30095040.08569988
0.0002460016116554184,4502956.288578869,31844593.946017683
0.0002461165656795564,-3507408.7720538657,31935394.538702965
0.0002462315197036945,-12189275.091825116,29736086.473258387
0.00024634647372783256,-20755052.933648884,24641563.816879544
0.0002464614277519706,-27908668.91731357,16389290.056553524
0.00024657638177610864,-32112611.084000617,5521235.361747939
