time,alpha_2_real,alpha_2_imag
0.00022990804827609197,-27023740.479144596,-19394198.751341082
0.00023002300230023,-30342684.28991465,-13376780.035492264
0.00023013795632436805,-32256772.645045366,-7176676.019201913
0.0002302529103485061,-32923997.977418043,-973942.5331552769
0.00023036786437264414,-32407440.469232496,5122254.311910032
0.00023048281839678218,-30776334.885530327,11017082.191047633
0.00023059777242092025,-27993524.265963633,16605870.367011733
0.0002307127264450583,-24035197.705242913,21760828.799128693
0.00023082768046919633,-18794430.3237247,26259347.53177871
0.00023094263449333438,-12201201.155869609,29783161.563743368
0.00023105758851747242,-4237468.3873429885,31848334.557539977
0.00023117254254161046,4928881.416007008,31745640.064962465
0.0002312874965657485,14690474.108838828,28608695.657881636
0.00023140245058988655,23810270.403857008,21801763.346134275
0.00023151740461402462,30384820.605571304,11337566.703486212
0.00023163235863816266,32674978.224180333,-1440960.368473975
0.0002317473126623007,29770950.95042586,-14212446.782153916
0.00023186226668643874,22424106.40572279,-24553508.45184738
0.0002319772207105768,12455654.241857763,-31004147.51080187
0.00023209217473471483,1876793.4136213567,-33459165.90917867
0.00023220712875885287,-7904543.03309334,-32581886.331009194
0.00023232208278299094,-16139679.442633908,-29321456.412177935
0.00023243703680712898,-22618244.19718282,-24574938.711199395
0.00023255199083126703,-27353198.973860297,-18936742.98161054
0.00023266694485540507,-30551038.716674164,-12891623.784460114
0.0002327818988795431,-32345439.300251514,-6679456.648373405
0.00023289685290368115,-32891410.84433459,-480173.68566335225
0.0002330118069278192,-32295523.170908704,5596966.750242118
0.00023312676095195724,-30581813.259048074,11468785.433723032
0.0002332417149760953,-27727131.655178826,17034113.19928595
0.00023335666900023335,-23681703.725358907,22157483.42495817
0.0002334716230243714,-18333808.300147247,26595996.015593953
0.00023358657704850944,-11630830.883508947,30035530.82412334
0.00023370153107264748,-3544091.661222646,31907778.406028662
0.00023381648509678552,5691238.61579601,31588048.47296443
0.00023393143912092356,15453138.94808286,28197847.61257925
0.0002340463931450616,24456733.44033806,21100246.046985492
0.00023416134716919968,30787343.90085653,10397053.152366776
0.00023427630119333772,32662531.082038976,-2494405.8034739057
0.00023439125521747576,29307321.581582554,-15139964.65352748
0.0002345062092416138,21676483.001514792,-25193171.599282667
0.00023462116326575185,11605593.338487979,-31317958.770643346
0.0002347361172898899,1055576.200707505,-33473495.35932556
0.00023485107131402793,-8615633.876034133,-32379938.36143775
0.00023496602533816597,-16719635.442682547,-28992171.013212096
0.00023508097936230404,-23058371.977834545,-24155488.189599484
0.00023519593338644208,-27685387.136089496,-18487237.011549998
0.00023531088741058013,-30761967.07103111,-12410946.898176419
0.00023542584143471817,-32453475.859302193,-6190277.640809299
0.0002355407954588562,-32900236.37758468,7054.826450446097
0.00023565574948299425,-32190658.864869792,6071756.026608483
0.0002357707035071323,-30373066.728181195,11917446.466033105
0.00023588565753127037,-27430140.179695323,17449213.630469274
0.0002360006115554084,-23291373.797088042,22526188.424809575
0.00023611556557954645,-17854578.845592663,26913230.136551224
0.0002362305196036845,-11039815.211478096,30254709.053722885
0.00023634547362782254,-2854424.821651205,32015894.38125035
0.00023646042765196058,6458915.576380653,31431555.552918263
0.00023657538167609862,16210713.467383534,27759881.78258665
0.00023669033570023666,25065974.323837347,20358863.295105524
0.00023680528972437473,31129147.116639737,9429706.433301302
0.00023692024374851278,32592284.104603793,-3542879.4430056754
