time,alpha_2_real,alpha_2_imag
0.00022990804827609197,33040198.814275734,768278.7381968666
0.00023002300230023,25205135.868951492,20715140.41166194
0.00023013795632436805,6026387.8474885505,31695059.96900177
0.0002302529103485061,-17528738.341476448,27008994.320629753
0.00023036786437264414,-32118055.39869757,4950888.97052788
0.00023048281839678218,-24878667.029736206,-21753946.052853808
0.00023059777242092025,-777068.3263720404,-33445748.069831192
0.0002307127264450583,22329433.644823767,-24940004.65919346
0.00023082768046919633,32797621.844843116,-4944038.929660076
0.00023094263449333438,28481926.328610443,16110356.362862246
0.00023105758851747242,11795511.705725051,30093347.68820704
0.00023117254254161046,-11648006.231340002,29978336.355672546
0.0002312874965657485,-30091986.41520483,11911795.179598551
0.00023140245058988655,-28957724.018288724,-15602822.39114076
0.00023151740461402462,-7652755.368260044,-32490134.50216626
0.00023163235863816266,17269015.631033003,-28690120.02293466
0.0002317473126623007,31515353.272649616,-10601036.794929331
0.00023186226668643874,30938044.031105176,11036988.33707032
0.0002319772207105768,17079058.64966572,27573686.108067717
0.00023209217473471483,-5440519.214770628,31701482.45810482
0.00023220712875885287,-26711217.692277133,18168330.69583952
0.00023232208278299094,-31578413.085673455,-8673106.31604528
0.00023243703680712898,-14301950.344318196,-30054594.01552281
0.00023255199083126703,11470604.01732837,-31492316.693634637
0.00023266694485540507,29244768.061455958,-16041518.700396826
0.0002327818988795431,32473767.554256678,5613275.583838953
0.00023289685290368115,21734711.181412265,24173156.595913567
0.0002330118069278192,801016.9340896476,32205526.56334903
0.00023312676095195724,-22123646.448674142,23374651.6719762
0.0002332417149760953,-32583118.240118977,-1340026.0445470037
0.00023335666900023335,-20383770.616810698,-26157176.8226859
0.0002334716230243714,5033026.327896815,-33105495.320227336
0.00023358657704850944,25924630.046168424,-21067812.665500324
0.00023370153107264748,33071841.597650196,-30340.507262039
0.00023381648509678552,25716992.364735555,20106818.834620245
0.00023393143912092356,6858946.030862041,31532034.72113386
0.0002340463931450616,-16732791.196595658,27507455.615414698
0.00023416134716919968,-31917924.105293985,5952212.111089157
0.00023427630119333772,-25525522.259779416,-20951683.954495266
0.00023439125521747576,-1737699.99932368,-33400268.142917182
0.0002345062092416138,21673358.734875925,-25516862.50023006
0.00023462116326575185,32674762.203455385,-5743089.087221683
0.0002347361172898899,28872117.707657196,15421680.59816461
0.00023485107131402793,12568770.161182567,29795322.208365124
0.00023496602533816597,-10791882.641601987,30292037.419755846
0.00023508097936230404,-29703136.410332862,12845076.587112002
0.00023519593338644208,-29423703.697596855,-14670525.472064234
0.00023531088741058013,-8610213.263513975,-32239616.671561133
0.00023542584143471817,16499324.519720059,-29146635.956336375
0.0002355407954588562,31263371.791144207,-11382699.6200247
0.00023565574948299425,31214654.174627535,10296705.446859851
0.0002357707035071323,17771649.229870524,27146813.165588424
0.00023588565753127037,-4560367.136423255,31846042.683252547
0.0002360006115554084,-26128507.379731555,18957002.325019505
0.00023611556557954645,-31811642.000621583,-7660800.832350234
0.0002362305196036845,-15193373.947839357,-29592918.519625053
0.00023634547362782254,10602045.226044971,-31792989.77211929
0.00023646042765196058,28837040.764396235,-16772915.246098373
0.00023657538167609862,32608507.184331845,4831345.611809103
0.00023669033570023666,22334372.701817475,23640131.44665356
0.00023680528972437473,1664014.166454602,32181185.235575307
0.00023692024374851278,-21411663.335890345,24025994.52126214
0.00023703519777265082,-32599576.12921978,-302960.5539833554
0.00023715015179678886,-21173982.105755165,-25503455.11191885
0.0002372651058209269,4097477.078724265,-33232089.159612883
0.00023738005984506495,25388503.900959954,-21733847.230279673
