5935000000.000000, -66.5026
5935200000.000000, -66.5639
5935400000.000000, -66.6968
5935600000.000000, -66.3755
5935800000.000000, -66.5892
5936000000.000000, -66.2619
5936200000.000000, -66.2212
5936400000.000000, -66.3215
5936600000.000000, -66.2994
5936800000.000000, -66.1628
5937000000.000000, -66.4199
5937200000.000000, -66.2558
5937400000.000000, -66.2477
5937600000.000000, -66.3195
5937800000.000000, -66.1397
5938000000.000000, -66.2885
5938200000.000000, -65.9302
5938400000.000000, -65.8710
5938600000.000000, -65.8566
5938800000.000000, -65.7340
5939000000.000000, -65.7718
5939200000.000000, -65.7785
5939400000.000000, -65.7382
5939600000.000000, -65.8070
5939800000.000000, -65.5773
5940000000.000000, -65.7947
5940200000.000000, -65.3621
5940400000.000000, -65.6835
5940600000.000000, -65.5282
5940800000.000000, -65.4476
5941000000.000000, -65.5421
5941200000.000000, -65.3656
5941400000.000000, -65.2675
5941600000.000000, -65.3820
5941800000.000000, -65.2524
5942000000.000000, -65.2048
5942200000.000000, -65.0740
5942400000.000000, -65.2175
5942600000.000000, -65.2609
5942800000.000000, -65.1499
5943000000.000000, -65.0777
5943200000.000000, -64.8601
5943400000.000000, -64.8783
5943600000.000000, -64.8716
5943800000.000000, -65.0121
5944000000.000000, -64.8608
5944200000.000000, -64.7952
5944400000.000000, -64.8098
5944600000.000000, -64.6404
5944800000.000000, -64.5927
5945000000.000000, -64.6507
5945200000.000000, -64.6132
5945400000.000000, -64.5349
5945600000.000000, -64.5705
5945800000.000000, -64.6912
5946000000.000000, -64.3085
5946200000.000000, -64.4231
5946400000.000000, -64.2813
5946600000.000000, -64.4557
5946800000.000000, -64.3134
5947000000.000000, -64.2535
5947200000.000000, -64.3101
5947400000.000000, -64.1081
5947600000.000000, -63.9995
5947800000.000000, -64.1308
5948000000.000000, -63.9784
5948200000.000000, -64.0701
5948400000.000000, -63.8288
5948600000.000000, -63.8480
5948800000.000000, -64.0248
5949000000.000000, -63.8237
5949200000.000000, -63.6890
5949400000.000000, -63.5468
5949600000.000000, -63.7914
5949800000.000000, -63.8201
5950000000.000000, -63.6438
5950200000.000000, -63.6026
5950400000.000000, -63.3431
5950600000.000000, -63.3559
5950800000.000000, -63.4236
5951000000.000000, -63.4825
5951200000.000000, -63.3568
5951400000.000000, -63.0918
5951600000.000000, -63.2528
5951800000.000000, -63.2998
5952000000.000000, -63.1189
5952200000.000000, -63.0309
5952400000.000000, -63.0980
5952600000.000000, -62.8528
5952800000.000000, -63.0859
5953000000.000000, -62.8767
5953200000.000000, -62.8982
5953400000.000000, -62.7612
5953600000.000000, -62.7137
5953800000.000000, -62.6674
5954000000.000000, -62.6464
5954200000.000000, -62.5299
5954400000.000000, -62.6036
5954600000.000000, -62.5897
5954800000.000000, -62.4047
5955000000.000000, -62.3931
5955200000.000000, -62.3877
5955400000.000000, -62.3666
5955600000.000000, -62.2559
5955800000.000000, -62.3891
5956000000.000000, -62.1042
5956200000.000000, -62.1571
5956400000.000000, -62.1467
5956600000.000000, -62.1391
5956800000.000000, -61.9013
5957000000.000000, -61.9348
5957200000.000000, -61.8082
5957400000.000000, -61.8348
5957600000.000000, -61.8877
5957800000.000000, -61.6490
5958000000.000000, -61.6018
5958200000.000000, -61.6415
5958400000.000000, -61.7188
5958600000.000000, -61.6729
5958800000.000000, -61.6143
5959000000.000000, -61.4959
5959200000.000000, -61.4829
5959400000.000000, -61.3673
5959600000.000000, -61.3681
5959800000.000000, -61.1678
5960000000.000000, -61.0548
5960200000.000000, -61.0629
5960400000.000000, -61.0204
5960600000.000000, -61.0118
5960800000.000000, -60.8754
5961000000.000000, -60.8920
5961200000.000000, -60.7286
5961400000.000000, -60.8297
5961600000.000000, -60.7645
5961800000.000000, -60.6343
5962000000.000000, -60.6491
5962200000.000000, -60.5492
5962400000.000000, -60.6082
5962600000.000000, -60.5340
5962800000.000000, -60.4488
5963000000.000000, -60.4395
5963200000.000000, -60.3177
5963400000.000000, -60.2169
5963600000.000000, -60.2517
5963800000.000000, -60.1554
5964000000.000000, -60.0828
5964200000.000000, -59.9969
5964400000.000000, -59.9693
5964600000.000000, -59.8138
5964800000.000000, -59.9751
5965000000.000000, -59.7559
5965200000.000000, -59.8298
5965400000.000000, -59.7205
5965600000.000000, -59.6594
5965800000.000000, -59.5520
5966000000.000000, -59.5268
5966200000.000000, -59.3969
5966400000.000000, -59.3209
5966600000.000000, -59.2508
5966800000.000000, -59.3292
5967000000.000000, -59.2829
5967200000.000000, -59.2196
5967400000.000000, -58.9617
5967600000.000000, -59.2395
5967800000.000000, -59.0768
5968000000.000000, -58.9273
5968200000.000000, -58.9039
5968400000.000000, -58.9017
5968600000.000000, -58.7234
5968800000.000000, -58.6423
5969000000.000000, -58.5460
5969200000.000000, -58.6133
5969400000.000000, -58.4707
5969600000.000000, -58.5190
5969800000.000000, -58.3434
5970000000.000000, -58.3626
5970200000.000000, -58.2226
5970400000.000000, -58.2518
5970600000.000000, -58.2591
5970800000.000000, -58.0464
5971000000.000000, -58.0471
5971200000.000000, -57.9617
5971400000.000000, -57.8914
5971600000.000000, -57.8286
5971800000.000000, -57.8251
5972000000.000000, -57.6656
5972200000.000000, -57.6672
5972400000.000000, -57.4861
5972600000.000000, -57.5469
5972800000.000000, -57.2630
5973000000.000000, -57.4737
5973200000.000000, -57.3222
5973400000.000000, -57.2149
5973600000.000000, -57.0572
5973800000.000000, -57.0550
5974000000.000000, -57.1389
5974200000.000000, -56.8958
5974400000.000000, -56.9256
5974600000.000000, -56.7871
5974800000.000000, -56.7354
5975000000.000000, -56.6249
5975200000.000000, -56.6097
5975400000.000000, -56.5393
5975600000.000000, -56.4288
5975800000.000000, -56.4576
5976000000.000000, -56.3391
5976200000.000000, -56.2597
5976400000.000000, -56.1870
5976600000.000000, -56.0346
5976800000.000000, -55.9627
5977000000.000000, -56.0520
5977200000.000000, -55.8753
5977400000.000000, -55.7962
5977600000.000000, -55.6296
5977800000.000000, -55.6165
5978000000.000000, -55.6781
5978200000.000000, -55.5926
5978400000.000000, -55.5072
5978600000.000000, -55.4063
5978800000.000000, -55.3534
5979000000.000000, -55.2261
5979200000.000000, -55.2172
5979400000.000000, -55.0937
5979600000.000000, -55.0059
5979800000.000000, -54.9770
5980000000.000000, -54.9104
5980200000.000000, -54.6805
5980400000.000000, -54.7288
5980600000.000000, -54.6044
5980800000.000000, -54.6352
5981000000.000000, -54.5147
5981200000.000000, -54.4047
5981400000.000000, -54.2245
5981600000.000000, -54.4334
5981800000.000000, -54.3154
5982000000.000000, -54.1303
5982200000.000000, -53.9843
5982400000.000000, -53.8857
5982600000.000000, -53.9221
5982800000.000000, -53.8081
5983000000.000000, -53.7076
5983200000.000000, -53.6963
5983400000.000000, -53.5613
5983600000.000000, -53.4508
5983800000.000000, -53.4408
5984000000.000000, -53.3370
5984200000.000000, -53.1604
5984400000.000000, -53.2905
5984600000.000000, -53.0867
5984800000.000000, -53.0420
5985000000.000000, -53.0213
5985200000.000000, -52.9714
5985400000.000000, -52.6304
5985600000.000000, -52.6640
5985800000.000000, -52.5907
5986000000.000000, -52.5272
5986200000.000000, -52.4374
5986400000.000000, -52.3853
5986600000.000000, -52.3950
5986800000.000000, -51.9950
5987000000.000000, -51.9949
5987200000.000000, -51.9676
5987400000.000000, -51.8679
5987600000.000000, -51.9045
5987800000.000000, -51.7693
5988000000.000000, -51.4670
5988200000.000000, -51.5675
5988400000.000000, -51.5291
5988600000.000000, -51.3502
5988800000.000000, -51.1037
5989000000.000000, -51.1709
5989200000.000000, -50.9761
5989400000.000000, -51.0156
5989600000.000000, -50.7966
5989800000.000000, -50.8052
5990000000.000000, -50.5872
5990200000.000000, -50.5692
5990400000.000000, -50.5329
5990600000.000000, -50.5079
5990800000.000000, -50.4430
5991000000.000000, -50.1417
5991200000.000000, -50.1124
5991400000.000000, -50.1268
5991600000.000000, -49.8834
5991800000.000000, -50.0239
5992000000.000000, -49.8477
5992200000.000000, -49.6994
5992400000.000000, -49.6525
5992600000.000000, -49.4889
5992800000.000000, -49.4017
5993000000.000000, -49.3583
5993200000.000000, -49.2883
5993400000.000000, -48.9635
5993600000.000000, -49.0574
5993800000.000000, -48.9822
5994000000.000000, -48.8462
5994200000.000000, -48.6803
5994400000.000000, -48.7999
5994600000.000000, -48.6736
5994800000.000000, -48.5833
5995000000.000000, -48.4388
5995200000.000000, -48.1979
5995400000.000000, -48.3736
5995600000.000000, -48.2116
5995800000.000000, -48.1271
5996000000.000000, -48.0059
5996200000.000000, -48.0079
5996400000.000000, -47.8691
5996600000.000000, -47.7455
5996800000.000000, -47.5615
5997000000.000000, -47.6659
5997200000.000000, -47.5444
5997400000.000000, -47.4982
5997600000.000000, -47.3863
5997800000.000000, -47.2181
5998000000.000000, -47.1821
5998200000.000000, -47.2278
5998400000.000000, -47.1857
5998600000.000000, -46.9633
5998800000.000000, -46.9038
5999000000.000000, -46.7292
5999200000.000000, -46.6166
5999400000.000000, -46.6373
5999600000.000000, -46.4485
5999800000.000000, -46.5354
6000000000.000000, -46.4402
6000200000.000000, -46.4255
6000400000.000000, -46.3504
6000600000.000000, -46.2465
6000800000.000000, -46.1623
6001000000.000000, -46.1432
6001200000.000000, -46.0785
6001400000.000000, -45.9904
6001600000.000000, -45.8299
6001800000.000000, -45.6514
6002000000.000000, -45.6999
6002200000.000000, -45.6415
6002400000.000000, -45.6426
6002600000.000000, -45.3830
6002800000.000000, -45.2840
6003000000.000000, -45.3028
6003200000.000000, -45.3806
6003400000.000000, -45.3047
6003600000.000000, -45.2371
6003800000.000000, -45.2522
6004000000.000000, -45.0867
6004200000.000000, -45.0040
6004400000.000000, -44.9331
6004600000.000000, -44.8663
6004800000.000000, -44.8523
6005000000.000000, -44.8363
6005200000.000000, -44.8338
6005400000.000000, -44.7619
6005600000.000000, -44.6498
6005800000.000000, -44.5359
6006000000.000000, -44.5382
6006200000.000000, -44.4730
6006400000.000000, -44.5038
6006600000.000000, -44.3847
6006800000.000000, -44.4935
6007000000.000000, -44.3784
6007200000.000000, -44.3274
6007400000.000000, -44.2104
6007600000.000000, -44.3512
6007800000.000000, -44.2098
6008000000.000000, -44.2513
6008200000.000000, -44.1780
6008400000.000000, -44.1691
6008600000.000000, -44.1995
6008800000.000000, -44.2338
6009000000.000000, -44.1745
6009200000.000000, -44.0223
6009400000.000000, -44.1053
6009600000.000000, -44.0303
6009800000.000000, -44.0915
6010000000.000000, -44.0191
6010200000.000000, -43.9901
6010400000.000000, -44.0100
6010600000.000000, -44.0149
6010800000.000000, -44.0102
6011000000.000000, -43.9148
6011200000.000000, -43.9353
6011400000.000000, -43.8701
6011600000.000000, -44.0242
6011800000.000000, -43.9654
6012000000.000000, -44.0389
6012200000.000000, -43.9419
6012400000.000000, -43.8630
6012600000.000000, -44.0598
6012800000.000000, -44.0532
6013000000.000000, -43.9510
6013200000.000000, -43.9987
6013400000.000000, -44.1182
6013600000.000000, -44.1148
6013800000.000000, -44.0637
6014000000.000000, -44.0273
6014200000.000000, -44.1130
6014400000.000000, -43.9461
6014600000.000000, -43.9324
6014800000.000000, -44.0710
6015000000.000000, -44.1540
6015200000.000000, -44.0998
6015400000.000000, -44.1630
6015600000.000000, -44.1713
6015800000.000000, -44.1669
6016000000.000000, -44.0323
6016200000.000000, -44.1385
6016400000.000000, -44.1843
6016600000.000000, -44.1503
6016800000.000000, -44.2357
6017000000.000000, -44.1705
6017200000.000000, -44.2495
6017400000.000000, -44.3169
6017600000.000000, -44.2796
6017800000.000000, -44.3102
6018000000.000000, -44.3513
6018200000.000000, -44.3139
6018400000.000000, -44.4169
6018600000.000000, -44.3554
6018800000.000000, -44.3574
6019000000.000000, -44.4129
6019200000.000000, -44.4738
6019400000.000000, -44.4716
6019600000.000000, -44.3556
6019800000.000000, -44.4478
6020000000.000000, -44.4053
6020200000.000000, -44.4482
6020400000.000000, -44.4831
6020600000.000000, -44.3168
6020800000.000000, -43.6077
6021000000.000000, -44.5081
6021200000.000000, -44.6297
6021400000.000000, -44.5254
6021600000.000000, -44.6037
6021800000.000000, -44.6140
6022000000.000000, -44.5967
6022200000.000000, -44.6483
6022400000.000000, -44.6249
6022600000.000000, -44.7256
6022800000.000000, -44.6279
6023000000.000000, -44.6437
6023200000.000000, -44.7221
6023400000.000000, -44.6985
6023600000.000000, -44.7101
6023800000.000000, -44.7986
6024000000.000000, -44.7295
6024200000.000000, -44.7924
6024400000.000000, -44.7423
6024600000.000000, -44.8045
6024800000.000000, -44.7388
6025000000.000000, -44.6962
6025200000.000000, -44.8144
6025400000.000000, -44.8365
6025600000.000000, -44.8034
6025800000.000000, -44.8481
6026000000.000000, -44.7076
6026200000.000000, -44.8086
6026400000.000000, -44.7649
6026600000.000000, -44.8965
6026800000.000000, -44.6627
6027000000.000000, -44.8540
6027200000.000000, -44.8595
6027400000.000000, -44.8003
6027600000.000000, -44.9101
6027800000.000000, -44.8103
6028000000.000000, -44.8969
6028200000.000000, -44.8620
6028400000.000000, -44.8181
6028600000.000000, -44.9010
6028800000.000000, -44.9213
6029000000.000000, -44.9123
6029200000.000000, -44.8756
6029400000.000000, -44.8469
6029600000.000000, -44.9184
6029800000.000000, -44.9563
6030000000.000000, -44.8759
6030200000.000000, -44.9081
6030400000.000000, -44.9569
6030600000.000000, -44.9428
6030800000.000000, -44.8137
6031000000.000000, -44.8500
6031200000.000000, -44.8950
6031400000.000000, -44.8848
6031600000.000000, -44.8514
6031800000.000000, -44.8566
6032000000.000000, -44.7842
6032200000.000000, -44.7253
6032400000.000000, -44.8741
6032600000.000000, -44.8686
6032800000.000000, -44.8238
6033000000.000000, -44.8941
6033200000.000000, -44.7408
6033400000.000000, -44.7963
6033600000.000000, -44.6849
6033800000.000000, -44.7969
6034000000.000000, -44.6615
6034200000.000000, -44.8287
6034400000.000000, -44.7829
6034600000.000000, -44.7459
6034800000.000000, -44.7209
6035000000.000000, -44.7456
6035200000.000000, -44.7363
6035400000.000000, -44.6109
6035600000.000000, -44.6474
6035800000.000000, -44.6754
6036000000.000000, -44.6840
6036200000.000000, -44.6239
6036400000.000000, -44.5653
6036600000.000000, -44.5781
6036800000.000000, -44.5680
6037000000.000000, -44.5623
6037200000.000000, -44.5585
6037400000.000000, -44.6640
6037600000.000000, -44.4837
