net_gain,phase,amplitude_lc,frequency_lc
4.111392405063291,1.0339418859915777,6.172820463919996e-14,0.0
4.111392405063291,1.1134758772216988,2.017371481790476e-14,0.0
4.111392405063291,1.1930098684518202,2.8281751467479437e-14,0.0
4.111392405063291,1.2725438596819416,6.066224792935057e-13,0.0
4.111392405063291,1.352077850912063,2.5095319693556374e-14,0.0
4.111392405063291,1.4316118421421844,4.0920142560813853e-13,0.0
4.111392405063291,1.5111458333723056,1.7282642730216462e-14,0.0
4.111392405063291,1.590679824602427,4.926087120073197e-13,0.0
4.111392405063291,1.6702138158325484,2.8115163831255107e-13,0.0
4.111392405063291,1.7497478070626697,1.0717046599435777e-13,0.0
4.111392405063291,1.8292817982927911,2.2448122152467608e-13,0.0
4.111392405063291,1.9088157895229125,1.456528044092627e-13,0.0
4.111392405063291,1.9883497807530337,1.0276676684634247e-14,0.0
4.111392405063291,2.0678837719831553,1.4570309221261512e-12,0.0
4.111392405063291,2.1474177632132765,1.8782554823734423e-13,0.0
4.111392405063291,2.2269517544433977,9.961588026939055e-14,0.0
4.111392405063291,2.3064857456735193,1.1068390927058858e-14,0.0
4.111392405063291,2.3860197369036404,4.64908433333744e-14,0.0
4.111392405063291,2.465553728133762,8.973120576535063e-14,0.0
4.111392405063291,2.5450877193638832,1.4986951808072048e-12,0.0
4.111392405063291,2.6246217105940044,9.019387944418591e-14,0.0
4.111392405063291,2.704155701824126,4.9739266846229935e-14,0.0
4.111392405063291,2.783689693054247,1.334478193530225e-13,0.0
4.111392405063291,2.863223684284369,1.7853918780084451e-13,0.0
4.111392405063291,2.94275767551449,3.378398322419596e-13,0.0
4.111392405063291,3.022291666744611,2.7247280464638522e-14,0.0
4.111392405063291,3.1018256579747328,2.0388558124508458e-13,0.0
4.111392405063291,3.181359649204854,6.3510599424183e-14,0.0
4.111392405063291,3.2608936404349755,3.0489901734919856e-14,0.0
4.111392405063291,3.3404276316650967,6.090047180134499e-13,0.0
4.111392405063291,3.419961622895218,9.586401662867738e-13,0.0
4.111392405063291,3.4994956141253395,1.6810027570954935e-14,0.0
4.111392405063291,3.5790296053554607,7.958950909938197e-14,0.0
4.111392405063291,3.6585635965855823,6.008085329312313e-13,0.0
4.111392405063291,3.7380975878157034,6.023534649119555e-14,0.0
4.111392405063291,3.817631579045825,1.1585876978279356e-14,0.0
4.111392405063291,3.8971655702759462,1.4563025252431543e-14,0.0
4.111392405063291,3.9766995615060674,7.447255850211402e-15,0.0
4.111392405063291,4.056233552736189,3.776966638460606e-14,0.0
4.111392405063291,4.135767543966311,9.439560877882733e-14,0.0
4.111392405063291,4.215301535196431,4.2098772304817764e-13,0.0
4.111392405063291,4.294835526426553,8.969756783534032e-15,0.0
4.111392405063291,4.374369517656675,3.7650262268830436e-14,0.0
4.111392405063291,4.453903508886795,2.1574416771429498e-13,0.0
4.111392405063291,4.533437500116917,1.6060079490631253e-15,0.0
4.111392405063291,4.6129714913470385,6.684409926230202e-14,0.0
4.111392405063291,4.692505482577159,7.341736117910576e-16,0.0
4.111392405063291,4.772039473807281,1.871880724225361e-12,0.0
4.111392405063291,4.8515734650374025,1.2080893532931212e-14,0.0
4.111392405063291,4.931107456267524,4.459778237692862e-14,0.0
4.111392405063291,5.010641447497645,3.4492341277251397e-13,0.0
4.111392405063291,5.0901754387277665,3.7758044053473664e-13,0.0
4.111392405063291,5.169709429957888,1.7286936894627376e-13,0.0
4.111392405063291,5.249243421188009,6.862742463803118e-14,0.0
4.111392405063291,5.32877741241813,6.520463255210778e-14,0.0
4.111392405063291,5.408311403648252,2.5881720831918176e-13,0.0
4.111392405063291,5.487845394878374,1.6926713621871865e-13,0.0
4.111392405063291,5.567379386108494,6.516469394752419e-14,0.0
4.111392405063291,5.646913377338616,1.2020208751439513e-13,0.0
4.111392405063291,5.726447368568738,2.941210275688397e-14,0.0
4.111392405063291,5.805981359798858,1.758385611563697e-13,0.0
4.111392405063291,5.88551535102898,7.732545425101695e-13,0.0
4.111392405063291,5.9650493422591016,2.745942349724453e-13,0.0
4.111392405063291,6.044583333489222,6.378513426359741e-14,0.0
4.111392405063291,6.124117324719344,2.1062415114311202e-13,0.0
4.111392405063291,6.2036513159494655,8.412935056367093e-13,0.0
4.111392405063291,6.283185307179586,3.302432296113476e-13,0.0
4.167088607594937,0.0,1.2240427043886416e-13,0.0
4.167088607594937,0.07953399123012135,7.027372255183808e-14,0.0
4.167088607594937,0.1590679824602427,1.072717199326237e-12,0.0
4.167088607594937,0.23860197369036407,1.551139516169235e-13,0.0
4.167088607594937,0.3181359649204854,9.310792225269675e-13,0.0
4.167088607594937,0.39766995615060674,1.324546667291106e-13,0.0
4.167088607594937,0.47720394738072813,9.032760586329236e-13,0.0
4.167088607594937,0.5567379386108494,4.4963377617159444e-14,0.0
4.167088607594937,0.6362719298409708,2.7496828792582915e-13,0.0
4.167088607594937,0.7158059210710922,2.4657240248423287e-14,0.0
4.167088607594937,0.7953399123012135,6.681345718426023e-14,0.0
4.167088607594937,0.8748739035313349,3.153950883300227e-13,0.0
4.167088607594937,0.9544078947614563,7.651708695238651e-15,0.0
4.167088607594937,1.0339418859915777,2.0050517757757694e-12,0.0
4.167088607594937,1.1134758772216988,7.410446784763969e-13,0.0
4.167088607594937,1.1930098684518202,1.0128571742078521e-13,0.0
4.167088607594937,1.2725438596819416,5.264134216666466e-14,0.0
4.167088607594937,1.352077850912063,4.4234171660057864e-13,0.0
4.167088607594937,1.4316118421421844,4.083380808686549e-14,0.0
4.167088607594937,1.5111458333723056,2.3663086302740207e-13,0.0
4.167088607594937,1.590679824602427,1.5369869470425696e-13,0.0
4.167088607594937,1.6702138158325484,1.9978017675998408e-13,0.0
4.167088607594937,1.7497478070626697,7.299476090224003e-15,0.0
4.167088607594937,1.8292817982927911,5.130399215518598e-13,0.0
4.167088607594937,1.9088157895229125,1.8183938225115932e-14,0.0
4.167088607594937,1.9883497807530337,3.68258675193547e-14,0.0
4.167088607594937,2.0678837719831553,1.6217467840660517e-14,0.0
4.167088607594937,2.1474177632132765,1.8847323883739606e-13,0.0
4.167088607594937,2.2269517544433977,1.02892546463621e-13,0.0
4.167088607594937,2.3064857456735193,1.4932489817551728e-14,0.0
4.167088607594937,2.3860197369036404,3.660565122915259e-15,0.0
4.167088607594937,2.465553728133762,3.428472975214715e-14,0.0
4.167088607594937,2.5450877193638832,1.3507029289977967e-13,0.0
4.167088607594937,2.6246217105940044,7.120291382562771e-15,0.0
4.167088607594937,2.704155701824126,1.8155640119141403e-12,0.0
4.167088607594937,2.783689693054247,2.1892388020826065e-14,0.0
4.167088607594937,2.863223684284369,3.9764101066769685e-14,0.0
4.167088607594937,2.94275767551449,9.325741902781109e-14,0.0
4.167088607594937,3.022291666744611,1.3714377757573616e-13,0.0
4.167088607594937,3.1018256579747328,1.9101886934769053e-13,0.0
4.167088607594937,3.181359649204854,4.495279300435244e-14,0.0
4.167088607594937,3.2608936404349755,3.188116755169602e-13,0.0
4.167088607594937,3.3404276316650967,2.030456078759605e-14,0.0
4.167088607594937,3.419961622895218,9.76465229579204e-15,0.0
4.167088607594937,3.4994956141253395,2.663294452236238e-14,0.0
4.167088607594937,3.5790296053554607,5.4149268394408006e-14,0.0
4.167088607594937,3.6585635965855823,3.9924218416635044e-14,0.0
4.167088607594937,3.7380975878157034,2.204409025774636e-13,0.0
4.167088607594937,3.817631579045825,1.1003789500317838e-13,0.0
4.167088607594937,3.8971655702759462,4.0263517619115944e-14,0.0
4.167088607594937,3.9766995615060674,1.9268884061020846e-13,0.0
4.167088607594937,4.056233552736189,1.480111873044824e-14,0.0
4.167088607594937,4.135767543966311,1.6250839760565014e-14,0.0
4.167088607594937,4.215301535196431,1.6171839713879261e-13,0.0
4.167088607594937,4.294835526426553,5.652044766854724e-13,0.0
4.167088607594937,4.374369517656675,6.781726264219249e-14,0.0
4.167088607594937,4.453903508886795,8.436995703223269e-14,0.0
4.167088607594937,4.533437500116917,2.789864810246272e-13,0.0
4.167088607594937,4.6129714913470385,2.1244729133147627e-16,0.0
4.167088607594937,4.692505482577159,1.497787113973847e-13,0.0
4.167088607594937,4.772039473807281,2.9575754822146184e-14,0.0
4.167088607594937,4.8515734650374025,7.336849264790819e-16,0.0
4.167088607594937,4.931107456267524,7.429850973667742e-15,0.0
4.167088607594937,5.010641447497645,8.157637486214949e-13,0.0
4.167088607594937,5.0901754387277665,1.3252753222814832e-13,0.0
4.167088607594937,5.169709429957888,1.0682024500076061e-13,0.0
4.167088607594937,5.249243421188009,2.7270715097779973e-14,0.0
4.167088607594937,5.32877741241813,1.2453290085593386e-13,0.0
4.167088607594937,5.408311403648252,5.920305400901933e-14,0.0
4.167088607594937,5.487845394878374,2.0522455683090527e-14,0.0
4.167088607594937,5.567379386108494,4.3169227130586647e-14,0.0
4.167088607594937,5.646913377338616,7.228361622725803e-14,0.0
4.167088607594937,5.726447368568738,2.8977594107148324e-13,0.0
4.167088607594937,5.805981359798858,2.986188098841741e-13,0.0
4.167088607594937,5.88551535102898,2.6291176703305376e-13,0.0
4.167088607594937,5.9650493422591016,3.171919386223296e-13,0.0
4.167088607594937,6.044583333489222,1.6497215743979052e-13,0.0
4.167088607594937,6.124117324719344,2.0346481861428354e-13,0.0
4.167088607594937,6.2036513159494655,3.334886730677579e-13,0.0
4.167088607594937,6.283185307179586,1.2240427044102804e-13,0.0
4.222784810126583,0.0,8.051214950749726e-14,0.0
4.222784810126583,0.07953399123012135,9.133959681964145e-14,0.0
4.222784810126583,0.1590679824602427,1.0111883921075652e-12,0.0
4.222784810126583,0.23860197369036407,6.19727552150518e-14,0.0
4.222784810126583,0.3181359649204854,6.641086024600892e-14,0.0
4.222784810126583,0.39766995615060674,1.9937815203722198e-13,0.0
4.222784810126583,0.47720394738072813,4.8642878185154207e-14,0.0
4.222784810126583,0.5567379386108494,1.5114436705806036e-14,0.0
4.222784810126583,0.6362719298409708,5.768796144694292e-14,0.0
4.222784810126583,0.7158059210710922,1.6618427954444516e-13,0.0
4.222784810126583,0.7953399123012135,1.1253887839270812e-13,0.0
4.222784810126583,0.8748739035313349,7.0128728511645174e-15,0.0
4.222784810126583,0.9544078947614563,2.6432137948979986e-14,0.0
4.222784810126583,1.0339418859915777,5.78418692679503e-14,0.0
4.222784810126583,1.1134758772216988,4.736269117874693e-15,0.0
4.222784810126583,1.1930098684518202,9.099406909678667e-13,0.0
4.222784810126583,1.2725438596819416,5.407580662867328e-14,0.0
4.222784810126583,1.352077850912063,6.944896945399624e-14,0.0
4.222784810126583,1.4316118421421844,1.4586975013713989e-15,0.0
4.222784810126583,1.5111458333723056,2.869072042670963e-14,0.0
4.222784810126583,1.590679824602427,1.5782626334856882e-13,0.0
4.222784810126583,1.6702138158325484,4.675208762626078e-13,0.0
4.222784810126583,1.7497478070626697,1.1900141353638004e-13,0.0
4.222784810126583,1.8292817982927911,3.1639158085210813e-13,0.0
4.222784810126583,1.9088157895229125,2.9140920327302405e-15,0.0
4.222784810126583,1.9883497807530337,1.7212014476364853e-12,0.0
4.222784810126583,2.0678837719831553,4.999406966728318e-14,0.0
4.222784810126583,2.1474177632132765,5.805993912549326e-15,0.0
4.222784810126583,2.2269517544433977,1.0437315741510105e-13,0.0
4.222784810126583,2.3064857456735193,1.9114043546847317e-14,0.0
4.222784810126583,2.3860197369036404,6.981925531594527e-14,0.0
4.222784810126583,2.465553728133762,3.464543411153138e-14,0.0
4.222784810126583,2.5450877193638832,3.739852741644152e-15,0.0
4.222784810126583,2.6246217105940044,6.178873059936177e-14,0.0
4.222784810126583,2.704155701824126,1.0362613315975845e-14,0.0
4.222784810126583,2.783689693054247,4.971777121509829e-13,0.0
4.222784810126583,2.863223684284369,9.167228863065617e-14,0.0
4.222784810126583,2.94275767551449,2.292534408709576e-13,0.0
4.222784810126583,3.022291666744611,1.1914000641075568e-13,0.0
4.222784810126583,3.1018256579747328,3.1878300122937815e-13,0.0
4.222784810126583,3.181359649204854,2.2864855117821206e-13,0.0
4.222784810126583,3.2608936404349755,3.9676391397226e-13,0.0
4.222784810126583,3.3404276316650967,3.0630248299217324e-14,0.0
4.222784810126583,3.419961622895218,2.4472842339800345e-13,0.0
4.222784810126583,3.4994956141253395,2.8922220313158477e-14,0.0
4.222784810126583,3.5790296053554607,3.3564284003543276e-14,0.0
4.222784810126583,3.6585635965855823,5.0554344657530626e-14,0.0
4.222784810126583,3.7380975878157034,1.4826075273071722e-12,0.0
4.222784810126583,3.817631579045825,1.2825486629579057e-14,0.0
4.222784810126583,3.8971655702759462,2.339814521250175e-13,0.0
4.222784810126583,3.9766995615060674,2.257474961066562e-15,0.0
4.222784810126583,4.056233552736189,2.824265622562607e-15,0.0
4.222784810126583,4.135767543966311,6.186219337938639e-13,0.0
4.222784810126583,4.215301535196431,4.435817871185574e-14,0.0
4.222784810126583,4.294835526426553,1.7249838913508706e-14,0.0
4.222784810126583,4.374369517656675,8.006075625591145e-15,0.0
4.222784810126583,4.453903508886795,6.046367335829786e-14,0.0
4.222784810126583,4.533437500116917,1.3247959268039813e-14,0.0
4.222784810126583,4.6129714913470385,3.4298560338338085e-14,0.0
4.222784810126583,4.692505482577159,3.820304651470367e-13,0.0
4.222784810126583,4.772039473807281,4.0492626336669855e-14,0.0
4.222784810126583,4.8515734650374025,7.380370798771558e-14,0.0
4.222784810126583,4.931107456267524,6.637093682883748e-14,0.0
4.222784810126583,5.010641447497645,2.8416979400258484e-12,0.0
4.222784810126583,5.0901754387277665,2.769951899704154e-14,0.0
4.222784810126583,5.169709429957888,8.263604369247077e-14,0.0
4.222784810126583,5.249243421188009,1.7771887314322716e-12,0.0
4.222784810126583,5.32877741241813,2.350261208128188e-12,0.0
4.222784810126583,5.408311403648252,6.560433623995807e-14,0.0
4.222784810126583,5.487845394878374,1.0561514649703085e-14,0.0
4.222784810126583,5.567379386108494,4.817263300188641e-14,0.0
4.222784810126583,5.646913377338616,8.251517459944637e-14,0.0
4.222784810126583,5.726447368568738,7.250871259187031e-14,0.0
4.222784810126583,5.805981359798858,8.174241686206962e-14,0.0
4.222784810126583,5.88551535102898,5.801117862220372e-13,0.0
4.222784810126583,5.9650493422591016,8.840712100133183e-14,0.0
4.222784810126583,6.044583333489222,7.042541962580338e-13,0.0
4.222784810126583,6.124117324719344,2.109751630687156e-13,0.0
4.222784810126583,6.2036513159494655,2.512835119776474e-13,0.0
4.222784810126583,6.283185307179586,8.051214951310484e-14,0.0
4.2784810126582276,0.0,1.479327969825117e-13,0.0
4.2784810126582276,0.07953399123012135,1.1113489066138597e-13,0.0
4.2784810126582276,0.1590679824602427,9.726803167621227e-13,0.0
4.2784810126582276,0.23860197369036407,9.990828645387912e-14,0.0
4.2784810126582276,0.3181359649204854,1.0559293476060043e-13,0.0
4.2784810126582276,0.39766995615060674,3.9252576576494274e-14,0.0
4.2784810126582276,0.47720394738072813,3.7795398167440787e-13,0.0
4.2784810126582276,0.5567379386108494,1.0198941874168501e-13,0.0
4.2784810126582276,0.6362719298409708,4.080249522877586e-14,0.0
4.2784810126582276,0.7158059210710922,1.4461155869404203e-13,0.0
4.2784810126582276,0.7953399123012135,2.0499759513309055e-14,0.0
4.2784810126582276,0.8748739035313349,3.894974422968177e-14,0.0
4.2784810126582276,0.9544078947614563,3.919818646034664e-14,0.0
4.2784810126582276,1.0339418859915777,4.755933480852288e-14,0.0
4.2784810126582276,1.1134758772216988,1.4983217277450991e-13,0.0
4.2784810126582276,1.1930098684518202,1.3785336181521513e-13,0.0
4.2784810126582276,1.2725438596819416,2.441820006736625e-13,0.0
4.2784810126582276,1.352077850912063,7.673670054196804e-15,0.0
4.2784810126582276,1.4316118421421844,9.371559085822704e-14,0.0
4.2784810126582276,1.5111458333723056,3.009537849713191e-14,0.0
4.2784810126582276,1.590679824602427,2.4200609576164333e-13,0.0
4.2784810126582276,1.6702138158325484,4.650614399183042e-13,0.0
4.2784810126582276,1.7497478070626697,4.343675029596039e-14,0.0
4.2784810126582276,1.8292817982927911,5.945148031169711e-14,0.0
4.2784810126582276,1.9088157895229125,1.809828236109277e-15,0.0
4.2784810126582276,1.9883497807530337,3.553665705560851e-14,0.0
4.2784810126582276,2.0678837719831553,8.300826633841645e-13,0.0
4.2784810126582276,2.1474177632132765,4.695937128359467e-15,0.0
4.2784810126582276,2.2269517544433977,4.796546885956346e-14,0.0
4.2784810126582276,2.3064857456735193,7.828524428219242e-14,0.0
4.2784810126582276,2.3860197369036404,2.3083186190502915e-14,0.0
4.2784810126582276,2.465553728133762,5.2829800769122815e-14,0.0
4.2784810126582276,2.5450877193638832,5.822634365191799e-15,0.0
4.2784810126582276,2.6246217105940044,4.537376290983273e-14,0.0
4.2784810126582276,2.704155701824126,1.4381485850754075e-14,0.0
4.2784810126582276,2.783689693054247,4.313194940663577e-14,0.0
4.2784810126582276,2.863223684284369,9.441649792457855e-14,0.0
4.2784810126582276,2.94275767551449,2.5697845021302516e-13,0.0
4.2784810126582276,3.022291666744611,7.561114374735937e-13,0.0
4.2784810126582276,3.1018256579747328,1.4771686619757752e-13,0.0
4.2784810126582276,3.181359649204854,7.113101879928288e-14,0.0
4.2784810126582276,3.2608936404349755,1.414621601811372e-13,0.0
4.2784810126582276,3.3404276316650967,2.5606008249060403e-13,0.0
4.2784810126582276,3.419961622895218,1.9123090467486608e-13,0.0
4.2784810126582276,3.4994956141253395,1.569798014024495e-14,0.0
