Frequency,Transmission
5935000000.0,-44.576432197753576
5937020202.020202,-44.183647149427124
5939040404.040404,-43.78129811806023
5941060606.060606,-43.3688955725718
5943080808.080808,-42.94591100234929
5945101010.10101,-42.51177270988187
5947121212.121212,-42.06586104314498
5949141414.141414,-41.60750297693201
5951161616.161616,-41.13596594753979
5953181818.181818,-40.65045082502146
5955202020.202021,-40.15008389342945
5957222222.222222,-39.63390769351793
5959242424.242424,-39.100870568691235
5961262626.262627,-38.549814746962
5963282828.282828,-37.979462795814854
5965303030.30303,-37.388402314731266
5967323232.323233,-36.775068801940414
5969343434.343434,-36.137726782879426
5971363636.363636,-35.47444957981212
5973383838.383839,-34.783098642178345
5975404040.40404,-34.06130433698513
5977424242.424242,-33.30645185389408
5979444444.444445,-32.515679013587324
5981464646.464646,-31.685898359640078
5983484848.484848,-30.81386590132928
5985505050.505051,-29.8963367110752
5987525252.525252,-28.930379281073904
5989545454.545455,-27.913976005238645
5991565656.565657,-26.84713044458431
5993585858.585858,-25.733844885239904
5995606060.606061,-24.585500306325365
5997626262.626263,-23.426192458197463
5999646464.646464,-22.299852846742247
6001666666.666667,-21.276195640906494
6003686868.686869,-20.446860344696518
6005707070.70707,-19.90017503956291
6007727272.727273,-19.678338254167407
6009747474.747475,-19.750934499165623
6011767676.767676,-20.033320924830853
6013787878.787879,-20.42958148030526
6015808080.808081,-20.862553207382987
6017828282.828283,-21.28115733441664
6019848484.848485,-21.65549681851558
6021868686.868687,-21.969563485274275
6023888888.888889,-22.215457592889813
6025909090.909091,-22.389638950013676
6027929292.929293,-22.490719575528786
6029949494.949495,-22.518255444924314
6031969696.969697,-22.472169491422697
6033989898.989899,-22.352614084240585
6036010101.010101,-22.16022583878108
6038030303.030303,-21.896859684605406
6040050505.050505,-21.567041824938038
6042070707.070707,-21.18056490077943
6044090909.090909,-20.756795292216953
6046111111.111111,-20.33103916166747
6048131313.131313,-19.96177655965505
6050151515.151515,-19.73327524913313
6052171717.171717,-19.742324588941848
6054191919.191919,-20.061927719334783
6056212121.212121,-20.70116386360347
6058232323.232324,-21.600074155887032
6060252525.252525,-22.66532393699829
6062272727.272727,-23.810178899182446
6064292929.29293,-24.972711287787945
6066313131.313131,-26.115544197249612
6068333333.333333,-27.218965183344395
6070353535.353536,-28.274200554064976
6072373737.373737,-29.27868895319576
6074393939.393939,-30.23317294479746
6076414141.414142,-31.14002294663443
6078434343.434343,-32.00230794068971
6080454545.454545,-32.823296172040244
6082474747.474748,-33.606197183631764
6084494949.494949,-34.35403721055813
6086515151.515152,-35.06960719914907
6088535353.535354,-35.755449549657925
6090555555.555555,-36.413864746084144
6092575757.575758,-37.04692746923858
6094595959.59596,-37.65650651182271
6096616161.616161,-38.24428546158306
6098636363.636364,-38.81178260025215
6100656565.656566,-39.36036929086942
6102676767.676767,-39.89128657913861
6104696969.69697,-40.40565997617488
6106717171.717172,-40.904512513455174
6108737373.737373,-41.3887762166823
6110757575.757576,-41.85930216469245
6112777777.777778,-42.316869299201926
6114797979.797979,-42.76219214099457
6116818181.818182,-43.195927553609145
6118838383.838384,-43.61868067976208
6120858585.858586,-44.031010160237045
6122878787.878788,-44.4334327305847
6124898989.89899,-44.82642727806348
6126919191.919192,-45.21043842985158
6128939393.939394,-45.585879733654615
6130959595.959596,-45.95313648327553
6132979797.979798,-46.31256823435838
6135000000.0,-46.66451104923037
