Frequency,Transmission
5935000000.0,-42.17418303669578
5937020202.020202,-41.76214856531559
5939040404.040404,-41.339100874621806
5941060606.060606,-40.90439828320112
5943080808.080808,-40.4573393301435
5945101010.10101,-39.99715503231932
5947121212.121212,-39.5229998559129
5949141414.141414,-39.0339411445687
5951161616.161616,-38.528946685174226
5953181818.181818,-38.00687001720423
5955202020.202021,-37.4664329968745
5957222222.222222,-36.906205008036956
5959242424.242424,-36.324578064755485
5961262626.262627,-35.71973686733918
5963282828.282828,-35.089622654800394
5965303030.30303,-34.43188944296249
5967323232.323233,-33.74385096857359
5969343434.343434,-33.02241643000162
5971363636.363636,-32.264013058642036
5973383838.383839,-31.46449398126706
5975404040.40404,-30.6190314358453
5977424242.424242,-29.721999727275467
5979444444.444445,-28.76686281214267
5981464646.464646,-27.746105897449752
5983484848.484848,-26.651306809122822
5985505050.505051,-25.473572389503694
5987525252.525252,-24.204862335096976
5989545454.545455,-22.84139362024431
5991565656.565657,-21.391735212429722
5993585858.585858,-19.89456927050726
5995606060.606061,-18.451654005125967
5997626262.626263,-17.264443980961246
5999646464.646464,-16.60154216787504
6001666666.666667,-16.613297276496837
6003686868.686869,-17.17628065732214
6005707070.70707,-18.02224115119204
6007727272.727273,-18.936481265601678
6009747474.747475,-19.8059400499414
6011767676.767676,-20.58525632816176
6013787878.787879,-21.262071146361492
6015808080.808081,-21.83771010304344
6017828282.828283,-22.318252201422972
6019848484.848485,-22.71072542762328
6021868686.868687,-23.021588061515665
6023888888.888889,-23.25618432706407
6025909090.909091,-23.41859757086214
6027929292.929293,-23.511650784406342
6029949494.949495,-23.53694667167209
6031969696.969697,-23.494901608070208
6033989898.989899,-23.38475560856923
6036010101.010101,-23.204554475538004
6038030303.030303,-22.951111359883697
6040050505.050505,-22.619971657245053
6042070707.070707,-22.205440094988404
6044090909.090909,-21.700807923744225
6046111111.111111,-21.099099605286824
6048131313.131313,-20.395073534932322
6050151515.151515,-19.590132343111332
6052171717.171717,-18.703628383344046
6054191919.191919,-17.79641928098816
6056212121.212121,-17.009071800358893
6058232323.232324,-16.583706337522962
6060252525.252525,-16.771081272497163
6062272727.272727,-17.615307168073894
6064292929.29293,-18.906872215525144
6066313131.313131,-20.38443351570848
6068333333.333333,-21.877572222305748
6070353535.353536,-23.307188987329738
6072373737.373737,-24.64604897134712
6074393939.393939,-25.89046699743411
6076414141.414142,-27.04602391819637
6078434343.434343,-28.121234437389035
6080454545.454545,-29.124936933920942
6082474747.474748,-30.06531149751217
6084494949.494949,-30.949585991793015
6086515151.515152,-31.784020882094453
6088535353.535354,-32.57399695634935
6090555555.555555,-33.3241316764476
6092575757.575758,-34.0383941290845
6094595959.59596,-34.72020772413497
6096616161.616161,-35.37253794568197
6098636363.636364,-35.99796574900361
6100656565.656566,-36.598748347519546
6102676767.676767,-37.176869370362084
6104696969.69697,-37.734080242729114
6106717171.717172,-38.27193439088819
6108737373.737373,-38.791815605804544
6110757575.757576,-39.29496165472927
6112777777.777778,-39.78248402177658
6114797979.797979,-40.2553844864748
6116818181.818182,-40.714569110683286
6118838383.838384,-41.160860092839826
6120858585.858586,-41.595005859848825
6122878787.878788,-42.01768969626123
6124898989.89899,-42.42953715411958
6126919191.919192,-42.83112244189313
6128939393.939394,-43.22297395496193
6130959595.959596,-43.605579081214465
6132979797.979798,-43.9793883920364
6135000000.0,-44.34481931005912
