Frequency,Transmission
5935000000.0,-41.54264225188126
5937020202.020202,-41.124072738544584
5939040404.040404,-40.693972470646855
5941060606.060606,-40.25164189593788
5943080808.080808,-39.79631315237686
5945101010.10101,-39.32714074899663
5947121212.121212,-38.843190597724764
5949141414.141414,-38.343427051869455
5951161616.161616,-37.82669750495327
5953181818.181818,-37.29171399121591
5955202020.202021,-36.737031079617566
5957222222.222222,-36.161019159837636
5959242424.242424,-35.56183196786734
5961262626.262627,-34.93736687389986
5963282828.282828,-34.28521603667999
5965303030.30303,-33.60260599834448
5967323232.323233,-32.88632264073571
5969343434.343434,-32.13261767158108
5971363636.363636,-31.337092065733856
5973383838.383839,-30.494551487667692
5975404040.40404,-29.598829555893865
5977424242.424242,-28.642579133467002
5979444444.444445,-27.617045288222506
5981464646.464646,-26.511870370362793
5983484848.484848,-25.315078047411077
5985505050.505051,-24.01363288376232
5987525252.525252,-22.595617941057
5989545454.545455,-21.056715297907658
5991565656.565657,-19.417512245243323
5993585858.585858,-17.76440566261555
5995606060.606061,-16.320255585039895
5997626262.626263,-15.462731594437816
5999646464.646464,-15.473377455341012
6001666666.666667,-16.205775389860825
6003686868.686869,-17.269397015006085
6005707070.70707,-18.377022270927906
6007727272.727273,-19.400641198627618
6009747474.747475,-20.30110729170362
6011767676.767676,-21.075372724388902
6013787878.787879,-21.732394834661658
6015808080.808081,-22.283769733692715
6017828282.828283,-22.74042307230848
6019848484.848485,-23.1116140410184
6021868686.868687,-23.40477867060057
6023888888.888889,-23.625647183012944
6025909090.909091,-23.77842217625131
6027929292.929293,-23.865940047792954
6029949494.949495,-23.88978974578147
6031969696.969697,-23.85038175269657
6033989898.989899,-23.746966134800516
6036010101.010101,-23.577599633720908
6038030303.030303,-23.339061923506982
6040050505.050505,-23.026723201142815
6042070707.070707,-22.634373794147116
6044090909.090909,-22.154051953112997
6046111111.111111,-21.57597463505668
6048131313.131313,-20.888855260495617
6050151515.151515,-20.08135703967277
6052171717.171717,-19.146624093658588
6054191919.191919,-18.09474559486249
6056212121.212121,-16.9837538170724
6058232323.232324,-15.981885254032765
6060252525.252525,-15.424763260759676
6062272727.272727,-15.676065830165253
6064292929.29293,-16.749230214395293
6066313131.313131,-18.290891751142944
6068333333.333333,-19.958306209494168
6070353535.353536,-21.576051374109365
6072373737.373737,-23.083130400485665
6074393939.393939,-24.469089032547387
6076414141.414142,-25.741582886513925
6078434343.434343,-26.9132543410094
6080454545.454545,-27.99695215789174
6082474747.474748,-29.004201134514588
6084494949.494949,-29.944877602391067
6086515151.515152,-30.827302898496015
6088535353.535354,-31.658456779853196
6090555555.555555,-32.444202008432356
6092575757.575758,-33.18948428051038
6094595959.59596,-33.89849930897847
6096616161.616161,-34.57482872887941
6098636363.636364,-35.22154942900492
6100656565.656566,-35.84132123904104
6102676767.676767,-36.43645734445784
6104696969.69697,-37.00898103485305
6106717171.717172,-37.560671662004395
6108737373.737373,-38.0931020666599
6110757575.757576,-38.60766923696283
6112777777.777778,-39.105619572382565
6114797979.797979,-39.58806982554782
6116818181.818182,-40.056024561779886
6118838383.838384,-40.510390797096335
6120858585.858586,-40.95199033675694
6122878787.878788,-41.38157022952445
6124898989.89899,-41.799811669244775
6126919191.919192,-42.20733761021549
6128939393.939394,-42.604719311608754
6130959595.959596,-42.99248198572724
6132979797.979798,-43.3711096929038
6135000000.0,-43.741049600009426
