Frequency,Transmission
5935000000.0,-46.284093896412585
5937020202.020202,-45.90079828680244
5939040404.040404,-45.50860939402977
5941060606.060606,-45.1071026517767
5943080808.080808,-44.69582254630929
5945101010.10101,-44.27427963719548
5947121212.121212,-43.84194721266048
5949141414.141414,-43.398257555440935
5951161616.161616,-42.94259777365796
5953181818.181818,-42.474305137227226
5955202020.202021,-41.992661872415916
5957222222.222222,-41.49688935757933
5959242424.242424,-40.986141670240855
5961262626.262627,-40.45949844618779
5963282828.282828,-39.915957033565874
5965303030.30303,-39.35442396837699
5967323232.323233,-38.77370586899068
5969343434.343434,-38.172499974049714
5971363636.363636,-37.54938475302563
5973383838.383839,-36.9028113582819
5975404040.40404,-36.23109724135497
5977424242.424242,-35.532424159296234
5979444444.444445,-34.804844269248
5981464646.464646,-34.04630041146437
5983484848.484848,-33.25467060120446
5985505050.505051,-32.42785313701748
5987525252.525252,-31.563919074846595
5989545454.545455,-30.661375315586376
5991565656.565657,-29.71960705724581
5993585858.585858,-28.73960528259473
5995606060.606061,-27.72513095454768
5997626262.626263,-26.684502739060093
5999646464.646464,-25.63315061625942
6001666666.666667,-24.59678061142649
6003686868.686869,-23.614139935980155
6005707070.70707,-22.736770819958572
6007727272.727273,-22.021742106885725
6009747474.747475,-21.515402286813924
6011767676.767676,-21.23430215151859
6013787878.787879,-21.156797021781635
6015808080.808081,-21.23258721712319
6017828282.828283,-21.401998695242987
6019848484.848485,-21.61168097704052
6021868686.868687,-21.821279478033112
6023888888.888889,-22.00339297891462
6025909090.909091,-22.14081011109576
6027929292.929293,-22.223537912527803
6029949494.949495,-22.246596076004586
6031969696.969697,-22.208772561590663
6033989898.989899,-22.112305014890403
6036010101.010101,-21.96346400215652
6038030303.030303,-21.774077499686353
6040050505.050505,-21.56400118211506
6042070707.070707,-21.36418409641965
6044090909.090909,-21.218982107305806
6046111111.111111,-21.184678740856214
6048131313.131313,-21.320191699848138
6050151515.151515,-21.669303415797998
6052171717.171717,-22.24273862441955
6054191919.191919,-23.01365550633843
6056212121.212121,-23.93050949928393
6058232323.232324,-24.93653971127528
6060252525.252525,-25.98357389307015
6062272727.272727,-27.036844883558977
6064292929.29293,-28.07397899675056
6066313131.313131,-29.081928019624208
6068333333.333333,-30.0539305769488
6070353535.353536,-30.987186552948494
6072373737.373737,-31.881270581765136
6074393939.393939,-32.73711352990392
6076414141.414142,-33.556371648900054
6078434343.434343,-34.341045461167134
6080454545.454545,-35.093254685927995
6082474747.474748,-35.81510899397942
6084494949.494949,-36.50863694914079
6086515151.515152,-37.175749925414294
6088535353.535354,-37.818226784009966
6090555555.555555,-38.43771063799319
6092575757.575758,-39.03571242818212
6094595959.59596,-39.613618119180664
6096616161.616161,-40.17269759942988
6098636363.636364,-40.714114152968115
6100656565.656566,-41.238933850747415
6102676767.676767,-41.748134502952055
6104696969.69697,-42.24261399206029
6106717171.717172,-42.72319791333332
6108737373.737373,-43.19064651216191
6110757575.757576,-43.64566094314027
6112777777.777778,-44.08888889442121
6114797979.797979,-44.52092962935517
6116818181.818182,-44.9423384999145
6118838383.838384,-45.353630985123495
6120858585.858586,-45.75528630489289
6122878787.878788,-46.14775065549437
6124898989.89899,-46.53144010887157
6126919191.919192,-46.906743213321974
6128939393.939394,-47.274023329335186
6130959595.959596,-47.63362073037155
6132979797.979798,-47.98585449497699
6135000000.0,-48.3310242135262
