Frequency,Transmission
5935000000.0,-46.84044076480966
5937020202.020202,-46.45966590984919
5939040404.040404,-46.07017083084525
5941060606.060606,-45.67154709745809
5943080808.080808,-45.263357259866254
5945101010.10101,-44.8451321072607
5947121212.121212,-44.4163676578064
5949141414.141414,-43.976521789173475
5951161616.161616,-43.525010502310614
5953181818.181818,-43.06120376220108
5955202020.202021,-42.5844208848174
5957222222.222222,-42.09392542712798
5959242424.242424,-41.58891954802071
5961262626.262627,-41.068537819248206
5963282828.282828,-40.531840491410364
5965303030.30303,-39.97780625716831
5967323232.323233,-39.40532462676089
5969343434.343434,-38.81318814085524
5971363636.363636,-38.20008482839815
5973383838.383839,-37.56459160835575
5975404040.40404,-36.90516979959269
5977424242.424242,-36.220164645607575
5979444444.444445,-35.50781194568997
5981464646.464646,-34.766256776144886
5983484848.484848,-33.99359230683213
5985505050.505051,-33.18793153356455
5987525252.525252,-32.347532371217824
5989545454.545455,-31.4710084497505
5991565656.565657,-30.55767597741518
5993585858.585858,-29.60811274772132
5995606060.606061,-28.625037537959408
5997626262.626263,-27.6146455344293
5999646464.646464,-26.58851952941238
6001666666.666667,-25.56607986514078
6003686868.686869,-24.577053535302667
6005707070.70707,-23.662447847811038
6007727272.727273,-22.87128540887724
6009747474.747475,-22.250510647683512
6011767676.767676,-21.82953151788385
6013787878.787879,-21.60764208028897
6015808080.808081,-21.55376357265332
6017828282.828283,-21.61872366947566
6019848484.848485,-21.750812734807546
6021868686.868687,-21.906179754146756
6023888888.888889,-22.052391858836643
6025909090.909091,-22.167705170445295
6027929292.929293,-22.23886154979195
6029949494.949495,-22.25902894877433
6031969696.969697,-22.226517609643686
6033989898.989899,-22.144438413030073
6036010101.010101,-22.0213243853365
6038030303.030303,-21.8726702328241
6040050505.050505,-21.72313233563014
6042070707.070707,-21.60852614297777
6044090909.090909,-21.575634594828482
6046111111.111111,-21.67682200396028
6048131313.131313,-21.957656853974964
6050151515.151515,-22.441199657168134
6052171717.171717,-23.118686354082087
6054191919.191919,-23.953956412659544
6056212121.212121,-24.898002313494146
6058232323.232324,-25.90342626524246
6060252525.252525,-26.93242250803496
6062272727.272727,-27.95847830695861
6064292929.29293,-28.964730411898458
6066313131.313131,-29.941399749455698
6068333333.333333,-30.883474937322184
6070353535.353536,-31.78897632536423
6072373737.373737,-32.657768108570494
6074393939.393939,-33.49078545495346
6076414141.414142,-34.289547027316985
6078434343.434343,-35.05585435052349
6080454545.454545,-35.791610265875455
6082474747.474748,-36.498712107254036
6084494949.494949,-37.178991271262156
6086515151.515152,-37.83418132653217
6088535353.535354,-38.46590348263171
6090555555.555555,-39.07566244440852
6092575757.575758,-39.664848313465896
6094595959.59596,-40.234741850595206
6096616161.616161,-40.78652144430576
6098636363.636364,-41.32127078107487
6100656565.656566,-41.83998661746283
6102676767.676767,-42.3435863087844
6104696969.69697,-42.832914907138566
6106717171.717172,-43.30875173925196
6108737373.737373,-43.77181643395033
6110757575.757576,-44.22277440422646
6112777777.777778,-44.662241808798875
6114797979.797979,-45.0907900284397
6116818181.818182,-45.50894969684185
6118838383.838384,-45.91721432669834
6120858585.858586,-46.31604357058701
6122878787.878788,-46.70586615380629
6124898989.89899,-47.08708251353574
6126919191.919192,-47.46006717560047
6128939393.939394,-47.82517089694728
6130959595.959596,-48.18272259924919
6132979797.979798,-48.53303111597687
6135000000.0,-48.8763867731266
