Frequency,Transmission
5935000000.0,-50.614293430973866
5937020202.020202,-50.24543824959934
5939040404.040404,-49.86865129247622
5941060606.060606,-49.48359428694494
5943080808.080808,-49.0899077502343
5945101010.10101,-48.6872093042108
5947121212.121212,-48.27509184225982
5949141414.141414,-47.85312153787495
5951161616.161616,-47.4208356854313
5953181818.181818,-46.977740364451144
5955202020.202021,-46.52330792876796
5957222222.222222,-46.05697430619035
5959242424.242424,-45.57813613757561
5961262626.262627,-45.086147761038156
5963282828.282828,-44.58031808667571
5965303030.30303,-44.05990742721428
5967323232.323233,-43.524124390788245
5969343434.343434,-42.97212300023723
5971363636.363636,-42.4030002880961
5973383838.383839,-41.81579473991823
5975404040.40404,-41.2094861382516
5977424242.424242,-40.58299762114653
5979444444.444445,-39.935201149883575
5981464646.464646,-39.264928134825766
5983484848.484848,-38.57098777372997
5985505050.505051,-37.85219682322349
5987525252.525252,-37.10742620142529
5989545454.545455,-36.33567220145735
5991565656.565657,-35.53616340410112
5993585858.585858,-34.708518799479194
5995606060.606061,-33.85297813036448
5997626262.626263,-32.97073136391838
5999646464.646464,-32.0643781962631
6001666666.666667,-31.138544922446194
6003686868.686869,-30.20066300294377
6005707070.70707,-29.261850444905726
6007727272.727273,-28.337706487330877
6009747474.747475,-27.448619620247747
6011767676.767676,-26.618959907788145
6013787878.787879,-25.874497862943727
6015808080.808081,-25.237919426439795
6017828282.828283,-24.72351941378279
6019848484.848485,-24.33336698866053
6021868686.868687,-24.057115189660962
6023888888.888889,-23.875755008894615
6025909090.909091,-23.76749651552526
6027929292.929293,-23.713387458936587
6029949494.949495,-23.701256431665236
6031969696.969697,-23.72777772827982
6033989898.989899,-23.798971190909832
6036010101.010101,-23.929277116862636
6038030303.030303,-24.138969282452877
6040050505.050505,-24.449657707456545
6042070707.070707,-24.8783871307633
6044090909.090909,-25.43211681472352
6046111111.111111,-26.105004357487537
6048131313.131313,-26.87979695935698
6050151515.151515,-27.732362140177727
6052171717.171717,-28.636951327218306
6054191919.191919,-29.570177564567494
6056212121.212121,-30.513028587544717
6058232323.232324,-31.451275274779633
6060252525.252525,-32.37496583385719
6062272727.272727,-33.27757524478402
6064292929.29293,-34.15514163968059
6066313131.313131,-35.005532646084546
6068333333.333333,-35.827876411216685
6070353535.353536,-36.62214322460696
6072373737.373737,-37.38884803849729
6074393939.393939,-38.128843699448396
6076414141.414142,-38.843179671857364
6078434343.434343,-39.533006911674384
6080454545.454545,-40.19951480744667
6082474747.474748,-40.84389016674659
6084494949.494949,-41.46729124940375
6086515151.515152,-42.070832001933105
6088535353.535354,-42.65557315776428
6090555555.555555,-43.22251791546517
6092575757.575758,-43.772610629585095
6094595959.59596,-44.306737445579046
6096616161.616161,-44.82572815157563
6098636363.636364,-45.33035875417974
6100656565.656566,-45.82135444656888
6102676767.676767,-46.29939274779872
6104696969.69697,-46.765106668213036
6106717171.717172,-47.219087807956384
6108737373.737373,-47.661889331195866
6110757575.757576,-48.09402878286551
6112777777.777778,-48.515990731082354
6114797979.797979,-48.92822922925889
6116818181.818182,-49.331170099067165
6118838383.838384,-49.72521303971365
6120858585.858586,-50.11073357234408
6122878787.878788,-50.48808482882454
6124898989.89899,-50.85759919593053
6126919191.919192,-51.2195898254463
6128939393.939394,-51.57435202069682
6130959595.959596,-51.922164509570415
6132979797.979798,-52.26329061352564
6135000000.0,-52.59797932145393
