Frequency,Transmission
5935000000.0,-45.72181702800464
5937020202.020202,-45.33570836632582
5939040404.040404,-44.94051074675344
5941060606.060606,-44.5357810262956
5943080808.080808,-44.12104288785625
5945101010.10101,-43.69578351627497
5947121212.121212,-43.25944987257348
5949141414.141414,-42.81144451441165
5951161616.161616,-42.35112089492448
5953181818.181818,-41.87777807974961
5955202020.202021,-41.39065480788516
5957222222.222222,-40.8889228216841
5959242424.242424,-40.371679391282306
5961262626.262627,-39.83793896640875
5963282828.282828,-39.286623908694544
5965303030.30303,-38.71655429877063
5967323232.323233,-38.12643689020848
5969343434.343434,-37.514853417253406
5971363636.363636,-36.88024869883328
5973383838.383839,-36.22091937684871
5975404040.40404,-35.53500479245991
5977424242.424242,-34.820482617077346
5979444444.444445,-34.07517371520242
5981464646.464646,-33.29676382810139
5983484848.484848,-32.48285487572141
5985505050.505051,-31.63106738114451
5987525252.525252,-30.73922999204178
5989545454.545455,-29.805715759444105
5991565656.565657,-28.83002232373505
5993585858.585858,-27.8137483304997
5995606060.606061,-26.76218656062339
5997626262.626263,-25.686797670867975
5999646464.646464,-24.608716123069613
6001666666.666667,-23.562848045823472
6003686868.686869,-22.600542822516154
6005707070.70707,-21.786299451241284
6007727272.727273,-21.183231780858183
6009747474.747475,-20.828881286469777
6011767676.767676,-20.71631644899925
6013787878.787879,-20.797112989538252
6015808080.808081,-21.003377940211372
6017828282.828283,-21.27045816582186
6019848484.848485,-21.54845314854089
6021868686.868687,-21.803527324764577
6023888888.888889,-22.014595006389953
6025909090.909091,-22.16931040126135
6027929292.929293,-22.26090859844461
6029949494.949495,-22.286160784331535
6031969696.969697,-22.24429849726549
6033989898.989899,-22.136746051345185
6036010101.010101,-21.96761275083054
6038030303.030303,-21.74503136516893
6040050505.050505,-21.48352004744075
6042070707.070707,-21.20745217482405
6044090909.090909,-20.955111400274387
6046111111.111111,-20.78118514134465
6048131313.131313,-20.75302759665263
6050151515.151515,-20.935523647426336
6052171717.171717,-21.36672996793312
6054191919.191919,-22.039778327405898
6056212121.212121,-22.907087959457883
6058232323.232324,-23.902905159607982
6060252525.252525,-24.965634674775593
6062272727.272727,-26.04875808263256
6064292929.29293,-27.121786359455754
6066313131.313131,-28.166821988822292
6068333333.333333,-29.174519076098704
6070353535.353536,-30.140873259081744
6072373737.373737,-31.065030666442873
6074393939.393939,-31.94790117907249
6076414141.414142,-32.79131720209307
6078434343.434343,-33.59753751715809
6080454545.454545,-34.36896184414971
6082474747.474748,-35.107971601787284
6084494949.494949,-35.81684532065954
6086515151.515152,-36.49771772422032
6088535353.535354,-37.15256398791649
6090555555.555555,-37.78319818253805
6092575757.575758,-38.39127939076853
6094595959.59596,-38.97832166401141
6096616161.616161,-39.54570558816204
6098636363.636364,-40.09469018516853
6100656565.656566,-40.62642444967507
6102676767.676767,-41.14195816041398
6104696969.69697,-41.64225180636628
6106717171.717172,-42.128185583439944
6108737373.737373,-42.60056748223089
6110757575.757576,-43.06014052126368
6112777777.777778,-43.50758919608283
6114797979.797979,-43.94354521957254
6116818181.818182,-44.36859262791326
6118838383.838384,-44.78327232262424
6120858585.858586,-45.188086113056755
6122878787.878788,-45.583500317767985
6124898989.89899,-45.9699489767257
6126919191.919192,-46.34783672040028
6128939393.939394,-46.71754133631916
6130959595.959596,-47.079416068714714
6132979797.979798,-47.43379168248795
6135000000.0,-47.780978318828396
