net_gain,phase,amplitude_lc,frequency_lc
4.724050632911393,0.23860197369036407,1.1829521781568508e-12,0.0
4.724050632911393,0.3181359649204854,5.871594818967689e-13,0.0
4.724050632911393,0.39766995615060674,5.543031504850939e-13,0.0
4.724050632911393,0.47720394738072813,9.661172718390096e-13,0.0
4.724050632911393,0.5567379386108494,6.397916481290792e-14,0.0
4.724050632911393,0.6362719298409708,1.607539400275316e-13,0.0
4.724050632911393,0.7158059210710922,7.970199436539098e-13,0.0
4.724050632911393,0.7953399123012135,2.1392630403158068e-13,0.0
4.724050632911393,0.8748739035313349,1.7158277816219831e-13,0.0
4.724050632911393,0.9544078947614563,2.64315458934473e-13,0.0
4.724050632911393,1.0339418859915777,6.809456259600464e-13,0.0
4.724050632911393,1.1134758772216988,7.459700632973003e-13,0.0
4.724050632911393,1.1930098684518202,1.3197379286198472e-13,0.0
4.724050632911393,1.2725438596819416,5.229081333981439e-13,0.0
4.724050632911393,1.352077850912063,4.86676338465299e-14,0.0
4.724050632911393,1.4316118421421844,9.291786182721272e-14,0.0
4.724050632911393,1.5111458333723056,3.5980406835414325e-13,0.0
4.724050632911393,1.590679824602427,4.1546730683093324e-14,0.0
4.724050632911393,1.6702138158325484,7.923060781998493e-14,0.0
4.724050632911393,1.7497478070626697,5.354830512187537e-13,0.0
4.724050632911393,1.8292817982927911,3.356566358745678e-14,0.0
4.724050632911393,1.9088157895229125,6.237043870860063e-14,0.0
4.724050632911393,1.9883497807530337,2.364664777645654e-14,0.0
4.724050632911393,2.0678837719831553,1.1982907217251688e-14,0.0
4.724050632911393,2.1474177632132765,2.0244120684477904e-13,0.0
4.724050632911393,2.2269517544433977,4.813608011014243e-14,0.0
4.724050632911393,2.3064857456735193,1.0693787149354922e-15,0.0
4.724050632911393,2.3860197369036404,6.648448092773265e-14,0.0
4.724050632911393,2.465553728133762,2.393399736661946e-14,0.0
4.724050632911393,2.5450877193638832,3.817800230045155e-15,0.0
4.724050632911393,2.6246217105940044,5.556997049715819e-14,0.0
4.724050632911393,2.704155701824126,5.893083572120269e-15,0.0
4.724050632911393,2.783689693054247,6.781569038146685e-15,0.0
4.724050632911393,2.863223684284369,1.4237213319322588e-13,0.0
4.724050632911393,2.94275767551449,8.11963614936496e-14,0.0
4.724050632911393,3.022291666744611,4.624728327447722e-14,0.0
4.724050632911393,3.1018256579747328,6.368335206948993e-14,0.0
4.724050632911393,3.181359649204854,8.049444113250032e-14,0.0
4.724050632911393,3.2608936404349755,3.597711802640791e-14,0.0
4.724050632911393,3.3404276316650967,3.581003871890591e-14,0.0
4.724050632911393,3.419961622895218,1.8144951603452223e-13,0.0
4.724050632911393,3.4994956141253395,6.651701602510075e-13,0.0
4.724050632911393,3.5790296053554607,7.139071066019607e-13,0.0
4.724050632911393,3.6585635965855823,2.1266142218821783e-14,0.0
4.724050632911393,3.7380975878157034,1.2629498168986733e-13,0.0
4.724050632911393,3.817631579045825,2.0465217627393498e-14,0.0
4.724050632911393,3.8971655702759462,4.9397305960053663e-14,0.0
4.724050632911393,3.9766995615060674,1.4023167851999907e-13,0.0
4.724050632911393,4.056233552736189,3.0623597054881775e-14,0.0
4.724050632911393,4.135767543966311,9.859674960194896e-14,0.0
4.724050632911393,4.215301535196431,1.3649834392670247e-14,0.0
4.724050632911393,4.294835526426553,1.8802056474041196e-14,0.0
4.724050632911393,4.374369517656675,2.109347126910642e-13,0.0
4.724050632911393,4.453903508886795,5.875469537905664e-14,0.0
4.724050632911393,4.533437500116917,1.2387978668281737e-13,0.0
4.724050632911393,4.6129714913470385,2.7610313388607587e-13,0.0
4.724050632911393,4.692505482577159,2.743965715035426e-14,0.0
4.724050632911393,4.772039473807281,4.2178073522356614e-14,0.0
4.724050632911393,4.8515734650374025,6.662993535996716e-14,0.0
4.724050632911393,4.931107456267524,2.596167510636626e-15,0.0
4.724050632911393,5.010641447497645,1.4307355870961128e-13,0.0
4.724050632911393,5.0901754387277665,1.598288226508893e-14,0.0
4.724050632911393,5.169709429957888,9.848437359105646e-13,0.0
4.724050632911393,5.249243421188009,2.5488230453431865e-13,0.0
4.724050632911393,5.32877741241813,6.384775346252939e-14,0.0
4.724050632911393,5.408311403648252,9.029669731858935e-13,0.0
4.724050632911393,5.487845394878374,4.1658662748106764e-15,0.0
4.724050632911393,5.567379386108494,9.507039489398845e-15,0.0
4.724050632911393,5.646913377338616,5.233914642502283e-14,0.0
4.724050632911393,5.726447368568738,7.206764196588115e-14,0.0
4.724050632911393,5.805981359798858,9.703874508923797e-13,0.0
4.724050632911393,5.88551535102898,1.020057682668178e-14,0.0
4.724050632911393,5.9650493422591016,3.862229818038453e-15,0.0
4.724050632911393,6.044583333489222,8.534805629432786e-14,0.0
4.724050632911393,6.124117324719344,5.3524491751257176e-14,0.0
4.724050632911393,6.2036513159494655,4.878056695963106e-14,0.0
4.724050632911393,6.283185307179586,1.1682826552073492e-12,0.0
4.779746835443038,0.0,1.5695218016284822e-13,0.0
4.779746835443038,0.07953399123012135,8.172598422525115e-13,0.0
4.779746835443038,0.1590679824602427,4.6853884206420146e-14,0.0
4.779746835443038,0.23860197369036407,1.5926711265903924e-13,0.0
4.779746835443038,0.3181359649204854,1.890742286248068e-12,0.0
4.779746835443038,0.39766995615060674,1.5104828345509996e-14,0.0
4.779746835443038,0.47720394738072813,5.14800300818414e-14,0.0
4.779746835443038,0.5567379386108494,1.774447510043216e-13,0.0
4.779746835443038,0.6362719298409708,9.384968274165252e-14,0.0
4.779746835443038,0.7158059210710922,5.116161692260235e-14,0.0
4.779746835443038,0.7953399123012135,4.926738511915574e-13,0.0
4.779746835443038,0.8748739035313349,7.433617098687063e-14,0.0
4.779746835443038,0.9544078947614563,2.86428785979662e-13,0.0
4.779746835443038,1.0339418859915777,1.0921820706208921e-13,0.0
4.779746835443038,1.1134758772216988,3.520128364374001e-13,0.0
4.779746835443038,1.1930098684518202,8.760955978047809e-14,0.0
4.779746835443038,1.2725438596819416,1.4839460255548834e-13,0.0
4.779746835443038,1.352077850912063,7.242978590362238e-14,0.0
4.779746835443038,1.4316118421421844,2.4312681836109433e-13,0.0
4.779746835443038,1.5111458333723056,1.8177769601157858e-12,0.0
4.779746835443038,1.590679824602427,5.2266712370307685e-14,0.0
4.779746835443038,1.6702138158325484,8.600485213714403e-14,0.0
4.779746835443038,1.7497478070626697,3.237092422743465e-15,0.0
4.779746835443038,1.8292817982927911,9.688575833988389e-14,0.0
4.779746835443038,1.9088157895229125,2.86839031525337e-15,0.0
4.779746835443038,1.9883497807530337,2.914300385160031e-14,0.0
4.779746835443038,2.0678837719831553,1.3750414956764116e-15,0.0
4.779746835443038,2.1474177632132765,9.414415188834691e-14,0.0
4.779746835443038,2.2269517544433977,1.6217993232616299e-12,0.0
4.779746835443038,2.3064857456735193,5.272830654274743e-14,0.0
4.779746835443038,2.3860197369036404,2.39409596971686e-15,0.0
4.779746835443038,2.465553728133762,1.677326638184057e-14,0.0
4.779746835443038,2.5450877193638832,1.3642463088176605e-14,0.0
4.779746835443038,2.6246217105940044,8.77951043288919e-14,0.0
4.779746835443038,2.704155701824126,1.7782084912315092e-13,0.0
4.779746835443038,2.783689693054247,5.4308129790497495e-14,0.0
4.779746835443038,2.863223684284369,8.468312690607456e-14,0.0
4.779746835443038,2.94275767551449,9.544674809698664e-14,0.0
4.779746835443038,3.022291666744611,2.019643044081644e-14,0.0
4.779746835443038,3.1018256579747328,2.2039347966229804e-12,0.0
4.779746835443038,3.181359649204854,4.905662108818788e-14,0.0
4.779746835443038,3.2608936404349755,1.3516774758808558e-13,0.0
4.779746835443038,3.3404276316650967,9.413477958217693e-13,0.0
4.779746835443038,3.419961622895218,1.424860119303653e-13,0.0
4.779746835443038,3.4994956141253395,1.1957481823978534e-14,0.0
4.779746835443038,3.5790296053554607,1.273101550407653e-12,0.0
4.779746835443038,3.6585635965855823,1.9081368644112205e-14,0.0
4.779746835443038,3.7380975878157034,6.111333374355882e-13,0.0
4.779746835443038,3.817631579045825,1.807061047760771e-14,0.0
4.779746835443038,3.8971655702759462,7.29164520999273e-15,0.0
4.779746835443038,3.9766995615060674,7.368189126664213e-14,0.0
4.779746835443038,4.056233552736189,3.4100138222110056e-14,0.0
4.779746835443038,4.135767543966311,9.574727386244509e-15,0.0
4.779746835443038,4.215301535196431,1.6989864186633243e-12,0.0
4.779746835443038,4.294835526426553,3.132071277736886e-15,0.0
4.779746835443038,4.374369517656675,1.294744430434171e-13,0.0
4.779746835443038,4.453903508886795,7.20818345928254e-15,0.0
4.779746835443038,4.533437500116917,9.517734932504561e-13,0.0
4.779746835443038,4.6129714913470385,1.1724584105587765e-12,0.0
4.779746835443038,4.692505482577159,3.395807546655218e-13,0.0
4.779746835443038,4.772039473807281,9.10135884624269e-13,0.0
4.779746835443038,4.8515734650374025,1.019042308053519e-12,0.0
4.779746835443038,4.931107456267524,6.048809674695691e-13,0.0
4.779746835443038,5.010641447497645,3.19224007425254e-13,0.0
4.779746835443038,5.0901754387277665,7.082824849242166e-14,0.0
4.779746835443038,5.169709429957888,4.4364130415030123e-14,0.0
4.779746835443038,5.249243421188009,7.30233867805013e-15,0.0
4.779746835443038,5.32877741241813,4.416882789785667e-14,0.0
4.779746835443038,5.408311403648252,5.3289381252838797e-14,0.0
4.779746835443038,5.487845394878374,2.695440705864097e-14,0.0
4.779746835443038,5.567379386108494,2.8608482303479504e-14,0.0
4.779746835443038,5.646913377338616,2.600529282111784e-15,0.0
4.779746835443038,5.726447368568738,1.0276126930060605e-12,0.0
4.779746835443038,5.805981359798858,9.600039431695015e-15,0.0
4.779746835443038,5.88551535102898,7.646321511871508e-13,0.0
4.779746835443038,5.9650493422591016,2.89241791931248e-13,0.0
4.779746835443038,6.044583333489222,2.7455750597659335e-13,0.0
4.779746835443038,6.124117324719344,6.266711687154769e-14,0.0
4.779746835443038,6.2036513159494655,1.775141586502137e-12,0.0
4.779746835443038,6.283185307179586,7.798656709225194e-15,0.0
4.8354430379746836,0.0,8.526384392705266e-13,0.0
4.8354430379746836,0.07953399123012135,4.013898303566661e-14,0.0
4.8354430379746836,0.1590679824602427,2.9331327064703227e-13,0.0
4.8354430379746836,0.23860197369036407,1.4267493943507447e-13,0.0
4.8354430379746836,0.3181359649204854,2.0343510396480361e-13,0.0
4.8354430379746836,0.39766995615060674,1.1454825330891862e-13,0.0
4.8354430379746836,0.47720394738072813,2.5824054940849167e-14,0.0
4.8354430379746836,0.5567379386108494,4.4999709562673734e-13,0.0
4.8354430379746836,0.6362719298409708,4.840833036203169e-13,0.0
4.8354430379746836,0.7158059210710922,1.7493887263522825e-13,0.0
4.8354430379746836,0.7953399123012135,7.463903809689897e-14,0.0
4.8354430379746836,0.8748739035313349,8.131298796995854e-13,0.0
4.8354430379746836,0.9544078947614563,2.54128404397375e-12,0.0
4.8354430379746836,1.0339418859915777,7.993502730139808e-13,0.0
4.8354430379746836,1.1134758772216988,2.5542186870461094e-13,0.0
4.8354430379746836,1.1930098684518202,3.487620546202948e-13,0.0
4.8354430379746836,1.2725438596819416,3.4159661023914423e-13,0.0
4.8354430379746836,1.352077850912063,6.320489011681922e-13,0.0
4.8354430379746836,1.4316118421421844,6.577476451258832e-14,0.0
4.8354430379746836,1.5111458333723056,2.1732321166901348e-13,0.0
4.8354430379746836,1.590679824602427,6.076249323241037e-14,0.0
4.8354430379746836,1.6702138158325484,2.2305007052501146e-13,0.0
4.8354430379746836,1.7497478070626697,7.383852113673487e-15,0.0
4.8354430379746836,1.8292817982927911,4.619044920389836e-14,0.0
4.8354430379746836,1.9088157895229125,1.1190193240627487e-13,0.0
4.8354430379746836,1.9883497807530337,1.735044529790722e-13,0.0
4.8354430379746836,2.0678837719831553,1.873427027522901e-14,0.0
4.8354430379746836,2.1474177632132765,2.1031706534438512e-13,0.0
4.8354430379746836,2.2269517544433977,1.5611110234628007e-13,0.0
4.8354430379746836,2.3064857456735193,1.1330561351729429e-13,0.0
4.8354430379746836,2.3860197369036404,6.852267495442823e-15,0.0
4.8354430379746836,2.465553728133762,1.3926823437111553e-13,0.0
4.8354430379746836,2.5450877193638832,1.237907173416045e-13,0.0
4.8354430379746836,2.6246217105940044,3.554656239499573e-15,0.0
4.8354430379746836,2.704155701824126,5.016047901213198e-14,0.0
4.8354430379746836,2.783689693054247,1.3973150487621558e-13,0.0
4.8354430379746836,2.863223684284369,1.2484177597132983e-13,0.0
4.8354430379746836,2.94275767551449,1091.4856267686216,0.0
4.8354430379746836,3.022291666744611,184616428716038.2,942854.7400715075
4.8354430379746836,3.1018256579747328,186955704261993.66,307452.63263201335
4.8354430379746836,3.181359649204854,187049209514140.9,-293788.0711817016
4.8354430379746836,3.2608936404349755,184604686217855.94,-860867.3713696374
4.8354430379746836,3.3404276316650967,1352.6492303697535,0.0
4.8354430379746836,3.419961622895218,4.3316551246175204e-14,0.0
4.8354430379746836,3.4994956141253395,3.392067969983321e-14,0.0
4.8354430379746836,3.5790296053554607,2.8933158395406023e-14,0.0
4.8354430379746836,3.6585635965855823,4.213722592470969e-14,0.0
4.8354430379746836,3.7380975878157034,8.896704946327397e-14,0.0
4.8354430379746836,3.817631579045825,2.6451272065110566e-13,0.0
4.8354430379746836,3.8971655702759462,3.843507075004107e-15,0.0
4.8354430379746836,3.9766995615060674,3.3288384590429233e-14,0.0
4.8354430379746836,4.056233552736189,5.320586307484123e-13,0.0
4.8354430379746836,4.135767543966311,2.465328881749542e-14,0.0
4.8354430379746836,4.215301535196431,4.825759980455888e-14,0.0
4.8354430379746836,4.294835526426553,7.472693602838425e-14,0.0
4.8354430379746836,4.374369517656675,1.3578620477497452e-14,0.0
4.8354430379746836,4.453903508886795,4.485770455139793e-15,0.0
4.8354430379746836,4.533437500116917,1.0695655088251367e-12,0.0
4.8354430379746836,4.6129714913470385,1.333488911507606e-14,0.0
4.8354430379746836,4.692505482577159,8.898991576204466e-15,0.0
4.8354430379746836,4.772039473807281,6.831111679705034e-15,0.0
4.8354430379746836,4.8515734650374025,5.570942797412447e-14,0.0
4.8354430379746836,4.931107456267524,2.7288311248889927e-14,0.0
4.8354430379746836,5.010641447497645,2.425197992190213e-13,0.0
4.8354430379746836,5.0901754387277665,1.328959457818083e-13,0.0
4.8354430379746836,5.169709429957888,1.3131293372753128e-14,0.0
4.8354430379746836,5.249243421188009,6.666374600822931e-14,0.0
4.8354430379746836,5.32877741241813,6.36111743579186e-14,0.0
4.8354430379746836,5.408311403648252,1.3465224563889974e-13,0.0
4.8354430379746836,5.487845394878374,6.164216744986271e-14,0.0
4.8354430379746836,5.567379386108494,4.4580506663046366e-13,0.0
4.8354430379746836,5.646913377338616,1.2517453177192545e-13,0.0
4.8354430379746836,5.726447368568738,8.54001241088308e-15,0.0
4.8354430379746836,5.805981359798858,3.187836000054928e-13,0.0
4.8354430379746836,5.88551535102898,1.4910270283406044e-14,0.0
4.8354430379746836,5.9650493422591016,3.014611543225558e-13,0.0
4.8354430379746836,6.044583333489222,2.0003564747643478e-15,0.0
4.8354430379746836,6.124117324719344,9.833696857109692e-13,0.0
4.8354430379746836,6.2036513159494655,7.085486894152607e-15,0.0
4.8354430379746836,6.283185307179586,3.0439537871305404e-14,0.0
4.891139240506329,0.0,2.264382604557094e-12,0.0
4.891139240506329,0.07953399123012135,4.76055062034625e-13,0.0
4.891139240506329,0.1590679824602427,1.0361250107905049e-14,0.0
4.891139240506329,0.23860197369036407,9.717075827402793e-13,0.0
4.891139240506329,0.3181359649204854,4.774542991005535e-13,0.0
4.891139240506329,0.39766995615060674,2.0061908376497347e-13,0.0
4.891139240506329,0.47720394738072813,6.85975421141076e-14,0.0
4.891139240506329,0.5567379386108494,2.727778406975531e-14,0.0
4.891139240506329,0.6362719298409708,2.3415477293064417e-13,0.0
4.891139240506329,0.7158059210710922,2.9985777317108143e-13,0.0
4.891139240506329,0.7953399123012135,8.931812015755906e-14,0.0
4.891139240506329,0.8748739035313349,8.351629728815348e-13,0.0
4.891139240506329,0.9544078947614563,2.367747780262855e-13,0.0
4.891139240506329,1.0339418859915777,1.2142302032297158e-13,0.0
4.891139240506329,1.1134758772216988,8.558433848910676e-14,0.0
4.891139240506329,1.1930098684518202,9.35011108608541e-13,0.0
4.891139240506329,1.2725438596819416,7.417626315749275e-14,0.0
4.891139240506329,1.352077850912063,5.872386070045878e-14,0.0
4.891139240506329,1.4316118421421844,7.177054874849021e-13,0.0
4.891139240506329,1.5111458333723056,2.3827744568047063e-13,0.0
4.891139240506329,1.590679824602427,2.095091749711937e-14,0.0
4.891139240506329,1.6702138158325484,3.210008593073803e-14,0.0
4.891139240506329,1.7497478070626697,3.703450761244663e-13,0.0
4.891139240506329,1.8292817982927911,2.6190976449617837e-12,0.0
4.891139240506329,1.9088157895229125,2.915383635904037e-12,0.0
4.891139240506329,1.9883497807530337,1.879236092025664e-12,0.0
4.891139240506329,2.0678837719831553,1.1400320949069993e-14,0.0
4.891139240506329,2.1474177632132765,8.078372894852481e-17,0.0
4.891139240506329,2.2269517544433977,1.2544491445593447e-15,0.0
4.891139240506329,2.3064857456735193,1.6757127195808047e-13,0.0
4.891139240506329,2.3860197369036404,1.7949852039953019e-13,0.0
4.891139240506329,2.465553728133762,3.334403724620492e-14,0.0
4.891139240506329,2.5450877193638832,3.358787438636592e-14,0.0
4.891139240506329,2.6246217105940044,2.3671807020337773e-14,0.0
4.891139240506329,2.704155701824126,1.1250973052623937e-14,0.0
4.891139240506329,2.783689693054247,182035697268657.34,3081358.6070452896
4.891139240506329,2.863223684284369,189825740718610.47,2329807.7272781455
4.891139240506329,2.94275767551449,194088793965898.56,1619250.531861937
4.891139240506329,3.022291666744611,196851629058490.1,942854.7400715075
4.891139240506329,3.1018256579747328,198261077015171.7,307452.63263201335
4.891139240506329,3.181359649204854,198375998852868.03,-293788.0711817016
4.891139240506329,3.2608936404349755,197108403876204.1,-860867.3713696374
4.891139240506329,3.3404276316650967,194044182267716.9,-1393785.2679317938
4.891139240506329,3.419961622895218,189784798552764.62,-1892541.760868171
4.891139240506329,3.4994956141253395,182144214972739.53,-2350304.569453613
4.891139240506329,3.5790296053554607,9.966813505205193e-14,0.0
4.891139240506329,3.6585635965855823,1.9999416396511553e-13,0.0
4.891139240506329,3.7380975878157034,1.2264008791446907e-12,0.0
4.891139240506329,3.817631579045825,2.8028200215917575e-13,0.0
4.891139240506329,3.8971655702759462,1.470930737133182e-14,0.0
4.891139240506329,3.9766995615060674,6.519480211488015e-15,0.0
4.891139240506329,4.056233552736189,7.547328306348738e-15,0.0
4.891139240506329,4.135767543966311,4.0367950520563044e-14,0.0
4.891139240506329,4.215301535196431,3.358605757557847e-14,0.0
4.891139240506329,4.294835526426553,4.8280901695743e-14,0.0
4.891139240506329,4.374369517656675,7.202306090164657e-15,0.0
4.891139240506329,4.453903508886795,1.3478913294844567e-12,0.0
4.891139240506329,4.533437500116917,4.4288935456960447e-13,0.0
4.891139240506329,4.6129714913470385,1.233078890597368e-14,0.0
4.891139240506329,4.692505482577159,1.0495017620993958e-13,0.0
4.891139240506329,4.772039473807281,9.055739390614333e-14,0.0
4.891139240506329,4.8515734650374025,1.683604249059893e-14,0.0
4.891139240506329,4.931107456267524,1.6230510323558118e-13,0.0
4.891139240506329,5.010641447497645,9.676860471844223e-15,0.0
4.891139240506329,5.0901754387277665,1.3169644892690716e-13,0.0
4.891139240506329,5.169709429957888,9.121258069977117e-15,0.0
4.891139240506329,5.249243421188009,3.7455462890302014e-14,0.0
4.891139240506329,5.32877741241813,4.802570546164236e-13,0.0
4.891139240506329,5.408311403648252,2.6390781878631e-13,0.0
4.891139240506329,5.487845394878374,1.0683952226251115e-14,0.0
4.891139240506329,5.567379386108494,1.1498203317747772e-14,0.0
4.891139240506329,5.646913377338616,1.8897142303575778e-12,0.0
4.891139240506329,5.726447368568738,2.810492148805256e-14,0.0
4.891139240506329,5.805981359798858,2.1868997346818873e-14,0.0
4.891139240506329,5.88551535102898,3.809851349982829e-14,0.0
4.891139240506329,5.9650493422591016,1.1969666391832508e-13,0.0
4.891139240506329,6.044583333489222,2.4778656047819087e-14,0.0
4.891139240506329,6.124117324719344,5.376051822154656e-15,0.0
4.891139240506329,6.2036513159494655,1.31034653261718e-14,0.0
4.891139240506329,6.283185307179586,5.093416590221946e-14,0.0
4.946835443037974,0.0,6.409673736118175e-14,0.0
4.946835443037974,0.07953399123012135,8.971935475244816e-14,0.0
4.946835443037974,0.1590679824602427,9.71141506435778e-13,0.0
4.946835443037974,0.23860197369036407,3.995775287264561e-15,0.0
4.946835443037974,0.3181359649204854,1.3051017089275828e-13,0.0
4.946835443037974,0.39766995615060674,4.861177063505798e-13,0.0
4.946835443037974,0.47720394738072813,3.452932727303467e-12,0.0
4.946835443037974,0.5567379386108494,4.202690510490921e-14,0.0
4.946835443037974,0.6362719298409708,2.992280973992941e-14,0.0
4.946835443037974,0.7158059210710922,2.9752241643862756e-13,0.0
4.946835443037974,0.7953399123012135,1.8679122910105706e-12,0.0
4.946835443037974,0.8748739035313349,1.834754146793065e-12,0.0
4.946835443037974,0.9544078947614563,1.58556960313853e-13,0.0
4.946835443037974,1.0339418859915777,5.519099693214758e-13,0.0
4.946835443037974,1.1134758772216988,2.161890636419898e-13,0.0
4.946835443037974,1.1930098684518202,6.321763563087254e-13,0.0
4.946835443037974,1.2725438596819416,2.396313261095604e-13,0.0
4.946835443037974,1.352077850912063,1.1427682379276635e-13,0.0
4.946835443037974,1.4316118421421844,3.103652005918989e-13,0.0
4.946835443037974,1.5111458333723056,6.84970641632982e-13,0.0
4.946835443037974,1.590679824602427,3.043128249295458e-14,0.0
4.946835443037974,1.6702138158325484,5.319861931287315e-13,0.0
4.946835443037974,1.7497478070626697,1.0637039910062061e-13,0.0
4.946835443037974,1.8292817982927911,3.1763898297877084e-14,0.0
4.946835443037974,1.9088157895229125,4.7576879259223276e-14,0.0
4.946835443037974,1.9883497807530337,1.955113890543217e-12,0.0
4.946835443037974,2.0678837719831553,3.203103322689138e-14,0.0
4.946835443037974,2.1474177632132765,1.5493993751651724e-14,0.0
4.946835443037974,2.2269517544433977,6.469089888149745e-14,0.0
4.946835443037974,2.3064857456735193,1.5235423179718987e-13,0.0
4.946835443037974,2.3860197369036404,9.958704373766478e-14,0.0
4.946835443037974,2.465553728133762,5.780907782054667e-14,0.0
4.946835443037974,2.5450877193638832,1.2060498482565699e-13,0.0
4.946835443037974,2.6246217105940044,4.644798101670698e-14,0.0
4.946835443037974,2.704155701824126,188495818826635.84,3867070.8904382125
4.946835443037974,2.783689693054247,195483292664798.5,3081358.6070452896
4.946835443037974,2.863223684284369,201121879285014.2,2329807.7272781455
4.946835443037974,2.94275767551449,205513996049110.88,1619250.531861937
4.946835443037974,3.022291666744611,208298145485069.44,942854.7400715075
4.946835443037974,3.1018256579747328,209708033203241.1,307452.63263201335
4.946835443037974,3.181359649204854,210178628259725.56,-293788.0711817016
4.946835443037974,3.2608936404349755,208821484806470.56,-860867.3713696374
4.946835443037974,3.3404276316650967,205458046472291.6,-1393785.2679317938
4.946835443037974,3.419961622895218,201351830877937.72,-1892541.760868171
4.946835443037974,3.4994956141253395,195487416844076.12,-2350304.569453613
4.946835443037974,3.5790296053554607,188527720053326.62,-2787570.5358635876
4.946835443037974,3.6585635965855823,5.725208642634063e-14,0.0
4.946835443037974,3.7380975878157034,4.532017201966973e-15,0.0
4.946835443037974,3.817631579045825,6.556178177557034e-14,0.0
4.946835443037974,3.8971655702759462,1.294844522373518e-13,0.0
4.946835443037974,3.9766995615060674,5.07851472148702e-14,0.0
4.946835443037974,4.056233552736189,2.1762265420724448e-14,0.0
4.946835443037974,4.135767543966311,4.309806202468681e-14,0.0
4.946835443037974,4.215301535196431,4.260037238194969e-15,0.0
4.946835443037974,4.294835526426553,1.0685262332899697e-13,0.0
4.946835443037974,4.374369517656675,4.7339187343663964e-14,0.0
4.946835443037974,4.453903508886795,5.881482825116423e-14,0.0
4.946835443037974,4.533437500116917,9.58263249477505e-15,0.0
4.946835443037974,4.6129714913470385,2.0633727074689746e-14,0.0
4.946835443037974,4.692505482577159,1.1469374363415945e-13,0.0
4.946835443037974,4.772039473807281,3.025873807583504e-14,0.0
4.946835443037974,4.8515734650374025,1.9922817283558548e-13,0.0
4.946835443037974,4.931107456267524,2.25213901444396e-14,0.0
4.946835443037974,5.010641447497645,9.171248206864918e-14,0.0
4.946835443037974,5.0901754387277665,3.2885430380000444e-13,0.0
4.946835443037974,5.169709429957888,2.1039278083086446e-13,0.0
4.946835443037974,5.249243421188009,6.377047414330452e-14,0.0
4.946835443037974,5.32877741241813,1.3767433945855027e-13,0.0
4.946835443037974,5.408311403648252,1.415128082071215e-13,0.0
4.946835443037974,5.487845394878374,3.298005763556557e-15,0.0
4.946835443037974,5.567379386108494,6.062914687311302e-14,0.0
4.946835443037974,5.646913377338616,3.221997012841075e-14,0.0
4.946835443037974,5.726447368568738,4.422548562767353e-14,0.0
4.946835443037974,5.805981359798858,1.5052025432520105e-13,0.0
4.946835443037974,5.88551535102898,3.383989123855421e-14,0.0
4.946835443037974,5.9650493422591016,1.304931721831929e-13,0.0
4.946835443037974,6.044583333489222,1.9289437160511196e-15,0.0
4.946835443037974,6.124117324719344,4.9777180256484945e-15,0.0
4.946835443037974,6.2036513159494655,1.0268055652965251e-13,0.0
4.946835443037974,6.283185307179586,5.206602490366086e-14,0.0
5.00253164556962,0.0,1.1847057341372053e-13,0.0
5.00253164556962,0.07953399123012135,2.378284010345749e-15,0.0
5.00253164556962,0.1590679824602427,7.553143683000591e-13,0.0
5.00253164556962,0.23860197369036407,5.552032157234569e-13,0.0
5.00253164556962,0.3181359649204854,3.376526465776006e-14,0.0
5.00253164556962,0.39766995615060674,1.9054757525356833e-14,0.0
5.00253164556962,0.47720394738072813,6.5810938910503e-13,0.0
5.00253164556962,0.5567379386108494,8.902233781580384e-14,0.0
5.00253164556962,0.6362719298409708,3.611506050207436e-13,0.0
5.00253164556962,0.7158059210710922,7.06855328007149e-14,0.0
5.00253164556962,0.7953399123012135,2.6696632365327152e-14,0.0
5.00253164556962,0.8748739035313349,1.6442780027768934e-13,0.0
5.00253164556962,0.9544078947614563,2.0772772165645972e-13,0.0
5.00253164556962,1.0339418859915777,2.5663900846115045e-13,0.0
5.00253164556962,1.1134758772216988,1.4459125350671804e-13,0.0
5.00253164556962,1.1930098684518202,7.478437879784393e-13,0.0
5.00253164556962,1.2725438596819416,9.886462269641021e-14,0.0
5.00253164556962,1.352077850912063,1.0284224355900783e-12,0.0
5.00253164556962,1.4316118421421844,1.327856458773996e-13,0.0
5.00253164556962,1.5111458333723056,1.3715137139906228e-13,0.0
5.00253164556962,1.590679824602427,4.263890136643987e-13,0.0
5.00253164556962,1.6702138158325484,9.806367605144794e-14,0.0
5.00253164556962,1.7497478070626697,8.153085703085843e-14,0.0
5.00253164556962,1.8292817982927911,1.1928068708995081e-14,0.0
5.00253164556962,1.9088157895229125,1.0065229013518271e-13,0.0
5.00253164556962,1.9883497807530337,1.3897401292441651e-14,0.0
5.00253164556962,2.0678837719831553,3.826378227754336e-15,0.0
5.00253164556962,2.1474177632132765,1.067252500035665e-13,0.0
5.00253164556962,2.2269517544433977,1.532722694731342e-12,0.0
5.00253164556962,2.3064857456735193,3.1961680049749e-13,0.0
5.00253164556962,2.3860197369036404,4.165944592398843e-14,0.0
5.00253164556962,2.465553728133762,1.102631640132948e-13,0.0
5.00253164556962,2.5450877193638832,1.1101986855137958e-13,0.0
5.00253164556962,2.6246217105940044,191404383058099.5,4686944.577456914
5.00253164556962,2.704155701824126,199909858510733.56,3867070.8904382125
5.00253164556962,2.783689693054247,206896839970658.62,3081358.6070452896
5.00253164556962,2.863223684284369,212572909834349.1,2329807.7272781455
