drive_frequency_GHz,power_at_peak_dBm
6.02016058,-16.999185255349843
6.020168584,-17.02005926169796
6.020176588,-17.000135040068734
6.020184592,-16.980115438790563
6.020192596,-16.97061394914773
6.0202006,-16.982130600649594
6.020208604,-16.94707882144011
6.020216608,-16.939097489484485
6.020224612,-16.943983764987852
6.020232616,-16.929371940709142
6.02024062,-16.899155913638545
6.020248624,-16.91212444408243
6.020256628,-16.90050403252325
6.020264632,-16.873554893201515
6.020272636,-16.869256118558265
6.02028064,-16.874930271909985
6.020288644,-16.846582692110736
6.020296648,-16.83020873747634
6.020304652,-16.842322228046925
6.020312656,-16.822344483856103
6.02032066,-16.797199030601316
6.020328664,-16.80403515183856
6.020336668,-16.79837138327667
6.020344672,-16.766215191118235
6.020352676,-16.76571846659902
6.02036068,-16.76731406560943
6.020368684,-16.74351292563122
6.020376688,-16.722856282400564
6.020384692,-16.7381871246187
6.020392696,-16.714756062117974
6.0204007,-16.692835045601313
6.020408704,-16.69552403448405
6.020416708,-16.693982142872162
6.020424712,-16.659290802789005
6.020432716,-16.65880997992979
6.02044072,-16.6587938106456
6.020448724,-16.637698627956233
6.020456728,-16.614655371805
6.020464732,-16.631494214935362
6.020472736,-16.606658396942194
6.02048074,-16.585491791543184
6.020488744,-16.587194027289932
6.020496748,-16.585829020672136
6.020504752,-16.54997438956587
6.020512756,-16.551549904449622
6.02052076,-16.550823543065846
6.020528764,-16.52865625584699
6.020536768,-16.505459326439865
6.020544772,-16.52226591804838
6.020552776,-16.497976702306385
6.02056078,-16.47573608620253
6.020568784,-16.478548948586905
6.020576788,-16.475536982909592
6.020584792,-16.441159682625134
6.020592796,-16.440900650772427
6.0206008,-16.441690617806024
6.020608804,-16.41739441350811
6.020616808,-16.39674017977724
6.020624812,-16.410463494926976
6.020632816,-16.388791913890987
6.02064082,-16.36328792166405
6.020648824,-16.36960119621637
6.020656828,-16.36266205993226
6.020664832,-16.331628543946092
6.020672836,-16.32761228409248
6.02068084,-16.33235077691774
6.020688844,-16.30298497915071
6.020696848,-16.288255262927805
6.020704852,-16.295947379474022
6.020712856,-16.27881502551052
6.02072086,-16.247984950223948
6.020728864,-16.259516285920398
6.020736868,-16.246019641966182
6.020744872,-16.221841914170408
6.020752876,-16.2120735572122
6.02076088,-16.222577779963313
6.020768884,-16.185385743709997
6.020776888,-16.178729472390987
6.020784892,-16.178742585761704
6.020792896,-16.16797237329054
6.0208009,-16.129532134951518
6.020808904,-16.150926621121673
6.020816908,-16.127496771565443
6.020824912,-16.11088908227767
6.020832916,-16.09453509148141
6.02084092,-16.111902845998248
6.020848924,-16.06605025717725
6.020856928,-16.06829556599311
6.020864932,-16.060105723256804
6.020872936,-16.056118129450784
6.02088094,-16.011437142913955
6.020888944,-16.040927663714186
6.020896948,-16.007458598856484
6.020904952,-15.998866244406152
6.020912956,-15.976683992477984
6.02092096,-15.999088914975076
6.020928964,-15.946084748751732
6.020936968,-15.957332534125614
6.020944972,-15.94138095096486
6.020952976,-15.941746826902278
6.02096098,-15.893095300649009
6.020968984,-15.927680738586126
6.020976988,-15.888187508721892
6.020984992,-15.88358958038208
6.020992996,-15.86066446571168
6.021001001,-15.882800421390586
6.021009005,-15.827417623597324
6.021017009,-15.841432327926931
6.021025013,-15.82484586425488
6.021033017,-15.82218110138523
6.021041021,-15.777148563158985
6.021049025,-15.809409727995646
6.021057029,-15.770804429312117
6.021065033,-15.761718828658063
6.021073037,-15.747095096699413
6.021081041,-15.759035516024085
6.021089045,-15.71179759564463
6.021097049,-15.71856446481329
6.021105053,-15.71064840633106
6.021113057,-15.693919986534471
6.021121061,-15.663778709569868
6.021129065,-15.68248193502508
6.021137069,-15.656122698400806
6.021145073,-15.631508678291103
6.021153077,-15.636161176432124
6.021161081,-15.626280014982369
6.021169085,-15.597433810475335
6.021177089,-15.588149116216943
6.021185093,-15.597508451246352
6.021193097,-15.558813560433975
6.021201101,-15.553094695523264
6.021209105,-15.549187690754811
6.021217109,-15.541472275088228
6.021225113,-15.49795042865175
6.021233117,-15.524985973657952
6.021241121,-15.49198753683147
6.021249125,-15.48272179347646
6.021257129,-15.459330482162754
6.021265133,-15.481806030969132
6.021273137,-15.426622351557835
6.021281141,-15.438837399653911
6.021289145,-15.421458343411174
6.021297149,-15.421081498611636
6.021305153,-15.372671658946905
6.021313157,-15.406233670624475
6.021321161,-15.365741464141944
6.021329165,-15.35796477245357
6.021337169,-15.340106204094342
6.021345173,-15.35362352845
6.021353177,-15.304352329260508
6.021361181,-15.310961570792903
6.021369185,-15.302815096954363
6.021377189,-15.284128244171368
6.021385193,-15.255887697075996
6.021393197,-15.270309604205671
6.021401201,-15.246077392942883
6.021409205,-15.217949862232343
6.021417209,-15.229256395901135
6.021425213,-15.208424769068944
6.021433217,-15.187890815726565
6.021441221,-15.170638399237044
6.021449225,-15.187092544153636
6.021457229,-15.138407447142582
6.021465233,-15.142590830901485
6.021473237,-15.129145009671738
6.021481241,-15.127532420752708
6.021489245,-15.077632100469565
6.021497249,-15.111295793763372
6.021505253,-15.070306094066986
6.021513257,-15.064566511846689
6.021521261,-15.04162586456179
6.021529265,-15.060055693341512
6.021537269,-15.006620857137785
6.021545273,-15.015755624784363
6.021553277,-15.004819524222546
6.021561281,-14.988994923699837
6.021569285,-14.956482573263427
6.021577289,-14.97274650657172
6.021585293,-14.947398719020164
6.021593297,-14.917844562101388
6.021601301,-14.927282326369928
6.021609305,-14.908388043020002
6.021617309,-14.887751867208353
6.021625313,-14.86842076443075
6.021633317,-14.885729669640932
6.021641321,-14.834827999962652
6.021649325,-14.841064793585526
6.021657329,-14.82519905811094
6.021665333,-14.82395584718205
6.021673337,-14.773322134792195
6.021681341,-14.807585429622469
6.021689345,-14.76630809564181
6.021697349,-14.756969997484244
6.021705353,-14.739218830251232
6.021713357,-14.749064878379636
6.021721361,-14.702738955871691
6.021729365,-14.70330782666961
6.021737369,-14.70040811524756
6.021745373,-14.670758265532935
6.021753377,-14.654405669564465
6.021761381,-14.654636612862824
6.021769385,-14.642924135150734
6.021777389,-14.598592768252749
6.021785393,-14.62464040997969
6.021793397,-14.58838335789908
6.021801401,-14.58016614538213
6.021809405,-14.554560071609297
6.021817409,-14.575676460650229
6.021825413,-14.519294949199626
6.021833417,-14.529556151140444
6.021841421,-14.513868194827436
6.021849425,-14.502623435595243
6.021857429,-14.465667701778848
6.021865433,-14.482876112825531
6.021873437,-14.45643210500301
6.021881441,-14.424929600478013
6.021889445,-14.435647126835208
6.021897449,-14.412276484239255
6.021905453,-14.394408122102778
6.021913457,-14.3715488053462
6.021921461,-14.392296481343331
6.021929465,-14.336379280367549
6.021937469,-14.346415505406757
6.021945473,-14.327801390864384
6.021953477,-14.32291985571789
6.021961481,-14.277442440345023
6.021969485,-14.30268485226377
6.021977489,-14.26939986422367
6.021985493,-14.244760056654911
6.021993497,-14.246208350998131
6.022001501,-14.230441788788276
6.022009505,-14.206449460668068
6.022017509,-14.1861735188409
6.022025513,-14.204151657283552
6.022033517,-14.149737299433433
6.022041521,-14.157048446916852
6.022049525,-14.140158270437336
6.022057529,-14.135896081625924
6.022065533,-14.087831123853
6.022073537,-14.11501719188011
6.022081541,-14.078767394677367
6.022089545,-14.056358240431358
6.022097549,-14.055612362232315
6.022105553,-14.040684701154696
6.022113557,-14.015870667361405
6.022121561,-13.99519617275541
6.022129565,-14.012937843828528
6.022137569,-13.958004165414549
6.022145573,-13.965989122906937
6.022153577,-13.946779397273348
6.022161581,-13.942726384567036
6.022169585,-13.897348370292082
6.022177589,-13.919285200498962
6.022185593,-13.888342248825968
6.022193597,-13.858536797533404
6.022201601,-13.866424959998414
6.022209605,-13.841684948529547
6.022217609,-13.82442280669128
6.022225613,-13.79903282725509
6.022233617,-13.819487179812796
6.022241621,-13.761975346144704
6.022249625,-13.77127146954461
6.022257629,-13.754543510402442
6.022265633,-13.740460254181022
6.022273637,-13.70511780332711
6.022281641,-13.715306440562223
6.022289645,-13.694960265100772
6.022297649,-13.652478847680044
6.022305653,-13.67485733468687
6.022313657,-13.637602632377751
6.022321661,-13.62801133971492
6.022329665,-13.601549940480284
6.022337669,-13.61825443336455
6.022345673,-13.564624647839237
6.022353677,-13.565664882727022
6.022361681,-13.560140200745655
6.022369685,-13.526130193770076
6.022377689,-13.512637152581515
6.022385693,-13.503182770781756
6.022393697,-13.49791134662352
6.022401701,-13.445952001574518
6.022409705,-13.477084028763436
6.022417709,-13.435708098804309
6.022425713,-13.418883491721411
6.022433717,-13.40951663750083
6.022441721,-13.399235919450913
6.022449725,-13.36983286930728
6.022457729,-13.348421797296515
6.022465733,-13.36534940595378
6.022473737,-13.308795332387335
6.022481741,-13.316922401354528
6.022489745,-13.298603966306512
6.022497749,-13.285947535395222
6.022505753,-13.246567902488607
6.022513757,-13.257490713704405
6.022521761,-13.236949707068996
6.022529765,-13.191900325872304
6.022537769,-13.217103635157905
6.022545773,-13.175567829436792
6.022553777,-13.165973256430476
6.022561781,-13.142074891490818
6.022569785,-13.149688306399064
6.022577789,-13.103591084941522
6.022585793,-13.092486882188243
6.022593797,-13.098822319415426
6.022601801,-13.049203849176443
6.022609805,-13.05119211825416
6.022617809,-13.031569785818302
6.022625813,-13.02610585584393
6.022633817,-12.978628054157488
6.022641821,-12.997097713262944
6.022649825,-12.967919455184534
6.022657829,-12.92790241137963
6.022665833,-12.946276237686014
6.022673837,-12.9079121606693
6.022681841,-12.89713294957572
6.022689845,-12.87097517509828
6.022697849,-12.881072657027726
6.022705853,-12.831659823022123
6.022713857,-12.821678463875932
6.022721861,-12.826627067506262
6.022729865,-12.776318079924502
6.022737869,-12.77781440701272
6.022745873,-12.758192318530565
6.022753877,-12.750428270168202
6.022761881,-12.704583766089218
6.022769885,-12.718259296955951
6.022777889,-12.695559239697069
6.022785893,-12.64758250152035
6.022793897,-12.67265762231287
6.022801901,-12.629336434904715
6.022809905,-12.617590325405788
6.022817909,-12.597271170616349
6.022825913,-12.59325907028523
6.022833917,-12.557352025948628
6.022841921,-12.535021333142302
6.022849925,-12.551521669222218
6.022857929,-12.49231680852882
6.022865933,-12.49777852291549
6.022873937,-12.481972925923452
6.022881941,-12.45365536962154
6.022889945,-12.432199862823678
6.022897949,-12.421432136333376
6.022905953,-12.414259670775358
6.022913957,-12.36038539323575
6.022921961,-12.386126351291182
6.022929965,-12.347231046550586
6.022937969,-12.313199595026006
6.022945973,-12.32341330450646
6.022953977,-12.28614139953164
6.022961981,-12.274203326672964
6.022969985,-12.246071405668935
6.022977989,-12.253080852737268
6.022985993,-12.205293305830498
6.022993997,-12.188794787689206
6.023002001,-12.200141572459753
6.023010005,-12.1416319973655
6.023018009,-12.147516448999532
6.023026013,-12.12811459620172
6.023034017,-12.10212837904429
6.023042021,-12.078800657274789
6.023050025,-12.06683507327632
6.023058029,-12.06081365626899
6.023066033,-12.005449165836756
6.023074037,-12.027109100704914
6.023082041,-11.99277730909204
6.023090045,-11.949521127928245
6.023098049,-11.97000313545869
6.023106053,-11.92589516374824
6.023114057,-11.911826086416085
6.023122061,-11.894321117377498
6.023130065,-11.877197437093576
6.023138069,-11.85355463330264
6.023146073,-11.82406426131237
6.023154077,-11.838552849660914
6.023162081,-11.784057257901448
6.023170085,-11.771081109716242
6.023178089,-11.77571541671157
6.023186093,-11.718769431282928
6.023194097,-11.722806211047429
6.023202101,-11.705449246467746
6.023210105,-11.67347323883568
6.023218109,-11.65603250902474
6.023226113,-11.63720621324464
6.023234117,-11.63076574419987
6.023242121,-11.579867976839957
6.023250125,-11.58840000495404
6.023258129,-11.567171168425563
6.023266133,-11.513199786684318
6.023274137,-11.540265111966594
6.023282141,-11.49653314484842
6.023290145,-11.460672123243423
6.023298149,-11.47239713928724
6.023306153,-11.42982309387163
6.023314157,-11.414854223329044
6.023322161,-11.396332552087236
6.023330165,-11.3756923906039
6.023338169,-11.351968033514634
6.023346173,-11.321864902172312
6.023354177,-11.330402874203472
6.023362181,-11.280956081873104
6.023370185,-11.257333874666404
6.023378189,-11.271444273209893
6.023386193,-11.210384468890172
6.023394197,-11.204953558260073
6.023402201,-11.200316729160528
6.023410205,-11.144460232756677
6.023418209,-11.146793874413268
6.023426213,-11.126894484415075
6.023434217,-11.091953010414128
6.023442221,-11.0746974468865
6.023450225,-11.056337227974211
6.023458229,-11.04205310426134
6.023466233,-11.001308568243406
6.023474237,-10.991999053994782
6.023482241,-10.981163740786508
6.023490245,-10.926680957455142
6.023498249,-10.935926741856123
6.023506253,-10.911154895856448
6.023514257,-10.85496645311298
6.023522261,-10.878642555147442
6.023530265,-10.83744155663565
6.023538269,-10.789066113555975
6.023546273,-10.811476524655028
6.023554277,-10.76458354129899
6.023562281,-10.730683084549105
6.023570285,-10.738811480717146
6.023578289,-10.69391244754974
6.023586293,-10.673006226680524
6.023594297,-10.66391249051015
6.023602301,-10.62635624568581
6.023610305,-10.609949306552576
6.023618309,-10.588436069802434
6.023626313,-10.561993162801556
6.023634317,-10.541576780627786
6.023642321,-10.513420257678067
6.023650325,-10.499994344824149
6.023658329,-10.470118079817643
6.023666333,-10.439315132001209
6.023674337,-10.437559481884596
6.023682341,-10.39725739634729
6.023690345,-10.366197050583462
6.023698349,-10.372620389114507
6.023706353,-10.32392964883396
6.023714357,-10.2940321057374
6.023722361,-10.304621922520942
6.023730365,-10.250286346219966
6.023738369,-10.22238487529365
6.023746373,-10.234286219201936
6.023754377,-10.176569794599084
6.023762381,-10.150708562348594
6.023770385,-10.162177337018829
6.023778389,-10.102698561045058
6.023786393,-10.07837245351516
6.023794397,-10.089129115352316
6.023802401,-10.028667692939663
6.023810405,-10.0052052095666
6.023818409,-10.015194250048696
6.023826413,-9.95452290451258
6.023834417,-9.930832270058914
6.023842421,-9.940634383466689
6.023850425,-9.880012173435889
6.023858429,-9.8553054527797
6.023866433,-9.865322818319864
6.023874437,-9.805585065715483
6.023882441,-9.7789096781276
6.023890445,-9.788958416307825
6.023898449,-9.730861171451677
6.023906453,-9.70188086337156
6.023914457,-9.710788348429157
6.023922461,-9.656028353587086
6.023930465,-9.62512737814324
6.023938469,-9.629799635863224
6.023946473,-9.581017931559368
6.023954477,-9.54938124835896
6.023962481,-9.544808045588317
6.023970485,-9.50550909872296
6.023978489,-9.47478802951226
6.023986493,-9.456532533175764
6.023994497,-9.428936091822452
6.024002501,-9.401456140539125
6.024010505,-9.369282344465532
6.024018509,-9.347251103334557
6.024026513,-9.328697950644782
6.024034517,-9.286342840722943
6.024042521,-9.257919135594388
6.024050525,-9.255651485497491
6.024058529,-9.207433482571217
6.024066533,-9.16267283411947
6.024074537,-9.178604497305273
6.024082541,-9.130667103628628
6.024090545,-9.074664448140645
6.024098549,-9.090057166392231
6.024106553,-9.053919922756933
6.024114557,-8.996074634840197
6.024122561,-8.9906978387841
6.024130565,-8.970997945120024
6.024138569,-8.92219029462845
6.024146573,-8.903429465032392
6.024154577,-8.869188640136388
6.024162581,-8.84775675805644
6.024170585,-8.826036963141267
6.024178589,-8.768619893449245
6.024186593,-8.757586060537744
6.024194597,-8.749519797007578
6.024202601,-8.686513121369066
6.024210605,-8.656569754855248
6.024218609,-8.657005135233156
6.024226613,-8.609081075414375
6.024234617,-8.579707557414855
6.024242621,-8.544589028165708
6.024250625,-8.515711055417926
6.024258629,-8.508998682402142
6.024266633,-8.459274188223212
6.024274637,-8.403643177533835
6.024282641,-8.41392409192574
6.024290645,-8.37952544780209
6.024298649,-8.324677067323785
6.024306653,-8.306752658554716
6.024314657,-8.26586265305126
6.024322661,-8.248137789740644
6.024330665,-8.22873041789747
6.024338669,-8.165661136594352
6.024346673,-8.135485971082609
6.024354677,-8.130844983087712
6.024362681,-8.085707966410832
6.024370685,-8.060777730148637
6.024378689,-8.015226272627658
6.024386693,-7.964275697238287
6.024394697,-7.97524922496433
6.024402701,-7.933832436734374
6.024410705,-7.878876996981798
6.024418709,-7.8595985277083615
6.024426713,-7.806532586731045
6.024434717,-7.789126836275879
6.024442721,-7.779032419886642
6.024450725,-7.718221597228261
6.024458729,-7.688588359987304
6.024466733,-7.648063681898543
6.024474737,-7.600230915513374
6.024482741,-7.607317780151473
6.024490745,-7.563435411012433
6.024498749,-7.5099235497799395
6.024506753,-7.489344263804847
6.024514757,-7.429137085653137
6.024522761,-7.39906419840901
6.024530765,-7.387637222564118
6.024538769,-7.341976289611656
6.024546773,-7.324594104540467
6.024554777,-7.27355751937157
6.024562781,-7.21528844979674
6.024570785,-7.197948149443184
6.024578789,-7.142080749388635
6.024586793,-7.113893284675443
6.024594797,-7.101971034215523
6.024602801,-7.050330156971975
6.024610805,-7.0323942270027215
6.024618809,-6.9808559296659904
6.024626813,-6.923986099301361
6.024634817,-6.904671726373951
6.024642821,-6.843247726121115
6.024650825,-6.810189934635952
6.024658829,-6.776437279496314
6.024666833,-6.722408645771184
6.024674837,-6.716025359483756
6.024682841,-6.669518177756498
6.024690845,-6.6298413172328186
6.024698849,-6.608092271884144
6.024706853,-6.547819041415157
6.024714857,-6.528452517130931
6.024722861,-6.474073955204337
6.024730865,-6.421941039709398
6.024738869,-6.399121889494862
6.024746873,-6.336104473880633
6.024754877,-6.3113898262672326
6.024762881,-6.2618462637395735
6.024770885,-6.205525306433881
6.024778889,-6.186069436292566
6.024786893,-6.124948987983539
6.024794897,-6.100400652236675
6.024802901,-6.050458407148032
6.024810905,-5.995603285131197
6.024818909,-5.974664875126328
6.024826913,-5.910236804583583
6.024834917,-5.89037229667958
6.024842921,-5.834157366781789
6.024850925,-5.782962112739963
6.024858929,-5.751534660929444
6.024866933,-5.67744268938972
6.024874937,-5.645729742909181
6.024882941,-5.576214512210271
6.024890945,-5.536950948191548
6.024898949,-5.4951488091318215
6.024906953,-5.436963452475105
6.024914957,-5.418918078161114
6.024922961,-5.3554143597982655
6.024930965,-5.330267203695238
6.024938969,-5.248718742294241
6.024946973,-5.194749920178242
6.024954977,-5.152590885383926
6.024962981,-5.095772495557037
6.024970985,-5.075635526382931
6.024978989,-4.998253798960228
6.024986993,-4.951068783712849
6.024994997,-4.885106861754769
6.025003002,-4.862588669764588
6.025011006,-4.802440255218563
6.02501901,-4.725405881857089
6.025027014,-4.681823189156526
6.025035018,-4.628151430151418
6.025043022,-4.578523805057021
6.025051026,-4.494706837937276
6.02505903,-4.477775507007067
6.025067034,-4.389829708436986
6.025075038,-4.349389357195399
6.025083042,-4.287326618928996
6.025091046,-4.227131077889748
6.02509905,-4.160234443342743
6.025107054,-4.123213790303956
6.025115058,-4.032922373741656
6.025123062,-4.008106237186821
6.025131066,-3.9060510043447314
6.02513907,-3.882184562252032
6.025147074,-3.779239238522635
6.025155078,-3.7474226297779456
6.025163082,-3.652660347424969
6.025171086,-3.594177869349984
6.02517909,-3.526070089685521
6.025187094,-3.461693608957206
6.025195098,-3.366994780055663
6.025203102,-3.3357410041604334
6.025211106,-3.22873078605399
6.02521911,-3.162692608529816
6.025227114,-3.088523843070432
6.025235118,-3.031826641961427
6.025243122,-2.96581586873188
6.025251126,-2.860800681300292
6.02525913,-2.7972595375161062
6.025267134,-2.6917032420561937
6.025275138,-2.62416777371642
6.025283142,-2.5544190282934185
6.025291146,-2.4507696958474146
6.02529915,-2.3812535270699686
6.025307154,-2.260355186013049
6.025315158,-2.168319603082655
6.025323162,-2.1052282306555896
6.025331166,-1.9806544398018533
6.02533917,-1.8878759381946917
6.025347174,-1.7795267715228298
6.025355178,-1.6986115346741917
6.025363182,-1.5704267420951588
6.025371186,-1.454868156620746
6.02537919,-1.3473734042883976
6.025387194,-1.2396154762647262
6.025395198,-1.095467796952042
6.025403202,-0.9757321735029374
6.025411206,-0.816348932486095
6.02541921,-0.6650705593411287
6.025427214,-0.519363527924754
6.025435218,-0.3793764250116957
6.025443222,-0.190152482979629
6.025451226,0.0352906391732067
6.02545923,0.2411720852083663
6.025467234,0.5032192712168493
6.025475238,0.8130830293150771
6.025483242,1.2274042308765456
6.025491246,1.9637113169066964
6.02549925,1.9816169222503737
6.025507254,1.9925958176439849
6.025515258,2.001506080024376
6.025523262,2.0091728722896085
6.025531266,2.015998450078823
6.02553927,2.022196890394612
6.025547274,2.0279105966044924
6.025555278,2.0332317177465327
6.025563282,2.038230378346329
6.025571286,2.0429540020774346
6.02557929,2.047436758461512
6.025587294,2.051709412188836
6.025595298,2.0558035418074203
6.025603302,2.0597289708697013
6.025611306,2.063509407534001
6.02561931,2.067148778796644
6.025627314,2.070671155952573
6.025635318,2.074076052904989
6.025643322,2.077382797737501
6.025651326,2.0805862523321723
6.02565933,2.0836997388760685
6.025667334,2.086730450793489
6.025675338,2.0896819187462428
6.025683342,2.0925606969813364
6.025691346,2.0953675772503138
6.02569935,2.0981074149426027
6.025707354,2.100784773698211
6.025715358,2.1034019776457904
6.025723362,2.105962142084796
6.025731366,2.108467033170161
6.02573937,2.1109207400880403
6.025747374,2.1133293734249023
6.025755378,2.1156818980036665
6.025763382,2.1179923588834986
6.025771386,2.120261701547423
6.02577939,2.1224874845210278
6.025787394,2.124668429556515
6.025795398,2.126815513609655
6.025803402,2.128918371873293
6.025811406,2.1309910073010867
6.02581941,2.1330268303719544
6.025827414,2.1350271737747053
6.025835418,2.13699132497142
6.025843422,2.1389256293347785
6.025851426,2.140826119726894
6.02585943,2.142698512769119
6.025867434,2.144541484731951
6.025875438,2.1463567618015618
6.025883442,2.148142538986153
6.025891446,2.1498973307562057
6.02589945,2.1516300798098515
6.025907454,2.153335731102418
6.025915458,2.1550149071839515
6.025923462,2.156666937830789
6.025931466,2.158295474986016
6.02593947,2.159904680353203
6.025947474,2.1614912951773784
6.025955478,2.163046737074896
6.025963482,2.164585119938405
6.025971486,2.1661004323896296
6.02597949,2.1675940618683667
6.025987494,2.1690682526735388
6.025995498,2.170519892090944
6.026003502,2.171952734857748
6.026011506,2.173367287057113
6.02601951,2.174759730455864
6.026027514,2.176131459946109
6.026035518,2.1774859542209963
6.026043522,2.178824609638797
6.026051526,2.180142436278848
6.02605953,2.1814401941009813
6.026067534,2.1827262961825493
6.026075538,2.183988712839781
6.026083542,2.185236100963834
6.026091546,2.186468322160267
6.02609955,2.187684091461604
6.026107554,2.1888813031014127
6.026115558,2.190062680358959
6.026123562,2.191228214575041
6.026131566,2.192378945855836
6.02613957,2.193513333841805
6.026147574,2.1946331439119087
6.026155578,2.195737248665819
6.026163582,2.1968266258383524
6.026171586,2.1978988244964874
6.02617959,2.198960053922685
6.026187594,2.2000048059143102
6.026195598,2.201036940185758
6.026203602,2.202056559836014
6.026211606,2.203056960034658
6.02621961,2.2040467494249265
6.026227614,2.2050251127148
6.026235618,2.2059881578219582
6.026243622,2.2069350076809044
6.026251626,2.2078738083560707
6.02625963,2.2087968080925515
6.026267634,2.2097056474497707
6.026275638,2.210602061066944
6.026283642,2.211487715144942
6.026291646,2.2123581572849567
6.02629965,2.2132193471138
6.026307654,2.2140700619189024
6.026315658,2.2149017033664014
6.026323662,2.215725013822522
6.026331666,2.2165389772206705
6.02633967,2.217338145290489
6.026347674,2.2181237240442044
6.026355678,2.2188993579731537
6.026363682,2.2196610660189924
6.026371686,2.2204211299113297
6.02637969,2.221159037447424
6.026387694,2.221887948643628
6.026395698,2.2226061402613078
6.026403702,2.2233120001911484
6.026411706,2.224010713769333
6.02641971,2.224694081166321
6.026427714,2.225370412005068
6.026435718,2.2260327120761145
6.026443722,2.226687239479469
6.026451726,2.2273277962036597
6.02645973,2.2279606602718194
