FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-83.02594773237502
-27322290.61989825,-83.21293987639515
-27315458.339173097,-84.41897436704961
-27308626.058447942,-83.09910285077761
-27301793.777722783,-83.22408408081003
-27294961.496997632,-83.04346409085142
-27288129.216272473,-83.21060626688117
-27281296.935547315,-83.0564450391935
-27274464.654822163,-83.03171382710059
-27267632.374097005,-83.12126148142887
-27260800.09337185,-82.98384695813354
-27253967.812646694,-83.22977126078762
-27247135.53192154,-83.10050372326043
-27240303.25119638,-83.27441067044363
-27233470.97047123,-83.58535513454893
-27226638.68974607,-82.52585165370307
-27219806.409020912,-82.99695002857578
-27212974.12829576,-82.78566446336463
-27206141.8475706,-82.96512924602665
-27199309.566845447,-83.24845656935018
-27192477.286120296,-82.99705071791094
-27185645.005395137,-82.9886347717003
-27178812.724669978,-83.12197195454168
-27171980.443944827,-83.03057998951162
-27165148.163219668,-83.02675088011836
-27158315.88249451,-83.27267909274295
-27151483.601769358,-83.11657070553294
-27144651.321044203,-83.06443213365793
-27137819.040319044,-82.84589676995748
-27130986.759593893,-83.30316144818667
-27124154.478868734,-83.18197492612484
-27117322.198143575,-83.21634339545244
-27110489.917418424,-83.19398666119292
-27103657.636693265,-83.08156651271503
-27096825.35596811,-83.19424507909966
-27089993.075242955,-83.12584300187744
-27083160.7945178,-82.93123336647122
-27076328.51379264,-83.37050121081907
-27069496.233067483,-83.27386598395462
-27062663.95234233,-83.4718131123811
-27055831.671617173,-82.85321723322375
-27048999.390892018,-82.82255224130085
-27042167.110166863,-82.91129974147678
-27035334.829441708,-82.570095583064
-27028502.54871655,-83.56023356127695
-27021670.267991398,-83.45214168927149
-27014837.98726624,-83.20943719706072
-27008005.70654108,-83.32403388867687
-27001173.42581593,-83.22534776405915
-26994341.14509077,-82.96785532285348
-26987508.864365615,-83.05082215485369
-26980676.583640464,-83.04302151781812
-26973844.302915305,-83.19158352612476
-26967012.022190146,-83.31428764512096
-26960179.741464995,-83.17838838572996
-26953347.460739836,-83.57197580715695
-26946515.18001468,-83.62343906707667
-26939682.899289526,-82.91493301474904
-26932850.61856437,-82.90321060820852
-26926018.337839212,-82.95051635339252
-26919186.05711406,-83.25881544518725
-26912353.776388902,-83.0713130800922
-26905521.495663743,-83.1586750029079
