FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-76.1039498266719
-27322290.61989825,-76.10473784523462
-27315458.339173097,-76.10554439516505
-27308626.058447942,-76.10634381121861
-27301793.777722783,-76.10715730342167
-27294961.496997632,-76.10796976101587
-27288129.216272473,-76.1087802198212
-27281296.935547315,-76.10958280436834
-27274464.654822163,-76.1104022404468
-27267632.374097005,-76.11120149982165
-27260800.09337185,-76.11199835344081
-27253967.812646694,-76.11278780674962
-27247135.53192154,-76.11367308433977
-27240303.25119638,-76.11436604878921
-27233470.97047123,-76.1151295740854
-27226638.68974607,-76.11588399890861
-27219806.409020912,-76.11663843587179
-27212974.12829576,-76.11674732065444
-27206141.8475706,-76.1178059365274
-27199309.566845447,-76.11829178748783
-27192477.286120296,-76.11838254819449
-27185645.005395137,-76.11670740871206
-27178812.724669978,-76.14270906590758
-27171980.443944827,-76.12598133477593
-27165148.163219668,-76.12533884027407
-27158315.88249451,-76.12560086649056
-27151483.601769358,-76.1261264916284
-27144651.321044203,-76.12662576159494
-27137819.040319044,-76.12735165749744
-27130986.759593893,-76.12804467059715
-27124154.478868734,-76.12874393916131
-27117322.198143575,-76.1294237910998
-27110489.917418424,-76.13018811888877
-27103657.636693265,-76.1308664534522
-27096825.35596811,-76.13154455883168
-27089993.075242955,-76.13220936920817
-27083160.7945178,-76.13303834463072
-27076328.51379264,-76.13315211192032
-27069496.233067483,-76.13353621915869
-27062663.95234233,-76.13346429355529
-27055831.671617173,-76.1318978063485
-27048999.390892018,-76.10232691057706
-27042167.110166863,-76.14581013012224
-27035334.829441708,-76.1426662576871
-27028502.54871655,-76.14229141014876
-27021670.267991398,-76.14250403695074
-27014837.98726624,-76.14253444391925
-27008005.70654108,-76.14363760467282
-27001173.42581593,-76.14424347298063
-26994341.14509077,-76.14490938535124
-26987508.864365615,-76.14560587166295
-26980676.583640464,-76.14632665952657
-26973844.302915305,-76.14706409596481
-26967012.022190146,-76.14781306317373
-26960179.741464995,-76.14857657181511
-26953347.460739836,-76.1493607373382
-26946515.18001468,-76.15013374223751
-26939682.899289526,-76.15096197130671
-26932850.61856437,-76.15184423095863
-26926018.337839212,-76.15287965019506
-26919186.05711406,-76.15490919903363
-26912353.776388902,-76.15184853775699
-26905521.495663743,-76.15406806648774
-26898689.214938592,-76.15528369796506
-26891856.934213433,-76.15662147241919
-26885024.65348828,-76.15995914458759
-26878192.372763123,-76.15391848468533
-26871360.09203797,-76.15673890732246
-26864527.81131281,-76.15793826719198
-26857695.53058766,-76.1588779111453
-26850863.2498625,-76.15961910109502
-26844030.96913734,-76.16073693652982
-26837198.68841219,-76.16148530454097
-26830366.40768703,-76.16227367469165
-26823534.126961876,-76.1630648771074
-26816701.846236717,-76.16390366062565
-26809869.565511566,-76.16465064569708
-26803037.284786407,-76.16545590262098
-26796205.00406125,-76.16627029113563
-26789372.723336097,-76.16709961736358
-26782540.44261094,-76.16807957821119
-26775708.161885783,-76.16893673827475
-26768875.88116063,-76.17000930384312
-26762043.600435473,-76.17145218351669
-26755211.319710314,-76.1746005371081
-26748379.038985163,-76.15142551256145
-26741546.758260004,-76.16868776423007
-26734714.47753485,-76.17079203268365
-26727882.196809694,-76.17202422900526
-26721049.91608454,-76.17301344998465
-26714217.63535938,-76.17388957610841
-26707385.35463423,-76.17471629807707
-26700553.07390907,-76.17551134057109
-26693720.79318391,-76.1762831491014
-26686888.51245876,-76.17702820260538
-26680056.2317336,-76.1778277791153
-26673223.951008447,-76.1785409478024
-26666391.67028329,-76.179262747674
-26659559.389558136,-76.17997433423528
-26652727.108832978,-76.1806449655913
-26645894.828107826,-76.18136393496427
-26639062.547382668,-76.18201916543339
-26632230.26665751,-76.18260091390908
-26625397.985932358,-76.1829402560036
-26618565.705207203,-76.17841305514115
-26611733.424482044,-76.18632858048349
-26604901.143756893,-76.18644116286563
-26598068.863031734,-76.1869812181874
-26591236.582306575,-76.18762360700285
-26584404.301581424,-76.18864426942528
-26577572.020856265,-76.18886773272705
-26570739.74013111,-76.18956876859991
-26563907.45940595,-76.19025747917738
-26557075.1786808,-76.19094653916922
-26550242.89795564,-76.19162869998698
