FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-79.16162822604201
-27322290.61989825,-79.11672516263998
-27315458.339173097,-79.16547567073093
-27308626.058447942,-79.0985764368202
-27301793.777722783,-79.05951368756887
-27294961.496997632,-79.15554192415325
-27288129.216272473,-79.16835409473121
-27281296.935547315,-79.16618454285725
-27274464.654822163,-79.10856449777165
-27267632.374097005,-79.11794849805973
-27260800.09337185,-79.23536404823895
-27253967.812646694,-79.16945398102459
-27247135.53192154,-79.16398314843175
-27240303.25119638,-79.05751770301964
-27233470.97047123,-79.1151100322687
-27226638.68974607,-79.13167366648958
-27219806.409020912,-79.1259492404559
-27212974.12829576,-79.16179643656426
-27206141.8475706,-79.12326651048615
-27199309.566845447,-79.10027289619566
-27192477.286120296,-79.07220309136805
-27185645.005395137,-79.16124257587623
-27178812.724669978,-79.24964285941022
-27171980.443944827,-79.13485079564671
-27165148.163219668,-79.2093795714074
-27158315.88249451,-79.1548724523766
-27151483.601769358,-79.18939579333527
-27144651.321044203,-79.02907878104902
-27137819.040319044,-79.13186385456021
-27130986.759593893,-79.13805679709917
-27124154.478868734,-79.15718150686119
-27117322.198143575,-79.05545839577289
-27110489.917418424,-79.13017792295337
-27103657.636693265,-79.06252771396883
-27096825.35596811,-79.2237567052118
-27089993.075242955,-79.12865495276753
-27083160.7945178,-78.9723906376169
-27076328.51379264,-79.00575186827764
-27069496.233067483,-79.10818756954852
-27062663.95234233,-78.89122402031158
-27055831.671617173,-79.05617006485117
-27048999.390892018,-79.22780977302153
-27042167.110166863,-78.8237448312893
-27035334.829441708,-79.3174188986388
-27028502.54871655,-79.1663505381792
-27021670.267991398,-79.14311667799302
-27014837.98726624,-79.08140563493966
-27008005.70654108,-79.05517284138274
-27001173.42581593,-79.16033239642273
-26994341.14509077,-79.16756145643554
-26987508.864365615,-79.10930987863865
-26980676.583640464,-79.26236693259854
-26973844.302915305,-79.1699767215564
-26967012.022190146,-79.09121348509592
-26960179.741464995,-79.05931671972264
-26953347.460739836,-79.11844037507585
-26946515.18001468,-79.12234882182004
-26939682.899289526,-79.03851434020815
-26932850.61856437,-79.15268224733343
-26926018.337839212,-79.12263594414303
-26919186.05711406,-79.06716502447662
-26912353.776388902,-79.04420850539468
-26905521.495663743,-79.12840567920111
-26898689.214938592,-79.21213210258853
-26891856.934213433,-79.10791161539721
-26885024.65348828,-79.12469803439757
-26878192.372763123,-79.09706354353398
-26871360.09203797,-79.10859416977017
-26864527.81131281,-79.08055188133467
-26857695.53058766,-79.10604630107694
-26850863.2498625,-79.09770410596072
-26844030.96913734,-79.02272740443279
-26837198.68841219,-79.07679718151677
-26830366.40768703,-79.05019365061096
-26823534.126961876,-79.15344682221091
-26816701.846236717,-79.04817951056138
-26809869.565511566,-79.08640107761263
-26803037.284786407,-79.09099472753921
-26796205.00406125,-79.11800036290957
-26789372.723336097,-79.08725106191652
-26782540.44261094,-79.06910791987654
-26775708.161885783,-79.11245856970994
-26768875.88116063,-79.05903569056322
-26762043.600435473,-79.07749467861775
-26755211.319710314,-79.04968982856384
-26748379.038985163,-79.03648432419632
-26741546.758260004,-79.02382599246934
-26734714.47753485,-79.04955104517914
-26727882.196809694,-79.16259890065243
-26721049.91608454,-79.01993258404823
-26714217.63535938,-79.08349933658333
-26707385.35463423,-79.05941843567217
-26700553.07390907,-79.06107450999001
-26693720.79318391,-79.07066523966311
-26686888.51245876,-79.11568510689948
-26680056.2317336,-79.10025866317147
-26673223.951008447,-79.05769601793592
-26666391.67028329,-78.99022838893592
-26659559.389558136,-79.14160322482017
-26652727.108832978,-78.97866631533694
-26645894.828107826,-79.05179215436476
-26639062.547382668,-79.093120175932
-26632230.26665751,-79.06920234417964
-26625397.985932358,-79.11019212367195
-26618565.705207203,-78.98984598312771
-26611733.424482044,-79.09032455236654
-26604901.143756893,-79.1924700712333
-26598068.863031734,-79.01080126552229
-26591236.582306575,-79.05236644814988
-26584404.301581424,-79.1184732314205
-26577572.020856265,-79.07420506209144
-26570739.74013111,-78.96808906722487
-26563907.45940595,-79.06306451596309
-26557075.1786808,-78.97266925733032
-26550242.89795564,-79.37332501245464
-26543410.617230482,-79.08737253452638
-26536578.33650533,-78.95427110547685
-26529746.055780172,-79.02946619716252
-26522913.775055017,-79.09905886797742
-26516081.494329862,-79.00628765562256
-26509249.213604707,-79.01017479427628
-26502416.93287955,-79.06049108541295
-26495584.652154397,-79.15524085210635
-26488752.37142924,-79.09592619005483
-26481920.09070408,-79.08747926062064
-26475087.80997893,-79.02697946730594
-26468255.52925377,-78.99270093922266
-26461423.248528615,-79.03885656143277
-26454590.967803463,-79.10005504580425
-26447758.687078305,-79.04843281380724
-26440926.406353146,-78.99502764683545
-26434094.125627995,-79.01126055468288
-26427261.844902836,-79.07431916093593
-26420429.564177677,-79.05121864673018
-26413597.283452526,-79.08581239773886
-26406765.00272737,-79.04738858849447
-26399932.722002212,-79.04487252537447
-26393100.44127706,-79.06864338307857
-26386268.160551902,-79.06984824004552
-26379435.879826743,-79.02227839620595
-26372603.59910159,-79.00148802451957
-26365771.318376433,-79.03058155729758
-26358939.037651278,-79.02481320018072
-26352106.756926123,-78.9951476674438
-26345274.476200968,-79.06131521671428
-26338442.19547581,-79.00290418410907
-26331609.914750654,-79.00752671517326
-26324777.6340255,-79.02491264623153
-26317945.35330034,-79.07812564453293
-26311113.072575185,-79.02709296412661
-26304280.79185003,-79.00529079121732
-26297448.511124875,-79.01082614704953
-26290616.23039972,-79.09967599157935
-26283783.949674565,-78.98500629249148
-26276951.668949407,-78.97774175396233
-26270119.38822425,-79.0304098659186
-26263287.107499097,-78.96787021918097
-26256454.826773938,-79.00275359509098
-26249622.546048786,-78.95598940519639
-26242790.265323628,-79.01211548892638
-26235957.984598473,-79.05183767377993
-26229125.703873318,-78.94786774769189
-26222293.42314816,-79.02089471660335
-26215461.142423004,-79.02122875069398
-26208628.86169785,-78.997175498914
-26201796.580972694,-78.97729005798773
-26194964.30024754,-79.09090644390156
-26188132.019522384,-79.02296381555931
-26181299.738797225,-78.98768339160705
-26174467.45807207,-78.93335507553923
-26167635.177346915,-79.01665072825571
-26160802.896621756,-79.02352003644592
-26153970.6158966,-78.9374369647956
-26147138.335171446,-78.99366461533889
-26140306.05444629,-78.99029225961394
-26133473.773721136,-78.97445294643238
-26126641.49299598,-78.9943344055869
-26119809.212270822,-79.03968162513513
-26112976.931545667,-79.00293403998798
-26106144.65082051,-78.99427383754931
-26099312.370095354,-79.0853222719623
-26092480.0893702,-79.02674810480816
-26085647.808645044,-79.06302021941119
-26078815.52791989,-79.06330595332892
-26071983.247194733,-79.0575406662542
-26065150.966469575,-79.01036148441347
-26058318.68574442,-79.04197678372154
-26051486.405019265,-78.82118746001096
-26044654.124294106,-79.07422263188165
-26037821.843568955,-78.91352470509842
-26030989.5628438,-79.00087418868183
-26024157.28211864,-78.91369313840883
-26017325.001393486,-78.9668893408026
-26010492.72066833,-78.93261798359818
-26003660.439943172,-79.01878907034232
-25996828.159218017,-78.92373559080715
-25989995.878492862,-78.98048480215616
-25983163.597767707,-78.83019552983272
-25976331.317042552,-78.96444310903405
-25969499.036317393,-78.83532512192937
-25962666.75559224,-78.99007628678815
-25955834.474867083,-79.14378178754353
-25949002.194141924,-78.88872302153054
-25942169.91341677,-78.92920248337569
-25935337.632691614,-78.97248789357269
-25928505.35196646,-79.07435177768926
-25921673.071241304,-79.02162943174824
-25914840.79051615,-78.98625775946395
-25908008.50979099,-78.98066025572506
-25901176.229065835,-78.96944281401994
-25894343.94834068,-78.95030173135683
-25887511.66761552,-78.93851960231424
-25880679.386890367,-78.99759800908143
-25873847.106165215,-78.8791317544174
-25867014.825440057,-78.92464489236353
-25860182.5447149,-78.96707536812
-25853350.263989743,-78.98791878098841
-25846517.983264588,-78.95096411725723
-25839685.702539433,-78.91106425954935
-25832853.421814278,-78.98915061910688
-25826021.141089123,-79.00274113745522
-25819188.860363968,-78.94686705450339
-25812356.57963881,-78.91666746760939
-25805524.298913654,-78.97942948795693
-25798692.0181885,-78.96872825454426
-25791859.73746334,-78.90954833340595
-25785027.456738185,-78.92813409885696
-25778195.17601303,-78.909326727576
-25771362.895287875,-78.8992141549085
-25764530.61456272,-78.95222624887639
-25757698.333837565,-78.93588458362561
-25750866.053112406,-78.91714022827252
-25744033.77238725,-78.94049556014677
-25737201.491662093,-78.9566260231293
-25730369.210936937,-78.96596311051529
-25723536.930211782,-78.9109457881882
-25716704.649486627,-78.92112527615961
-25709872.368761472,-78.9334776824146
-25703040.088036317,-78.96167194864624
-25696207.80731116,-78.94237816419259
-25689375.526586004,-78.98122023905744
-25682543.24586085,-78.85684052278569
-25675710.96513569,-78.86424042976132
-25668878.68441054,-79.03267589276373
-25662046.403685383,-78.92899024651972
-25655214.122960225,-78.97355805881543
-25648381.84223507,-78.90426695997616
-25641549.561509915,-78.93647626168081
-25634717.280784756,-79.02775114688724
-25627885.0000596,-78.91683556250416
-25621052.719334446,-78.93981832336608
-25614220.43860929,-78.9710783761022
-25607388.157884136,-78.93614232345574
-25600555.877158977,-78.97240401536234
-25593723.596433822,-79.0674608962898
-25586891.315708667,-78.99479027061903
-25580059.03498351,-79.10344934823833
-25573226.754258353,-78.93158667535565
-25566394.4735332,-78.87228229513684
-25559562.192808043,-78.94056747926861
-25552729.91208289,-78.9643699585632
-25545897.631357733,-79.07528807246813
-25539065.350632574,-79.01977912716548
-25532233.06990742,-78.8299493350016
-25525400.789182264,-79.12257115986634
-25518568.508457106,-78.92669036830051
-25511736.22773195,-79.26299480457293
-25504903.9470068,-79.40946601717023
-25498071.66628164,-79.52752848210189
-25491239.385556486,-78.78782571364229
-25484407.10483133,-80.9945996358498
-25477574.82410617,-76.6449721196052
-25470742.543381017,-77.88088258910966
-25463910.26265586,-79.53132545283748
-25457077.981930707,-78.88403569060105
-25450245.70120555,-78.86450801390113
-25443413.420480393,-78.22755551957296
-25436581.139755238,-78.79163712942324
-25429748.859030083,-78.86845251814522
-25422916.578304924,-78.84999519697696
-25416084.29757977,-78.93183359321044
-25409252.016854614,-78.8950854080424
-25402419.73612946,-78.67132438335928
-25395587.455404304,-78.71234967850587
-25388755.17467915,-78.90428693343631
-25381922.89395399,-78.68953034595218
-25375090.613228835,-78.80199816330372
-25368258.33250368,-78.65458100246416
-25361426.05177852,-78.84093767719882
-25354593.771053366,-78.79816865389806
-25347761.49032821,-78.73365910283223
