FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-103.44734807666461
-27322290.61989825,-103.44392700630462
-27315458.339173097,-103.45908538051785
-27308626.058447942,-103.3954247043021
-27301793.777722783,-103.4346634520885
-27294961.496997632,-103.41650263110124
-27288129.216272473,-103.39848004394348
-27281296.935547315,-103.26870281180263
-27274464.654822163,-104.0167740436126
-27267632.374097005,-103.51540598395016
-27260800.09337185,-103.4378967896521
-27253967.812646694,-103.29703926610077
-27247135.53192154,-102.69210821549194
-27240303.25119638,-103.80356135974152
-27233470.97047123,-103.64620630022303
-27226638.68974607,-103.58807181186074
-27219806.409020912,-103.68966067777316
-27212974.12829576,-103.58501265575401
-27206141.8475706,-103.58089447013074
-27199309.566845447,-103.58582891693382
-27192477.286120296,-103.71691593406426
-27185645.005395137,-103.54374114544581
-27178812.724669978,-103.51149467524834
-27171980.443944827,-103.52890231162603
-27165148.163219668,-103.58867008019129
-27158315.88249451,-103.19069222811308
-27151483.601769358,-103.38513999751272
-27144651.321044203,-103.40978340122597
-27137819.040319044,-103.37703596454283
-27130986.759593893,-103.06204588263766
-27124154.478868734,-103.53203854763983
-27117322.198143575,-103.42488077758718
-27110489.917418424,-103.39779951900469
-27103657.636693265,-103.1528503315811
-27096825.35596811,-104.29375030949149
-27089993.075242955,-103.70302802224796
-27083160.7945178,-103.61637034170562
-27076328.51379264,-103.56624710326946
-27069496.233067483,-103.03548174413004
-27062663.95234233,-103.65896684532166
-27055831.671617173,-103.5913435230764
-27048999.390892018,-103.58187196595321
-27042167.110166863,-103.491657205726
-27035334.829441708,-103.72500452182571
-27028502.54871655,-103.6314520467489
-27021670.267991398,-103.48836390159882
-27014837.98726624,-103.54918984644004
-27008005.70654108,-103.540552567096
-27001173.42581593,-103.54827907932601
-26994341.14509077,-103.62574102536072
-26987508.864365615,-103.44278789693853
-26980676.583640464,-103.52512595295805
-26973844.302915305,-103.47074912275238
-26967012.022190146,-103.3274585587386
-26960179.741464995,-104.06247223337253
-26953347.460739836,-103.69565498152609
-26946515.18001468,-103.58294096772315
-26939682.899289526,-103.50494476128173
-26932850.61856437,-101.96167105099084
-26926018.337839212,-103.60606319023823
-26919186.05711406,-103.58839855261348
-26912353.776388902,-103.56749610238182
-26905521.495663743,-103.45584082147928
-26898689.214938592,-104.05585109968116
-26891856.934213433,-103.61770314258094
-26885024.65348828,-103.69897500115198
-26878192.372763123,-103.7204409581284
-26871360.09203797,-103.80205909709136
-26864527.81131281,-103.61528376835312
-26857695.53058766,-103.65013524730679
-26850863.2498625,-103.66567374181423
-26844030.96913734,-103.60691633881594
-26837198.68841219,-103.58587121119514
-26830366.40768703,-103.77487949132617
-26823534.126961876,-103.65257982855584
-26816701.846236717,-103.58337589337918
-26809869.565511566,-103.63855759568048
-26803037.284786407,-103.88181811064469
-26796205.00406125,-103.56864654828854
-26789372.723336097,-103.58414069343758
-26782540.44261094,-103.70351135805286
-26775708.161885783,-103.68068276233546
-26768875.88116063,-103.65618459205285
-26762043.600435473,-103.67813650442505
-26755211.319710314,-103.50082429536174
-26748379.038985163,-103.63313210727031
-26741546.758260004,-103.25309307020034
-26734714.47753485,-103.96245960106496
-26727882.196809694,-103.8448041679223
-26721049.91608454,-103.86147952946843
-26714217.63535938,-103.7577030388063
-26707385.35463423,-104.57633898718454
-26700553.07390907,-104.15566558315702
-26693720.79318391,-104.17289559048317
-26686888.51245876,-104.29981205065828
-26680056.2317336,-104.72386703506119
-26673223.951008447,-104.42806480812267
-26666391.67028329,-104.83233282982096
-26659559.389558136,-105.67107693085009
-26652727.108832978,-109.97217023292968
-26645894.828107826,-96.97385105225854
-26639062.547382668,-101.5598589308461
-26632230.26665751,-102.47832531300043
-26625397.985932358,-103.01612944888038
-26618565.705207203,-105.18529429519208
-26611733.424482044,-102.35482797788394
-26604901.143756893,-102.73246484090704
-26598068.863031734,-102.85301703753214
-26591236.582306575,-102.74605504235744
-26584404.301581424,-103.43460080046233
-26577572.020856265,-103.35393690777002
-26570739.74013111,-103.36760416812561
-26563907.45940595,-103.45431842903857
-26557075.1786808,-104.87388134981705
-26550242.89795564,-103.22400164783885
-26543410.617230482,-103.30146220352155
-26536578.33650533,-103.37158051697628
-26529746.055780172,-103.57388366542529
-26522913.775055017,-102.94229638317974
-26516081.494329862,-103.17421262957212
-26509249.213604707,-103.2272245813334
-26502416.93287955,-103.2437770199801
-26495584.652154397,-102.82040346779566
-26488752.37142924,-103.25593467709167
-26481920.09070408,-103.3740808615105
-26475087.80997893,-103.2783756225734
-26468255.52925377,-103.06909136232001
-26461423.248528615,-103.66240398142848
-26454590.967803463,-103.54033778564227
-26447758.687078305,-103.48493047196604
-26440926.406353146,-103.52612711065278
-26434094.125627995,-103.66434631845684
-26427261.844902836,-103.58495322403284
-26420429.564177677,-103.46459348276295
-26413597.283452526,-103.47290725794691
-26406765.00272737,-103.62764588245352
