FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-76.01351941810319
-27322290.61989825,-76.06355569964394
-27315458.339173097,-75.99096859252013
-27308626.058447942,-75.99112618647568
-27301793.777722783,-76.19483677203884
-27294961.496997632,-76.07400982700342
-27288129.216272473,-76.07548572040066
-27281296.935547315,-75.8777662937835
-27274464.654822163,-76.02262837958793
-27267632.374097005,-76.09008743999193
-27260800.09337185,-76.33017961373403
-27253967.812646694,-75.78274456205656
-27247135.53192154,-76.00723115125045
-27240303.25119638,-76.18094389796808
-27233470.97047123,-76.16556015819589
-27226638.68974607,-76.15986652420777
-27219806.409020912,-76.03212077741786
-27212974.12829576,-75.89422292949186
-27206141.8475706,-76.13626076145019
-27199309.566845447,-75.75113523306003
-27192477.286120296,-76.01944029522494
-27185645.005395137,-75.98375616752817
-27178812.724669978,-76.08629777465421
-27171980.443944827,-75.98876693580608
-27165148.163219668,-76.24927275412273
-27158315.88249451,-76.15147412848646
-27151483.601769358,-75.95794363559467
-27144651.321044203,-75.6412565305761
-27137819.040319044,-75.81973074116847
-27130986.759593893,-75.79692116033175
-27124154.478868734,-75.80167276499245
-27117322.198143575,-76.13071056780085
-27110489.917418424,-75.9160802651351
-27103657.636693265,-75.90610099919296
-27096825.35596811,-76.16282541450528
-27089993.075242955,-75.94305398574542
-27083160.7945178,-76.0112591413515
-27076328.51379264,-76.19582210359383
-27069496.233067483,-75.99425595393937
-27062663.95234233,-76.01421245976353
-27055831.671617173,-75.84995231375242
-27048999.390892018,-76.39517691532662
-27042167.110166863,-75.94013740491819
-27035334.829441708,-76.06396346839777
-27028502.54871655,-76.0154181431671
-27021670.267991398,-76.31509089587108
-27014837.98726624,-75.9194122466948
-27008005.70654108,-76.20584145385008
-27001173.42581593,-75.78078374932471
-26994341.14509077,-75.90735576617762
-26987508.864365615,-76.08496843402277
-26980676.583640464,-76.06081527199323
-26973844.302915305,-76.24582219546107
-26967012.022190146,-75.8671291016116
-26960179.741464995,-75.99424968244222
-26953347.460739836,-76.16120968477797
-26946515.18001468,-76.0387195427237
-26939682.899289526,-75.82132508088334
-26932850.61856437,-75.89782105660902
-26926018.337839212,-75.79790769963907
-26919186.05711406,-75.8266568343571
-26912353.776388902,-76.24130203081086
-26905521.495663743,-76.14122792734679
-26898689.214938592,-76.32043418926706
-26891856.934213433,-76.34324962830463
-26885024.65348828,-76.38427724167431
-26878192.372763123,-75.3239689804074
-26871360.09203797,-75.91202036812577
-26864527.81131281,-75.40165222119563
-26857695.53058766,-75.61174186994742
-26850863.2498625,-76.43730930410936
-26844030.96913734,-75.92973435110342
-26837198.68841219,-76.03840899678202
-26830366.40768703,-76.01896527616263
-26823534.126961876,-75.61998871481676
-26816701.846236717,-76.06603417881713
-26809869.565511566,-75.94048746970077
-26803037.284786407,-76.07084444844097
-26796205.00406125,-75.82250148781281
-26789372.723336097,-75.62860099016723
-26782540.44261094,-75.96445013803066
-26775708.161885783,-75.7743706018624
-26768875.88116063,-76.02422501715226
-26762043.600435473,-76.10562504329506
-26755211.319710314,-76.01017327904488
-26748379.038985163,-75.92629395400898
-26741546.758260004,-76.03741167047201
-26734714.47753485,-75.92158660899001
-26727882.196809694,-75.75931918032805
-26721049.91608454,-76.031355775127
-26714217.63535938,-75.80614948310941
-26707385.35463423,-76.03380069652874
-26700553.07390907,-75.89611453792558
-26693720.79318391,-76.15682181962198
-26686888.51245876,-76.01333258241387
-26680056.2317336,-75.60751904150176
-26673223.951008447,-75.92363120081905
-26666391.67028329,-75.94006378801255
-26659559.389558136,-75.90005851238405
-26652727.108832978,-75.77758423484451
-26645894.828107826,-75.74116657856005
-26639062.547382668,-76.11727927555688
-26632230.26665751,-76.10774354231548
-26625397.985932358,-75.80551989567779
-26618565.705207203,-75.91156750200072
-26611733.424482044,-76.05417047779524
-26604901.143756893,-75.83760205151295
-26598068.863031734,-75.97771504497251
-26591236.582306575,-75.84420574325787
-26584404.301581424,-75.62111162627285
-26577572.020856265,-75.9725182307895
-26570739.74013111,-76.04158113473014
-26563907.45940595,-75.89364396665859
-26557075.1786808,-75.88629421116737
-26550242.89795564,-76.1346889981938
-26543410.617230482,-75.9415087045219
-26536578.33650533,-76.30935325454992
-26529746.055780172,-75.96958124359203
-26522913.775055017,-75.88569004520701
-26516081.494329862,-75.99334571894761
-26509249.213604707,-76.01840537111487
-26502416.93287955,-75.87521947355462
-26495584.652154397,-75.89237976062603
-26488752.37142924,-75.67100793972796
-26481920.09070408,-75.81361538148165
-26475087.80997893,-76.064515116646
-26468255.52925377,-76.10393769888081
-26461423.248528615,-75.37949378737848
-26454590.967803463,-75.98956855509228
-26447758.687078305,-75.44187753055552
-26440926.406353146,-75.9818211292398
-26434094.125627995,-75.9381112691317
-26427261.844902836,-75.94246743679791
-26420429.564177677,-75.61353851948707
-26413597.283452526,-75.50195457585657
-26406765.00272737,-75.98999370250783
-26399932.722002212,-75.90860429894778
-26393100.44127706,-76.15963692428781
-26386268.160551902,-75.70506196547022
-26379435.879826743,-75.71983907837095
-26372603.59910159,-75.75002564661384
-26365771.318376433,-75.87910223647381
-26358939.037651278,-75.70330930140307
-26352106.756926123,-75.73518508892046
-26345274.476200968,-75.77528203518466
-26338442.19547581,-75.93011489139181
-26331609.914750654,-75.95936446600766
-26324777.6340255,-75.90065844133787
-26317945.35330034,-75.73485225587518
-26311113.072575185,-76.18584699151106
-26304280.79185003,-76.18022184397242
-26297448.511124875,-76.09355473725499
-26290616.23039972,-75.93362083798038
-26283783.949674565,-75.94183738271342
-26276951.668949407,-75.95750108731121
-26270119.38822425,-76.0508060059515
-26263287.107499097,-75.94900329543613
-26256454.826773938,-75.93290592119429
-26249622.546048786,-76.122939458108
-26242790.265323628,-75.82122510676902
-26235957.984598473,-76.0315650387883
-26229125.703873318,-76.06735343473233
-26222293.42314816,-76.04165976476365
-26215461.142423004,-76.02814619019976
-26208628.86169785,-76.22600400091235
-26201796.580972694,-75.84417768303776
-26194964.30024754,-75.61557871320224
-26188132.019522384,-75.92019611525983
-26181299.738797225,-75.73101299703397
-26174467.45807207,-75.71097636900245
-26167635.177346915,-75.99353108711387
-26160802.896621756,-75.92420605383808
-26153970.6158966,-75.64598406841509
-26147138.335171446,-75.8015145526456
-26140306.05444629,-75.95435728879325
-26133473.773721136,-75.9086385145915
-26126641.49299598,-75.87717083666332
-26119809.212270822,-75.98511371067204
-26112976.931545667,-75.44939294794949
-26106144.65082051,-76.41802915428639
-26099312.370095354,-76.31818722301685
-26092480.0893702,-75.98229404318916
-26085647.808645044,-75.94157533213847
-26078815.52791989,-75.82704152157697
-26071983.247194733,-75.9803403345068
-26065150.966469575,-75.83993032384731
-26058318.68574442,-75.92724138811784
-26051486.405019265,-75.72727486017585
-26044654.124294106,-75.7909151473781
-26037821.843568955,-76.08321077977922
-26030989.5628438,-75.5834332617818
-26024157.28211864,-75.66688310694668
-26017325.001393486,-75.8480532854042
-26010492.72066833,-75.9048552438544
-26003660.439943172,-75.38829131905919
-25996828.159218017,-75.82503557626498
-25989995.878492862,-75.92826330904154
-25983163.597767707,-76.05395406236016
-25976331.317042552,-75.78975704869313
-25969499.036317393,-75.89303507909393
-25962666.75559224,-75.81622843049584
-25955834.474867083,-75.78539662651724
-25949002.194141924,-76.23212395209069
-25942169.91341677,-76.0235128163288
-25935337.632691614,-75.79092442672152
-25928505.35196646,-76.14451769885379
-25921673.071241304,-75.80211162933975
-25914840.79051615,-75.94347149542402
-25908008.50979099,-75.99518340251038
-25901176.229065835,-76.05183583881751
-25894343.94834068,-76.03453353602718
-25887511.66761552,-76.19362960281579
-25880679.386890367,-75.7608521984635
-25873847.106165215,-75.94041638982831
-25867014.825440057,-75.85692126199905
-25860182.5447149,-75.68931079680621
-25853350.263989743,-75.72221541834556
-25846517.983264588,-75.93313144486082
-25839685.702539433,-76.03113975170973
-25832853.421814278,-76.01131733047627
-25826021.141089123,-75.79326309557122
-25819188.860363968,-75.99160305871142
-25812356.57963881,-76.04531914845226
-25805524.298913654,-75.88584543885837
-25798692.0181885,-76.12572377637426
-25791859.73746334,-75.81750469096944
-25785027.456738185,-76.06725614242694
-25778195.17601303,-75.67749098470101
-25771362.895287875,-75.8833107158888
-25764530.61456272,-75.99541231327777
-25757698.333837565,-76.18715471599086
-25750866.053112406,-75.90614083978798
-25744033.77238725,-75.83112264947408
-25737201.491662093,-76.03645960554465
-25730369.210936937,-75.71367910393248
-25723536.930211782,-75.94686599842854
-25716704.649486627,-75.68949130524751
-25709872.368761472,-75.99614454138938
-25703040.088036317,-76.16736058477473
-25696207.80731116,-75.93091114654617
-25689375.526586004,-75.71775451804764
-25682543.24586085,-75.91504344119247
-25675710.96513569,-76.07822457375127
-25668878.68441054,-75.75459664635636
-25662046.403685383,-75.78004235346722
-25655214.122960225,-75.66870015364063
-25648381.84223507,-75.80698896740655
