FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-121.3302578005495
-27322290.61989825,-121.33169632714075
-27315458.339173097,-121.31861097973321
-27308626.058447942,-121.32353681201685
-27301793.777722783,-121.33674801390359
-27294961.496997632,-121.3191078108517
-27288129.216272473,-121.32473721988767
-27281296.935547315,-121.31243952481702
-27274464.654822163,-121.33865231882545
-27267632.374097005,-121.34991224733969
-27260800.09337185,-121.53728847362751
-27253967.812646694,-121.5680439840964
-27247135.53192154,-121.80992835237791
-27240303.25119638,-121.64596992834731
-27233470.97047123,-122.70441470007515
-27226638.68974607,-127.87044099857224
-27219806.409020912,-116.19345244741298
-27212974.12829576,-119.68577682793638
-27206141.8475706,-122.37892789430875
-27199309.566845447,-115.71585831318694
-27192477.286120296,-117.9435182372369
-27185645.005395137,-118.87886530715971
-27178812.724669978,-118.05126344713099
-27171980.443944827,-118.27708497021881
-27165148.163219668,-118.29828640856289
-27158315.88249451,-118.19334029385874
-27151483.601769358,-118.08450032693804
-27144651.321044203,-117.94189098414164
-27137819.040319044,-117.76252125744168
-27130986.759593893,-117.56332125481053
-27124154.478868734,-117.33348511385786
-27117322.198143575,-117.08799388992894
-27110489.917418424,-116.81017739126685
-27103657.636693265,-116.51105320145518
-27096825.35596811,-116.16940917069914
-27089993.075242955,-115.76864073470759
-27083160.7945178,-115.39706839003344
-27076328.51379264,-114.94200763680409
-27069496.233067483,-114.45120240033299
-27062663.95234233,-113.8732475761029
-27055831.671617173,-113.23380648252693
-27048999.390892018,-112.50482780979878
-27042167.110166863,-111.66556282692105
-27035334.829441708,-110.67755725748958
-27028502.54871655,-109.52787884584345
-27021670.267991398,-108.0559290246503
-27014837.98726624,-106.18541947724168
-27008005.70654108,-103.65911640170907
-27001173.42581593,-99.70093732247486
-26994341.14509077,-91.38597976875026
-26987508.864365615,-88.63678737111047
-26980676.583640464,-99.72155674441929
-26973844.302915305,-104.96752975709859
-26967012.022190146,-107.66265068564236
-26960179.741464995,-110.5348467643394
-26953347.460739836,-112.80146914140532
-26946515.18001468,-114.75359500745955
-26939682.899289526,-116.54312436229795
-26932850.61856437,-118.20809836487163
-26926018.337839212,-119.83519377838881
-26919186.05711406,-121.4153427461222
-26912353.776388902,-123.01423193625334
-26905521.495663743,-124.6245173845873
-26898689.214938592,-126.30518840684394
-26891856.934213433,-128.1448067480819
-26885024.65348828,-130.28779734150444
-26878192.372763123,-132.56519359737644
-26871360.09203797,-134.9191283449074
