FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-76.20746158085568
-27322290.61989825,-76.1892856900763
-27315458.339173097,-76.19650989281035
-27308626.058447942,-76.21418375736323
-27301793.777722783,-76.19449049031873
-27294961.496997632,-76.21983267923864
-27288129.216272473,-76.17543154713124
-27281296.935547315,-76.33434183145265
-27274464.654822163,-76.24085963399597
-27267632.374097005,-76.2323609196223
-27260800.09337185,-76.2196904404261
-27253967.812646694,-76.2225415519868
-27247135.53192154,-76.23418614720572
-27240303.25119638,-76.21587273977622
-27233470.97047123,-76.19414344681996
-27226638.68974607,-76.23232137574819
-27219806.409020912,-76.22162379131899
-27212974.12829576,-76.22499053989706
-27206141.8475706,-76.22213901913892
-27199309.566845447,-76.21716077499461
-27192477.286120296,-76.18429983079251
-27185645.005395137,-76.23368267504544
-27178812.724669978,-76.21568388751626
-27171980.443944827,-76.25167962131667
-27165148.163219668,-76.23686793883272
-27158315.88249451,-76.26122453223599
-27151483.601769358,-76.25857641566901
-27144651.321044203,-76.27054567473202
-27137819.040319044,-76.21418234424863
-27130986.759593893,-76.22422444661909
-27124154.478868734,-76.24272997585076
-27117322.198143575,-76.23438432729934
-27110489.917418424,-76.26845778937218
-27103657.636693265,-76.273869821213
-27096825.35596811,-76.24454247206147
-27089993.075242955,-76.22761221670073
-27083160.7945178,-76.2611371697771
-27076328.51379264,-76.25461173670517
-27069496.233067483,-76.24338727178767
-27062663.95234233,-76.27310239524384
-27055831.671617173,-76.2274945700494
-27048999.390892018,-76.27422741550686
-27042167.110166863,-76.25887950598057
-27035334.829441708,-76.3061814853183
-27028502.54871655,-76.26502466751036
-27021670.267991398,-76.27741495903325
-27014837.98726624,-76.28056039221077
-27008005.70654108,-76.25922226280666
-27001173.42581593,-76.2491835174841
-26994341.14509077,-76.27626168278069
-26987508.864365615,-76.29745699826893
-26980676.583640464,-76.26724208691223
-26973844.302915305,-76.31812603858921
-26967012.022190146,-76.27765322014211
-26960179.741464995,-76.34098843434866
-26953347.460739836,-76.23413145294171
-26946515.18001468,-76.27289696141268
-26939682.899289526,-76.25113597618704
-26932850.61856437,-76.2784846140972
-26926018.337839212,-76.27381769668078
-26919186.05711406,-76.25718041097939
-26912353.776388902,-76.26292932845084
-26905521.495663743,-76.29044509148979
-26898689.214938592,-76.27581372746066
-26891856.934213433,-76.27371523798811
-26885024.65348828,-76.270833569937
-26878192.372763123,-76.24989449248578
-26871360.09203797,-76.2546830861433
-26864527.81131281,-76.31048135281537
-26857695.53058766,-76.28881031629675
-26850863.2498625,-76.29946450097778
-26844030.96913734,-76.28369895773635
-26837198.68841219,-76.29406027188362
-26830366.40768703,-76.2791809919989
-26823534.126961876,-76.29192252712252
-26816701.846236717,-76.22488915498623
-26809869.565511566,-76.2783229346155
-26803037.284786407,-76.27314839978573
-26796205.00406125,-76.27834010711264
-26789372.723336097,-76.29468239072422
-26782540.44261094,-76.29331254655986
-26775708.161885783,-76.25899711622777
-26768875.88116063,-76.2863806653339
-26762043.600435473,-76.3113337866333
-26755211.319710314,-76.27935632884225
-26748379.038985163,-76.30265548903934
-26741546.758260004,-76.29502934126751
-26734714.47753485,-76.30236622739969
-26727882.196809694,-76.32837769719617
-26721049.91608454,-76.2899493712053
-26714217.63535938,-76.32604268619075
-26707385.35463423,-76.29259619693553
-26700553.07390907,-76.30241824538413
-26693720.79318391,-76.28551303824389
-26686888.51245876,-76.27595355585893
-26680056.2317336,-76.30092636526138
-26673223.951008447,-76.31793204846902
-26666391.67028329,-76.32089723917568
-26659559.389558136,-76.29650621411288
-26652727.108832978,-76.32099457145151
-26645894.828107826,-76.27531464804649
-26639062.547382668,-76.26853478945394
-26632230.26665751,-76.41880885230019
-26625397.985932358,-76.34218477213054
-26618565.705207203,-76.29872963266368
-26611733.424482044,-76.32051778713407
-26604901.143756893,-76.30298703901163
-26598068.863031734,-76.30488052227744
-26591236.582306575,-76.31048459116914
-26584404.301581424,-76.31155643781989
-26577572.020856265,-76.31418898636011
-26570739.74013111,-76.30191289647209
-26563907.45940595,-76.30934795381532
-26557075.1786808,-76.29670677979097
-26550242.89795564,-76.33316549279685
-26543410.617230482,-76.35840526587542
-26536578.33650533,-76.31447217929554
-26529746.055780172,-76.31296583340686
-26522913.775055017,-76.32871422660912
-26516081.494329862,-76.32355391863936
-26509249.213604707,-76.33145231806394
-26502416.93287955,-76.33469330558327
-26495584.652154397,-76.3108425845712
-26488752.37142924,-76.32973397570575
-26481920.09070408,-76.32002351565623
-26475087.80997893,-76.35078555554773
-26468255.52925377,-76.35038641079201
-26461423.248528615,-76.36586664515465
-26454590.967803463,-76.34673697112943
-26447758.687078305,-76.36309723032043
-26440926.406353146,-76.350912415258
-26434094.125627995,-76.3448691893994
-26427261.844902836,-76.37375765049072
-26420429.564177677,-76.34603444499814
-26413597.283452526,-76.38676413601918
-26406765.00272737,-76.34232251957195
-26399932.722002212,-76.33578066768158
-26393100.44127706,-76.37685690919291
-26386268.160551902,-76.37060448883288
-26379435.879826743,-76.35426319796787
-26372603.59910159,-76.35772600124794
-26365771.318376433,-76.36982122531458
-26358939.037651278,-76.39516351988527
-26352106.756926123,-76.40587202176071
