FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-81.3003277186798
-27322290.61989825,-81.69087569285709
-27315458.339173097,-82.54063469414331
-27308626.058447942,-82.04886028941058
-27301793.777722783,-81.76550843745495
-27294961.496997632,-81.64915422221908
-27288129.216272473,-81.93940014952828
-27281296.935547315,-81.53220112802197
-27274464.654822163,-81.85780964551041
-27267632.374097005,-81.86562598067144
-27260800.09337185,-82.19797379791504
-27253967.812646694,-81.06001136570629
-27247135.53192154,-81.58001223433361
-27240303.25119638,-81.96324247491614
-27233470.97047123,-81.86562508974994
-27226638.68974607,-82.69573774572416
-27219806.409020912,-81.9123360995735
-27212974.12829576,-81.69680931705838
-27206141.8475706,-82.19062456765809
-27199309.566845447,-81.60739387778035
-27192477.286120296,-82.2881038173322
-27185645.005395137,-81.81572322130813
-27178812.724669978,-81.78666962995482
-27171980.443944827,-81.43540870816994
-27165148.163219668,-81.84229133359861
-27158315.88249451,-81.70362859994732
-27151483.601769358,-81.9013974418378
-27144651.321044203,-81.02147226932141
-27137819.040319044,-81.93118769596465
-27130986.759593893,-82.51909200293989
-27124154.478868734,-82.64783140714209
-27117322.198143575,-82.10441281710288
-27110489.917418424,-81.09208124664875
-27103657.636693265,-81.90467569842724
-27096825.35596811,-81.85203156603593
-27089993.075242955,-82.14460243125595
-27083160.7945178,-81.85148656685548
-27076328.51379264,-81.54541766291223
-27069496.233067483,-81.77471375648516
-27062663.95234233,-81.57590669981832
-27055831.671617173,-82.2666053018881
-27048999.390892018,-81.38282892413602
-27042167.110166863,-81.8228668267435
-27035334.829441708,-81.16581799158541
-27028502.54871655,-81.64418213089851
-27021670.267991398,-82.45024810821947
-27014837.98726624,-81.25185434513197
-27008005.70654108,-82.39227415829659
-27001173.42581593,-81.6934847004342
-26994341.14509077,-81.46010592127118
-26987508.864365615,-82.30210809402955
-26980676.583640464,-80.41226762034562
-26973844.302915305,-82.35866241600496
-26967012.022190146,-81.84201931392553
-26960179.741464995,-81.92768818851727
-26953347.460739836,-82.07227531044302
-26946515.18001468,-80.8704221874943
-26939682.899289526,-81.88339438352953
-26932850.61856437,-81.57062699436644
-26926018.337839212,-82.14383858427453
-26919186.05711406,-81.44281558643289
-26912353.776388902,-81.828855178064
-26905521.495663743,-81.61430151693138
-26898689.214938592,-82.72005723228757
-26891856.934213433,-82.23391196715428
-26885024.65348828,-81.45626037763195
-26878192.372763123,-81.55696854566892
-26871360.09203797,-82.12825709671174
-26864527.81131281,-82.1327902408383
-26857695.53058766,-82.37886981192062
-26850863.2498625,-81.56899078813866
-26844030.96913734,-82.27641957370426
-26837198.68841219,-81.59566775708448
-26830366.40768703,-81.4660282839496
-26823534.126961876,-81.10329491588942
-26816701.846236717,-81.55748927450847
-26809869.565511566,-81.51624168308493
-26803037.284786407,-81.84969460998602
-26796205.00406125,-81.5399440036107
-26789372.723336097,-81.99092263255841
-26782540.44261094,-81.96355152663347
-26775708.161885783,-81.49934638813626
-26768875.88116063,-82.09231355097472
-26762043.600435473,-81.82543934452305
-26755211.319710314,-81.76249575465205
-26748379.038985163,-81.93288744476179
-26741546.758260004,-81.39508662161042
-26734714.47753485,-81.3994937616826
-26727882.196809694,-81.98969742321964
-26721049.91608454,-81.75807185421007
-26714217.63535938,-81.60303932543187
-26707385.35463423,-81.91198772106327
-26700553.07390907,-81.71065080210744
-26693720.79318391,-81.46113427117612
-26686888.51245876,-81.28954125900293
-26680056.2317336,-82.43051640392437
-26673223.951008447,-82.20161646116308
-26666391.67028329,-81.32332181573193
-26659559.389558136,-81.37131436453991
-26652727.108832978,-82.11045003894183
-26645894.828107826,-82.12946189320792
-26639062.547382668,-81.05294222202807
-26632230.26665751,-82.09220031874965
-26625397.985932358,-81.65260408770762
-26618565.705207203,-81.87957543595363
-26611733.424482044,-81.97011976090812
-26604901.143756893,-81.90604647932643
-26598068.863031734,-82.1338281941272
-26591236.582306575,-81.35175757038213
-26584404.301581424,-81.29831035660386
-26577572.020856265,-81.20351689617038
-26570739.74013111,-81.31165196250299
-26563907.45940595,-82.25579523990362
-26557075.1786808,-81.78096926442163
-26550242.89795564,-81.65847069842187
-26543410.617230482,-82.12741036349877
-26536578.33650533,-81.20874152766213
-26529746.055780172,-82.02391271616904
-26522913.775055017,-81.62514880073688
-26516081.494329862,-81.43792728362287
-26509249.213604707,-81.31470115808689
-26502416.93287955,-81.3514046440592
-26495584.652154397,-82.29777966181081
-26488752.37142924,-81.4820016623245
-26481920.09070408,-81.6611328441641
-26475087.80997893,-82.25996504742632
-26468255.52925377,-82.56432282323503
-26461423.248528615,-81.72492224451803
-26454590.967803463,-82.39034873818503
-26447758.687078305,-81.94392392328021
-26440926.406353146,-82.29371382851491
-26434094.125627995,-81.27217798773665
-26427261.844902836,-82.49759250829268
-26420429.564177677,-81.60908559653053
-26413597.283452526,-82.45431619068663
-26406765.00272737,-81.76999788839183
-26399932.722002212,-82.06756345940164
-26393100.44127706,-81.63571520561156
-26386268.160551902,-81.71208712295096
-26379435.879826743,-81.87839399822442
-26372603.59910159,-82.22449922468164
-26365771.318376433,-82.45966944808234
-26358939.037651278,-80.98945750842013
-26352106.756926123,-82.346018338835
-26345274.476200968,-81.37643851419037
-26338442.19547581,-81.34966237914774
-26331609.914750654,-81.25837455913017
-26324777.6340255,-81.90301457870146
-26317945.35330034,-81.18623589188374
-26311113.072575185,-81.1997707289143
-26304280.79185003,-81.7382923997938
-26297448.511124875,-81.31885408809484
-26290616.23039972,-81.51816500015957
-26283783.949674565,-81.90226163342247
-26276951.668949407,-82.1874287071939
