FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-78.06340996314245
-27322290.61989825,-78.0716862372018
-27315458.339173097,-78.06267724617604
-27308626.058447942,-78.05701941505681
-27301793.777722783,-78.05243041267926
-27294961.496997632,-78.01215858904322
-27288129.216272473,-78.143418885684
-27281296.935547315,-78.05967627036809
-27274464.654822163,-78.05281990374164
-27267632.374097005,-78.04943922572518
-27260800.09337185,-78.0212475733791
-27253967.812646694,-78.07510024797055
-27247135.53192154,-78.06802787948591
-27240303.25119638,-78.06936720643012
-27233470.97047123,-78.08860878868062
-27226638.68974607,-78.17535538400895
-27219806.409020912,-77.94382482411235
-27212974.12829576,-77.98682619581824
-27206141.8475706,-78.00573360524298
-27199309.566845447,-78.00802054821203
-27192477.286120296,-78.01301304575463
-27185645.005395137,-78.09765161719741
-27178812.724669978,-78.0059009687377
-27171980.443944827,-78.011495243372
-27165148.163219668,-78.01287455460516
-27158315.88249451,-78.01533490614665
-27151483.601769358,-78.06696273521838
-27144651.321044203,-78.00325669309572
-27137819.040319044,-78.00569688889706
-27130986.759593893,-78.00868838717227
-27124154.478868734,-78.01502328000328
-27117322.198143575,-78.03906216318295
-27110489.917418424,-77.93393595946411
-27103657.636693265,-77.97939048735674
-27096825.35596811,-77.9830093078109
-27089993.075242955,-77.97949863684994
-27083160.7945178,-77.97279495920753
-27076328.51379264,-78.02902030813324
-27069496.233067483,-77.99438994016438
-27062663.95234233,-77.99078729256416
-27055831.671617173,-77.9910837776494
-27048999.390892018,-77.985845220404
-27042167.110166863,-77.99706512557756
-27035334.829441708,-77.98551899338405
-27028502.54871655,-77.98462753679209
-27021670.267991398,-77.9860036758487
-27014837.98726624,-77.98718232283696
-27008005.70654108,-77.93473328920088
-27001173.42581593,-77.99104509899013
-26994341.14509077,-77.98411288177073
-26987508.864365615,-77.98698279420073
-26980676.583640464,-77.98458017991292
-26973844.302915305,-78.01706839152908
-26967012.022190146,-77.95863550092612
-26960179.741464995,-77.96947236395239
-26953347.460739836,-77.97336438285694
-26946515.18001468,-77.97985048890708
-26939682.899289526,-77.9984268677134
-26932850.61856437,-77.9551252390799
-26926018.337839212,-77.96326606103248
-26919186.05711406,-77.96668060660218
-26912353.776388902,-77.97373412942983
-26905521.495663743,-78.04862780324524
-26898689.214938592,-77.93040710325259
-26891856.934213433,-77.92978498059173
-26885024.65348828,-77.94093939291992
-26878192.372763123,-77.93879421036453
-26871360.09203797,-77.94008384566627
-26864527.81131281,-77.90255713337598
-26857695.53058766,-77.94327415543857
-26850863.2498625,-77.94038258073
-26844030.96913734,-77.94132613967112
-26837198.68841219,-77.941254216924
-26830366.40768703,-77.96296774919244
-26823534.126961876,-77.94336032775881
-26816701.846236717,-77.93165988582585
-26809869.565511566,-77.93478051753439
-26803037.284786407,-77.93355455934866
-26796205.00406125,-78.08813555058525
-26789372.723336097,-77.94944855517512
-26782540.44261094,-77.95378867598083
-26775708.161885783,-77.95136059459952
-26768875.88116063,-77.96888816482644
-26762043.600435473,-78.04605989140876
-26755211.319710314,-77.66471152950575
-26748379.038985163,-77.85530267871312
-26741546.758260004,-77.87536879877335
