FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-86.29091421486804
-27322290.61989825,-86.26069323621783
-27315458.339173097,-86.2655983877287
-27308626.058447942,-86.28078183548885
-27301793.777722783,-86.28220600886075
-27294961.496997632,-86.2576347847997
-27288129.216272473,-86.27142746144204
-27281296.935547315,-86.32346182339766
-27274464.654822163,-86.28848620287933
-27267632.374097005,-86.323709006273
-27260800.09337185,-86.30432884239667
-27253967.812646694,-86.30536891801837
-27247135.53192154,-86.32437493371584
-27240303.25119638,-86.28707872417594
-27233470.97047123,-86.26790373051855
-27226638.68974607,-86.30590979614911
-27219806.409020912,-86.33539936452982
-27212974.12829576,-86.27975054883423
-27206141.8475706,-86.31718656441777
-27199309.566845447,-86.31153411003464
-27192477.286120296,-86.33476587108738
-27185645.005395137,-86.34052648771979
-27178812.724669978,-86.267550625446
-27171980.443944827,-86.26798482952985
-27165148.163219668,-86.32435457839746
-27158315.88249451,-86.35328259665663
-27151483.601769358,-86.31096917875217
-27144651.321044203,-86.36460794211825
-27137819.040319044,-86.3489945379857
-27130986.759593893,-86.34959652620509
-27124154.478868734,-86.32489040041756
-27117322.198143575,-86.28558394850451
-27110489.917418424,-86.35956905789854
-27103657.636693265,-86.38794985458779
-27096825.35596811,-86.36435230298794
-27089993.075242955,-86.29900728852435
-27083160.7945178,-86.34766142537853
-27076328.51379264,-86.3595204834145
-27069496.233067483,-86.35850510117638
-27062663.95234233,-86.35196915159224
-27055831.671617173,-86.33149683997499
-27048999.390892018,-86.37386571953927
-27042167.110166863,-86.3369704076581
-27035334.829441708,-86.33752086180982
-27028502.54871655,-86.31816658379627
-27021670.267991398,-86.39573473760097
-27014837.98726624,-86.39947524877407
-27008005.70654108,-86.35431194987464
-27001173.42581593,-86.35790950140817
-26994341.14509077,-86.36172141166927
-26987508.864365615,-86.37959400509638
-26980676.583640464,-86.3577037929916
-26973844.302915305,-86.40106515393728
-26967012.022190146,-86.38055099675182
-26960179.741464995,-86.41861463267865
-26953347.460739836,-86.39974810661597
-26946515.18001468,-86.34989385179495
-26939682.899289526,-86.39269134581255
-26932850.61856437,-86.37186570149764
-26926018.337839212,-86.4021425041294
-26919186.05711406,-86.39679858444873
-26912353.776388902,-86.42192778677192
-26905521.495663743,-86.34147544278237
-26898689.214938592,-86.3816501462884
-26891856.934213433,-86.39693774948734
-26885024.65348828,-86.36677995510873
-26878192.372763123,-86.42743828212994
-26871360.09203797,-86.38023233956702
-26864527.81131281,-86.4300656573063
-26857695.53058766,-86.41511494467397
-26850863.2498625,-86.40881995915494
-26844030.96913734,-86.3526752802025
-26837198.68841219,-86.44457236100004
-26830366.40768703,-86.45776147460147
-26823534.126961876,-86.38636405243018
-26816701.846236717,-86.41989258429643
-26809869.565511566,-86.4049918552139
-26803037.284786407,-86.4831656756576
-26796205.00406125,-86.41672975030505
-26789372.723336097,-86.41688501078464
-26782540.44261094,-86.4008292666733
-26775708.161885783,-86.483632246374
-26768875.88116063,-86.42482991479496
-26762043.600435473,-86.33899473528996
-26755211.319710314,-86.41917338213807
-26748379.038985163,-86.43607235188534
-26741546.758260004,-86.48599833763672
-26734714.47753485,-86.39282391718334
-26727882.196809694,-86.45487916261423
-26721049.91608454,-86.44549955598177
-26714217.63535938,-86.439776733299
-26707385.35463423,-86.38932381307632
-26700553.07390907,-86.38844592915973
-26693720.79318391,-86.51533451790156
-26686888.51245876,-86.52488442355715
-26680056.2317336,-86.49549668202152
-26673223.951008447,-86.41161180276285
-26666391.67028329,-86.5029463313601
-26659559.389558136,-86.46796489964314
-26652727.108832978,-86.45086246399471
-26645894.828107826,-86.4702164708686
-26639062.547382668,-86.5039688773389
-26632230.26665751,-86.50068587084716
-26625397.985932358,-86.46257714507144
-26618565.705207203,-86.44303092004306
-26611733.424482044,-86.47447700987094
-26604901.143756893,-86.55504479659021
-26598068.863031734,-86.44641970554603
-26591236.582306575,-86.4339925506829
-26584404.301581424,-86.47224540493369
-26577572.020856265,-86.4160740650579
-26570739.74013111,-86.48731061114574
-26563907.45940595,-86.50127290042252
-26557075.1786808,-86.5143322368681
-26550242.89795564,-86.51282741598159
-26543410.617230482,-86.5011386336164
-26536578.33650533,-86.44286935818533
-26529746.055780172,-86.50685553606068
-26522913.775055017,-86.5146554182577
-26516081.494329862,-86.46078935513987
-26509249.213604707,-86.51875634861476
-26502416.93287955,-86.54737607030106
-26495584.652154397,-86.5172484996447
-26488752.37142924,-86.53118894677874
-26481920.09070408,-86.49776118979048
-26475087.80997893,-86.50656219333257
-26468255.52925377,-86.4805930545325
-26461423.248528615,-86.45435986953456
-26454590.967803463,-86.457232723455
-26447758.687078305,-86.54402691920289
-26440926.406353146,-86.5315260756053
-26434094.125627995,-86.4863867467059
-26427261.844902836,-86.50750973415398
-26420429.564177677,-86.53865295243195
-26413597.283452526,-86.57398224763176
-26406765.00272737,-86.47109694469351
-26399932.722002212,-86.5170690700339
