FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-126.02743192927409
-27322290.61989825,-125.90788252138213
-27315458.339173097,-127.18777113726804
-27308626.058447942,-119.83135039697054
-27301793.777722783,-123.40057791611773
-27294961.496997632,-123.72293019587656
-27288129.216272473,-123.6906665861402
-27281296.935547315,-123.52192642177103
-27274464.654822163,-123.33708864449241
-27267632.374097005,-122.63629380571828
-27260800.09337185,-122.91509946735434
-27253967.812646694,-122.30725400723189
-27247135.53192154,-121.62958139153287
-27240303.25119638,-120.93275099512091
-27233470.97047123,-120.09142535744206
-27226638.68974607,-118.6473101681116
-27219806.409020912,-117.91777780417533
-27212974.12829576,-116.10724268155741
-27206141.8475706,-113.59185459070176
-27199309.566845447,-109.50651444819827
-27192477.286120296,-99.58915927948905
-27185645.005395137,-102.64875943086116
-27178812.724669978,-112.0596279609953
-27171980.443944827,-117.02427006589224
-27165148.163219668,-120.59781339583957
-27158315.88249451,-123.56144798741221
-27151483.601769358,-125.10497815512045
-27144651.321044203,-128.0776637723781
-27137819.040319044,-130.22154477028155
-27130986.759593893,-131.86891253249226
-27124154.478868734,-132.86350066008077
-27117322.198143575,-132.55190368014485
-27110489.917418424,-126.67199542803871
-27103657.636693265,-121.00871833795654
-27096825.35596811,-128.60971390530102
-27089993.075242955,-129.47641751063858
-27083160.7945178,-129.21743553157518
-27076328.51379264,-128.0446940321017
-27069496.233067483,-120.28124563881951
-27062663.95234233,-130.22880995434858
-27055831.671617173,-128.486639615838
-27048999.390892018,-127.49445847671183
-27042167.110166863,-126.85998188994573
-27035334.829441708,-127.2839782101083
-27028502.54871655,-122.18883966456241
-27021670.267991398,-119.27907779593954
-27014837.98726624,-120.92876698878628
-27008005.70654108,-120.23262732344783
-27001173.42581593,-119.18408163445517
-26994341.14509077,-117.9039903873285
-26987508.864365615,-116.96202982970843
-26980676.583640464,-114.48585484939535
-26973844.302915305,-112.49513912875487
-26967012.022190146,-109.79346365583625
-26960179.741464995,-105.88778644928807
-26953347.460739836,-98.76354526991064
-26946515.18001468,-86.84829238370745
-26939682.899289526,-102.25233641118102
-26932850.61856437,-107.44709158326158
-26926018.337839212,-110.64880038878805
-26919186.05711406,-112.90944418564821
-26912353.776388902,-113.95520420152486
-26905521.495663743,-117.16312581773595
-26898689.214938592,-118.27356672196339
-26891856.934213433,-119.50664974219053
-26885024.65348828,-120.69550042799442
-26878192.372763123,-121.78031972920012
-26871360.09203797,-125.17088009527
-26864527.81131281,-122.92432585241455
-26857695.53058766,-128.4111191213127
-26850863.2498625,-133.8557274627724
-26844030.96913734,-140.83579984273175
-26837198.68841219,-123.09373892526004
-26830366.40768703,-108.60549099384697
-26823534.126961876,-106.45060954903124
-26816701.846236717,-113.81267885426985
-26809869.565511566,-116.69226674623607
-26803037.284786407,-118.41466943879767
-26796205.00406125,-119.84674810400712
-26789372.723336097,-108.55045071846527
-26782540.44261094,-120.62592176395898
-26775708.161885783,-121.43550836532988
-26768875.88116063,-122.01227931614083
-26762043.600435473,-122.50410176532456
-26755211.319710314,-123.0063575531335
-26748379.038985163,-123.15558738984416
-26741546.758260004,-123.6394506814398
-26734714.47753485,-123.99330418072354
-26727882.196809694,-124.40794574723006
-26721049.91608454,-124.96749972133057
-26714217.63535938,-125.83820993473289
-26707385.35463423,-142.1475274237581
-26700553.07390907,-123.15741597155971
-26693720.79318391,-124.31366776323087
-26686888.51245876,-124.8852443689666
-26680056.2317336,-125.376246844052
-26673223.951008447,-126.13971329932907
-26666391.67028329,-122.19571081940282
