time,alpha_2_real,alpha_2_imag
0.00022990804827609197,28708370.561331663,15243818.639149912
0.00023002300230023,20620828.869596932,24653600.969837323
0.00023013795632436805,8343954.406278352,30727029.98322892
0.0002302529103485061,-7576655.389826597,30753614.526157342
0.00023036786437264414,-23841285.013814025,21130729.639780313
0.00023048281839678218,-32395450.50118101,1243799.9787380947
0.00023059777242092025,-26123091.370322097,-20451874.139344398
0.0002307127264450583,-8701879.990914606,-32580811.45027431
0.00023082768046919633,9909345.473678151,-32398398.08111309
0.00023094263449333438,23555700.82700262,-24109654.634138435
0.00023105758851747242,31031698.756827306,-12396412.914796622
0.00023117254254161046,33029909.545704633,25206.570669413923
0.0002312874965657485,30439629.565831367,11746931.717702296
0.00023140245058988655,23697014.265659068,21889225.452640574
0.00023151740461402462,12769085.305956582,29258928.678399555
0.00023163235863816266,-2146690.7909957226,31633560.390524168
0.0002317473126623007,-18950577.908902593,25494052.119692355
0.00023186226668643874,-31063345.78490048,8478468.805552514
0.0002319772207105768,-29797657.66438173,-14035080.15279495
0.00023209217473471483,-14936603.244028978,-30079053.24459187
0.00023220712875885287,4254880.059090218,-33608483.106431864
0.00023232208278299094,19816819.757467248,-27348418.48149003
0.00023243703680712898,29253122.605872076,-16360837.88516078
0.00023255199083126703,32920831.74079881,-3969489.693817689
0.00023266694485540507,31745108.93347972,8084115.219463949
0.0002327818988795431,26342791.632572573,18841242.97076654
0.00023289685290368115,16768337.806844356,27283154.078431077
0.0002330118069278192,3058589.8547929013,31613824.908334445
0.00023312676095195724,-13591103.713320673,28649396.612565827
0.0002332417149760953,-28247345.08971337,15060855.668977987
0.00023335666900023335,-31956376.84641865,-6878264.016284619
0.0002334716230243714,-20738484.228837136,-26192120.420153037
0.00023358657704850944,-1826009.12756899,-33777388.381108016
0.00023370153107264748,15428362.775393626,-30123133.663451325
0.00023381648509678552,26875175.75374707,-20190508.77225447
0.00023393143912092356,32312968.722780384,-8003809.309239251
0.0002340463931450616,32603282.896630153,4288265.868943409
0.00023416134716919968,28535153.9409562,15552450.317122132
0.00023427630119333772,20321646.574143317,24888488.195833597
0.00023439125521747576,7923258.686361785,30831881.816875864
0.0002345062092416138,-8072672.039687038,30624484.182012778
0.00023462116326575185,-24245142.501064003,20676364.3917643
0.0002347361172898899,-32432709.92080247,573760.3353705183
0.00023485107131402793,-25725751.23900748,-20979892.3797908
0.00023496602533816597,-8131400.118324927,-32738572.84012324
0.00023508097936230404,10390082.511979042,-32237700.238415364
0.00023519593338644208,23854658.88999342,-23793358.247680757
0.00023531088741058013,31159055.071819082,-12033351.324935429
0.00023542584143471817,33013203.639312927,381852.79780243244
0.0002355407954588562,30309538.08152586,12070629.712785756
0.00023565574948299425,23441687.235113297,22153617.14079473
0.0002357707035071323,12388061.275082773,29414626.75856302
0.00023588565753127037,-2626786.656628387,31587996.386420164
0.0002360006115554084,-19410155.049932152,25144614.23453887
0.00023611556557954645,-31247044.395747345,7842545.119802068
0.0002362305196036845,-29522484.23865391,-14652310.847306408
0.00023634547362782254,-14383238.736421444,-30363776.118820652
0.00023646042765196058,4787631.711895488,-33537560.613682933
0.00023657538167609862,20181039.48719972,-27068572.045980766
0.00023669033570023666,29438616.51135826,-16005556.38093259
0.00023680528972437473,32949740.013085727,-3604588.2588561596
0.00023692024374851278,31646359.648857612,8422455.364789572
0.00023703519777265082,26122215.870864905,19128878.01472098
0.00023715015179678886,16424342.235758398,27481741.347936343
0.0002372651058209269,2599113.210123729,31648201.542406466
0.00023738005984506495,-14088920.217532143,28411259.22337415
0.000237495013869203,-28558787.591136735,14498352.19246883
0.00023760996789334103,-31828601.13480615,-7549221.046822932
0.0002377249219174791,-20238274.12453848,-26602592.966184344
0.00023783987594161714,-1259623.5367319826,-33809864.37141036
0.00023795482996575519,15857151.666372215,-29898264.542638656
0.00023806978398989323,27118773.551233616,-19850355.528942946
0.00023818473801403127,32391245.270511154,-7636064.157410717
0.0002382996920381693,32543663.214955863,4638960.386438257
0.00023841464606230736,28351242.71615359,15859815.1019411
0.0002385296000864454,20015360.56464476,25120915.70085725
0.00023864455411058347,7496181.98782978,30931330.018362246
0.0002387595081347215,-8574192.465692982,30488177.85469535
0.00023887446215885955,-24648263.738497917,20211768.783598498
0.0002389894161829976,-32461730.00086224,-104098.07442242093
0.00023910437020713564,-25316192.653198894,-21504311.550220475
0.00023921932423127368,-7555539.325375443,-32886326.867460776
0.00023933427825541172,10873549.587823568,-32078146.604195338
0.0002394492322795498,24156711.953455903,-23478352.42607054
0.00023956418630368783,31287488.045094308,-11668755.627193753
0.00023967914032782588,32995413.160612743,740776.3648739178
0.00023979409435196392,30164767.653141454,12394230.419967268
0.00023990904837610196,23175729.27363746,22414648.818394855
0.00024002400240024,11999447.091245275,29565936.391396284
0.00024013895642437805,-3114864.6170391045,31540198.81060967
0.0002402539104485161,-19874325.674048305,24788796.63343041
0.00024036886447265416,-31422133.46486382,7201626.555292722
0.0002404838184967922,-29236026.546782114,-15265927.66049746
0.00024059877252093024,-13825854.575246755,-30636781.812979426
0.0002407137265450683,5318180.0119408965,-33461125.575995047
0.00024082868056920633,20543860.675706744,-26790084.408851765
0.00024094363459334437,29620906.361844543,-15649633.52072229
0.00024105858861748241,32977046.65200568,-3240118.7495890576
0.00024117354264162046,31540980.897263564,8760051.525242943
0.00024128849666575853,25894398.976020444,19413116.22144814
0.00024140345068989657,16075443.136582108,27675922.965046734
0.0002415184047140346,2136344.1215105504,31677919.651303582
0.00024163335873817265,-14584929.164593868,28163741.87110713
0.0002417483127623107,-28862271.866210364,13929045.219862185
0.00024186326678644874,-31688770.385906518,-8217901.379866002
0.00024197822081058678,-19731821.097964372,-27002244.46324316
0.00024209317483472482,-695295.1233783411,-33832425.815806
0.0002422081288588629,16281828.68838353,-29670651.13618298
0.00024232308288300094,27359176.521922033,-19510279.87283828
0.00024243803690713898,32467345.39971739,-7269105.821767924
