FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-129.65366408411586
-27322290.61989825,-129.71418037839047
-27315458.339173097,-129.91882769080226
-27308626.058447942,-130.4795559612211
-27301793.777722783,-132.50041421658852
-27294961.496997632,-122.98692108343745
-27288129.216272473,-127.14780318290232
-27281296.935547315,-127.87320556578737
-27274464.654822163,-128.23245796081437
-27267632.374097005,-128.50405633428556
-27260800.09337185,-128.79726546292397
-27253967.812646694,-129.21354473725242
-27247135.53192154,-129.98042543045585
-27240303.25119638,-131.99003859636912
-27233470.97047123,-145.5099239323037
-27226638.68974607,-117.83309766040908
-27219806.409020912,-123.57223392381988
-27212974.12829576,-124.82268216361629
-27206141.8475706,-125.33136439656835
-27199309.566845447,-125.57177549943955
-27192477.286120296,-125.68166948482653
-27185645.005395137,-125.71394935752046
-27178812.724669978,-125.68944753093916
-27171980.443944827,-125.66347265606623
-27165148.163219668,-125.77370148561279
-27158315.88249451,-125.78622026453444
-27151483.601769358,-125.46276322826336
-27144651.321044203,-125.30195354950435
-27137819.040319044,-125.14466396102657
-27130986.759593893,-124.98569914110652
-27124154.478868734,-124.82074186789916
-27117322.198143575,-124.6612457793334
-27110489.917418424,-124.56828915636092
-27103657.636693265,-124.65358491381878
-27096825.35596811,-116.28734111976833
-27089993.075242955,-122.57807764053845
-27083160.7945178,-122.62130793427568
-27076328.51379264,-122.3757256702846
-27069496.233067483,-122.03928300494242
-27062663.95234233,-121.64282683195694
-27055831.671617173,-121.19492409597306
-27048999.390892018,-120.69693790581806
-27042167.110166863,-120.16351692206156
-27035334.829441708,-119.82013999025499
-27028502.54871655,-118.35257867279303
-27021670.267991398,-117.66122023769553
-27014837.98726624,-116.69431594884051
-27008005.70654108,-115.53670695356202
-27001173.42581593,-114.1308774309337
-26994341.14509077,-112.38322463627452
-26987508.864365615,-110.11550479551475
-26980676.583640464,-106.94541695332683
-26973844.302915305,-101.78134180873938
-26967012.022190146,-86.88984775081549
-26960179.741464995,-97.8914503051869
-26953347.460739836,-104.99088520423413
-26946515.18001468,-108.75148068357595
-26939682.899289526,-111.25770581193913
-26932850.61856437,-113.07343610096899
-26926018.337839212,-114.43185995360173
-26919186.05711406,-115.45020078541424
-26912353.776388902,-116.1915469440728
-26905521.495663743,-116.6553050368981
-26898689.214938592,-117.66507328756269
-26891856.934213433,-116.84241433567855
-26885024.65348828,-116.75468009434837
-26878192.372763123,-116.36412652116343
-26871360.09203797,-115.68132762722837
-26864527.81131281,-114.64453514716583
-26857695.53058766,-113.11994225562378
-26850863.2498625,-110.81858138527112
-26844030.96913734,-106.98316191529
-26837198.68841219,-98.07555096004481
-26830366.40768703,-98.39718918711284
-26823534.126961876,-108.62989369668676
-26816701.846236717,-113.63689380657739
-26809869.565511566,-117.13900875191163
-26803037.284786407,-119.92422190873816
-26796205.00406125,-122.30063216257156
-26789372.723336097,-124.4320172659892
-26782540.44261094,-126.42140902428666
-26775708.161885783,-128.3835262820001
-26768875.88116063,-129.2366474989151
-26762043.600435473,-132.0591691699934
-26755211.319710314,-133.97108263413773
-26748379.038985163,-136.21941419359618
-26741546.758260004,-138.9750715964996
-26734714.47753485,-142.63631667557877
-26727882.196809694,-146.25915596640107
-26721049.91608454,-141.19817097200104
-26714217.63535938,-133.2788655107338
-26707385.35463423,-123.34328010893528
-26700553.07390907,-109.65835235090131
-26693720.79318391,-123.22113762572405
-26686888.51245876,-126.85814068448828
-26680056.2317336,-128.68054974209957
-26673223.951008447,-129.67804130298052
-26666391.67028329,-130.22971668983914
-26659559.389558136,-130.52014365224318
-26652727.108832978,-130.63430747574824
-26645894.828107826,-130.65177177933924
-26639062.547382668,-130.85757216752103
-26632230.26665751,-129.8680011156205
-26625397.985932358,-130.06385290617806
-26618565.705207203,-129.90638246930612
-26611733.424482044,-129.68095266509863
-26604901.143756893,-129.45244330705475
