FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-81.2934632328897
-27322290.61989825,-81.61991711573481
-27315458.339173097,-80.7229409139754
-27308626.058447942,-81.71162786224525
-27301793.777722783,-81.83692965033457
-27294961.496997632,-81.66131454162189
-27288129.216272473,-81.4772769782374
-27281296.935547315,-81.72985146599717
-27274464.654822163,-81.60792209395923
-27267632.374097005,-81.28718834434156
-27260800.09337185,-82.30905110513193
-27253967.812646694,-81.40799124304378
-27247135.53192154,-81.15719616810715
-27240303.25119638,-80.89056385990317
-27233470.97047123,-81.74530996426222
-27226638.68974607,-81.71485024400252
-27219806.409020912,-81.62776304039315
-27212974.12829576,-81.82786836448749
-27206141.8475706,-80.95086413301588
-27199309.566845447,-81.51135441202335
-27192477.286120296,-81.60016553181252
-27185645.005395137,-81.45893326220241
-27178812.724669978,-81.90606384234619
-27171980.443944827,-81.75582782877328
-27165148.163219668,-81.03931182070605
-27158315.88249451,-81.3315191955864
-27151483.601769358,-81.43857869167361
-27144651.321044203,-81.50952556154746
-27137819.040319044,-80.70298717558528
-27130986.759593893,-81.0088527678401
-27124154.478868734,-81.32867305319493
-27117322.198143575,-80.97846936938852
-27110489.917418424,-81.60138251773253
-27103657.636693265,-80.77761734136578
-27096825.35596811,-81.72778391728036
-27089993.075242955,-81.80097636859004
-27083160.7945178,-81.25034642901873
-27076328.51379264,-81.82617965294727
-27069496.233067483,-80.75866291296722
-27062663.95234233,-81.57276402769902
-27055831.671617173,-80.68420701228516
-27048999.390892018,-81.1411164411216
-27042167.110166863,-81.54396051921611
-27035334.829441708,-81.83129666012313
-27028502.54871655,-81.42437230374824
-27021670.267991398,-81.34954704774545
-27014837.98726624,-81.63618047616771
-27008005.70654108,-81.3783417110262
-27001173.42581593,-81.29826982801183
-26994341.14509077,-81.12693550832341
-26987508.864365615,-81.29261064377262
-26980676.583640464,-81.74240377355531
-26973844.302915305,-81.68809135121356
-26967012.022190146,-81.39641566866527
-26960179.741464995,-81.05089257340558
-26953347.460739836,-81.7263929497889
-26946515.18001468,-81.79317728452969
-26939682.899289526,-81.13586134514442
-26932850.61856437,-81.4956759643121
-26926018.337839212,-81.6085195416149
-26919186.05711406,-81.53844358056126
-26912353.776388902,-80.7717447622482
-26905521.495663743,-81.70090974327803
-26898689.214938592,-80.9164577002074
-26891856.934213433,-81.4718174276909
-26885024.65348828,-81.57000255804051
-26878192.372763123,-81.54676813320052
-26871360.09203797,-81.64339084548698
-26864527.81131281,-80.58698105763015
-26857695.53058766,-81.52376465707667
-26850863.2498625,-81.09924642347069
-26844030.96913734,-80.95454815758727
-26837198.68841219,-81.17528077173738
-26830366.40768703,-82.02523264650154
-26823534.126961876,-81.6231909018869
-26816701.846236717,-81.67779715162753
-26809869.565511566,-81.28875685700187
-26803037.284786407,-81.5581293817631
-26796205.00406125,-81.06832194054502
-26789372.723336097,-81.77633540413723
-26782540.44261094,-81.60410191391438
-26775708.161885783,-81.73465867363505
-26768875.88116063,-81.61665313790886
-26762043.600435473,-81.05542992534876
-26755211.319710314,-81.46862049442888
-26748379.038985163,-81.23266522971157
-26741546.758260004,-81.73897933985664
-26734714.47753485,-80.9981512239054
-26727882.196809694,-80.50390496058851
-26721049.91608454,-81.49203956465121
-26714217.63535938,-81.10168936200346
-26707385.35463423,-81.94671609698341
-26700553.07390907,-81.20929352858747
-26693720.79318391,-80.95302149037244
-26686888.51245876,-81.24756998705544
-26680056.2317336,-81.53245842699631
-26673223.951008447,-81.70962610150696
-26666391.67028329,-81.20561493547093
-26659559.389558136,-81.2648931723031
-26652727.108832978,-81.81614277401862
-26645894.828107826,-81.76017057104644
-26639062.547382668,-81.76625833028487
-26632230.26665751,-82.38127283521743
-26625397.985932358,-81.98562735586208
-26618565.705207203,-81.46854309696988
-26611733.424482044,-81.32135600351342
-26604901.143756893,-81.46166898470406
-26598068.863031734,-81.59688412031352
-26591236.582306575,-81.9498178587098
-26584404.301581424,-81.84643533439164
-26577572.020856265,-80.53138552452657
-26570739.74013111,-81.77557700865685
-26563907.45940595,-81.40287310107024
-26557075.1786808,-81.58929092252743
-26550242.89795564,-81.75532319650534
-26543410.617230482,-81.94212851816154
-26536578.33650533,-81.91604095279095
-26529746.055780172,-81.74955109220537
-26522913.775055017,-82.28498999264801
-26516081.494329862,-81.7930943278061
-26509249.213604707,-81.41920694770565
-26502416.93287955,-81.39260611087737
-26495584.652154397,-81.5673920709603
-26488752.37142924,-81.23179220420133
-26481920.09070408,-81.67069288405564
-26475087.80997893,-81.85826334747694
-26468255.52925377,-81.63114761749269
-26461423.248528615,-81.62913426152673
-26454590.967803463,-81.09880140537938
-26447758.687078305,-81.39488872415482
-26440926.406353146,-81.23967441529373
-26434094.125627995,-82.28740928129504
-26427261.844902836,-82.1433300577553
-26420429.564177677,-81.63092625939413
-26413597.283452526,-81.04895153412612
-26406765.00272737,-81.97651201405016
-26399932.722002212,-81.3447384975133
-26393100.44127706,-80.92708610567698
-26386268.160551902,-81.84296895918902
-26379435.879826743,-80.99109519797483
-26372603.59910159,-81.10922210499663
-26365771.318376433,-82.21645166271915
-26358939.037651278,-81.2764532988217
-26352106.756926123,-81.24483677534558
-26345274.476200968,-81.24308521493822
-26338442.19547581,-81.18921991286756
-26331609.914750654,-82.072289877823
-26324777.6340255,-81.30287179420264
-26317945.35330034,-81.41170024591857
-26311113.072575185,-81.09790234181884
-26304280.79185003,-81.83735574179397
-26297448.511124875,-81.40208077675778
-26290616.23039972,-81.58126572194854
-26283783.949674565,-81.61306978732208
-26276951.668949407,-81.99995079777523
-26270119.38822425,-82.76395636403792
-26263287.107499097,-81.48294886433786
-26256454.826773938,-81.33781609512627
-26249622.546048786,-82.05596607803932
-26242790.265323628,-81.32360888822308
-26235957.984598473,-81.5064076342534
-26229125.703873318,-81.25929623676457
-26222293.42314816,-80.6473601105888
-26215461.142423004,-81.56856004752217
-26208628.86169785,-81.89037998837286
-26201796.580972694,-80.99494894332781
-26194964.30024754,-81.7291533672136
-26188132.019522384,-81.21178563167221
-26181299.738797225,-80.91763414649904
-26174467.45807207,-82.45361072388293
