FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-75.40126083412571
-27322290.61989825,-75.40244672359299
-27315458.339173097,-75.40332748255715
-27308626.058447942,-75.40561176767105
-27301793.777722783,-75.40482576565634
-27294961.496997632,-75.40448166556443
-27288129.216272473,-75.40315411694473
-27281296.935547315,-75.39808688171831
-27274464.654822163,-75.36525744894351
-27267632.374097005,-75.46525956634616
-27260800.09337185,-75.43387947414861
-27253967.812646694,-75.42819124977632
-27247135.53192154,-75.42632731187405
-27240303.25119638,-75.42235603549214
-27233470.97047123,-75.42790157777661
-27226638.68974607,-75.4227529204438
-27219806.409020912,-75.4206116364494
-27212974.12829576,-75.41605896405721
-27206141.8475706,-75.40260623240687
-27199309.566845447,-75.14467721336236
-27192477.286120296,-75.46474140412599
-27185645.005395137,-75.44402593253507
-27178812.724669978,-75.43271746994373
-27171980.443944827,-75.41511291844012
-27165148.163219668,-75.32335440248443
-27158315.88249451,-75.55484015313675
-27151483.601769358,-75.49019922452376
-27144651.321044203,-75.47646337004441
-27137819.040319044,-75.46992936266504
-27130986.759593893,-75.46339722959475
-27124154.478868734,-75.49353314669821
-27117322.198143575,-75.47374633595338
-27110489.917418424,-75.47171034759391
-27103657.636693265,-75.47139562523603
-27096825.35596811,-75.47147405789343
-27089993.075242955,-75.47504131616842
-27083160.7945178,-75.472968803532
-27076328.51379264,-75.47287132740348
-27069496.233067483,-75.47392150174846
-27062663.95234233,-75.47473020074202
-27055831.671617173,-75.47741793563065
-27048999.390892018,-75.47450039942554
-27042167.110166863,-75.4783504206942
-27035334.829441708,-75.47896760611326
-27028502.54871655,-75.47988076939033
-27021670.267991398,-75.4815404872742
-27014837.98726624,-75.48198391164084
-27008005.70654108,-75.48337036300433
-27001173.42581593,-75.48449094389247
-26994341.14509077,-75.4855716750338
-26987508.864365615,-75.48653351798195
-26980676.583640464,-75.48843102860366
-26973844.302915305,-75.4886919844795
-26967012.022190146,-75.48959821760826
-26960179.741464995,-75.49117588042157
-26953347.460739836,-75.49213228866529
-26946515.18001468,-75.49340788414679
-26939682.899289526,-75.49362851135155
-26932850.61856437,-75.49498863547544
-26926018.337839212,-75.49634072300418
-26919186.05711406,-75.49704818508536
-26912353.776388902,-75.4974964553502
-26905521.495663743,-75.49683006439453
-26898689.214938592,-75.50468600978326
-26891856.934213433,-75.50250005730791
-26885024.65348828,-75.50168103796125
-26878192.372763123,-75.5018514437554
-26871360.09203797,-75.50166997941989
-26864527.81131281,-75.46305194609224
-26857695.53058766,-75.49973696366179
-26850863.2498625,-75.4975547657819
-26844030.96913734,-75.49112594136949
-26837198.68841219,-75.47401302228464
-26830366.40768703,-75.34620330261494
-26823534.126961876,-75.60426087337108
-26816701.846236717,-75.55351642298281
-26809869.565511566,-75.5415987916854
-26803037.284786407,-75.53573322857433
-26796205.00406125,-75.52847392875285
-26789372.723336097,-75.55137568810402
