FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-81.2893112807377
-27322290.61989825,-81.2890007838301
-27315458.339173097,-81.30041921899733
-27308626.058447942,-81.27695585618348
-27301793.777722783,-81.2838145746636
-27294961.496997632,-81.29594711187724
-27288129.216272473,-81.28268727848467
-27281296.935547315,-81.36201627476879
-27274464.654822163,-81.16378211021724
-27267632.374097005,-81.23841529280666
-27260800.09337185,-81.24975817344585
-27253967.812646694,-81.26457079583005
-27247135.53192154,-81.25994541114676
-27240303.25119638,-81.24959360028059
-27233470.97047123,-81.25267800580885
-27226638.68974607,-81.26448892077204
-27219806.409020912,-81.08766012289072
-27212974.12829576,-81.28632478473855
-27206141.8475706,-81.2281428518992
-27199309.566845447,-81.24379504860951
-27192477.286120296,-81.2633098267354
-27185645.005395137,-81.26720986990497
-27178812.724669978,-81.25483539579997
-27171980.443944827,-81.24278488211331
-27165148.163219668,-81.22426915544894
-27158315.88249451,-81.3032164980063
-27151483.601769358,-81.2888945237168
-27144651.321044203,-81.26559442418704
-27137819.040319044,-81.26353750660215
-27130986.759593893,-81.27407069307088
-27124154.478868734,-81.24262247288023
-27117322.198143575,-81.2564140434516
-27110489.917418424,-81.25525987495675
-27103657.636693265,-81.15651234323227
-27096825.35596811,-81.29642198605859
-27089993.075242955,-81.17873342391431
-27083160.7945178,-81.22379070992068
-27076328.51379264,-81.23463996108113
-27069496.233067483,-81.23183233635514
-27062663.95234233,-81.23427020348346
-27055831.671617173,-81.2301999445545
-27048999.390892018,-81.2297524470336
-27042167.110166863,-81.23091752062551
-27035334.829441708,-81.1805535980529
-27028502.54871655,-81.23854211649927
-27021670.267991398,-81.23203738219325
-27014837.98726624,-81.22239801194779
-27008005.70654108,-81.23218192356936
-27001173.42581593,-81.1695296612493
-26994341.14509077,-81.24065046531656
-26987508.864365615,-81.23253594269883
-26980676.583640464,-81.22759196123653
-26973844.302915305,-81.22886788240271
-26967012.022190146,-81.21849063519687
-26960179.741464995,-81.2194280042545
-26953347.460739836,-81.20720074774339
-26946515.18001468,-81.15854343143133
-26939682.899289526,-81.33371420442413
-26932850.61856437,-81.25565637570381
-26926018.337839212,-81.24476258035438
-26919186.05711406,-81.25181008461995
-26912353.776388902,-81.24342947420973
-26905521.495663743,-81.22356703464477
-26898689.214938592,-81.22464287303465
-26891856.934213433,-81.22772969007015
-26885024.65348828,-81.28553997714513
-26878192.372763123,-81.18971528274294
-26871360.09203797,-81.26732909067542
-26864527.81131281,-81.23726941699141
-26857695.53058766,-81.21576902067174
-26850863.2498625,-81.18594194516479
-26844030.96913734,-81.21197660676867
-26837198.68841219,-81.20943530366787
-26830366.40768703,-81.14812296171897
-26823534.126961876,-81.25513413526023
-26816701.846236717,-81.17893467560576
-26809869.565511566,-81.24062750432341
-26803037.284786407,-81.23335598522678
-26796205.00406125,-81.22107576107618
-26789372.723336097,-81.24185978448624
-26782540.44261094,-81.24579411916672
-26775708.161885783,-81.18642104520947
-26768875.88116063,-81.19683098739739
-26762043.600435473,-81.17694760512934
-26755211.319710314,-81.28027908708125
-26748379.038985163,-81.2244095899396
-26741546.758260004,-81.22542975508298
-26734714.47753485,-81.21809495989625
-26727882.196809694,-81.20746970968503
-26721049.91608454,-81.23415662745069
-26714217.63535938,-81.21834264526913
-26707385.35463423,-81.2178830063007
-26700553.07390907,-81.2262697063982
-26693720.79318391,-81.21100146772578
-26686888.51245876,-81.21032587111034
-26680056.2317336,-81.21324220877963
-26673223.951008447,-81.22062781167402
-26666391.67028329,-81.29547338403265
-26659559.389558136,-81.18934301885074
-26652727.108832978,-81.19889536838272
-26645894.828107826,-81.19726544449078
-26639062.547382668,-81.20432272635652
-26632230.26665751,-81.21259716422693
-26625397.985932358,-81.20546613718872
-26618565.705207203,-81.20971924715563
-26611733.424482044,-81.22093996503274
-26604901.143756893,-81.14220547158787
-26598068.863031734,-81.17543435397367
-26591236.582306575,-81.17126181364725
-26584404.301581424,-81.28016765779216
-26577572.020856265,-81.2035991038391
-26570739.74013111,-81.23599228755305
-26563907.45940595,-81.22323863525118
-26557075.1786808,-81.21667410601114
-26550242.89795564,-81.29674934938086
-26543410.617230482,-81.22707917611385
-26536578.33650533,-80.93811586200994
-26529746.055780172,-81.14932567822194
-26522913.775055017,-81.16264716088223
-26516081.494329862,-81.1862541947159
-26509249.213604707,-81.1658706599568
-26502416.93287955,-81.18311008189397
-26495584.652154397,-81.15126291996036
-26488752.37142924,-81.24975162799139
