FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-90.60176452100228
-27322290.61989825,-90.60765668026602
-27315458.339173097,-90.61368255252424
-27308626.058447942,-90.61999161625823
-27301793.777722783,-90.62428280329061
-27294961.496997632,-90.63185881948202
-27288129.216272473,-90.66884537920541
-27281296.935547315,-90.66521872784992
-27274464.654822163,-90.6740361153801
-27267632.374097005,-90.68979054385804
-27260800.09337185,-90.71043631336016
-27253967.812646694,-90.73812354032495
-27247135.53192154,-90.77807246675653
-27240303.25119638,-90.84060264712237
-27233470.97047123,-90.95313175953841
-27226638.68974607,-91.22394596973612
-27219806.409020912,-92.61354704818555
-27212974.12829576,-88.75359586659705
-27206141.8475706,-89.92758946437958
-27199309.566845447,-90.17547273416966
-27192477.286120296,-90.28186192105088
-27185645.005395137,-90.33976720113026
-27178812.724669978,-90.374818987763
-27171980.443944827,-90.39663701846467
-27165148.163219668,-90.40900214005875
-27158315.88249451,-90.4118601019814
-27151483.601769358,-90.3947846923663
-27144651.321044203,-90.17524895948273
-27137819.040319044,-90.59163634867431
-27130986.759593893,-90.5104064614111
-27124154.478868734,-90.49811534054675
-27117322.198143575,-90.49088633717903
-27110489.917418424,-90.48542604907243
-27103657.636693265,-90.48031772359606
-27096825.35596811,-90.4748731715402
-27089993.075242955,-90.4696226919047
-27083160.7945178,-90.46522871871518
-27076328.51379264,-90.46589140223828
-27069496.233067483,-90.51669189733494
-27062663.95234233,-89.98348626139517
-27055831.671617173,-90.29809126729462
-27048999.390892018,-90.29313604765876
-27042167.110166863,-90.26030825161214
-27035334.829441708,-90.20692300134357
-27028502.54871655,-90.12760651410065
-27021670.267991398,-90.00652894070159
-27014837.98726624,-89.80716643465398
-27008005.70654108,-89.4329473336412
-27001173.42581593,-88.52991085492621
-26994341.14509077,-84.65644033226282
-26987508.864365615,-85.81043778246774
-26980676.583640464,-91.12573825960054
-26973844.302915305,-91.29359912115687
-26967012.022190146,-91.20988005526652
-26960179.741464995,-91.127358146234
-26953347.460739836,-91.06293145048272
-26946515.18001468,-91.01284389362169
-26939682.899289526,-90.97301592534379
-26932850.61856437,-90.93981822969383
