FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-76.09585622129374
-27322290.61989825,-76.10863465523127
-27315458.339173097,-76.11481329790693
-27308626.058447942,-76.10136104688698
-27301793.777722783,-76.12510459962974
-27294961.496997632,-76.10438885020316
-27288129.216272473,-76.09726700906761
-27281296.935547315,-76.10545219663439
-27274464.654822163,-76.08225607927801
-27267632.374097005,-76.1163825436614
-27260800.09337185,-76.11735704050393
-27253967.812646694,-75.9658114261857
-27247135.53192154,-76.06028463554014
-27240303.25119638,-76.03995409746526
-27233470.97047123,-76.06816765220903
-27226638.68974607,-76.00437472624702
-27219806.409020912,-76.04647253918986
-27212974.12829576,-76.0671881696326
-27206141.8475706,-76.02765116034058
-27199309.566845447,-76.04554362158795
-27192477.286120296,-76.05066178465924
-27185645.005395137,-76.01287795073166
-27178812.724669978,-76.033017174452
-27171980.443944827,-76.00108848463735
-27165148.163219668,-75.9113352579112
-27158315.88249451,-75.88956575537861
-27151483.601769358,-75.76369812546648
-27144651.321044203,-75.43002117717872
-27137819.040319044,-79.61359424033262
-27130986.759593893,-76.55291650393596
-27124154.478868734,-76.34783622017137
-27117322.198143575,-76.22887591193931
-27110489.917418424,-76.2265419670174
-27103657.636693265,-76.16465415386311
-27096825.35596811,-76.12103121831885
-27089993.075242955,-76.08424215552458
-27083160.7945178,-75.50106301143936
-27076328.51379264,-76.29848452102135
-27069496.233067483,-76.20630718239669
-27062663.95234233,-76.15737203995263
-27055831.671617173,-76.14988110819188
-27048999.390892018,-76.17814889617976
-27042167.110166863,-76.16055932750886
-27035334.829441708,-76.15459415602882
-27028502.54871655,-76.13961260840247
-27021670.267991398,-76.11956875891924
-27014837.98726624,-76.11438510220407
-27008005.70654108,-76.12060297809398
-27001173.42581593,-76.12618113452763
-26994341.14509077,-76.12693356686756
-26987508.864365615,-76.11191404686733
-26980676.583640464,-76.09380378363971
-26973844.302915305,-76.08171695182055
-26967012.022190146,-76.25926006913835
-26960179.741464995,-76.1104170256481
-26953347.460739836,-76.11669236016384
-26946515.18001468,-76.09904094297715
-26939682.899289526,-76.08890386004857
-26932850.61856437,-76.12674123678627
-26926018.337839212,-76.07515418600126
-26919186.05711406,-76.08461575428352
-26912353.776388902,-76.03536606380939
-26905521.495663743,-76.16735732197556
-26898689.214938592,-76.11516825511777
-26891856.934213433,-76.09137684054727
-26885024.65348828,-76.09582079199942
-26878192.372763123,-76.06883469603954
-26871360.09203797,-76.08446249910605
-26864527.81131281,-76.09373057734388
-26857695.53058766,-76.08193876908655
-26850863.2498625,-76.06446195039412
-26844030.96913734,-76.08928761939168
-26837198.68841219,-76.07473739231621
-26830366.40768703,-76.08737583514011
-26823534.126961876,-76.08649171571427
-26816701.846236717,-75.97162942057506
-26809869.565511566,-76.07599377304051
-26803037.284786407,-76.06347475407101
-26796205.00406125,-76.08043608826925
-26789372.723336097,-76.05280973206996
-26782540.44261094,-76.06065241080765
-26775708.161885783,-76.0661040510605
-26768875.88116063,-76.05676558511342
-26762043.600435473,-76.05007243369487
-26755211.319710314,-76.06389135939568
-26748379.038985163,-76.05868291071637
-26741546.758260004,-76.06523707236614
-26734714.47753485,-76.0429243939
-26727882.196809694,-76.05019754226547
-26721049.91608454,-76.05375246586314
-26714217.63535938,-76.05249450032656
-26707385.35463423,-76.07085581270763
-26700553.07390907,-75.99705758954897
-26693720.79318391,-76.04128618015349
-26686888.51245876,-76.04309812786082
-26680056.2317336,-76.04556610095332
-26673223.951008447,-76.02271470200147
-26666391.67028329,-76.03295608699304
-26659559.389558136,-76.03086056094378
-26652727.108832978,-76.02447790520722
-26645894.828107826,-76.05058345779022
-26639062.547382668,-76.04019523625877
-26632230.26665751,-76.03198231867054
-26625397.985932358,-76.02767501524417
-26618565.705207203,-76.04492789422164
-26611733.424482044,-76.02015731917801
-26604901.143756893,-76.00464265528542
-26598068.863031734,-75.98585669711596
-26591236.582306575,-75.89062455341224
-26584404.301581424,-76.1862610797581
-26577572.020856265,-76.07981200703955
-26570739.74013111,-76.06199476952993
-26563907.45940595,-76.04394173230916
-26557075.1786808,-76.05259527264334
-26550242.89795564,-76.04250280485476
-26543410.617230482,-76.03942222256495
-26536578.33650533,-76.04501178753901
-26529746.055780172,-76.02830819556408
-26522913.775055017,-76.02996591285364
-26516081.494329862,-76.02800131565351
-26509249.213604707,-76.02478053849198
-26502416.93287955,-76.01826355956072
-26495584.652154397,-76.01851215983423
-26488752.37142924,-76.03775429142773
-26481920.09070408,-76.04002797496668
-26475087.80997893,-76.0992794058565
-26468255.52925377,-75.9884376573152
-26461423.248528615,-76.00201447605521
-26454590.967803463,-76.00814987194182
-26447758.687078305,-76.01096532420767
-26440926.406353146,-76.01602209801001
-26434094.125627995,-76.01498000264041
-26427261.844902836,-76.0173627565827
-26420429.564177677,-76.03718314028107
-26413597.283452526,-75.93387609474918
-26406765.00272737,-75.97923226024712
-26399932.722002212,-75.98947753027339
-26393100.44127706,-75.99158989774094
