FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-115.68840058069253
-27322290.61989825,-107.04486298973049
-27315458.339173097,-100.87489285972224
-27308626.058447942,-104.50926014386255
-27301793.777722783,-100.76704491942392
-27294961.496997632,-105.9672916442233
-27288129.216272473,-111.49401674744783
-27281296.935547315,-111.56268228997922
-27274464.654822163,-113.1937376450229
-27267632.374097005,-108.59466432760757
-27260800.09337185,-108.87661402486947
-27253967.812646694,-114.17432935224313
-27247135.53192154,-110.34205590855196
-27240303.25119638,-109.81508849172033
-27233470.97047123,-99.49472222828861
-27226638.68974607,-110.85650107806597
-27219806.409020912,-111.84160024133199
-27212974.12829576,-103.49011332718655
-27206141.8475706,-110.04405754094589
-27199309.566845447,-109.7126507241012
-27192477.286120296,-106.46343094568195
-27185645.005395137,-99.63584687953926
-27178812.724669978,-112.60987513920728
-27171980.443944827,-118.86756628581512
-27165148.163219668,-101.9957810632553
-27158315.88249451,-108.05850858490096
-27151483.601769358,-106.9469653246123
-27144651.321044203,-107.92702410179322
-27137819.040319044,-110.13858626893374
-27130986.759593893,-108.73007110649452
-27124154.478868734,-107.36926850288876
-27117322.198143575,-110.22722019840253
-27110489.917418424,-109.37029654133077
-27103657.636693265,-106.7190599134596
-27096825.35596811,-111.92148866705386
-27089993.075242955,-112.57071864888178
-27083160.7945178,-108.27516553144585
-27076328.51379264,-111.174005788462
-27069496.233067483,-110.97367876172407
-27062663.95234233,-111.56503184954722
-27055831.671617173,-105.23575969580745
-27048999.390892018,-103.84162349588836
-27042167.110166863,-94.46443987869807
-27035334.829441708,-106.85529906231329
-27028502.54871655,-120.45891997747637
-27021670.267991398,-130.67009645331154
-27014837.98726624,-106.17004194149744
-27008005.70654108,-115.98923302076456
-27001173.42581593,-115.2489593814961
-26994341.14509077,-110.74901034196175
-26987508.864365615,-114.29421331860621
-26980676.583640464,-115.0572450561244
-26973844.302915305,-113.8823890043467
-26967012.022190146,-115.95608669280614
-26960179.741464995,-114.54934748247203
-26953347.460739836,-109.17793531432017
-26946515.18001468,-113.54260419079358
-26939682.899289526,-111.50470355960687
-26932850.61856437,-109.66814762263479
-26926018.337839212,-110.13705532507983
-26919186.05711406,-130.27764702301837
-26912353.776388902,-114.00901834599549
-26905521.495663743,-102.7910319998921
-26898689.214938592,-109.1202859830716
-26891856.934213433,-108.46519333965978
-26885024.65348828,-107.15872193812092
-26878192.372763123,-107.45652403668151
-26871360.09203797,-103.0952819193017
-26864527.81131281,-109.55163020987916
-26857695.53058766,-121.88425746601459
-26850863.2498625,-114.94287191487703
-26844030.96913734,-102.95658029998252
-26837198.68841219,-111.04965784733572
-26830366.40768703,-118.93001994648267
-26823534.126961876,-108.31307837060514
-26816701.846236717,-110.25038585185953
-26809869.565511566,-113.74790040828573
-26803037.284786407,-104.6117846550054
-26796205.00406125,-113.28138506372773
-26789372.723336097,-117.66543777873227
-26782540.44261094,-102.20194842761829
-26775708.161885783,-106.52943022490254
-26768875.88116063,-111.48087288223817
-26762043.600435473,-114.65600684187294
-26755211.319710314,-100.51077620906811
-26748379.038985163,-111.53092413121315
-26741546.758260004,-112.70342801771588
-26734714.47753485,-99.59935863097103
-26727882.196809694,-109.8864857231701
-26721049.91608454,-111.31936260931701
-26714217.63535938,-103.96006867116618
-26707385.35463423,-109.43078084977427
-26700553.07390907,-110.37258870716302
-26693720.79318391,-104.94550653237326
-26686888.51245876,-106.43490850390256
-26680056.2317336,-105.07064668776557
-26673223.951008447,-98.8061236705721
-26666391.67028329,-100.37771716416202
-26659559.389558136,-112.98225000244241
-26652727.108832978,-111.43695478581165
-26645894.828107826,-107.40225374505056
-26639062.547382668,-112.67335672938928
-26632230.26665751,-108.41243131700276
-26625397.985932358,-115.54430933354891
-26618565.705207203,-119.87860949156554
-26611733.424482044,-109.37285721789208
-26604901.143756893,-104.82512537290711
-26598068.863031734,-109.22676615225137
-26591236.582306575,-110.38337025144821
-26584404.301581424,-105.34772708169342
-26577572.020856265,-112.66038541005942
-26570739.74013111,-113.04672831687833
-26563907.45940595,-119.72605848831647
-26557075.1786808,-111.9424777140394
-26550242.89795564,-112.33348526335729
-26543410.617230482,-108.01907146518253
-26536578.33650533,-116.19328370585802
-26529746.055780172,-113.06904953265116
-26522913.775055017,-103.85398884161539
-26516081.494329862,-113.1017310604048
-26509249.213604707,-114.6481432846005
-26502416.93287955,-112.8990639779557
-26495584.652154397,-97.58397847154505
-26488752.37142924,-107.43279412466086
-26481920.09070408,-106.70090811241508
-26475087.80997893,-107.35788463314856
-26468255.52925377,-114.04273780503017
-26461423.248528615,-111.04525462667945
-26454590.967803463,-110.90795215551842
-26447758.687078305,-117.41250332349792
-26440926.406353146,-111.92998135578205
-26434094.125627995,-101.44561088737454
-26427261.844902836,-108.79854385366556
-26420429.564177677,-109.56732673472305
-26413597.283452526,-104.37669295467009
-26406765.00272737,-113.48445821133609
-26399932.722002212,-114.04828837064133
-26393100.44127706,-104.39641015270304
-26386268.160551902,-106.66844093446474
-26379435.879826743,-110.54842829212454
-26372603.59910159,-104.64102745280533
-26365771.318376433,-122.13983916749193
-26358939.037651278,-117.97276611117334
-26352106.756926123,-104.67237388549998
-26345274.476200968,-107.78661248406941
-26338442.19547581,-110.72529208875508
-26331609.914750654,-110.79586768399851
-26324777.6340255,-105.90010171994221
-26317945.35330034,-113.40887699054772
-26311113.072575185,-112.12963215289585
-26304280.79185003,-102.20537979610569
-26297448.511124875,-115.56602386260315
-26290616.23039972,-115.4667279257896
-26283783.949674565,-110.91216588921611
-26276951.668949407,-115.5217079154549
-26270119.38822425,-117.98002140975959
-26263287.107499097,-107.03564729239638
-26256454.826773938,-117.22743365552145
-26249622.546048786,-125.22836373599048
-26242790.265323628,-111.57102105058587
-26235957.984598473,-99.04479235298942
-26229125.703873318,-108.90637814635328
-26222293.42314816,-116.68210483346165
-26215461.142423004,-101.10475483041552
-26208628.86169785,-106.36990147106103
-26201796.580972694,-106.63781512912303
-26194964.30024754,-108.91677712673676
-26188132.019522384,-109.84390698421319
-26181299.738797225,-107.36662612094335
-26174467.45807207,-103.90299909418226
-26167635.177346915,-106.1871394921156
-26160802.896621756,-105.90261072985008
-26153970.6158966,-99.59576709025157
-26147138.335171446,-117.83642373472561
-26140306.05444629,-116.04940792051289
-26133473.773721136,-123.06958962105668
-26126641.49299598,-110.85959699348163
-26119809.212270822,-112.55029201210766
-26112976.931545667,-114.04787880777286
-26106144.65082051,-105.88308426172
-26099312.370095354,-109.648307971065
-26092480.0893702,-100.9616215455415
-26085647.808645044,-109.44212605227044
-26078815.52791989,-111.42581780394791
-26071983.247194733,-110.64272772424461
-26065150.966469575,-101.18933706452638
-26058318.68574442,-110.75316602254892
-26051486.405019265,-109.51397333766026
-26044654.124294106,-106.385243762539
-26037821.843568955,-112.33208949300777
-26030989.5628438,-112.76266427378721
-26024157.28211864,-109.93050554910306
-26017325.001393486,-112.39228317912583
-26010492.72066833,-112.33681562996587
-26003660.439943172,-110.30552863819331
-25996828.159218017,-110.27006349536526
-25989995.878492862,-109.44259207708333
-25983163.597767707,-101.71148533071676
-25976331.317042552,-98.58699456921431
-25969499.036317393,-104.73926546879221
-25962666.75559224,-103.51767534525271
-25955834.474867083,-113.28782518699548
-25949002.194141924,-108.50672153461744
-25942169.91341677,-103.4191613547077
-25935337.632691614,-106.01701957498946
-25928505.35196646,-108.2724175210228
-25921673.071241304,-99.86559877049723
-25914840.79051615,-104.64396598999548
-25908008.50979099,-111.44015541955035
-25901176.229065835,-111.99439861671829
-25894343.94834068,-103.84473669796876
-25887511.66761552,-112.26769088616173
-25880679.386890367,-111.60018966719883
-25873847.106165215,-107.84479562641812
-25867014.825440057,-113.08422669173896
-25860182.5447149,-111.72648696699378
-25853350.263989743,-105.84438161933491
-25846517.983264588,-110.01225582372405
-25839685.702539433,-112.42204169757218
-25832853.421814278,-98.60537506160532
-25826021.141089123,-109.3574799370095
-25819188.860363968,-109.25903870548711
-25812356.57963881,-107.07048291339339
-25805524.298913654,-102.90561417932553
-25798692.0181885,-111.27618357786051
-25791859.73746334,-104.96966303770435
-25785027.456738185,-97.98890949990303
-25778195.17601303,-107.12030206846924
-25771362.895287875,-108.38643261452914
-25764530.61456272,-105.52503860175692
-25757698.333837565,-106.31128438484157
-25750866.053112406,-101.25008012006369
-25744033.77238725,-100.73128764940205
-25737201.491662093,-113.2724366012708
-25730369.210936937,-110.00187344230604
-25723536.930211782,-102.13206480936556
-25716704.649486627,-109.86064192224417
-25709872.368761472,-117.34138910661967
-25703040.088036317,-118.01597154190667
-25696207.80731116,-111.97450522251808
-25689375.526586004,-111.84358845173465
-25682543.24586085,-113.08344303260434
-25675710.96513569,-107.4067395149186
-25668878.68441054,-105.37459991426148
-25662046.403685383,-94.49083366139952
-25655214.122960225,-106.32974995606118
-25648381.84223507,-115.30167737242193
-25641549.561509915,-121.21416079766767
-25634717.280784756,-96.46231068409844
-25627885.0000596,-117.50327725135338
-25621052.719334446,-116.01180404724794
-25614220.43860929,-106.0999102906812
-25607388.157884136,-114.93026669326133
-25600555.877158977,-115.11657086327182
-25593723.596433822,-113.79822866885048
-25586891.315708667,-113.53708453231962
-25580059.03498351,-111.9543810604342
-25573226.754258353,-104.29458384450714
-25566394.4735332,-118.8118435909203
-25559562.192808043,-116.48387360553222
-25552729.91208289,-114.31874500169766
-25545897.631357733,-102.92689218819456
-25539065.350632574,-109.88862570569384
-25532233.06990742,-108.60348297345261
-25525400.789182264,-107.62731201539904
-25518568.508457106,-109.04262168933704
-25511736.22773195,-107.78325917951263
-25504903.9470068,-109.21967689919141
-25498071.66628164,-110.09716114174387
-25491239.385556486,-101.96544074512818
-25484407.10483133,-103.47657201239554
-25477574.82410617,-113.06446571678974
-25470742.543381017,-114.39966158452125
-25463910.26265586,-106.6166940496206
-25457077.981930707,-120.72771175823223
-25450245.70120555,-115.92894701631235
-25443413.420480393,-111.70926418755522
-25436581.139755238,-116.87020270990791
-25429748.859030083,-115.62876472344159
-25422916.578304924,-108.971461989218
-25416084.29757977,-111.0746448970134
-25409252.016854614,-110.89280831350997
-25402419.73612946,-97.4930746121752
-25395587.455404304,-113.21443374183877
-25388755.17467915,-113.88338503622784
-25381922.89395399,-113.04669779463995
-25375090.613228835,-108.72726766317234
-25368258.33250368,-116.724087242955
