FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-75.64087453582955
-27322290.61989825,-75.63463092795374
-27315458.339173097,-75.63262043434901
-27308626.058447942,-75.61727516827692
-27301793.777722783,-75.67395311407157
-27294961.496997632,-75.6551657583453
-27288129.216272473,-75.6527248876966
-27281296.935547315,-75.65362740074336
-27274464.654822163,-75.65232639846124
-27267632.374097005,-75.65313333763393
-27260800.09337185,-75.65419299337002
-27253967.812646694,-75.65413789739782
-27247135.53192154,-75.65569320673501
-27240303.25119638,-75.65738498680007
-27233470.97047123,-75.6696688559787
-27226638.68974607,-75.65436094451952
-27219806.409020912,-75.6562722252869
-27212974.12829576,-75.6569262676369
-27206141.8475706,-75.65699017264402
-27199309.566845447,-75.65702471574815
-27192477.286120296,-75.65568506277205
-27185645.005395137,-75.64794739667084
-27178812.724669978,-75.65415101203199
-27171980.443944827,-75.64274402490953
-27165148.163219668,-75.60443047454994
-27158315.88249451,-75.97124740079335
-27151483.601769358,-75.72584437741796
-27144651.321044203,-75.70519940849726
-27137819.040319044,-75.69586452498284
-27130986.759593893,-75.69865722131634
-27124154.478868734,-75.69741503998716
-27117322.198143575,-75.69873370044313
-27110489.917418424,-75.68345437973927
-27103657.636693265,-75.69921297397156
-27096825.35596811,-75.70665212357805
-27089993.075242955,-75.74190877678527
-27083160.7945178,-75.65596166850409
-27076328.51379264,-75.68124872551118
-27069496.233067483,-75.68755470969893
-27062663.95234233,-75.70041809420287
-27055831.671617173,-75.69634503547333
-27048999.390892018,-75.70026838526626
-27042167.110166863,-75.71227639237514
-27035334.829441708,-75.67829848406757
-27028502.54871655,-75.693334330345
-27021670.267991398,-75.69749828296628
-27014837.98726624,-75.70834510154066
-27008005.70654108,-75.70183098157885
-27001173.42581593,-75.70394432019847
-26994341.14509077,-75.70586573225344
-26987508.864365615,-75.70896574019466
-26980676.583640464,-75.711029675072
-26973844.302915305,-75.71500480344864
-26967012.022190146,-75.7515699443846
-26960179.741464995,-75.70673524381957
-26953347.460739836,-75.71172756210491
-26946515.18001468,-75.71205570288002
-26939682.899289526,-75.73514745656523
-26932850.61856437,-75.72978250115894
-26926018.337839212,-75.7380104747293
-26919186.05711406,-75.81316171411521
-26912353.776388902,-75.70491919516327
-26905521.495663743,-75.72501714023876
-26898689.214938592,-75.74955432829206
-26891856.934213433,-75.60074975688872
-26885024.65348828,-75.69902465791131
-26878192.372763123,-75.71080404087213
-26871360.09203797,-75.71620761550147
-26864527.81131281,-75.71970384120566
-26857695.53058766,-75.72248222205593
-26850863.2498625,-75.7254013935357
-26844030.96913734,-75.70468525662285
-26837198.68841219,-75.71724086365998
-26830366.40768703,-75.70700882716275
-26823534.126961876,-75.61717420468281
-26816701.846236717,-75.81932454803615
-26809869.565511566,-75.78087362485829
-26803037.284786407,-75.77634544611539
-26796205.00406125,-75.7278157964536
-26789372.723336097,-75.7721154596945
-26782540.44261094,-75.78070752845802
-26775708.161885783,-75.80805552493278
-26768875.88116063,-75.7461879180494
-26762043.600435473,-75.77301067739417
-26755211.319710314,-75.78428262614396
-26748379.038985163,-75.79600348107299
-26741546.758260004,-75.80671849193881
-26734714.47753485,-75.82194984746057
-26727882.196809694,-75.84311047450564
-26721049.91608454,-75.87171240822192
-26714217.63535938,-75.9217952342728
-26707385.35463423,-75.99469667938214
-26700553.07390907,-69.3079851979399
-26693720.79318391,-74.92744622216192
-26686888.51245876,-75.41284327981998
-26680056.2317336,-75.53620521052405
-26673223.951008447,-75.61232249390345
-26666391.67028329,-75.63670878146819
-26659559.389558136,-75.65781399691532
-26652727.108832978,-75.67722090358095
-26645894.828107826,-75.68453384472872
-26639062.547382668,-75.69707285259216
-26632230.26665751,-75.7156584662124
-26625397.985932358,-75.64453945062935
-26618565.705207203,-75.69633494369525
-26611733.424482044,-75.70594570568572
-26604901.143756893,-75.70907702496018
-26598068.863031734,-75.71980595047302
-26591236.582306575,-75.72263601115064
-26584404.301581424,-75.72326726309234
-26577572.020856265,-75.76897914053059
-26570739.74013111,-75.74790261300367
-26563907.45940595,-75.75772014434322
-26557075.1786808,-75.81743541584949
-26550242.89795564,-75.69166505801294
-26543410.617230482,-75.72433445526245
-26536578.33650533,-75.73433243415602
-26529746.055780172,-75.74535720820985
-26522913.775055017,-75.74850723998753
