FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-78.53180801956967
-27322290.61989825,-78.72214309186894
-27315458.339173097,-78.93997628822073
-27308626.058447942,-79.24293536102117
-27301793.777722783,-78.49175704390571
-27294961.496997632,-78.89591964880994
-27288129.216272473,-78.95311436587762
-27281296.935547315,-78.79232754166931
-27274464.654822163,-79.4935600591566
-27267632.374097005,-78.70707542873065
-27260800.09337185,-79.04245680584401
-27253967.812646694,-79.0284853603299
-27247135.53192154,-78.89521262369071
-27240303.25119638,-78.94140107020978
-27233470.97047123,-79.01610750960411
-27226638.68974607,-78.748000954528
-27219806.409020912,-78.8155831037528
-27212974.12829576,-79.10458587556161
-27206141.8475706,-79.05553923389375
-27199309.566845447,-78.88828928129374
-27192477.286120296,-78.30274781300075
-27185645.005395137,-78.79439498611971
-27178812.724669978,-79.03330454399148
-27171980.443944827,-79.60676359889938
-27165148.163219668,-78.51570772737762
-27158315.88249451,-78.84739717912007
-27151483.601769358,-78.74518549671907
-27144651.321044203,-78.55938070405031
-27137819.040319044,-79.17654237943536
-27130986.759593893,-79.05948250134405
-27124154.478868734,-79.13983790244554
-27117322.198143575,-79.35421110257147
-27110489.917418424,-79.06510313965099
-27103657.636693265,-79.37789991562192
-27096825.35596811,-79.06980861145195
-27089993.075242955,-78.98255121278477
-27083160.7945178,-78.78077860514767
-27076328.51379264,-78.87372168690067
-27069496.233067483,-78.82024368109438
-27062663.95234233,-78.71709588443451
-27055831.671617173,-79.31179770110936
-27048999.390892018,-78.75935219014546
-27042167.110166863,-79.12073769411765
-27035334.829441708,-79.1236428411648
-27028502.54871655,-78.85372232957879
-27021670.267991398,-78.38377253556702
-27014837.98726624,-79.19489265851513
-27008005.70654108,-78.92832344013244
-27001173.42581593,-78.86942720886846
-26994341.14509077,-78.87652578478273
-26987508.864365615,-79.13027534528968
-26980676.583640464,-78.86267056581086
-26973844.302915305,-79.46154604415162
-26967012.022190146,-78.8094477361509
-26960179.741464995,-79.02663439050262
-26953347.460739836,-78.9441353197656
-26946515.18001468,-79.13241491218702
-26939682.899289526,-78.91440744349306
-26932850.61856437,-78.76992624734302
-26926018.337839212,-79.18644833769095
-26919186.05711406,-78.90295925369219
-26912353.776388902,-79.1765913900525
-26905521.495663743,-79.24192803063679
-26898689.214938592,-78.73455338047063
-26891856.934213433,-79.05700279989274
-26885024.65348828,-78.79778412453449
-26878192.372763123,-79.15534303713937
-26871360.09203797,-79.0987792994183
-26864527.81131281,-79.11110874788254
-26857695.53058766,-78.87362419569365
-26850863.2498625,-78.90744104864638
-26844030.96913734,-79.0716857606074
-26837198.68841219,-78.58056169206981
-26830366.40768703,-78.58997637245277
-26823534.126961876,-78.41692587256061
-26816701.846236717,-78.71656353178514
-26809869.565511566,-79.09681437854977
-26803037.284786407,-78.95260111596494
-26796205.00406125,-79.02286534128069
-26789372.723336097,-78.66705668502432
-26782540.44261094,-79.29646772988363
-26775708.161885783,-78.95491105028648
-26768875.88116063,-78.68407105075897
-26762043.600435473,-79.07346302393627
-26755211.319710314,-78.9014925566657
-26748379.038985163,-78.93804886622151
-26741546.758260004,-78.94298921118215
-26734714.47753485,-78.92571176192124
-26727882.196809694,-78.55166517454448
-26721049.91608454,-79.0805018375468
-26714217.63535938,-79.0843117185831
-26707385.35463423,-78.89243570742114
-26700553.07390907,-79.3820662286326
-26693720.79318391,-79.12074522570907
-26686888.51245876,-79.02139660391119
-26680056.2317336,-78.929126910186
-26673223.951008447,-78.9051181233682
-26666391.67028329,-78.49564964529614
-26659559.389558136,-78.78504373531652
-26652727.108832978,-79.16053341589871
-26645894.828107826,-78.75167469688313
-26639062.547382668,-79.14721776576782
-26632230.26665751,-79.10217999552475
-26625397.985932358,-79.13127136873331
-26618565.705207203,-78.77718012429861
-26611733.424482044,-79.18844094069098
-26604901.143756893,-78.92761200034064
-26598068.863031734,-78.58651228450293
-26591236.582306575,-78.64086497523589
-26584404.301581424,-78.96705165820345
-26577572.020856265,-78.94464267058675
-26570739.74013111,-79.10199463801413
-26563907.45940595,-79.31538242535862
-26557075.1786808,-78.74368243352947
-26550242.89795564,-78.75779158931246
-26543410.617230482,-79.06588442743555
-26536578.33650533,-78.67738119543412
-26529746.055780172,-78.71571054523314
-26522913.775055017,-79.0337989596104
-26516081.494329862,-78.67096444873562
-26509249.213604707,-79.17966375150357
-26502416.93287955,-78.80185589770149
-26495584.652154397,-79.35649195994385
-26488752.37142924,-79.29741325593223
-26481920.09070408,-78.89665554611034
-26475087.80997893,-78.88522296525777
-26468255.52925377,-79.58564408634308
-26461423.248528615,-78.69537729164588
-26454590.967803463,-78.49460514813656
-26447758.687078305,-78.98579692860162
-26440926.406353146,-78.77921462769473
-26434094.125627995,-78.94812504993925
-26427261.844902836,-78.96256398575558
-26420429.564177677,-78.78427181615491
-26413597.283452526,-79.00181075224876
-26406765.00272737,-79.08046974375299
-26399932.722002212,-78.85889390093878
-26393100.44127706,-78.97130049070925
-26386268.160551902,-79.1290539421455
-26379435.879826743,-78.76145059636056
-26372603.59910159,-78.7452426829744
-26365771.318376433,-78.84740347531344
-26358939.037651278,-79.06234537534223
-26352106.756926123,-78.75571835687369
-26345274.476200968,-78.8189983934602
-26338442.19547581,-78.63309801400254
-26331609.914750654,-78.86630862667067
-26324777.6340255,-78.91384957137114
-26317945.35330034,-78.99611386461329
-26311113.072575185,-78.73497238998061
-26304280.79185003,-78.82579519507587
-26297448.511124875,-78.83729966882125
-26290616.23039972,-78.82689111244068
-26283783.949674565,-78.26335313134099
-26276951.668949407,-79.03829354399151
-26270119.38822425,-78.99113060290149
-26263287.107499097,-78.91147539621075
-26256454.826773938,-78.97470515398203
-26249622.546048786,-78.91946199844327
-26242790.265323628,-78.89185616400849
-26235957.984598473,-79.08629499315762
-26229125.703873318,-78.67506753668385
-26222293.42314816,-78.91816335529798
-26215461.142423004,-78.94852082094249
-26208628.86169785,-78.84726304476418
-26201796.580972694,-78.82293333196068
-26194964.30024754,-78.96761194075694
-26188132.019522384,-78.87550584274153
-26181299.738797225,-78.90596463665246
-26174467.45807207,-79.20357918856115
-26167635.177346915,-78.63560795288653
-26160802.896621756,-79.2436197620649
-26153970.6158966,-79.15762819464221
-26147138.335171446,-78.92588727331493
-26140306.05444629,-78.83750750746401
-26133473.773721136,-78.7969832602871
-26126641.49299598,-78.81044961803597
-26119809.212270822,-78.79688597453664
-26112976.931545667,-78.86270851262165
-26106144.65082051,-78.64927353946848
-26099312.370095354,-78.95417214704717
-26092480.0893702,-78.89273935071756
-26085647.808645044,-79.00468122326089
-26078815.52791989,-78.81065195947969
-26071983.247194733,-78.90533632554008
-26065150.966469575,-78.68510535615786
-26058318.68574442,-78.95605347556386
-26051486.405019265,-79.11239574261751
-26044654.124294106,-79.31018102892716
-26037821.843568955,-79.00736400348006
-26030989.5628438,-78.82748802684284
-26024157.28211864,-79.0823539913926
-26017325.001393486,-78.78163865215463
-26010492.72066833,-78.91508837774681
-26003660.439943172,-79.20182462245987
-25996828.159218017,-78.8141561309911
-25989995.878492862,-78.81364570424593
-25983163.597767707,-79.48808804796376
-25976331.317042552,-78.91330626581242
-25969499.036317393,-79.05795375198227
-25962666.75559224,-78.9051555892626
-25955834.474867083,-78.97040517521195
-25949002.194141924,-78.5647654928336
-25942169.91341677,-78.83848453437155
-25935337.632691614,-79.33269066274399
-25928505.35196646,-78.69749532018933
-25921673.071241304,-79.09416833509871
-25914840.79051615,-78.72827110827629
-25908008.50979099,-78.84876566666267
-25901176.229065835,-79.06862049848786
-25894343.94834068,-79.07273579922301
-25887511.66761552,-78.74479571475094
-25880679.386890367,-78.48702869126458
-25873847.106165215,-78.95921140358499
-25867014.825440057,-78.71737589376107
-25860182.5447149,-78.58558336018828
-25853350.263989743,-79.055840186222
-25846517.983264588,-78.7512439225663
-25839685.702539433,-79.17351176708064
-25832853.421814278,-78.65630497203935
-25826021.141089123,-78.64493865186117
-25819188.860363968,-78.85288042463773
-25812356.57963881,-79.10562553734192
-25805524.298913654,-78.77123626005532
-25798692.0181885,-79.00994320273601
-25791859.73746334,-78.90665083518896
-25785027.456738185,-78.56088963567763
-25778195.17601303,-78.9420503373789
-25771362.895287875,-78.81721651484945
-25764530.61456272,-78.80561484860029
-25757698.333837565,-78.8100705174696
-25750866.053112406,-78.9564450621003
-25744033.77238725,-78.64219128689756
-25737201.491662093,-78.88690941705076
-25730369.210936937,-78.97253039383844
-25723536.930211782,-78.73085804063565
-25716704.649486627,-78.86374944618242
-25709872.368761472,-78.92692364618048
-25703040.088036317,-78.89864003976302
-25696207.80731116,-78.93449085711286
-25689375.526586004,-79.08021096434219
-25682543.24586085,-78.77710291079583
-25675710.96513569,-78.54192643410953
-25668878.68441054,-78.91764230987111
-25662046.403685383,-78.97308744300459
-25655214.122960225,-78.84849890184915
-25648381.84223507,-79.44748109628576
-25641549.561509915,-78.75557523035981
-25634717.280784756,-78.7193735757991
-25627885.0000596,-78.79786838802212
-25621052.719334446,-78.93067717130367
-25614220.43860929,-78.54527088859173
-25607388.157884136,-79.0195412888107
-25600555.877158977,-79.23972320054563
-25593723.596433822,-79.07448078548319
-25586891.315708667,-78.59575062833687
-25580059.03498351,-78.99308867311241
-25573226.754258353,-78.54809204795099
-25566394.4735332,-78.50133144861074
-25559562.192808043,-78.68112716786715
-25552729.91208289,-79.21805955876312
-25545897.631357733,-78.44860854435561
-25539065.350632574,-78.73524209685704
-25532233.06990742,-78.74441718087462
-25525400.789182264,-79.01195681390354
-25518568.508457106,-78.72603563368017
-25511736.22773195,-79.1590103355778
-25504903.9470068,-79.16007248841686
-25498071.66628164,-78.31554134876978
-25491239.385556486,-78.9517598499182
-25484407.10483133,-78.78780041618077
-25477574.82410617,-78.79283743034365
-25470742.543381017,-78.65928779719547
-25463910.26265586,-78.36107611706397
-25457077.981930707,-78.5978310952488
-25450245.70120555,-78.81647225234272
-25443413.420480393,-78.60317409712346
-25436581.139755238,-78.94504977772822
-25429748.859030083,-79.13528937783504
-25422916.578304924,-79.00328580831338
-25416084.29757977,-78.42054453669084
-25409252.016854614,-79.12304729529473
-25402419.73612946,-78.59305740649754
-25395587.455404304,-78.636194129269
-25388755.17467915,-78.72641389529362
-25381922.89395399,-78.63804165861838
-25375090.613228835,-78.59805495557846
-25368258.33250368,-78.71100706899969
-25361426.05177852,-78.83624398035445
-25354593.771053366,-78.2808373653779
-25347761.49032821,-78.73632534920755
-25340929.209603056,-78.80271670532353
-25334096.9288779,-78.71847458250834
-25327264.648152743,-78.8717645489037
-25320432.367427588,-78.81312964228219
-25313600.086702432,-79.26216219612947
-25306767.805977274,-78.78711274398279
-25299935.525252122,-78.67533748580692
-25293103.244526967,-78.7853087774094
-25286270.96380181,-78.83725782976646
-25279438.683076654,-78.90181639044377
-25272606.4023515,-78.79034957838495
-25265774.12162634,-78.95200906465442
-25258941.840901185,-78.48250723284141
-25252109.56017603,-78.71373088514476
-25245277.279450875,-79.06066229524549
-25238444.99872572,-78.93375088671453
-25231612.718000565,-78.80779744278178
-25224780.437275406,-78.89130506664621
-25217948.15655025,-78.87916619940684
-25211115.875825092,-78.90379884567336
-25204283.595099937,-79.0595610086258
-25197451.314374782,-79.0272952331229
-25190619.033649627,-78.86141296817037
-25183786.752924472,-78.53323276298264
-25176954.472199317,-78.37248102952853
-25170122.19147416,-79.18834500844281
-25163289.910749003,-78.54177158246382
-25156457.63002385,-79.34748091535027
-25149625.34929869,-78.57579495514751
-25142793.068573534,-78.95939166157517
-25135960.787848383,-78.46610419679727
-25129128.507123224,-78.51956307613455
-25122296.22639807,-78.96604544444617
-25115463.945672914,-78.6528452964781
-25108631.664947756,-79.0833535664542
-25101799.3842226,-78.48120387639118
-25094967.10349744,-78.80091829549195
-25088134.82277229,-78.79215002943434
-25081302.542047136,-79.48053652878068
-25074470.261321977,-79.21467725232841
-25067637.98059682,-78.31187286170739
-25060805.699871667,-78.56523787401683
-25053973.419146508,-78.82275688682964
-25047141.138421353,-77.10163418558355
-25040308.857696198,-78.68002355804224
-25033476.576971043,-78.50294438224914
-25026644.296245888,-78.89946300081918
-25019812.015520733,-78.77456956478468
-25012979.734795574,-79.15166004823034
-25006147.45407042,-78.49454665087444
-24999315.173345264,-78.93531009258781
-24992482.892620105,-78.76257910633194
-24985650.61189495,-78.90033476030118
-24978818.331169795,-78.87201237836572
-24971986.05044464,-78.69106236161589
-24965153.769719485,-78.35024032195321
-24958321.488994326,-79.00065050281712
-24951489.20826917,-78.36818366031575
-24944656.927544016,-78.91563735061466
-24937824.646818858,-79.16771560462668
-24930992.366093703,-78.66283684551541
-24924160.08536855,-78.62775904649158
-24917327.804643393,-78.31934618503026
-24910495.523918238,-78.83571296080062
-24903663.243193083,-78.36953570800449
-24896830.962467924,-78.48544609396042
-24889998.68174277,-78.1566727177657
-24883166.401017614,-79.15767354180537
-24876334.12029246,-78.51309780084607
-24869501.839567304,-79.16621897965385
-24862669.55884215,-78.62207293269762
-24855837.27811699,-78.75157253461484
-24849004.997391835,-78.30815622572827
-24842172.71666668,-78.69602280026675
-24835340.43594152,-78.56787866536928
-24828508.155216366,-78.49949328357954
-24821675.87449121,-78.59417984124052
-24814843.593766056,-78.55733279940026
-24808011.3130409,-78.24814409495457
-24801179.032315742,-79.16971922796422
-24794346.751590587,-79.02476251312882
-24787514.470865432,-78.57427886567942
-24780682.190140273,-78.57554701678276
-24773849.90941512,-78.95769299880435
-24767017.628689967,-78.62621194187528
-24760185.34796481,-78.63296968830556
-24753353.067239653,-79.08777038802364
-24746520.7865145,-79.10252417229262
-24739688.50578934,-78.55369025862214
-24732856.225064185,-78.74728383934243
-24726023.94433903,-78.33703623717513
-24719191.663613874,-78.70042241538557
-24712359.38288872,-78.936960867747
-24705527.10216356,-78.78706495686589
-24698694.821438406,-78.8382885002416
-24691862.54071325,-78.47055897982563
-24685030.259988092,-78.28661338507396
-24678197.979262937,-78.49644749619314
-24671365.69853778,-79.65537974109117
-24664533.417812627,-78.68940059517845
-24657701.13708747,-78.8942926819887
-24650868.856362317,-78.84846538335269
-24644036.575637158,-78.70700455663612
-24637204.294912003,-78.66511584500464
-24630372.014186848,-79.03389901929921
-24623539.73346169,-78.90838012425598
-24616707.452736534,-78.66580028488005
-24609875.17201138,-78.71684394053212
-24603042.891286224,-78.49926456021328
-24596210.61056107,-79.06605637582646
-24589378.329835914,-78.9939548720072
-24582546.049110755,-78.27273309668615
-24575713.7683856,-78.63223686579056
-24568881.48766044,-78.5037571585031
-24562049.206935287,-78.73467981640619
-24555216.926210135,-78.52043055065388
-24548384.645484976,-78.61208734511759
-24541552.36475982,-78.88974175745444
-24534720.084034666,-78.23773253082445
-24527887.803309508,-78.9147351922037
-24521055.522584353,-78.42820884431303
-24514223.241859198,-78.80017465876693
-24507390.961134043,-78.1460845716595
-24500558.680408888,-78.8341510936124
-24493726.399683733,-78.5228272721698
-24486894.118958574,-78.44923412402926
-24480061.83823342,-78.8423253603746
-24473229.557508264,-78.75914795980223
-24466397.276783105,-78.91730784668104
-24459564.99605795,-78.71270839874634
-24452732.715332795,-78.98806033500246
-24445900.43460764,-78.91188601426947
-24439068.153882485,-78.3344403759348
-24432235.873157326,-78.51804402432022
-24425403.59243217,-79.036567798434
-24418571.311707016,-78.93421775839164
-24411739.030981857,-78.64090566645788
-24404906.750256702,-78.54100195855192
-24398074.469531547,-78.57225688469318
-24391242.188806392,-79.04644936952992
-24384409.908081237,-78.58134021589005
-24377577.627356082,-78.3753599467712
-24370745.346630923,-78.19860730929383
