FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-76.39872889351523
-27322290.61989825,-76.39760675375406
-27315458.339173097,-76.39707336229603
-27308626.058447942,-76.39772558278813
-27301793.777722783,-76.39594383818013
-27294961.496997632,-76.39745794292962
-27288129.216272473,-76.40069393351347
-27281296.935547315,-76.40684474588295
-27274464.654822163,-76.42720387472127
-27267632.374097005,-76.60633776912104
-27260800.09337185,-76.28573255220063
-27253967.812646694,-76.33546466980025
-27247135.53192154,-76.34956133918367
-27240303.25119638,-76.35050976679078
-27233470.97047123,-76.35291015715934
-27226638.68974607,-76.35366079341364
-27219806.409020912,-76.35343010753347
-27212974.12829576,-76.35276801435813
-27206141.8475706,-76.35170128275587
-27199309.566845447,-76.35120146632268
-27192477.286120296,-76.34893041596635
-27185645.005395137,-76.34685006679743
-27178812.724669978,-76.34592494100649
-27171980.443944827,-76.34077650528074
-27165148.163219668,-76.33055451652542
-27158315.88249451,-76.44631961111664
-27151483.601769358,-76.35702614120194
-27144651.321044203,-76.35004221058188
-27137819.040319044,-76.34386412661149
-27130986.759593893,-76.34311572186812
-27124154.478868734,-76.34105318519508
-27117322.198143575,-76.3393281469154
-27110489.917418424,-76.33722873706915
-27103657.636693265,-76.33530973129997
-27096825.35596811,-76.33382038511313
-27089993.075242955,-76.33188283918918
-27083160.7945178,-76.33002958472996
-27076328.51379264,-76.32806674165666
-27069496.233067483,-76.32623862578984
-27062663.95234233,-76.32422344490045
-27055831.671617173,-76.32141516897767
-27048999.390892018,-76.3211497037959
-27042167.110166863,-76.31743853065636
-27035334.829441708,-76.30648852011882
-27028502.54871655,-76.32744772027127
-27021670.267991398,-76.32108555520026
-27014837.98726624,-76.32567182522939
-27008005.70654108,-76.30600590897537
-27001173.42581593,-76.30777399224222
-26994341.14509077,-76.30581297596942
-26987508.864365615,-76.30613714354665
-26980676.583640464,-76.3040957975046
-26973844.302915305,-76.30217019065446
-26967012.022190146,-76.30045674502254
-26960179.741464995,-76.29854013621625
-26953347.460739836,-76.29665706428489
-26946515.18001468,-76.29400185244279
-26939682.899289526,-76.29218385570795
-26932850.61856437,-76.28952012792992
-26926018.337839212,-76.28002710150963
-26919186.05711406,-76.28046276965989
-26912353.776388902,-76.26840238762762
-26905521.495663743,-76.72571919729245
-26898689.214938592,-76.300287097478
-26891856.934213433,-76.2894768184726
-26885024.65348828,-76.28490863922633
-26878192.372763123,-76.28126194020479
-26871360.09203797,-76.27859154844329
-26864527.81131281,-76.27678640148484
-26857695.53058766,-76.27414394577528
-26850863.2498625,-76.27203172103191
-26844030.96913734,-76.27007127061339
-26837198.68841219,-76.2671406671664
-26830366.40768703,-76.26526281291666
-26823534.126961876,-76.26353401715969
-26816701.846236717,-76.25916624915281
-26809869.565511566,-76.2570619099431
-26803037.284786407,-76.25394104553556
-26796205.00406125,-76.24851980194434
-26789372.723336097,-76.24008258029762
-26782540.44261094,-76.20474900404133
-26775708.161885783,-76.30682346554582
-26768875.88116063,-76.26887686901864
-26762043.600435473,-76.25958903760878
-26755211.319710314,-76.25533540303137
