FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-79.64785126356973
-27322290.61989825,-79.65783584837962
-27315458.339173097,-79.65474766318454
-27308626.058447942,-79.65908399472623
-27301793.777722783,-79.66167184779695
-27294961.496997632,-79.66569427139393
-27288129.216272473,-79.66915615180284
-27281296.935547315,-79.67396228159353
-27274464.654822163,-79.67890149772069
-27267632.374097005,-79.68944008536054
-27260800.09337185,-79.68681678550165
-27253967.812646694,-79.73218606810669
-27247135.53192154,-79.64993748129844
-27240303.25119638,-79.7158517581413
-27233470.97047123,-79.65152460852572
-27226638.68974607,-79.6703601229247
-27219806.409020912,-79.67927074933486
-27212974.12829576,-79.68432637829453
-27206141.8475706,-79.68944408647687
-27199309.566845447,-79.69386389869297
-27192477.286120296,-79.69815511084144
-27185645.005395137,-79.70273996859085
-27178812.724669978,-79.70744949847398
-27171980.443944827,-79.71608732187508
-27165148.163219668,-79.68467287018784
-27158315.88249451,-79.71173471783058
-27151483.601769358,-79.72210917163176
-27144651.321044203,-79.72677211655797
-27137819.040319044,-79.73425334663717
-27130986.759593893,-79.74182246749348
-27124154.478868734,-79.7519685204779
-27117322.198143575,-79.7646452662337
-27110489.917418424,-79.78335489698236
-27103657.636693265,-79.81010183448564
-27096825.35596811,-79.8576642082964
-27089993.075242955,-80.01291912226799
-27083160.7945178,-81.97507981943716
-27076328.51379264,-79.29201456977901
-27069496.233067483,-79.53404556381653
-27062663.95234233,-79.583575172111
-27055831.671617173,-79.61768236437727
-27048999.390892018,-79.63816460720287
-27042167.110166863,-79.65178078886622
-27035334.829441708,-79.66252063605943
-27028502.54871655,-79.67172497152998
-27021670.267991398,-79.68041283918926
-27014837.98726624,-79.69077231622379
-27008005.70654108,-79.70569509553398
-27001173.42581593,-79.7790939197862
-26994341.14509077,-79.55089383632968
-26987508.864365615,-79.63227344564258
-26980676.583640464,-79.64524446756236
-26973844.302915305,-79.64879631659733
-26967012.022190146,-79.64754945426057
-26960179.741464995,-79.64214611459684
-26953347.460739836,-79.63254212725944
-26946515.18001468,-79.61687582546757
-26939682.899289526,-79.58932077577248
-26932850.61856437,-79.54371926284857
-26926018.337839212,-79.45501366520641
-26919186.05711406,-79.12120332673464
-26912353.776388902,-86.20662667833437
-26905521.495663743,-80.28390395858369
-26898689.214938592,-80.03949718068377
-26891856.934213433,-79.9460433987711
-26885024.65348828,-79.90298499771117
-26878192.372763123,-79.8775611276672
-26871360.09203797,-79.86205165816588
-26864527.81131281,-79.8517560609506
-26857695.53058766,-79.84530127721756
-26850863.2498625,-79.84374560953218
-26844030.96913734,-79.84728774980019
-26837198.68841219,-79.85504636582122
-26830366.40768703,-79.98324905304247
-26823534.126961876,-79.75350858786297
-26816701.846236717,-79.78852619153132
-26809869.565511566,-79.79655415752302
-26803037.284786407,-79.80030956121024
-26796205.00406125,-79.80150583337702
-26789372.723336097,-79.80262617424289
-26782540.44261094,-79.80371772208434
-26775708.161885783,-79.8031303331657
-26768875.88116063,-79.80086901600365
-26762043.600435473,-79.79748347731092
-26755211.319710314,-79.80770397800966
-26748379.038985163,-79.77575973060101
-26741546.758260004,-79.88216830327544
-26734714.47753485,-79.83015864197745
-26727882.196809694,-79.83300875359113
-26721049.91608454,-79.8271878546208
-26714217.63535938,-79.82534988334032
-26707385.35463423,-79.82478466021794
-26700553.07390907,-79.82520317197321
-26693720.79318391,-79.82541135246552
-26686888.51245876,-79.82531047530075
-26680056.2317336,-79.82719783460811
-26673223.951008447,-79.82837406318716
-26666391.67028329,-79.82859736214924
-26659559.389558136,-79.84685312051958
-26652727.108832978,-79.83028785697017
-26645894.828107826,-79.83228959686808
-26639062.547382668,-79.83257818811252
-26632230.26665751,-79.83372343247511
-26625397.985932358,-79.83441874154495
-26618565.705207203,-79.8360471335469
-26611733.424482044,-79.83638705697264
-26604901.143756893,-79.84004137298095
-26598068.863031734,-79.83440381181671
-26591236.582306575,-79.84114908052308
-26584404.301581424,-79.82944207958161
-26577572.020856265,-79.81917851784144
-26570739.74013111,-79.85312831074825
-26563907.45940595,-79.84312312409227
-26557075.1786808,-79.8501814904681
-26550242.89795564,-79.84885400142419
-26543410.617230482,-79.85033873554804
-26536578.33650533,-79.8506061255352
-26529746.055780172,-79.85151374314965
-26522913.775055017,-79.85270098735134
-26516081.494329862,-79.85215128157802
-26509249.213604707,-79.85372037535677
-26502416.93287955,-79.86269127237598
-26495584.652154397,-79.85724682569419
-26488752.37142924,-79.86600903819566
-26481920.09070408,-79.86250014050647
-26475087.80997893,-79.86451739160563
-26468255.52925377,-79.86553554983723
-26461423.248528615,-79.86719053836943
-26454590.967803463,-79.86896595034523
-26447758.687078305,-79.87211600057186
-26440926.406353146,-79.87568094370538
-26434094.125627995,-79.88593272301154
-26427261.844902836,-79.89131998807488
-26420429.564177677,-80.02503267506233
-26413597.283452526,-79.82726905917627
-26406765.00272737,-79.84134829848908
-26399932.722002212,-79.86169783308887
-26393100.44127706,-79.86363780233245
-26386268.160551902,-79.86879858161733
-26379435.879826743,-79.87114208972577
-26372603.59910159,-79.87436882885787
