FFT Frequency [Hz],FFT Magnitude
-27329122.900623407,-125.86978965324711
-27322290.61989825,-125.84028321526733
-27315458.339173097,-125.73106460494286
-27308626.058447942,-125.44352140729731
-27301793.777722783,-124.35502544733885
-27294961.496997632,-133.47868776766293
-27288129.216272473,-127.91015063542514
-27281296.935547315,-127.32165587891457
-27274464.654822163,-127.15746344363006
-27267632.374097005,-127.14702605088624
-27260800.09337185,-127.24994926989356
-27253967.812646694,-127.5067994554073
-27247135.53192154,-128.07930226203217
-27240303.25119638,-129.64689434814136
-27233470.97047123,-133.64404081064657
-27226638.68974607,-118.01257813509577
-27219806.409020912,-122.50606112273586
-27212974.12829576,-123.54803420582832
-27206141.8475706,-123.96732286724615
-27199309.566845447,-124.16099106912117
-27192477.286120296,-124.24527645731499
-27185645.005395137,-124.26698118930439
-27178812.724669978,-124.25049322196172
-27171980.443944827,-124.21646850154832
-27165148.163219668,-124.39976165995971
-27158315.88249451,-123.84462856382822
-27151483.601769358,-123.79235265766384
-27144651.321044203,-123.66134289036441
-27137819.040319044,-123.49754187099849
-27130986.759593893,-123.30357296057431
-27124154.478868734,-123.07348738034797
-27117322.198143575,-122.78945841585555
-27110489.917418424,-122.39745150117676
-27103657.636693265,-121.61859702286597
-27096825.35596811,-126.67774019185649
-27089993.075242955,-123.01113238004702
-27083160.7945178,-122.26416548345958
-27076328.51379264,-121.76771171693046
-27069496.233067483,-121.31186417930353
-27062663.95234233,-120.8474138608868
-27055831.671617173,-120.35336831853454
-27048999.390892018,-119.81438891377954
-27042167.110166863,-119.20563686110383
-27035334.829441708,-118.28646447213254
-27028502.54871655,-117.84699469279188
-27021670.267991398,-117.06667322312208
-27014837.98726624,-116.10833652800339
-27008005.70654108,-114.98557398852648
-27001173.42581593,-113.63988515743847
-26994341.14509077,-111.97410697988687
-26987508.864365615,-109.81092229269083
-26980676.583640464,-106.76981382949407
-26973844.302915305,-101.75027404056024
-26967012.022190146,-86.78059525082112
-26960179.741464995,-98.50393350238258
-26953347.460739836,-105.87482426503297
-26946515.18001468,-110.021663092658
-26939682.899289526,-113.00963444435357
