Frequency,Transmission
5935000000.0,-50.085141938151665
5937020202.020202,-49.715043788725694
5939040404.040404,-49.336933949198645
5941060606.060606,-48.950467295873786
5943080808.080808,-48.55527676690758
5945101010.10101,-48.15097158634192
5947121212.121212,-47.73713532774914
5949141414.141414,-47.313323805316976
5951161616.161616,-46.87906278090988
5953181818.181818,-46.43384547638626
5955202020.202021,-45.97712988987009
5957222222.222222,-45.508335900415915
5959242424.242424,-45.026842186505306
5961262626.262627,-44.53198296329167
5963282828.282828,-44.02304458290021
5965303030.30303,-43.49926206412809
5967323232.323233,-42.95981566160938
5969343434.343434,-42.40382764759448
5971363636.363636,-41.83035957233331
5973383838.383839,-41.23841040547163
5975404040.40404,-40.626916161209806
5977424242.424242,-39.994751904253945
5979444444.444445,-39.34073746595716
5981464646.464646,-38.66364883513594
5983484848.484848,-37.962238119688095
5985505050.505051,-37.23526633710959
5987525252.525252,-36.48155526915848
5989545454.545455,-35.700067449429426
5991565656.565657,-34.890027321818266
5993585858.585858,-34.05110194683964
5995606060.606061,-33.18366628789698
5997626262.626263,-32.28918514572864
5999646464.646464,-31.37074812079433
6001666666.666667,-30.43378783747776
6003686868.686869,-29.48697891341572
6005707070.70707,-28.543228000631174
6007727272.727273,-27.620489808519167
6009747474.747475,-26.741875265101292
6011767676.767676,-25.9342670888645
6013787878.787879,-25.22475281282737
6015808080.808081,-24.635059354277878
6017828282.828283,-24.175762032671976
6019848484.848485,-23.843139770763983
6021868686.868687,-23.620621339037086
6023888888.888889,-23.484133998473936
6025909090.909091,-23.408693003161368
6027929292.929293,-23.373795395694252
6029949494.949495,-23.366717303475205
6031969696.969697,-23.38403436528221
6033989898.989899,-23.431960908584053
6036010101.010101,-23.525712371564715
6038030303.030303,-23.68753302054484
6040050505.050505,-23.942783622427775
6042070707.070707,-24.314031947761812
6044090909.090909,-24.81452300801658
6046111111.111111,-25.44374263187214
6048131313.131313,-26.18736705452835
6050151515.151515,-27.02146767771157
6052171717.171717,-27.918512286832957
6054191919.191919,-28.85245436209486
6056212121.212121,-29.801625917195267
6058232323.232324,-30.74959990583328
6060252525.252525,-31.684803047270655
6062272727.272727,-32.59960722204219
6064292929.29293,-33.48934837746843
6066313131.313131,-34.35147626107877
6068333333.333333,-35.18489156575115
6070353535.353536,-35.9894593020207
6072373737.373737,-36.76566453939004
6074393939.393939,-37.514374797274954
6076414141.414142,-38.23667896415429
6078434343.434343,-38.93377977658659
6080454545.454545,-39.60692317933788
6082474747.474748,-40.25735282038363
6084494949.494949,-40.88628154274291
6086515151.515152,-41.49487429102345
6088535353.535354,-42.084238625903055
6090555555.555555,-42.65542025966084
6092575757.575758,-43.20940185922233
6094595959.59596,-43.74710393097714
6096616161.616161,-44.26938698810773
6098636363.636364,-44.777054464228705
6100656565.656566,-45.27085601625135
6102676767.676767,-45.75149098133429
6104696969.69697,-46.219611835743436
6106717171.717172,-46.67582755979442
6108737373.737373,-47.120706851173196
6110757575.757576,-47.55478115456271
6112777777.777778,-47.978547492585065
6114797979.797979,-48.39247109430615
6116818181.818182,-48.79698782450489
6118838383.838384,-49.19250642204359
6120858585.858586,-49.579410557102086
6122878787.878788,-49.958060719530614
6124898989.89899,-50.32879595037191
6126919191.919192,-50.69193542878716
6128939393.939394,-51.04777992620362
6130959595.959596,-51.396613138907476
6132979797.979798,-51.73870290959396
6135000000.0,-52.07430234763328
