Frequency,Transmission
5935000000.0,-53.74482031013808
5937020202.020202,-53.38146008785431
5939040404.040404,-53.010515322622346
5941060606.060606,-52.63167685650885
5943080808.080808,-52.24461733210638
5945101010.10101,-51.84898986221128
5947121212.121212,-51.44442661729579
5949141414.141414,-51.03053729034987
5951161616.161616,-50.60690746230704
5953181818.181818,-50.17309686204814
5955202020.202021,-49.72863751626667
5957222222.222222,-49.2730318052577
5959242424.242424,-48.80575043572901
5961262626.262627,-48.32623035642549
5963282828.282828,-47.83387265605146
5965303030.30303,-47.32804050327825
5967323232.323233,-46.8080572171377
5969343434.343434,-46.27320459604018
5971363636.363636,-45.72272168956647
5973383838.383839,-45.15580427541735
5975404040.40404,-44.57160541334964
5977424242.424242,-43.96923760107376
5979444444.444445,-43.34777727135156
5981464646.464646,-42.70627266904761
5983484848.484848,-42.04375656482049
5985505050.505051,-41.3592658431527
5987525252.525252,-40.65187080483146
5989545454.545455,-39.92071812008288
5991565656.565657,-39.1650928389852
5993585858.585858,-38.38450678031311
5995606060.606061,-37.57882298852114
5997626262.626263,-36.74842861175864
5999646464.646464,-35.894470961858225
6001666666.666667,-35.0191723211323
6003686868.686869,-34.12623544459223
6005707070.70707,-33.221338515287506
6007727272.727273,-32.31268750480369
6009747474.747475,-31.411536041380934
6011767676.767676,-30.53249442347606
6013787878.787879,-29.693350215222225
6015808080.808081,-28.914081513949867
6017828282.828283,-28.21488226914569
6019848484.848485,-27.61343484073234
6021868686.868687,-27.1222534439215
6023888888.888889,-26.74726863952027
6025909090.909091,-26.488472993059638
6027929292.929293,-26.342453308713225
6029949494.949495,-26.305660158793465
6031969696.969697,-26.376950853430763
6033989898.989899,-26.558340007905542
6036010101.010101,-26.85365813682101
6038030303.030303,-27.265658685808447
6040050505.050505,-27.792810663370958
6042070707.070707,-28.427232252614665
6044090909.090909,-29.154679202270813
6046111111.111111,-29.95643807845947
6048131313.131313,-30.812119195181083
6050151515.151515,-31.702223390019533
6052171717.171717,-32.609829051461816
6054191919.191919,-33.521313849982434
6056212121.212121,-34.42635844569988
6058232323.232324,-35.31755148524609
6060252525.252525,-36.1898462940587
6062272727.272727,-37.04001913975108
6064292929.29293,-37.86619885072464
6066313131.313131,-38.66748846772188
6068333333.333333,-39.44367491634057
6070353535.353536,-40.19501299138658
6072373737.373737,-40.922068027807114
6074393939.393939,-41.6256031145775
6076414141.414142,-42.306499283893295
6078434343.434343,-42.965699718943085
6080454545.454545,-43.60417126567546
6082474747.474748,-44.222878314833466
6084494949.494949,-44.8227654675791
6086515151.515152,-45.40474641910939
6088535353.535354,-45.969697186894564
6090555555.555555,-46.518452398527224
6092575757.575758,-47.05180366193426
6094595959.59596,-47.570499373434174
6096616161.616161,-48.07524547920731
6098636363.636364,-48.5667068557084
6100656565.656566,-49.04550907222269
6102676767.676767,-49.51224036969808
6104696969.69697,-49.96745374067238
6106717171.717172,-50.41166903132953
6108737373.737373,-50.8453750125455
6110757575.757576,-51.26903138515989
6112777777.777778,-51.68307069774424
6114797979.797979,-52.08790016432131
6116818181.818182,-52.483903375901846
6118838383.838384,-52.871441904139175
6120858585.858586,-53.25085679840384
6122878787.878788,-53.62246997955318
6124898989.89899,-53.98658553493101
6126919191.919192,-54.3434909198555
6128939393.939394,-54.693458071229614
6130959595.959596,-55.036744439025554
6132979797.979798,-55.37359394134958
6135000000.0,-55.704237848524485
