Frequency,Transmission
5935000000.0,-54.775717601406456
5937020202.020202,-54.41364280097213
5939040404.040404,-54.04406339411102
5941060606.060606,-53.666676789401755
5943080808.080808,-53.28116285576214
5945101010.10101,-52.88718267765728
5947121212.121212,-52.48437721012432
5949141414.141414,-52.07236587055605
5951161616.161616,-51.65074498113576
5953181818.181818,-51.21908617807219
5955202020.202021,-50.77693468838006
5957222222.222222,-50.323807542424355
5959242424.242424,-49.859191718541524
5961262626.262627,-49.38254224829805
5963282828.282828,-48.893280321698256
5965303030.30303,-48.390791450647974
5967323232.323233,-47.874423775390554
5969343434.343434,-47.34348663526623
5971363636.363636,-46.79724957595151
5973383838.383839,-46.234942035771766
5975404040.40404,-45.65575405130852
5977424242.424242,-45.05883845788116
5979444444.444445,-44.44331524811021
5981464646.464646,-43.80827901161464
5983484848.484848,-43.152810738102396
5985505050.505051,-42.475995760874525
5987525252.525252,-41.776950294900644
5989545454.545455,-41.0548599407592
5991565656.565657,-40.309034747047264
5993585858.585858,-39.53898700591751
5995606060.606061,-38.74453991289903
5997626262.626263,-37.92597744617743
5999646464.646464,-37.08424792966475
6001666666.666667,-36.22123479610211
6003686868.686869,-35.3401060923984
6005707070.70707,-34.445745643598926
6007727272.727273,-33.54524772829259
6009747474.747475,-32.64841629949402
6011767676.767676,-31.76814441668023
6013787878.787879,-30.920468186606314
6015808080.808081,-30.124032070367655
6017828282.828283,-29.398751966627252
6019848484.848485,-28.76371275450701
6021868686.868687,-28.234780318562656
6023888888.888889,-27.822808705322323
6025909090.909091,-27.53328914992069
6027929292.929293,-27.367644805826934
6029949494.949495,-27.325471941631506
6031969696.969697,-27.406492626006113
6033989898.989899,-27.611157773423727
6036010101.010101,-27.93957747885547
6038030303.030303,-28.38935331694978
6040050505.050505,-28.95349679913828
6042070707.070707,-29.61958072636812
6044090909.090909,-30.370570255450964
6046111111.111111,-31.186890093827998
6048131313.131313,-32.04880717638156
6050151515.151515,-32.93833751850842
6052171717.171717,-33.840337448540254
6054191919.191919,-34.742839307103004
6056212121.212121,-35.63687684132886
6058232323.232324,-36.51605328062821
6060252525.252525,-37.37603397071968
6062272727.272727,-38.214066389781756
6064292929.29293,-39.02857216395401
6066313131.313131,-39.81882138096317
6068333333.333333,-40.58468278581306
6070353535.353536,-41.32643725340978
6072373737.373737,-42.04464112916338
6074393939.393939,-42.74002753550781
6076414141.414142,-43.413435950235886
6078434343.434343,-44.065762531782234
6080454545.454545,-44.697925517491264
6082474747.474748,-45.31084149347095
6084494949.494949,-45.9054094618508
6086515151.515152,-46.48250046386393
6088535353.535354,-47.04295115898315
6090555555.555555,-47.5875601737721
6092575757.575758,-48.11708639889291
6094595959.59596,-48.632248615889225
6096616161.616161,-49.133726049577334
6098636363.636364,-49.62215950254002
6100656565.656566,-50.09815287837589
6102676767.676767,-50.56227492762223
6104696969.69697,-51.01506110868304
6106717171.717172,-51.457015487663654
6108737373.737373,-51.888612625004285
6110757575.757576,-52.31029941404843
6112777777.777778,-52.72249684905002
6114797979.797979,-53.12560170894184
6116818181.818182,-53.51998814942938
6118838383.838384,-53.90600920035971
6120858585.858586,-54.2839981683437
6122878787.878788,-54.654269946651596
6124898989.89899,-55.01712223575473
6126919191.919192,-55.37283667871159
6128939393.939394,-55.721679916075885
6130959595.959596,-56.063904565221705
6132979797.979798,-56.39975012901556
6135000000.0,-56.72944383868766
