Frequency,Transmission
5935000000.0,-55.80206744071974
5937020202.020202,-55.44108503227926
5939040404.040404,-55.07266563534307
5941060606.060606,-54.696512181285414
5943080808.080808,-54.31231061444254
5945101010.10101,-53.91972870983441
5947121212.121212,-53.51841480443147
5949141414.141414,-53.10799646499689
5951161616.161616,-52.688079029167426
5953181818.181818,-52.258244097127324
5955202020.202021,-51.818047948311786
5957222222.222222,-51.36701986646068
5959242424.242424,-50.90466042932297
5961262626.262627,-50.43043977042893
5963282828.282828,-49.943795855527966
5965303030.30303,-49.44413283098812
5967323232.323233,-48.93081952628193
5969343434.343434,-48.40318822684186
5971363636.363636,-47.86053388056367
5973383838.383839,-47.30211396587735
5975404040.40404,-46.72714933820093
5977424242.424242,-46.13482649387955
5979444444.444445,-45.5243018588964
5981464646.464646,-44.89470894072808
5983484848.484848,-44.24516949866823
5985505050.505051,-43.57481032112277
5987525252.525252,-42.88278778679562
5989545454.545455,-42.168323178101936
5991565656.565657,-41.43075276279361
5993585858.585858,-40.66959801153506
5995606060.606061,-39.88466299108239
5997626262.626263,-39.076167891205245
5999646464.646464,-38.24492953149453
6001666666.666667,-37.392600863125125
6003686868.686869,-36.52198048844635
6005707070.70707,-35.63739739792972
6007727272.727273,-34.74516113537845
6009747474.747475,-33.854037675716484
6011767676.767676,-32.975661599037224
6013787878.787879,-32.12472869498538
6015808080.808081,-31.318753608718247
6017828282.828283,-30.57718110861004
6019848484.848485,-29.919784816143
6021868686.868687,-29.364605158013276
6023888888.888889,-28.926046218565645
6025909090.909091,-28.61387610614934
6027929292.929293,-28.433514818267348
6029949494.949495,-28.387274796616396
6031969696.969697,-28.47564128058265
6033989898.989899,-28.697690430637827
6036010101.010101,-29.050354265121257
6038030303.030303,-29.527044930020253
6040050505.050505,-30.116614736640983
6042070707.070707,-30.803443524955362
6044090909.090909,-31.56876722638132
6046111111.111111,-32.39270674680717
6048131313.131313,-33.256244941998965
6050151515.151515,-34.14262918905118
6052171717.171717,-35.038054964056904
6054191919.191919,-35.93175736895765
6056212121.212121,-36.81573434165937
6058232323.232324,-37.684302954718206
6060252525.252525,-38.53362440666615
6062272727.272727,-39.36127050779456
6064292929.29293,-40.16586075820659
6066313131.313131,-40.9467741670513
6068333333.333333,-41.70392819582279
6070353535.353536,-42.43761316204225
6072373737.373737,-43.148370288777954
6074393939.393939,-43.836903071397195
6076414141.414142,-44.50401357745554
6078434343.434343,-45.15055715884297
6080454545.454545,-45.7774106359349
6082474747.474748,-46.38545027277087
6084494949.494949,-46.975536829721065
6086515151.515152,-47.548505706966566
6088535353.535354,-48.105160732659286
6090555555.555555,-48.646270531986445
6092575757.575758,-49.17256674134771
6094595959.59596,-49.684743479568
6096616161.616161,-50.183457702536536
6098636363.636364,-50.66933014340144
6100656565.656566,-51.14294663478029
6102676767.676767,-51.60485965443988
6104696969.69697,-52.055590015701924
6106717171.717172,-52.49562859319781
6108737373.737373,-52.92543805909273
6110757575.757576,-53.34545458409405
6112777777.777778,-53.75608948184353
6114797979.797979,-54.15773078206246
6116818181.818182,-54.55074472393579
6118838383.838384,-54.93547716557579
6120858585.858586,-55.312254908458996
6122878787.878788,-55.68138693783165
6124898989.89899,-56.04316558150683
6126919191.919192,-56.397867590385516
6128939393.939394,-56.74575514459734
6130959595.959596,-57.08707678945592
6132979797.979798,-57.42206830553468
6135000000.0,-57.750953517162145
