Frequency,Transmission
5935000000.0,-47.391501722674654
5937020202.020202,-47.01299101409704
5939040404.040404,-46.62591365385671
5941060606.060606,-46.229875321867276
5943080808.080808,-45.824454301133464
5945101010.10101,-45.40919899666476
5947121212.121212,-44.98362515388134
5949141414.141414,-44.54721281657569
5951161616.161616,-44.09940293690251
5953181818.181818,-43.639593637523305
5955202020.202021,-43.167136078130206
5957222222.222222,-42.68132990913381
5959242424.242424,-42.18141828764586
5961262626.262627,-41.66658244884595
5963282828.282828,-41.13593585134828
5965303030.30303,-40.588517949755584
5967323232.323233,-40.02328771619426
5969343434.343434,-39.43911713109539
5971363636.363636,-38.83478502493126
5973383838.383839,-38.20897190440181
5975404040.40404,-37.56025679134325
5977424242.424242,-36.88711772087938
5979444444.444445,-36.18793851392118
5981464646.464646,-35.46102595737931
5983484848.484848,-34.704643904741275
5985505050.505051,-33.917074529199105
5987525252.525252,-33.09672273765557
5989545454.545455,-32.24228859675434
5991565656.565657,-31.353045783890643
5993585858.585858,-30.429282613775328
5995606060.606061,-29.472985422793855
5997626262.626263,-28.488865312619247
5999646464.646464,-27.48582566422376
6001666666.666667,-26.478881552836818
6003686868.686869,-25.491259024876946
6005707070.70707,-24.555778054056326
6007727272.727273,-23.713700680540114
6009747474.747475,-23.008765942129706
6011767676.767676,-22.475861220007694
6013787878.787879,-22.128454108659497
6015808080.808081,-21.952633867868386
6017828282.828283,-21.912276629661413
6019848484.848485,-21.961433670475632
6021868686.868687,-22.056064483880192
6023888888.888889,-22.16058594075082
6025909090.909091,-22.24953668120626
6027929292.929293,-22.306648140313797
6029949494.949495,-22.32327800709846
6031969696.969697,-22.29725825008665
6033989898.989899,-22.232570560865852
6036010101.010101,-22.139931393803387
6038030303.030303,-22.038128637243474
6040050505.050505,-21.955549034619782
6042070707.070707,-21.93059155939948
6044090909.090909,-22.00878793341152
6046111111.111111,-22.23459784890793
6048131313.131313,-22.638776733679144
6050151515.151515,-23.227292469746644
6052171717.171717,-23.97937377673945
6054191919.191919,-24.856174214389327
6056212121.212121,-25.813716472544492
6058232323.232324,-26.812836013846734
6060252525.252525,-27.823547774783435
6062272727.272727,-28.825220288062752
6064292929.29293,-29.80483914514496
6066313131.313131,-30.754902972530942
6068333333.333333,-31.671625563685886
6070353535.353536,-32.55360435311793
6072373737.373737,-33.40090487646587
6074393939.393939,-34.21445771137316
6076414141.414142,-34.99567199828753
6078434343.434343,-35.74619280963752
6080454545.454545,-36.46775179785241
6082474747.474748,-37.16207746768585
6084494949.494949,-37.83084318761358
6086515151.515152,-38.47563888199826
6088535353.535354,-39.0979574315643
6090555555.555555,-39.69919007645359
6092575757.575758,-40.2806272035831
6094595959.59596,-40.84346223184142
6096616161.616161,-41.38879715790942
6098636363.636364,-41.91764886927983
6100656565.656566,-42.430955675168235
6102676767.676767,-42.92958372923227
6104696969.69697,-43.414333157088905
6106717171.717172,-43.88594379083915
6108737373.737373,-44.34510046817614
6110757575.757576,-44.79243788763291
6112777777.777778,-45.22854503173179
6114797979.797979,-45.653969181173544
6116818181.818182,-46.06921954897465
6118838383.838384,-46.47477056573947
6120858585.858586,-46.871064847379074
6122878787.878788,-47.25851587544697
6124898989.89899,-47.63751041840933
6126919191.919192,-48.00841072004939
6128939393.939394,-48.37155647882385
6130959595.959596,-48.72726663976992
6132979797.979798,-49.07584101845069
6135000000.0,-49.417561774252874
