Frequency,Transmission
5935000000.0,-51.14097119362489
5937020202.020202,-50.77324829146826
5939040404.040404,-50.39766595660571
5941060606.060606,-50.01389206828493
5943080808.080808,-49.62157394270992
5945101010.10101,-49.22033672736931
5947121212.121212,-48.809781658287406
5949141414.141414,-48.38948417124005
5951161616.161616,-47.95899185804805
5953181818.181818,-47.517822267782364
5955202020.202021,-47.065460535820556
5957222222.222222,-46.60135686194816
5959242424.242424,-46.12492383419419
5961262626.262627,-45.63553362582625
5963282828.282828,-45.132515104364316
5965303030.30303,-44.61515091789455
5967323232.323233,-44.082674661197174
5969343434.343434,-43.53426827811966
5971363636.363636,-42.969059934568236
5973383838.383839,-42.38612270903986
5975404040.40404,-41.78447461007856
5977424242.424242,-41.16308066460818
5979444444.444445,-40.52085815980191
5981464646.464646,-39.85668660998594
5983484848.484848,-39.169424724501624
5985505050.505051,-38.45793766387406
5987525252.525252,-37.721139313756105
5989545454.545455,-36.95805633713694
5991565656.565657,-36.16792356547968
5993585858.585858,-35.35032401023977
5995606060.606061,-34.505391399835936
5997626262.626263,-33.634098154024095
5999646464.646464,-32.7386553725377
6001666666.666667,-31.823049476477948
6003686868.686869,-30.893723687870732
6005707070.70707,-29.960365747683582
6007727272.727273,-29.03666435029836
6009747474.747475,-28.140731098742023
6011767676.767676,-27.294684921557327
6013787878.787879,-26.52280785317727
6015808080.808081,-25.847982354488764
6017828282.828283,-25.287012061800958
6019848484.848485,-24.84656601610969
6021868686.868687,-24.52184407483294
6023888888.888889,-24.298893875159358
6025909090.909091,-24.159565743615296
6027929292.929293,-24.087007326046233
6029949494.949495,-24.06999133323405
6031969696.969697,-24.105400738476334
6033989898.989899,-24.198862526009144
6036010101.010101,-24.363585858652264
6038030303.030303,-24.61732185329629
6040050505.050505,-24.977580580190462
6042070707.070707,-25.45607713592365
6044090909.090909,-26.054347574960907
6046111111.111111,-26.762475537173977
6048131313.131313,-27.561396221918656
6050151515.151515,-28.42736160797096
6052171717.171717,-29.336427418194567
6054191919.191919,-30.267526440419047
6056212121.212121,-31.2038422818691
6058232323.232324,-32.13291902975077
6060252525.252525,-33.04609844829923
6062272727.272727,-33.93773172192154
6064292929.29293,-34.80441412893078
6066313131.313131,-35.644344671002315
6068333333.333333,-36.45683125753951
6070353535.353536,-37.24192618003245
6072373737.373737,-38.00016568433116
6074393939.393939,-38.73238781163971
6076414141.414142,-39.43960701928123
6078434343.434343,-40.1229291221687
6080454545.454545,-40.78349443135386
6082474747.474748,-41.42244045461978
6084494949.494949,-42.04087805450381
6086515151.515152,-42.63987680913063
6088535353.535354,-43.22045662169825
6090555555.555555,-43.783583535149845
6092575757.575758,-44.33016834196904
6094595959.59596,-44.861067018338105
6096616161.616161,-45.37708231620058
6098636363.636364,-45.87896605750842
6100656565.656566,-46.36742182091619
6102676767.676767,-46.84310781230074
6104696969.69697,-47.30663978049356
6106717171.717172,-47.75859388803497
6108737373.737373,-48.19950948015136
6110757575.757576,-48.629891718079975
6112777777.777778,-49.05021405850385
6114797979.797979,-49.460920571403626
6116818181.818182,-49.862428095626086
6118838383.838384,-50.255128236005
6120858585.858586,-50.63938920871634
6122878787.878788,-51.015557543007304
6124898989.89899,-51.383959648824344
6126919191.919192,-51.744903259239805
6128939393.939394,-52.09867875743711
6130959595.959596,-52.44556039715799
6132979797.979798,-52.78580742526141
6135000000.0,-53.119665114503775
