Frequency,Transmission
5935000000.0,-53.22738238865539
5937020202.020202,-52.86329432607288
5939040404.040404,-52.491576260586406
5941060606.060606,-52.11191528132239
5943080808.080808,-51.723979889252874
5945101010.10101,-51.32741864185767
5947121212.121212,-50.92185867048167
5949141414.141414,-50.50690409801283
5951161616.161616,-50.08213433874106
5953181818.181818,-49.64710228584786
5955202020.202021,-49.20133238077777
5957222222.222222,-48.74431857870057
5959242424.242424,-48.275522220887794
5961262626.262627,-47.794369839397305
5963282828.282828,-47.3002509336714
5965303030.30303,-46.792515779758205
5967323232.323233,-46.27047336267603
5969343434.343434,-45.73338956442445
5971363636.363636,-45.18048579923449
5973383838.383839,-44.61093837076693
5975404040.40404,-44.02387894285039
5977424242.424242,-43.41839667976266
5979444444.444445,-42.793542843294894
5981464646.464646,-42.14833895879757
5983484848.484848,-41.48179011826499
5985505050.505051,-40.7929056256237
5987525252.525252,-40.08073007386997
5989545454.545455,-39.34438915786592
5991565656.565657,-38.58315616251005
5993585858.585858,-37.79654720262418
5995606060.606061,-36.98445593543458
5997626262.626263,-36.14734142190262
5999646464.646464,-35.286485408525735
6001666666.666667,-34.40433589139502
6003686868.686869,-33.50494897464675
6005707070.70707,-32.594524482413114
6007727272.727273,-31.6819929011075
6009747474.747475,-30.779541307857848
6011767676.767676,-29.902862076767697
6013787878.787879,-29.07079999761841
6015808080.808081,-28.304051580791224
6017828282.828283,-27.62278081915349
6019848484.848485,-27.043544716059763
6021868686.868687,-26.576576749386717
6023888888.888889,-26.224727510136873
6025909090.909091,-25.984772252214896
6027929292.929293,-25.850623075696994
6029949494.949495,-25.81706273811716
6031969696.969697,-25.882499815026144
6033989898.989899,-26.049763416039717
6036010101.010101,-26.324677324876184
6038030303.030303,-26.712887912974487
6040050505.050505,-27.216116745599606
6042070707.070707,-27.829388423311883
6044090909.090909,-28.540420627423728
6046111111.111111,-29.331282886599794
6048131313.131313,-30.181354518268137
6050151515.151515,-31.07027915223115
6052171717.171717,-31.980044542364595
6054191919.191919,-32.89597759138228
6056212121.212121,-33.80688401911556
6058232323.232324,-34.70468958133968
6060252525.252525,-35.58387917009466
6062272727.272727,-36.4409170407574
6064292929.29293,-37.27373635919018
6066313131.313131,-38.081326576795796
6068333333.333333,-38.8634166326867
6070353535.353536,-39.620239690843576
6072373737.373737,-40.35236235790631
6074393939.393939,-41.06056275827473
6076414141.414142,-41.74574465756753
6078434343.434343,-42.40887773138435
6080454545.454545,-43.05095658108474
6082474747.474748,-43.67297307893211
6084494949.494949,-44.275898142583934
6086515151.515152,-44.86067011681287
6088535353.535354,-45.42818779641898
6090555555.555555,-45.97930663766614
6092575757.575758,-46.514837175760924
6094595959.59596,-47.03554492780306
6096616161.616161,-47.54215128055287
6098636363.636364,-48.035335009703516
6100656565.656566,-48.5157341831767
6102676767.676767,-48.98394827620425
6104696969.69697,-49.4405403794429
6106717171.717172,-49.88603941937893
6108737373.737373,-50.320942337237405
6110757575.757576,-50.74571619167749
6112777777.777778,-51.16080016399764
6114797979.797979,-51.56660745397828
6116818181.818182,-51.96352706100374
6118838383.838384,-52.35192544956849
6120858585.858586,-52.732148101256264
6122878787.878788,-53.10452095721223
6124898989.89899,-53.469351756331776
6126919191.919192,-53.82693127505131
6128939393.939394,-54.17753447494019
6130959595.959596,-54.52142156436618
6132979797.979798,-54.85883898027548
6135000000.0,-55.190020296262745
