Frequency,Transmission
5935000000.0,-48.4799627158869
5937020202.020202,-48.10532914933524
5939040404.040404,-47.722387767835734
5941060606.060606,-47.330767548216855
5943080808.080808,-46.93007270611059
5945101010.10101,-46.51988055660667
5947121212.121212,-46.099739158964084
5949141414.141414,-45.669164744985935
5951161616.161616,-45.22763886067742
5953181818.181818,-44.77460526657279
5955202020.202021,-44.30946653887351
5957222222.222222,-43.83158035926702
5959242424.242424,-43.34025550520429
5961262626.262627,-42.83474753672286
5963282828.282828,-42.31425421675293
5965303030.30303,-41.777910729033074
5967323232.323233,-41.224784814057145
5969343434.343434,-40.65387202611406
5971363636.363636,-40.064091441084884
5973383838.383839,-39.454282337258334
5975404040.40404,-38.823202664037176
5977424242.424242,-38.16953055796873
5979444444.444445,-37.49187084122794
5981464646.464646,-36.78876946489445
5983484848.484848,-36.058740419787014
5985505050.505051,-35.30031200102448
5987525252.525252,-34.51210286746162
5989545454.545455,-33.692943611781494
5991565656.565657,-32.8420671849777
5993585858.585858,-31.959402032749907
5995606060.606061,-31.046014967355248
5997626262.626263,-30.104763874446796
5999646464.646464,-29.14122413419367
6001666666.666667,-28.16492387535746
6003686868.686869,-27.190814164013098
6005707070.70707,-26.24063733434693
6007727272.727273,-25.34338968140328
6009747474.747475,-24.533550748857692
6011767676.767676,-23.845785176708972
6013787878.787879,-23.30636613714475
6015808080.808081,-22.92455112256905
6017828282.828283,-22.68891588011561
6019848484.848485,-22.571185244249406
6021868686.868687,-22.535039640158132
6023888888.888889,-22.54492507113183
6025909090.909091,-22.57168626009441
6027929292.929293,-22.594834714844133
6029949494.949495,-22.602812355413853
6031969696.969697,-22.59263916685739
6033989898.989899,-22.56976260855035
6036010101.010101,-22.548314264856785
6038030303.030303,-22.551395649332292
6040050505.050505,-22.610391503083676
6042070707.070707,-22.761828420102532
6044090909.090909,-23.04067847602552
6046111111.111111,-23.471084616083118
6048131313.131313,-24.05850834550644
6050151515.151515,-24.788043650995746
6052171717.171717,-25.629989461059857
6054191919.191919,-26.548962238526023
6056212121.212121,-27.511707097216714
6058232323.232324,-28.49128812889633
6060252525.252525,-29.468052244353288
6062272727.272727,-30.428785692372728
6064292929.29293,-31.365257486623946
6066313131.313131,-32.27279837523007
6068333333.333333,-33.14915504771176
6070353535.353536,-33.99364941297872
6072373737.373737,-34.80659383842068
6074393939.393939,-35.588897617686406
6076414141.414142,-36.34180801319749
6078434343.434343,-37.066742877601996
6080454545.454545,-37.76518437260903
6082474747.474748,-38.43861294580944
6084494949.494949,-39.088467601432406
6086515151.515152,-39.71612321179607
6088535353.535354,-40.32287877555003
6090555555.555555,-40.90995262383737
6092575757.575758,-41.478481957086395
6094595959.59596,-42.02952500429706
6096616161.616161,-42.564064694708996
6098636363.636364,-43.08301312524716
6100656565.656566,-43.58721636618224
6102676767.676767,-44.07745931789321
6104696969.69697,-44.55447044363304
6106717171.717172,-45.01892627617516
6108737373.737373,-45.471455644832545
6110757575.757576,-45.91264359834038
6112777777.777778,-46.343035020105845
6114797979.797979,-46.763137943205415
6116818181.818182,-47.17342657980025
6118838383.838384,-47.57434408332688
6120858585.858586,-47.966305063463906
6122878787.878788,-48.349697874185686
6124898989.89899,-48.72488669472277
6126919191.919192,-49.09221342225534
6128939393.939394,-49.451999393929626
6130959595.959596,-49.804546954428645
6132979797.979798,-50.150140883945866
6135000000.0,-50.489049700048874
