Frequency,Transmission
5935000000.0,-43.39705740519068
5937020202.020202,-42.9958274758803
5939040404.040404,-42.584411976129324
5941060606.060606,-42.16225799180596
5943080808.080808,-41.728765272103104
5945101010.10101,-41.28328066360888
5947121212.121212,-40.82509171797024
5949141414.141414,-40.35341932943546
5951161616.161616,-39.86740922863927
5953181818.181818,-39.366122126913574
5955202020.202021,-38.8485222659838
5957222222.222222,-38.313464082997555
5959242424.242424,-37.75967665064887
5961262626.262627,-37.18574549939312
5963282828.282828,-36.590091379543466
5965303030.30303,-35.97094548855811
5967323232.323233,-35.32632069934908
5969343434.343434,-34.653978430100025
5971363636.363636,-33.9513910932134
5973383838.383839,-33.21570073891755
5975404040.40404,-32.44367592920157
5977424242.424242,-31.6316717383461
5979444444.444445,-30.775603437221108
5981464646.464646,-29.870955550464345
5983484848.484848,-28.91286985596571
5985505050.505051,-27.89639894073907
5987525252.525252,-26.817096343576104
5989545454.545455,-25.67227720871665
5991565656.565657,-24.463582821303632
5993585858.585858,-23.201963661192565
5995606060.606061,-21.916674442410063
5997626262.626263,-20.669124491820313
5999646464.646464,-19.56651713989735
6001666666.666667,-18.75455039677722
6003686868.686869,-18.359761508778334
6005707070.70707,-18.40369322260837
6007727272.727273,-18.78486850724878
6009747474.747475,-19.353123340684167
6011767676.767676,-19.98389803629703
6013787878.787879,-20.599839285548427
6015808080.808081,-21.160830867399447
6017828282.828283,-21.649059555059278
6019848484.848485,-22.058334993230687
6021868686.868687,-22.387921515934956
6023888888.888889,-22.639280661676466
6025909090.909091,-22.814423956930213
6027929292.929293,-22.915103255501357
6029949494.949495,-22.942426847673055
6031969696.969697,-22.89669511669502
6033989898.989899,-22.777363582579724
6036010101.010101,-22.583112092115343
6038030303.030303,-22.312059744065998
6040050505.050505,-21.96224473375029
6042070707.070707,-21.53262314683819
6044090909.090909,-21.025084883110573
6046111111.111111,-20.4484002285377
6048131313.131313,-19.825550014680818
6050151515.151515,-19.205879156463524
6052171717.171717,-18.680217608607634
6054191919.191919,-18.38511702875794
6056212121.212121,-18.46612358393837
6058232323.232324,-18.993677220913433
6060252525.252525,-19.90889584559916
6062272727.272727,-21.07057811978421
6064292929.29293,-22.340907772122335
6066313131.313131,-23.626814238386388
6068333333.333333,-24.877898287122022
6070353535.353536,-26.071468033661617
6072373737.373737,-27.200005288789647
6074393939.393939,-28.26351000029213
6076414141.414142,-29.265371235839993
6078434343.434343,-30.210273147809794
6080454545.454545,-31.10317861670645
6082474747.474748,-31.948862470939915
6084494949.494949,-32.75171902450079
6086515151.515152,-33.51570356613831
6088535353.535354,-34.244336858185164
6090555555.555555,-34.94073704269575
6092575757.575758,-35.60766131750539
6094595959.59596,-36.247548887047984
6096616161.616161,-36.86256133692695
6098636363.636364,-37.454618919465986
6100656565.656566,-38.02543238840813
6102676767.676767,-38.576530560376085
6104696969.69697,-39.10928400739409
6106717171.717172,-39.62492535451715
6108737373.737373,-40.12456665071849
6110757575.757576,-40.609214241856975
6112777777.777778,-41.079781523349425
6114797979.797979,-41.53709989771901
6116818181.818182,-41.98192821336785
6118838383.838384,-42.414960917660366
6120858585.858586,-42.83683512009648
6122878787.878788,-43.24813672970174
6124898989.89899,-43.649405804193904
6126919191.919192,-44.04114122627796
6128939393.939394,-44.423804803950794
6130959595.959596,-44.79782487633252
6132979797.979798,-45.163599493763975
6135000000.0,-45.52149923028794
