5935000000.000000, -73.3914
5935200000.000000, -74.0994
5935400000.000000, -73.8295
5935600000.000000, -73.4048
5935800000.000000, -73.8587
5936000000.000000, -73.5512
5936200000.000000, -73.5331
5936400000.000000, -73.7445
5936600000.000000, -73.5133
5936800000.000000, -73.5565
5937000000.000000, -73.3704
5937200000.000000, -72.9708
5937400000.000000, -73.3013
5937600000.000000, -73.2103
5937800000.000000, -73.4381
5938000000.000000, -73.3860
5938200000.000000, -73.1287
5938400000.000000, -73.1786
5938600000.000000, -73.1301
5938800000.000000, -72.9525
5939000000.000000, -73.2112
5939200000.000000, -73.0836
5939400000.000000, -73.1544
5939600000.000000, -72.8611
5939800000.000000, -72.8778
5940000000.000000, -72.8514
5940200000.000000, -72.8395
5940400000.000000, -72.9697
5940600000.000000, -73.0297
5940800000.000000, -72.7529
5941000000.000000, -72.7324
5941200000.000000, -72.5765
5941400000.000000, -72.7482
5941600000.000000, -72.8522
5941800000.000000, -72.9428
5942000000.000000, -72.4452
5942200000.000000, -72.5050
5942400000.000000, -72.5732
5942600000.000000, -72.3780
5942800000.000000, -72.4129
5943000000.000000, -72.3629
5943200000.000000, -72.2647
5943400000.000000, -72.3313
5943600000.000000, -72.4073
5943800000.000000, -72.3359
5944000000.000000, -72.2114
5944200000.000000, -72.2332
5944400000.000000, -72.2911
5944600000.000000, -72.2363
5944800000.000000, -71.9671
5945000000.000000, -72.0533
5945200000.000000, -72.0521
5945400000.000000, -72.1182
5945600000.000000, -71.8744
5945800000.000000, -71.8615
5946000000.000000, -71.8137
5946200000.000000, -71.9503
5946400000.000000, -71.8177
5946600000.000000, -71.7486
5946800000.000000, -71.6365
5947000000.000000, -71.8222
5947200000.000000, -71.8006
5947400000.000000, -71.5821
5947600000.000000, -71.6724
5947800000.000000, -71.6665
5948000000.000000, -71.2945
5948200000.000000, -71.5164
5948400000.000000, -71.5606
5948600000.000000, -71.4093
5948800000.000000, -71.5132
5949000000.000000, -71.4965
5949200000.000000, -71.3839
5949400000.000000, -70.9866
5949600000.000000, -71.1791
5949800000.000000, -71.0768
5950000000.000000, -71.1646
5950200000.000000, -71.2753
5950400000.000000, -70.7887
5950600000.000000, -70.9943
5950800000.000000, -70.9114
5951000000.000000, -70.8567
5951200000.000000, -70.9941
5951400000.000000, -70.6332
5951600000.000000, -70.8536
5951800000.000000, -70.8746
5952000000.000000, -70.7813
5952200000.000000, -70.7983
5952400000.000000, -70.6526
5952600000.000000, -70.3429
5952800000.000000, -70.6349
5953000000.000000, -70.3632
5953200000.000000, -70.3945
5953400000.000000, -70.3402
5953600000.000000, -70.3018
5953800000.000000, -70.2538
5954000000.000000, -70.1519
5954200000.000000, -70.2490
5954400000.000000, -70.1690
5954600000.000000, -70.2459
5954800000.000000, -69.9939
5955000000.000000, -70.0940
5955200000.000000, -70.2951
5955400000.000000, -69.8156
5955600000.000000, -69.9595
5955800000.000000, -69.9440
5956000000.000000, -69.8744
5956200000.000000, -69.7029
5956400000.000000, -70.0258
5956600000.000000, -69.6830
5956800000.000000, -69.4890
5957000000.000000, -69.7487
5957200000.000000, -69.7173
5957400000.000000, -69.5765
5957600000.000000, -69.7209
5957800000.000000, -69.2959
5958000000.000000, -69.3803
5958200000.000000, -69.4534
5958400000.000000, -69.6095
5958600000.000000, -69.4422
5958800000.000000, -69.3000
5959000000.000000, -69.0758
5959200000.000000, -69.1657
5959400000.000000, -69.1241
5959600000.000000, -69.0357
5959800000.000000, -69.0148
5960000000.000000, -68.8236
5960200000.000000, -68.7842
5960400000.000000, -68.9337
5960600000.000000, -68.6705
5960800000.000000, -68.6782
5961000000.000000, -68.6388
5961200000.000000, -68.7424
5961400000.000000, -68.7393
5961600000.000000, -68.7183
5961800000.000000, -68.5402
5962000000.000000, -68.4338
5962200000.000000, -68.4565
5962400000.000000, -68.4927
5962600000.000000, -68.4347
5962800000.000000, -68.4296
5963000000.000000, -68.2824
5963200000.000000, -68.1942
5963400000.000000, -68.2387
5963600000.000000, -68.2855
5963800000.000000, -68.1368
5964000000.000000, -68.2745
5964200000.000000, -67.9795
5964400000.000000, -67.9160
5964600000.000000, -67.9859
5964800000.000000, -67.9811
5965000000.000000, -67.8348
5965200000.000000, -67.8606
5965400000.000000, -67.7457
5965600000.000000, -67.6702
5965800000.000000, -67.7737
5966000000.000000, -67.5102
5966200000.000000, -67.6535
5966400000.000000, -67.4360
5966600000.000000, -67.3947
5966800000.000000, -67.4135
5967000000.000000, -67.5152
5967200000.000000, -67.3329
5967400000.000000, -67.3152
5967600000.000000, -67.3834
5967800000.000000, -67.0603
5968000000.000000, -67.0629
5968200000.000000, -66.9674
5968400000.000000, -67.0187
5968600000.000000, -66.9872
5968800000.000000, -66.8729
5969000000.000000, -66.8661
5969200000.000000, -66.8640
5969400000.000000, -66.7583
5969600000.000000, -66.8582
5969800000.000000, -66.5957
5970000000.000000, -66.5992
5970200000.000000, -66.5252
5970400000.000000, -66.5229
5970600000.000000, -66.6434
5970800000.000000, -66.4234
5971000000.000000, -66.4472
5971200000.000000, -66.3495
5971400000.000000, -66.2632
5971600000.000000, -66.2401
5971800000.000000, -66.0657
5972000000.000000, -65.9817
5972200000.000000, -66.1282
5972400000.000000, -65.8546
5972600000.000000, -65.9226
5972800000.000000, -65.8444
5973000000.000000, -65.9043
5973200000.000000, -65.7844
5973400000.000000, -65.7175
5973600000.000000, -65.5850
5973800000.000000, -65.6525
5974000000.000000, -65.6627
5974200000.000000, -65.4927
5974400000.000000, -65.4110
5974600000.000000, -65.3087
5974800000.000000, -65.3715
5975000000.000000, -65.2945
5975200000.000000, -65.2545
5975400000.000000, -65.0919
5975600000.000000, -65.1483
5975800000.000000, -65.0381
5976000000.000000, -65.1025
5976200000.000000, -64.9960
5976400000.000000, -64.8102
5976600000.000000, -64.9033
5976800000.000000, -64.7687
5977000000.000000, -64.7044
5977200000.000000, -64.6197
5977400000.000000, -64.4874
5977600000.000000, -64.3417
5977800000.000000, -64.4764
5978000000.000000, -64.5119
5978200000.000000, -64.4146
5978400000.000000, -64.2382
5978600000.000000, -64.2666
5978800000.000000, -64.1595
5979000000.000000, -64.0996
5979200000.000000, -64.0846
5979400000.000000, -63.8869
5979600000.000000, -63.9279
5979800000.000000, -63.8216
5980000000.000000, -63.8009
5980200000.000000, -63.6269
5980400000.000000, -63.6922
5980600000.000000, -63.5893
5980800000.000000, -63.5497
5981000000.000000, -63.5446
5981200000.000000, -63.4379
5981400000.000000, -63.4097
5981600000.000000, -63.2436
5981800000.000000, -63.3033
5982000000.000000, -63.0978
5982200000.000000, -63.0000
5982400000.000000, -63.0141
5982600000.000000, -62.9661
5982800000.000000, -62.9367
5983000000.000000, -62.8673
5983200000.000000, -62.8134
