Frequency,Power_dB
5975000000.0,-35.38585020446652
5975220440.881763,-35.32011439710317
5975440881.763527,-35.25420956197836
5975661322.64529,-35.18813635072314
5975881763.527054,-35.121895061740545
5976102204.408817,-35.05548641673751
5976322645.290581,-34.98891144164156
5976543086.172345,-34.922170414746816
5976763527.054109,-34.85526426412618
5976983967.935872,-34.78819320823574
5977204408.817636,-34.72095883913876
5977424849.699399,-34.653561568891845
5977645290.581162,-34.586002751608135
5977865731.462926,-34.51828287742623
5978086172.344689,-34.450403230486
5978306613.226453,-34.38236481463703
5978527054.108216,-34.314168793982674
5978747494.98998,-34.24583244081839
5978967935.871743,-34.177309432653814
5979188376.753507,-34.10864887671795
5979408817.63527,-34.039835785155134
5979629258.517035,-33.970872193933126
5979849699.398798,-33.901759306784186
5980070140.280561,-33.832499366388035
5980290581.162325,-33.763093772024675
5980511022.044088,-33.69354407401674
5980731462.925852,-33.623852922992874
5980951903.807615,-33.554021666263225
5981172344.689379,-33.484052691295354
5981392785.571142,-33.41394782648738
5981613226.452906,-33.343709696718804
5981833667.334669,-33.2733403391267
5982054108.216433,-33.20284264416293
5982274549.098196,-33.13221865417228
5982494989.9799595,-33.061471456881094
5982715430.861724,-32.9906038062187
5982935871.743487,-32.9196219941156
5983156312.625251,-32.84851828441295
5983376753.507014,-32.77730390456482
5983597194.388778,-32.70601289884115
5983817635.270541,-32.63455989678221
5984038076.152305,-32.563032997062905
5984258517.034068,-32.4914080038316
5984478957.915832,-32.419688994009064
5984699398.797595,-32.347884898261164
5984919839.6793585,-32.2759828227053
5985140280.561122,-32.20400437895246
5985360721.442885,-32.13194840100785
5985581162.324649,-32.05982609026
5985801603.206413,-31.987665455236105
5986022044.088177,-31.91541698714026
5986242484.96994,-31.842955536293985
5986462925.851704,-31.770566545887284
5986683366.733467,-31.698129503763646
5986903807.615231,-31.62585869964981
5987124248.496994,-31.55335611848227
5987344689.378757,-31.480582369225765
5987565130.260521,-31.408006389040864
5987785571.142284,-31.33541016904558
5988006012.024048,-31.26306696297015
5988226452.905811,-31.19045564324908
5988446893.787575,-31.117561407339345
5988667334.669338,-31.045231986157013
5988887775.551103,-30.972633084163377
5989108216.432866,-30.900052346203886
5989328657.31463,-30.82749706538244
5989549098.196393,-30.75497476878796
5989769539.078156,-30.68219945514639
5989989979.95992,-30.610059706874935
5990210420.841683,-30.53768322266074
5990430861.723447,-30.465377968440244
5990651302.60521,-30.39284742760615
5990871743.486974,-30.320978676701742
5991092184.368737,-30.248815428934172
5991312625.250501,-30.176823228882064
5991533066.132264,-30.10497926685204
5991753507.014028,-30.033227452553703
5991973947.895792,-29.96160591694901
5992194388.777555,-29.890146149825924
5992414829.659319,-29.818827849980607
5992635270.541082,-29.747664984552387
5992855711.422846,-29.676666982046612
5993076152.304609,-29.605848957556674
5993296593.186373,-29.53522804698145
5993517034.068136,-29.464810922579886
5993737474.9499,-29.3946059262327
5993957915.831663,-29.32462613831966
5994178356.713427,-29.254882066063303
5994398797.59519,-29.185385153978828
5994619238.4769535,-29.116141332078442
5994839679.358717,-29.04718138183182
5995060120.240481,-28.97849697989208
5995280561.122245,-28.910107470623302
5995501002.004008,-28.842025334653428
5995721442.885772,-28.774268893912584
5995941883.767535,-28.706848434273596
5996162324.649299,-28.639767072136365
5996382765.531062,-28.573052701271905
5996603206.412826,-28.50670614643805
5996823647.294589,-28.44074683320273
5997044088.1763525,-28.375187430723052
5997264529.058116,-28.310040946607494
5997484969.939879,-28.245318977340318
5997705410.821643,-28.181036614030248
5997925851.703407,-28.11720668515929
5998146292.585171,-28.053843453274908
5998366733.466934,-27.99095828530526
5998587174.348698,-27.928566476438036
5998807615.230461,-27.86667936665382
5999028056.112225,-27.805311696317567
5999248496.993988,-27.74447178682611
5999468937.8757515,-27.68418939784332
5999689378.757515,-27.624454368612
5999909819.639278,-27.56529715467689
6000130260.521042,-27.506717073235748
6000350701.402805,-27.448733121677904
6000571142.284569,-27.391359803233392
6000791583.166332,-27.334605472552944
6001012024.048097,-27.2784971241218
6001232464.92986,-27.223020545519
6001452905.811624,-27.16820471644867
6001673346.693387,-27.114051730610342
6001893787.5751505,-27.060570269875285
6002114228.456914,-27.007781049394232
6002334669.338677,-26.95570521433588
6002555110.220441,-26.90432419358259
6002775551.102204,-26.853654741775905
6002995991.983968,-26.803727986957156
6003216432.865731,-26.754518117849955
6003436873.747495,-26.706063860911584
6003657314.629258,-26.65835175089569
6003877755.511022,-26.61139603968219
6004098196.392786,-26.565225092233852
6004318637.2745495,-26.519805088113586
